企業名,会計年度,四半期,y_hat_mlm4
アイシン,2020,Q2,-309.9659815636551
アイシン,2020,Q3,460.30347713795345
アイシン,2020,Q4,-270.7759776315579
アイダエンジニアリング,2018,Q1,-43.69772075612582
アイダエンジニアリング,2018,Q2,-17.50108065415418
アイダエンジニアリング,2018,Q3,6.544327739786844
アイダエンジニアリング,2018,Q4,18.743278908318217
アイダエンジニアリング,2019,Q1,-14.074910199542785
アイダエンジニアリング,2019,Q2,6.036043307491127
アイダエンジニアリング,2019,Q3,16.76348959904874
アイダエンジニアリング,2019,Q4,38.678225241888526
アイダエンジニアリング,2020,Q1,29.729165513451107
アイダエンジニアリング,2020,Q2,22.86868257278593
アイダエンジニアリング,2020,Q3,190.07152074975602
アイダエンジニアリング,2020,Q4,-101.76225056546355
アイチコーポレーション,2018,Q1,29.264762778583417
アイチコーポレーション,2018,Q2,-0.11514545484499195
アイチコーポレーション,2018,Q3,16.85168027456416
アイチコーポレーション,2018,Q4,16.501418951099254
アイチコーポレーション,2019,Q1,11.240609562753889
アイチコーポレーション,2019,Q2,61.122185977227275
アイチコーポレーション,2019,Q3,28.362824497689992
アイチコーポレーション,2019,Q4,50.638157922181435
アイチコーポレーション,2020,Q1,21.0965858345089
アイチコーポレーション,2020,Q2,19.973759275627742
アイチコーポレーション,2020,Q3,35.078090382371556
アイチコーポレーション,2020,Q4,2.4531652461171234
アイティフォー,2018,Q1,-25.503841239926942
アイティフォー,2018,Q2,-28.800059867969594
アイティフォー,2018,Q3,25.436234089256857
アイティフォー,2018,Q4,24.16555104786795
アイティフォー,2019,Q1,3.897971906571705
アイティフォー,2019,Q2,25.241116901432406
アイティフォー,2019,Q3,26.481323102304373
アイティフォー,2019,Q4,-3.679648938583682
アイティフォー,2020,Q1,5.995111248444573
アイティフォー,2020,Q2,10.305985771211823
アイティフォー,2020,Q3,-87.34261024624197
アイティフォー,2020,Q4,19.613427858957834
アイティメディア,2018,Q1,4.723973512024145
アイティメディア,2018,Q2,17.49654470417738
アイティメディア,2018,Q3,-23.177506355936202
アイティメディア,2018,Q4,5.249004480680469
アイティメディア,2019,Q1,-0.2690380715766878
アイティメディア,2019,Q2,42.215067604179126
アイティメディア,2019,Q3,11.296983302379545
アイティメディア,2019,Q4,6.32402188821186
アイティメディア,2020,Q1,-19.60292079722501
アイティメディア,2020,Q2,17.9872530639027
アイティメディア,2020,Q3,11.012795861358995
アイティメディア,2020,Q4,-18.063048158942365
アイネス,2018,Q1,16.164280363025
アイネス,2018,Q2,11.919065590325033
アイネス,2018,Q3,-6.182513313252684
アイネス,2018,Q4,37.242487381092246
アイネス,2019,Q1,-19.091242312698796
アイネス,2019,Q2,-13.391128050363477
アイネス,2019,Q3,327.46136442111924
アイネス,2019,Q4,-92.28793603088343
アイネス,2020,Q1,-114.52205519513905
アイネス,2020,Q2,68.08530185935359
アイネス,2020,Q3,-7.107308710127427
アイネス,2020,Q4,123.75459258445335
アイネット,2018,Q1,11.49715439096235
アイネット,2018,Q2,20.15668316746178
アイネット,2018,Q3,17.2083790925426
アイネット,2018,Q4,50.901710599097896
アイネット,2019,Q1,15.927362315557275
アイネット,2019,Q2,61.7603008130327
アイネット,2019,Q3,-0.6737852491060039
アイネット,2019,Q4,46.24575519604468
アイネット,2020,Q1,39.558782745965345
アイネット,2020,Q2,16.337046124056315
アイネット,2020,Q3,4.99901691370016
アイネット,2020,Q4,29.4482242404589
アイホン,2018,Q1,70.62066516139384
アイホン,2018,Q2,146.5522953863897
アイホン,2018,Q3,77.1845239966342
アイホン,2018,Q4,117.25409506034305
アイホン,2019,Q1,43.64203030846028
アイホン,2019,Q2,46.315739038556444
アイホン,2019,Q3,65.38755688496508
アイホン,2019,Q4,89.57734950076605
アイホン,2020,Q1,51.37987538283474
アイホン,2020,Q2,93.34276036306414
アイホン,2020,Q3,100.94013285402264
アイホン,2020,Q4,50.88741891676341
アイロムグループ,2018,Q1,32.636553565339
アイロムグループ,2018,Q2,16.296500527530043
アイロムグループ,2018,Q3,7.019851635183841
アイロムグループ,2018,Q4,-42.38849261013593
アイロムグループ,2019,Q1,-113.64471751756554
アイロムグループ,2019,Q2,-141.1679796228259
アイロムグループ,2019,Q3,-12.766878859566077
アイロムグループ,2019,Q4,-25.146304239492338
アイロムグループ,2020,Q1,38.42108293133788
アイロムグループ,2020,Q2,72.30469210135561
アイロムグループ,2020,Q3,99.2087675647781
アイロムグループ,2020,Q4,23.81953487744977
アキレス,2018,Q1,-223.0768809984511
アキレス,2018,Q2,170.63731030245913
アキレス,2018,Q3,-40.7645898750859
アキレス,2018,Q4,418.76018544357476
アキレス,2019,Q1,-84.2429541470542
アキレス,2019,Q2,143.78493962246512
アキレス,2019,Q3,-358.22856652604196
アキレス,2019,Q4,377.2114363081537
アキレス,2020,Q1,-712.3338435119028
アキレス,2020,Q2,159.91295509815745
アキレス,2020,Q3,-253.0051635054399
アキレス,2020,Q4,-125.82152186621443
アクシアル　リテイリング,2018,Q1,36.1946029775911
アクシアル　リテイリング,2018,Q2,89.55315424316768
アクシアル　リテイリング,2018,Q3,115.39073779793046
アクシアル　リテイリング,2018,Q4,87.11828128415544
アクシアル　リテイリング,2019,Q1,75.75696193389808
アクシアル　リテイリング,2019,Q2,67.80459641947027
アクシアル　リテイリング,2019,Q3,112.06004247698888
アクシアル　リテイリング,2019,Q4,88.96477593163783
アクシアル　リテイリング,2020,Q1,156.97853083143264
アクシアル　リテイリング,2020,Q2,32.370591167812194
アクシアル　リテイリング,2020,Q3,90.54097797806139
アクシアル　リテイリング,2020,Q4,-229.16767041389448
アクセル,2018,Q1,19.154644211429968
アクセル,2018,Q2,301.2252161137785
アクセル,2018,Q3,125.89471009054137
アクセル,2018,Q4,201.61659451822493
アクセル,2019,Q1,452.590750728197
アクセル,2019,Q2,130.03145326094182
アクセル,2019,Q3,-79.71886512228298
アクセル,2019,Q4,46.56634171576519
アクセル,2020,Q1,-49.845066711445355
アクセル,2020,Q2,104.99607337414346
アクセル,2020,Q3,104.1308540495047
アクセル,2020,Q4,-56.811258879473826
アジアパイルホールディングス,2018,Q1,16.5763839076875
アジアパイルホールディングス,2018,Q2,42.10081807463638
アジアパイルホールディングス,2018,Q3,5.666514854491936
アジアパイルホールディングス,2018,Q4,0.29750133581484306
アジアパイルホールディングス,2019,Q1,38.80702233651476
アジアパイルホールディングス,2019,Q2,4.186199478200933
アジアパイルホールディングス,2019,Q3,19.239116955851216
アジアパイルホールディングス,2019,Q4,8.549854120756663
アジアパイルホールディングス,2020,Q1,20.873886863704968
アジアパイルホールディングス,2020,Q2,11.009047837255139
アジアパイルホールディングス,2020,Q3,3.8197579500430265
アジアパイルホールディングス,2020,Q4,53.56309856702774
アステラス製薬,2018,Q1,108.80319527777465
アステラス製薬,2018,Q2,-25.523095352728888
アステラス製薬,2018,Q3,31.725261451856966
アステラス製薬,2018,Q4,68.59022704442418
アステラス製薬,2019,Q1,28.84274014120274
アステラス製薬,2019,Q2,47.21378013852734
アステラス製薬,2019,Q3,28.690421835934558
アステラス製薬,2019,Q4,34.74761206157859
アステラス製薬,2020,Q1,162.5006990404829
アステラス製薬,2020,Q2,-13.144057407876971
アステラス製薬,2020,Q3,40.0343916957213
アステラス製薬,2020,Q4,71.68785299824901
アズビル,2018,Q1,251.49623642771985
アズビル,2018,Q2,27.423180576018936
アズビル,2018,Q3,73.49783018771996
アズビル,2018,Q4,-101.59953729133485
アズビル,2019,Q1,409.6129313276326
アズビル,2019,Q2,85.27436678982122
アズビル,2019,Q3,-22.851086648766795
アズビル,2019,Q4,25.996543612935966
アズビル,2020,Q1,-36.799029783049264
アズビル,2020,Q2,65.58610347885406
アズビル,2020,Q3,-15.63450610397922
アズビル,2020,Q4,1.7293309364567904
アズワン,2018,Q1,72.96237004192034
アズワン,2018,Q2,53.53088082722752
アズワン,2018,Q3,101.1704214604865
アズワン,2018,Q4,86.8149457103575
アズワン,2019,Q1,78.34021556251798
アズワン,2019,Q2,56.07229067937408
アズワン,2019,Q3,89.84540794202485
アズワン,2019,Q4,33.81131278689281
アズワン,2020,Q1,74.03920760114715
アズワン,2020,Q2,53.208005352061264
アズワン,2020,Q3,88.3179063231446
アズワン,2020,Q4,274.2049286083329
アツギ,2018,Q1,215.07513948011933
アツギ,2018,Q2,547.1375818859115
アツギ,2018,Q3,616.1228443187415
アツギ,2018,Q4,222.91815432414535
アツギ,2019,Q1,0.016734678724134255
アツギ,2019,Q2,-249.48064748665317
アツギ,2019,Q3,100.5419394258563
アツギ,2019,Q4,-334.1047127357154
アツギ,2020,Q1,203.2860956706246
アツギ,2020,Q2,-346.58540703866055
アツギ,2020,Q3,-1234.695291611467
アツギ,2020,Q4,-118.5636962471217
アドウェイズ,2018,Q1,54.06552034360652
アドウェイズ,2018,Q2,30.510382451903638
アドウェイズ,2018,Q3,9.456949458660745
アドウェイズ,2018,Q4,-12.687642718208537
アドウェイズ,2019,Q1,22.497632506338647
アドウェイズ,2019,Q2,20.1706014744841
アドウェイズ,2019,Q3,1.8754511567426277
アドウェイズ,2019,Q4,19.53140275995986
アドウェイズ,2020,Q1,-4.8872470158787
アドウェイズ,2020,Q2,-5.623471025281219
アドウェイズ,2020,Q3,10.309726805116156
アドウェイズ,2020,Q4,12.742280749275778
アドソル日進,2018,Q1,27.34667496907548
アドソル日進,2018,Q2,25.414791011361217
アドソル日進,2018,Q3,15.640236142042454
アドソル日進,2018,Q4,10.367098374891675
アドソル日進,2019,Q1,35.30632934650464
アドソル日進,2019,Q2,23.703595656881248
アドソル日進,2019,Q3,34.90574642544766
アドソル日進,2019,Q4,28.301005534474086
アドソル日進,2020,Q1,15.3820194542335
アドソル日進,2020,Q2,15.521419596925739
アドソル日進,2020,Q3,21.86754813505462
アドソル日進,2020,Q4,17.22487622675152
アドバネクス,2018,Q1,31.3506786607079
アドバネクス,2018,Q2,-25.845220430186032
アドバネクス,2018,Q3,28.18759759304635
アドバネクス,2018,Q4,-176.78160104558947
アドバネクス,2019,Q1,-266.0560391878661
アドバネクス,2019,Q2,-26.2091092247839
アドバネクス,2019,Q3,-9.718502950852553
アドバネクス,2019,Q4,-19.46109398859039
アドバネクス,2020,Q1,-411.54311331126314
アドバネクス,2020,Q2,-116.24122130451042
アドバネクス,2020,Q3,248.4763131828696
アドバネクス,2020,Q4,7.701058480911129
アドバンテスト,2018,Q1,131.3561877939319
アドバンテスト,2018,Q2,44.183747874039
アドバンテスト,2018,Q3,55.31107810992421
アドバンテスト,2018,Q4,-6.904793390952591
アドバンテスト,2019,Q1,38.39541709125865
アドバンテスト,2019,Q2,51.58835828512065
アドバンテスト,2019,Q3,-45.82024763991012
アドバンテスト,2019,Q4,11.26522706502874
アドバンテスト,2020,Q1,-34.589763063129
アドバンテスト,2020,Q2,177.95064300351441
アドバンテスト,2020,Q3,66.04145488568042
アドバンテスト,2020,Q4,211.2016271763107
アドヴァングループ,2018,Q1,-104.15927603350201
アドヴァングループ,2018,Q2,6.342964757668597
アドヴァングループ,2018,Q3,53.86649035888286
アドヴァングループ,2018,Q4,59.72747322112173
アドヴァングループ,2019,Q1,3.383309915260668
アドヴァングループ,2019,Q2,-8.207881058362545
アドヴァングループ,2019,Q3,-74.08734837209863
アドヴァングループ,2019,Q4,76.17522443348935
アドヴァングループ,2020,Q1,40.50943098476364
アドヴァングループ,2020,Q2,47.24261248662651
アドヴァングループ,2020,Q3,-11.987965121700654
アドヴァングループ,2020,Q4,45.39436586281772
アネスト岩田,2018,Q1,-53.62966508920067
アネスト岩田,2018,Q2,16.883560264217635
アネスト岩田,2018,Q3,5.830509630224242
アネスト岩田,2018,Q4,0.5579433578334374
アネスト岩田,2019,Q1,23.94674812347307
アネスト岩田,2019,Q2,21.088279312628742
アネスト岩田,2019,Q3,46.39138163035648
アネスト岩田,2019,Q4,-12.30051745509445
アネスト岩田,2020,Q1,12.412665534509756
アネスト岩田,2020,Q2,15.696072511005923
アネスト岩田,2020,Q3,-57.618791133615105
アネスト岩田,2020,Q4,53.30649990105957
アマダ,2018,Q1,-37.99139360377944
アマダ,2018,Q2,4.697711376621555
アマダ,2018,Q3,73.74791889650805
アマダ,2018,Q4,44.634725610733994
アマダ,2019,Q1,46.15108486136285
アマダ,2019,Q2,38.96308226640667
アマダ,2019,Q3,8.353606262701078
アマダ,2019,Q4,29.91305131400361
アマダ,2020,Q1,-11.794572917129244
アマダ,2020,Q2,70.96073956370583
アマダ,2020,Q3,11.864997602117228
アマダ,2020,Q4,17.175373125368196
アマノ,2018,Q1,-1.4758588986876475
アマノ,2018,Q2,32.559057330421524
アマノ,2018,Q3,46.93532308144188
アマノ,2018,Q4,67.39620540277974
アマノ,2019,Q1,-66.42512276948628
アマノ,2019,Q2,41.639339214830215
アマノ,2019,Q3,1.310146821077069
アマノ,2019,Q4,56.332879892238
アマノ,2020,Q1,34.641209904162
アマノ,2020,Q2,-187.3981105918965
アマノ,2020,Q3,-1107.028873008736
アマノ,2020,Q4,-83.24556836969958
アミューズ,2018,Q1,266.88096434964154
アミューズ,2018,Q2,223.09798162821642
アミューズ,2018,Q3,541.0662112935624
アミューズ,2018,Q4,89.15072199897122
アミューズ,2019,Q1,-48.19472265326431
アミューズ,2019,Q2,309.59294773760325
アミューズ,2019,Q3,199.40198909114997
アミューズ,2019,Q4,16.910404542642
アミューズ,2020,Q1,52.79208763617919
アミューズ,2020,Q2,129.22581904373737
アミューズ,2020,Q3,-27.19016296054224
アミューズ,2020,Q4,34.2240064078901
アリアケジャパン,2018,Q1,59.37702568785582
アリアケジャパン,2018,Q2,58.16379789501866
アリアケジャパン,2018,Q3,71.92398968363682
アリアケジャパン,2018,Q4,61.700315343174225
アリアケジャパン,2019,Q1,1919.1390367171643
アリアケジャパン,2019,Q2,-2689.7305611877964
アリアケジャパン,2019,Q3,660.5306222564823
アリアケジャパン,2019,Q4,1079.878130761022
アリアケジャパン,2020,Q1,61.99093867875672
アリアケジャパン,2020,Q2,-322.5744147842861
アリアケジャパン,2020,Q3,74.08010937606741
アリアケジャパン,2020,Q4,378.3531742658088
アルインコ,2018,Q1,-5.9805103730464
アルインコ,2018,Q2,-4.404180809500303
アルインコ,2018,Q3,7.957221552072497
アルインコ,2018,Q4,-18.055770881567696
アルインコ,2019,Q1,30.13678312168804
アルインコ,2019,Q2,25.63681352602589
アルインコ,2019,Q3,41.13890035935836
アルインコ,2019,Q4,25.714586161175873
アルインコ,2020,Q1,57.45271034525763
アルインコ,2020,Q2,50.20412173192494
アルインコ,2020,Q3,108.49129967770625
アルインコ,2020,Q4,-12.778670817830744
アルコニックス,2018,Q1,194.179167064558
アルコニックス,2018,Q2,201.87664750108888
アルコニックス,2018,Q3,-36.80284936827593
アルコニックス,2018,Q4,43.18252328287781
アルコニックス,2019,Q1,-20.001428129226042
アルコニックス,2019,Q2,-89.53400919495198
アルコニックス,2019,Q3,-47.29042869708792
アルコニックス,2019,Q4,-125.28427636033393
アルコニックス,2020,Q1,112.08366096961572
アルコニックス,2020,Q2,108.71307661442961
アルコニックス,2020,Q3,-10.818261831123891
アルコニックス,2020,Q4,10.932449887979374
アルゴグラフィックス,2018,Q1,70.5924489155218
アルゴグラフィックス,2018,Q2,89.69618316920332
アルゴグラフィックス,2018,Q3,93.63448641379819
アルゴグラフィックス,2018,Q4,92.82737846982855
アルゴグラフィックス,2019,Q1,53.51809228259117
アルゴグラフィックス,2019,Q2,-17.438919952357992
アルゴグラフィックス,2019,Q3,-6.3282366006624216
アルゴグラフィックス,2019,Q4,70.59941789360073
アルゴグラフィックス,2020,Q1,57.86569758930818
アルゴグラフィックス,2020,Q2,55.08960596847692
アルゴグラフィックス,2020,Q3,64.18367950824177
アルゴグラフィックス,2020,Q4,8.614312217978295
アルビス,2018,Q1,92.17950706707052
アルビス,2018,Q2,-136.89321510332957
アルビス,2018,Q3,-51.428482569212974
アルビス,2018,Q4,85.9184024765782
アルビス,2019,Q1,-136.42023076542137
アルビス,2019,Q2,-27.422746519264365
アルビス,2019,Q3,-203.12302083318627
アルビス,2019,Q4,15.03449627277405
アルビス,2020,Q1,353.8753306246954
アルビス,2020,Q2,144.44876327931706
アルビス,2020,Q3,414.76307057320446
アルビス,2020,Q4,-201.65517000356522
アルファ,2018,Q1,103.31263172136096
アルファ,2018,Q2,-170.43736437584812
アルファ,2018,Q3,8.512546564948934
アルファ,2018,Q4,-96.70018927404453
アルファ,2019,Q1,-87.60164340624397
アルファ,2019,Q2,-69.70841020973421
アルファ,2019,Q3,55.73464002765468
アルファ,2019,Q4,99.15322587048104
アルファ,2020,Q1,-182.90658633742578
アルファ,2020,Q2,831.8173826999246
アルファ,2020,Q3,-135.15353926738317
アルファ,2020,Q4,-61.28455223326273
アルファシステムズ,2018,Q1,47.337923659118815
アルファシステムズ,2018,Q2,54.2789036379412
アルファシステムズ,2018,Q3,32.0716297973421
アルファシステムズ,2018,Q4,64.78392196356333
アルファシステムズ,2019,Q1,15.960189821912081
アルファシステムズ,2019,Q2,-19.198974508941234
アルファシステムズ,2019,Q3,10.174508584483192
アルファシステムズ,2019,Q4,101.39872620526876
アルファシステムズ,2020,Q1,-13.954381562027265
アルファシステムズ,2020,Q2,58.51222538750699
アルファシステムズ,2020,Q3,28.81513844514484
アルファシステムズ,2020,Q4,42.059788701471916
アルフレッサ　ホールディングス,2018,Q1,63.555531848565806
アルフレッサ　ホールディングス,2018,Q2,37.62825374531894
アルフレッサ　ホールディングス,2018,Q3,2.359461408444531
アルフレッサ　ホールディングス,2018,Q4,-16.526128320278076
アルフレッサ　ホールディングス,2019,Q1,61.93095323944999
アルフレッサ　ホールディングス,2019,Q2,65.04588919185062
アルフレッサ　ホールディングス,2019,Q3,92.16852639912213
アルフレッサ　ホールディングス,2019,Q4,65.18958014023292
アルフレッサ　ホールディングス,2020,Q1,99.93428302255074
アルフレッサ　ホールディングス,2020,Q2,20.991869840953314
アルフレッサ　ホールディングス,2020,Q3,75.61816790576995
アルフレッサ　ホールディングス,2020,Q4,85.1477705336547
アルプスアルパイン,2018,Q1,115.21750356818256
アルプスアルパイン,2018,Q2,237.7417247685862
アルプスアルパイン,2018,Q3,317.36673353076185
アルプスアルパイン,2018,Q4,337.83042188480977
アルプスアルパイン,2019,Q1,-394.7260293430445
アルプスアルパイン,2019,Q2,-157.7658531121516
アルプスアルパイン,2019,Q3,17.3405533267578
アルプスアルパイン,2019,Q4,302.6103763151332
アルプスアルパイン,2020,Q1,74.73326065474976
アルプスアルパイン,2020,Q2,-149.2854961853518
アルプスアルパイン,2020,Q3,35.76537289367661
アルプスアルパイン,2020,Q4,130.58144365185126
アルプス物流,2018,Q1,-31.23764734206179
アルプス物流,2018,Q2,-83.62014683063217
アルプス物流,2018,Q3,-84.11467527010836
アルプス物流,2018,Q4,54.4595206368067
アルプス物流,2019,Q1,-8.158057194123344
アルプス物流,2019,Q2,4.564437506885763
アルプス物流,2019,Q3,60.048661061503026
アルプス物流,2019,Q4,8.097133116472378
