企業名,会計年度,四半期,y_hat_mmlp
あらた,2018,Q1,113.71706
あらた,2018,Q2,83.72521
あらた,2018,Q3,102.86775
あらた,2018,Q4,102.15744
あらた,2019,Q1,112.046875
あらた,2019,Q2,115.84064
あらた,2019,Q3,123.375626
あらた,2019,Q4,113.55988
あらた,2020,Q1,114.642075
あらた,2020,Q2,149.07037
あらた,2020,Q3,123.02921
あらた,2020,Q4,163.18034
