企業名,会計年度,四半期,y_hat_ml1_i_tuned_simple
ニコン,2018,Q3,20.380828138786626
ニコン,2018,Q4,21.6386059165644
ニコン,2019,Q1,23.089717027675515
ニコン,2019,Q2,23.096105916564404
ニコン,2019,Q3,23.502494805453292
ニコン,2019,Q4,23.10471702767551
ニコン,2020,Q1,21.681105916564395
ニコン,2020,Q2,18.502772583231067
ニコン,2020,Q3,15.761383694342179
ニコン,2020,Q4,16.63277258323107
ニチアス,2018,Q1,27.72125585752236
ニチアス,2018,Q2,33.590639805026925
ニチアス,2018,Q3,42.211972508465145
ニチアス,2018,Q4,69.31285193522858
ニチアス,2019,Q1,64.37411246607618
ニチアス,2019,Q2,53.165645848998565
ニチアス,2019,Q3,53.57664286312239
ニチアス,2019,Q4,46.72755088818449
ニチアス,2020,Q1,57.43745821447786
ニチアス,2020,Q2,37.91576393987083
ニチアス,2020,Q3,52.69328530246159
ニチアス,2020,Q4,63.020137377306156
ニチコン,2018,Q1,-4.7175
ニチコン,2018,Q2,-3.178888888888889
ニチコン,2018,Q3,-2.617222222222223
ニチコン,2018,Q4,-5.6816666666666675
ニチコン,2019,Q1,-5.541666666666668
ニチコン,2019,Q2,-5.325555555555556
ニチコン,2019,Q3,-4.924166666666667
ニチコン,2019,Q4,-5.054166666666665
ニチコン,2020,Q1,-5.442777777777776
ニチコン,2020,Q2,-5.695277777777776
ニチコン,2020,Q3,-5.571944444444443
ニチコン,2020,Q4,-5.0555555555555545
ニチハ,2018,Q1,52.15627937566887
ニチハ,2018,Q2,62.33443163662406
ニチハ,2018,Q3,78.77001052456997
ニチハ,2018,Q4,64.50636940259884
ニチハ,2019,Q1,56.33126367392913
ニチハ,2019,Q2,66.23215515969383
ニチハ,2019,Q3,84.2485364024954
ニチハ,2019,Q4,61.66023238915466
ニチハ,2020,Q1,53.89717540564375
ニチハ,2020,Q2,57.338208278627434
ニチハ,2020,Q3,82.75768195303709
ニチハ,2020,Q4,64.58328717887032
ニチバン,2018,Q1,10.389740541860945
ニチバン,2018,Q2,11.5358253383036
ニチバン,2018,Q3,15.446634787775679
ニチバン,2018,Q4,20.491001901197702
ニチバン,2019,Q1,24.162991060628507
ニチバン,2019,Q2,22.606136257998845
ニチバン,2019,Q3,25.15098686005232
ニチバン,2019,Q4,22.764022606412382
ニチバン,2020,Q1,19.129211583294204
ニチバン,2020,Q2,19.54718089261749
ニチバン,2020,Q3,22.55454462161196
ニチバン,2020,Q4,21.833182199112017
ニチモウ,2018,Q1,18.613976659988367
ニチモウ,2018,Q2,122.45772943319534
ニチモウ,2018,Q3,185.8283513131668
ニチモウ,2018,Q4,179.68571600249794
ニチモウ,2019,Q1,-420.45635400608546
ニチモウ,2019,Q2,-455.53402407978035
ニチモウ,2019,Q3,440.9895306792864
ニチモウ,2019,Q4,-1045.425878454266
ニチモウ,2020,Q1,32.139562756286
ニチモウ,2020,Q2,-362.7470148261814
ニチモウ,2020,Q3,45.56959258101996
ニチモウ,2020,Q4,-1582.4597672093255
ニチレイ,2018,Q1,38.93095356196035
ニチレイ,2018,Q2,42.152889836692104
ニチレイ,2018,Q3,46.825086732626545
ニチレイ,2018,Q4,26.14400910911421
ニチレイ,2019,Q1,37.56851465667925
ニチレイ,2019,Q2,43.20026717368072
ニチレイ,2019,Q3,53.97072791113294
ニチレイ,2019,Q4,23.372157979869254
ニチレイ,2020,Q1,35.55525018173325
ニチレイ,2020,Q2,42.630063623229205
ニチレイ,2020,Q3,49.88332893177392
ニチレイ,2020,Q4,19.021109959460492
ニチレキ,2018,Q1,2.7984989628117916
ニチレキ,2018,Q2,40.285392582465505
ニチレキ,2018,Q3,103.51555467439442
ニチレキ,2018,Q4,51.75416714812698
ニチレキ,2019,Q1,9.823761284662567
ニチレキ,2019,Q2,48.453843222483215
ニチレキ,2019,Q3,93.20143520688592
ニチレキ,2019,Q4,40.97483823696999
ニチレキ,2020,Q1,19.965536668827475
ニチレキ,2020,Q2,30.95764539274645
ニチレキ,2020,Q3,105.53048546285031
ニチレキ,2020,Q4,50.80787902966506
ニッカトー,2018,Q1,16.39680981307329
ニッカトー,2018,Q2,19.408687326235714
ニッカトー,2018,Q3,20.00910538853711
ニッカトー,2018,Q4,15.669174344424293
ニッカトー,2019,Q1,16.3167015019515
ニッカトー,2019,Q2,14.699644527676849
ニッカトー,2019,Q3,6.458344512431452
ニッカトー,2019,Q4,5.6821232242431545
ニッカトー,2020,Q1,-1.7296355943529953
ニッカトー,2020,Q2,5.2221883274153456
ニッカトー,2020,Q3,2.783936233090669
ニッカトー,2020,Q4,8.687305777706513
ニッコンホールディングス,2018,Q1,45.973737752127896
ニッコンホールディングス,2018,Q2,51.17424483170898
ニッコンホールディングス,2018,Q3,63.15254227781403
ニッコンホールディングス,2018,Q4,56.48251539827757
ニッコンホールディングス,2019,Q1,58.286451112737815
ニッコンホールディングス,2019,Q2,61.86113106232992
ニッコンホールディングス,2019,Q3,60.39521675139699
ニッコンホールディングス,2019,Q4,62.46705193066917
ニッコンホールディングス,2020,Q1,32.63223849744395
ニッコンホールディングス,2020,Q2,49.53926959013009
ニッコンホールディングス,2020,Q3,74.44203254790034
ニッコンホールディングス,2020,Q4,71.31717936058622
ニッタ,2018,Q1,91.52910290526094
ニッタ,2018,Q2,97.2853926801651
ニッタ,2018,Q3,85.75315304031922
ニッタ,2018,Q4,77.89657024789875
ニッタ,2019,Q1,62.826402675783235
ニッタ,2019,Q2,66.76751741397429
ニッタ,2019,Q3,57.58464584569619
ニッタ,2019,Q4,58.739269568608435
ニッタ,2020,Q1,51.68741805726642
ニッタ,2020,Q2,40.11639637544076
ニッタ,2020,Q3,39.990482189305126
ニッタ,2020,Q4,51.01838321485201
ニッパツ,2018,Q1,21.4379794087375
ニッパツ,2018,Q2,24.06649764850374
ニッパツ,2018,Q3,39.25859413577248
ニッパツ,2018,Q4,12.917975663004679
ニッパツ,2019,Q1,-11.7861484031653
ニッパツ,2019,Q2,23.60495728496396
ニッパツ,2019,Q3,42.33605140129336
ニッパツ,2019,Q4,-61.26878963083273
ニッパツ,2020,Q1,-47.620227306565184
ニッパツ,2020,Q2,-4.126049289900723
ニッパツ,2020,Q3,29.51636775840034
ニッパツ,2020,Q4,-21.50161147864457
ニップン,2018,Q1,25.496196470688574
ニップン,2018,Q2,27.641865392075754
ニップン,2018,Q3,28.424858821823424
ニップン,2018,Q4,28.265151743047053
ニップン,2019,Q1,27.411551221682394
ニップン,2019,Q2,25.54243170196563
ニップン,2019,Q3,29.858276661854767
ニップン,2019,Q4,26.785853106586853
ニップン,2020,Q1,24.93991551665709
ニップン,2020,Q2,24.130616423643094
ニップン,2020,Q3,28.736074343382654
ニップン,2020,Q4,25.466880976282102
ニフコ,2018,Q1,60.39198412346254
ニフコ,2018,Q2,62.501141219847376
ニフコ,2018,Q3,49.36409125243823
ニフコ,2018,Q4,38.19128564425091
ニフコ,2019,Q1,35.658678517876595
ニフコ,2019,Q2,45.62933722627392
ニフコ,2019,Q3,44.734609637175204
ニフコ,2019,Q4,34.22971891881707
ニフコ,2020,Q1,26.807641908495107
ニフコ,2020,Q2,35.915448071872454
ニフコ,2020,Q3,41.43495706958034
ニフコ,2020,Q4,44.44071388420171
ニプロ,2018,Q1,16.904743354613398
ニプロ,2018,Q2,17.107243354613402
ニプロ,2018,Q3,16.64779891016896
ニプロ,2018,Q4,15.775854465724514
ニプロ,2019,Q1,15.770576687946734
ニプロ,2019,Q2,15.655298910168957
ニプロ,2019,Q3,15.69141002128007
ニプロ,2019,Q4,15.866410021280068
ニプロ,2020,Q1,10.162533039521465
ニプロ,2020,Q2,11.532037542563135
ニプロ,2020,Q3,12.14413463320222
ニプロ,2020,Q4,12.92079218571335
ニホンフラッシュ,2018,Q1,21.445419795838013
ニホンフラッシュ,2018,Q2,43.48726646946652
ニホンフラッシュ,2018,Q3,57.80777248599455
ニホンフラッシュ,2018,Q4,66.02646415529621
ニホンフラッシュ,2019,Q1,31.959509738811853
ニホンフラッシュ,2019,Q2,52.226821252804136
ニホンフラッシュ,2019,Q3,94.14739533126462
ニホンフラッシュ,2019,Q4,86.03488967848305
ニホンフラッシュ,2020,Q1,16.645830962386594
ニホンフラッシュ,2020,Q2,32.33082309456415
ニホンフラッシュ,2020,Q3,44.17675193999946
ニホンフラッシュ,2020,Q4,43.886389066956966
ネットワンシステムズ,2018,Q1,34.89462031034374
ネットワンシステムズ,2018,Q2,31.681435346243006
ネットワンシステムズ,2018,Q3,-4.690448978870762
ネットワンシステムズ,2018,Q4,9.055992869589737
ネットワンシステムズ,2019,Q1,42.64673215356326
ネットワンシステムズ,2019,Q2,22.249739856286652
ネットワンシステムズ,2019,Q3,11.358724389042944
ネットワンシステムズ,2019,Q4,19.862717290622896
ネットワンシステムズ,2020,Q1,8.828196619856968
ネットワンシステムズ,2020,Q2,23.569708145489372
ネットワンシステムズ,2020,Q3,21.54898865460747
ネットワンシステムズ,2020,Q4,24.750245147970595
ネツレン,2018,Q1,11.482222222222223
ネツレン,2018,Q2,12.150277777777777
ネツレン,2018,Q3,12.585277777777776
ネツレン,2018,Q4,12.603333333333333
ネツレン,2019,Q1,11.916388888888891
ネツレン,2019,Q2,11.899999999999999
ネツレン,2019,Q3,11.719444444444443
ネツレン,2019,Q4,11.399166666666666
ネツレン,2020,Q1,10.663611111111111
ネツレン,2020,Q2,9.971388888888889
ネツレン,2020,Q3,9.43611111111111
ネツレン,2020,Q4,9.937499999999998
ノジマ,2018,Q1,66.75264170599604
ノジマ,2018,Q2,74.26291514394543
ノジマ,2018,Q3,72.0465524188621
ノジマ,2018,Q4,75.58634280004625
ノジマ,2019,Q1,70.63334958955691
ノジマ,2019,Q2,78.59051064653141
ノジマ,2019,Q3,88.8641528683835
ノジマ,2019,Q4,109.25516393575239
ノジマ,2020,Q1,84.49924976115767
ノジマ,2020,Q2,89.72976433972335
ノジマ,2020,Q3,207.41313893996687
ノジマ,2020,Q4,265.02106628647607
ノリタケカンパニーリミテド,2018,Q1,407.0890464935701
ノリタケカンパニーリミテド,2018,Q2,356.77174703189615
ノリタケカンパニーリミテド,2018,Q3,330.2061407773073
ノリタケカンパニーリミテド,2018,Q4,295.35328128325114
ノリタケカンパニーリミテド,2019,Q1,275.42708810354594
ノリタケカンパニーリミテド,2019,Q2,214.3159134501003
ノリタケカンパニーリミテド,2019,Q3,204.38700030680016
ノリタケカンパニーリミテド,2019,Q4,153.6922014827575
ノリタケカンパニーリミテド,2020,Q1,23.538161883398814
ノリタケカンパニーリミテド,2020,Q2,-10.366274060730014
ノリタケカンパニーリミテド,2020,Q3,-46.786539523877515
ノリタケカンパニーリミテド,2020,Q4,102.80791963338744
ハイマックス,2018,Q1,32.75906840176883
ハイマックス,2018,Q2,35.26759967917728
ハイマックス,2018,Q3,49.64715629576328
ハイマックス,2018,Q4,30.770285691484585
ハイマックス,2019,Q1,26.026204630129456
ハイマックス,2019,Q2,14.334203058200625
ハイマックス,2019,Q3,40.54126887384126
ハイマックス,2019,Q4,44.56491446752103
ハイマックス,2020,Q1,37.6690597020131
ハイマックス,2020,Q2,36.96933235787617
ハイマックス,2020,Q3,24.200558066245566
ハイマックス,2020,Q4,7.414653200781711
ハウス食品グループ本社,2018,Q1,20.531691630790192
ハウス食品グループ本社,2018,Q2,39.9402197816322
ハウス食品グループ本社,2018,Q3,49.12495208068075
ハウス食品グループ本社,2018,Q4,12.235824256475492
ハウス食品グループ本社,2019,Q1,32.27423592900912
ハウス食品グループ本社,2019,Q2,18.533921680926483
ハウス食品グループ本社,2019,Q3,57.726205460419045
ハウス食品グループ本社,2019,Q4,12.979714577009723
ハウス食品グループ本社,2020,Q1,7.5906954196872825
ハウス食品グループ本社,2020,Q2,31.21319052444254
ハウス食品グループ本社,2020,Q3,57.63311155896214
ハウス食品グループ本社,2020,Q4,15.718579595316289
ハピネット,2018,Q1,39.18028358478138
ハピネット,2018,Q2,57.67978342800429
ハピネット,2018,Q3,96.07394539878374
ハピネット,2018,Q4,-17.15747509518034
ハピネット,2019,Q1,21.0579444512732
ハピネット,2019,Q2,33.29629354867337
ハピネット,2019,Q3,28.365697096155344
ハピネット,2019,Q4,-18.214602994487397
ハピネット,2020,Q1,17.508331110350348
ハピネット,2020,Q2,39.694734296275186
ハピネット,2020,Q3,78.60427187094768
ハピネット,2020,Q4,-7.04112516138348
ハマキョウレックス,2018,Q1,74.70933834301897
ハマキョウレックス,2018,Q2,71.09369719565846
ハマキョウレックス,2018,Q3,98.73401586926863
ハマキョウレックス,2018,Q4,70.17412515731921
ハマキョウレックス,2019,Q1,80.2120579917682
ハマキョウレックス,2019,Q2,78.47288515684926
ハマキョウレックス,2019,Q3,89.1129775507201
ハマキョウレックス,2019,Q4,64.27227836430818
ハマキョウレックス,2020,Q1,79.71573598860212
ハマキョウレックス,2020,Q2,82.9987014437996
ハマキョウレックス,2020,Q3,100.688327427533
ハマキョウレックス,2020,Q4,84.887269056596
ハリマ化成グループ,2018,Q1,12.994700966998835
ハリマ化成グループ,2018,Q2,20.18616131915264
ハリマ化成グループ,2018,Q3,24.464367069729647
ハリマ化成グループ,2018,Q4,21.182752043818013
ハリマ化成グループ,2019,Q1,29.472002724910013
ハリマ化成グループ,2019,Q2,23.29963404345665
ハリマ化成グループ,2019,Q3,27.307165416623633
ハリマ化成グループ,2019,Q4,7.420440961993803
ハリマ化成グループ,2020,Q1,12.292110816789009
ハリマ化成グループ,2020,Q2,4.924989310219637
ハリマ化成グループ,2020,Q3,18.49360789869001
ハリマ化成グループ,2020,Q4,13.104266380106678
ハークスレイ,2018,Q1,22.5201912007106
ハークスレイ,2018,Q2,22.49697652601522
ハークスレイ,2018,Q3,23.4375
ハークスレイ,2018,Q4,24.029722222222226
ハークスレイ,2019,Q1,25.337500000000002
ハークスレイ,2019,Q2,25.954166666666666
ハークスレイ,2019,Q3,26.67972222222222
ハークスレイ,2019,Q4,27.745555555555555
ハークスレイ,2020,Q1,27.43583333333333
ハークスレイ,2020,Q2,27.096944444444443
ハークスレイ,2020,Q3,27.249166666666664
ハークスレイ,2020,Q4,27.764166666666668
ハードオフコーポレーション,2018,Q1,11.479894566465216
ハードオフコーポレーション,2018,Q2,5.515643940710497
ハードオフコーポレーション,2018,Q3,16.503514041780583
ハードオフコーポレーション,2018,Q4,5.803833766326282
ハードオフコーポレーション,2019,Q1,5.07508583001869
ハードオフコーポレーション,2019,Q2,-1.48124880505922
ハードオフコーポレーション,2019,Q3,2.1345911455388524
ハードオフコーポレーション,2019,Q4,-1.559193517100356
ハードオフコーポレーション,2020,Q1,1.750819397014876
ハードオフコーポレーション,2020,Q2,6.795157045368841
ハードオフコーポレーション,2020,Q3,12.279767153274868
ハードオフコーポレーション,2020,Q4,3.035259689956769
バルカー,2018,Q1,65.90065626057644
バルカー,2018,Q2,60.172270751741515
バルカー,2018,Q3,54.446797436895274
バルカー,2018,Q4,50.883730540662825
バルカー,2019,Q1,70.70323696295915
バルカー,2019,Q2,42.89593490783094
バルカー,2019,Q3,32.64600473745138
バルカー,2019,Q4,39.61149117645235
バルカー,2020,Q1,42.60566198788791
バルカー,2020,Q2,25.00064666152059
バルカー,2020,Q3,31.566921822741623
バルカー,2020,Q4,45.93271113642025
バローホールディングス,2018,Q1,50.95007208115521
バローホールディングス,2018,Q2,33.15273097590307
バローホールディングス,2018,Q3,46.387985699439014
バローホールディングス,2018,Q4,219.2642428357576
バローホールディングス,2019,Q1,12.697118957704333
バローホールディングス,2019,Q2,22.679009635754937
バローホールディングス,2019,Q3,48.142454739865116
バローホールディングス,2019,Q4,-92.16955225624861
バローホールディングス,2020,Q1,130.9349464424813
バローホールディングス,2020,Q2,105.397795396309
バローホールディングス,2020,Q3,66.65250038440126
バローホールディングス,2020,Q4,38.368104908474834
バンダイナムコホールディングス,2018,Q1,42.23313128246031
バンダイナムコホールディングス,2018,Q2,87.44816910148613
バンダイナムコホールディングス,2018,Q3,95.96808246507419
バンダイナムコホールディングス,2018,Q4,38.789645195267454
バンダイナムコホールディングス,2019,Q1,82.49671637567079
バンダイナムコホールディングス,2019,Q2,84.67553926220094
バンダイナムコホールディングス,2019,Q3,74.13193471493315
バンダイナムコホールディングス,2019,Q4,17.8667139337495
バンダイナムコホールディングス,2020,Q1,73.70488896410575
バンダイナムコホールディングス,2020,Q2,84.95722733325942
バンダイナムコホールディングス,2020,Q3,81.52536170806472
バンダイナムコホールディングス,2020,Q4,21.221376851164592
バンドー化学,2018,Q1,28.314035175241255
バンドー化学,2018,Q2,34.179927747033645
バンドー化学,2018,Q3,33.09287458269429
バンドー化学,2018,Q4,32.041790714607465
バンドー化学,2019,Q1,32.562517978962404
バンドー化学,2019,Q2,29.449835175726147
バンドー化学,2019,Q3,23.049501666710434
バンドー化学,2019,Q4,17.57724034281521
バンドー化学,2020,Q1,3.8687393858519563
バンドー化学,2020,Q2,21.08937893154959
バンドー化学,2020,Q3,19.553272994295043
バンドー化学,2020,Q4,-5.065684514563195
パイオラックス,2018,Q1,45.75612630878838
パイオラックス,2018,Q2,58.005812562032176
パイオラックス,2018,Q3,54.95899882367176
パイオラックス,2018,Q4,41.024908836809104
パイオラックス,2019,Q1,43.72137987085986
パイオラックス,2019,Q2,44.71127832660696
パイオラックス,2019,Q3,40.55614764152587
パイオラックス,2019,Q4,29.545889251593906
パイオラックス,2020,Q1,13.197410291329305
パイオラックス,2020,Q2,4.753350726621619
パイオラックス,2020,Q3,55.62507709190737
パイオラックス,2020,Q4,43.88502897513747
パスコ,2018,Q1,-3.522813468692112
パスコ,2018,Q2,1.6850698117790035
パスコ,2018,Q3,2.340273708297566
パスコ,2018,Q4,49.57064850976867
パスコ,2019,Q1,36.830366427844794
パスコ,2019,Q2,-74.5119003705323
パスコ,2019,Q3,106.14922872132043
パスコ,2019,Q4,110.04840332732363
パスコ,2020,Q1,3.5556820406585956
パスコ,2020,Q2,59.4935696086639
パスコ,2020,Q3,94.44158738743752
パスコ,2020,Q4,98.6239406941827
パナソニック,2018,Q1,5.675696173321919
パナソニック,2018,Q2,-0.04412264488395223
パナソニック,2018,Q3,3.810323814733895
パナソニック,2018,Q4,2.6552867694638707
パナソニック,2019,Q1,4.990712953200884
パナソニック,2019,Q2,10.449389898443936
パナソニック,2019,Q3,1.504861224871
パナソニック,2019,Q4,0.15890910689692106
パナソニック,2020,Q1,7.794495862635806
パナソニック,2020,Q2,3.234376114618012
パナソニック,2020,Q3,-0.4970986663523802
パナソニック,2020,Q4,12.855036824171016
ヒロセ電機,2018,Q1,86.72000825354506
ヒロセ電機,2018,Q2,152.86640940862316
ヒロセ電機,2018,Q3,146.3165409204109
ヒロセ電機,2018,Q4,78.54452411674805
ヒロセ電機,2019,Q1,115.75528587654
ヒロセ電機,2019,Q2,136.8539667595386
ヒロセ電機,2019,Q3,118.30901262484335
ヒロセ電機,2019,Q4,84.88734541641665
ヒロセ電機,2020,Q1,108.00222775444772
ヒロセ電機,2020,Q2,147.9123766075855
ヒロセ電機,2020,Q3,167.71227140509234
ヒロセ電機,2020,Q4,141.32565339263894
ビオフェルミン製薬,2018,Q1,66.83330966922463
ビオフェルミン製薬,2018,Q2,51.23277811940207
ビオフェルミン製薬,2018,Q3,34.431190490010394
ビオフェルミン製薬,2018,Q4,42.31124558236279
ビオフェルミン製薬,2019,Q1,40.58071395057343
ビオフェルミン製薬,2019,Q2,57.05752569299615
ビオフェルミン製薬,2019,Q3,71.10459018933163
ビオフェルミン製薬,2019,Q4,22.0145904736511
ビオフェルミン製薬,2020,Q1,55.550121734610016
ビオフェルミン製薬,2020,Q2,31.521458201729914
ビオフェルミン製薬,2020,Q3,47.22151582570428
ビオフェルミン製薬,2020,Q4,-1.5934324664623363
ビジネスエンジニアリング,2018,Q1,25.749195320879522
ビジネスエンジニアリング,2018,Q2,26.102974690788443
ビジネスエンジニアリング,2018,Q3,26.25515498363103
ビジネスエンジニアリング,2018,Q4,25.81273503166932
ビジネスエンジニアリング,2019,Q1,43.673014821065564
ビジネスエンジニアリング,2019,Q2,49.96804014764976
ビジネスエンジニアリング,2019,Q3,33.77868554631179
ビジネスエンジニアリング,2019,Q4,22.020488016586995
ビジネスエンジニアリング,2020,Q1,66.36951919281219
ビジネスエンジニアリング,2020,Q2,57.951245350746824
ビジネスエンジニアリング,2020,Q3,46.764585818477144
ビジネスエンジニアリング,2020,Q4,31.30910136434852
ビジネスブレイン太田昭和,2018,Q1,15.505993077950707
ビジネスブレイン太田昭和,2018,Q2,43.09883207460703
ビジネスブレイン太田昭和,2018,Q3,33.86089765950323
ビジネスブレイン太田昭和,2018,Q4,43.5652415613544
ビジネスブレイン太田昭和,2019,Q1,30.7483948423703
ビジネスブレイン太田昭和,2019,Q2,45.36934235049692
ビジネスブレイン太田昭和,2019,Q3,42.33306696511203
ビジネスブレイン太田昭和,2019,Q4,47.98765753561716
ビジネスブレイン太田昭和,2020,Q1,38.81657575105749
ビジネスブレイン太田昭和,2020,Q2,30.511132868576613
ビジネスブレイン太田昭和,2020,Q3,36.451219397088664
ビジネスブレイン太田昭和,2020,Q4,27.858816532622974
ビジネス・ブレークスルー,2018,Q1,6.099195419400121
ビジネス・ブレークスルー,2018,Q2,4.28622862184427
ビジネス・ブレークスルー,2018,Q3,1.8435329282926234
ビジネス・ブレークスルー,2018,Q4,4.683168953692474
ビジネス・ブレークスルー,2019,Q1,4.015210669438428
ビジネス・ブレークスルー,2019,Q2,1.0901331310757083
ビジネス・ブレークスルー,2019,Q3,-2.019810975869027
ビジネス・ブレークスルー,2019,Q4,5.972394452585899
ビジネス・ブレークスルー,2020,Q1,5.512192052966556
ビジネス・ブレークスルー,2020,Q2,2.7771471749854744
ビジネス・ブレークスルー,2020,Q3,-6.523759126957568
ビジネス・ブレークスルー,2020,Q4,1.1750082787921112
ビーアールホールディングス,2018,Q1,5.060016066594598
ビーアールホールディングス,2018,Q2,-4.909226392988362
ビーアールホールディングス,2018,Q3,13.491589206942233
ビーアールホールディングス,2018,Q4,14.541756265215062
ビーアールホールディングス,2019,Q1,0.1836048126557026
ビーアールホールディングス,2019,Q2,4.825146109791115
ビーアールホールディングス,2019,Q3,20.20710922283367
ビーアールホールディングス,2019,Q4,8.576498764582768
ビーアールホールディングス,2020,Q1,6.302655282225278
ビーアールホールディングス,2020,Q2,10.388853556289902
ビーアールホールディングス,2020,Q3,14.935385369997558
ビーアールホールディングス,2020,Q4,20.689688817536762
ビー・エム・エル,2018,Q1,20.71336981547256
ビー・エム・エル,2018,Q2,27.894725737735484
ビー・エム・エル,2018,Q3,57.72463064968201
ビー・エム・エル,2018,Q4,37.54389910383304
ビー・エム・エル,2019,Q1,54.66879064847299
ビー・エム・エル,2019,Q2,40.49623757526865
ビー・エム・エル,2019,Q3,41.18914296443472
ビー・エム・エル,2019,Q4,6.519902195203073
ビー・エム・エル,2020,Q1,4.826533963097219
ビー・エム・エル,2020,Q2,66.58686637439513
ビー・エム・エル,2020,Q3,99.34334037709266
ビー・エム・エル,2020,Q4,127.04603555236935
ピエトロ,2018,Q1,19.95630806504073
ピエトロ,2018,Q2,-0.9972309676737439
ピエトロ,2018,Q3,-2.4590171633279656
ピエトロ,2018,Q4,-7.88255097306088
ピエトロ,2019,Q1,-15.809969569246078
ピエトロ,2019,Q2,14.483777456120947
ピエトロ,2019,Q3,28.34469708178004
ピエトロ,2019,Q4,8.018949922391243
ピエトロ,2020,Q1,12.039050427515244
ピエトロ,2020,Q2,14.358748231631909
ピエトロ,2020,Q3,17.255581028843288
ピエトロ,2020,Q4,14.772334108956272
ピーエス三菱,2018,Q1,-9.603741616824644
ピーエス三菱,2018,Q2,29.988805255535407
ピーエス三菱,2018,Q3,33.857442895800304
ピーエス三菱,2018,Q4,78.96626684024194
ピーエス三菱,2019,Q1,0.03245337616305477
ピーエス三菱,2019,Q2,24.581409338587548
ピーエス三菱,2019,Q3,26.187879514042137
ピーエス三菱,2019,Q4,0.9545394046657178
ピーエス三菱,2020,Q1,11.032748540983054
ピーエス三菱,2020,Q2,27.909404212687853
ピーエス三菱,2020,Q3,65.1656048866771
ピーエス三菱,2020,Q4,22.63337212223191
ピーシーデポコーポレーション,2018,Q1,-1.6335797887433436
ピーシーデポコーポレーション,2018,Q2,2.989026873220215
ピーシーデポコーポレーション,2018,Q3,2.910279496569167
ピーシーデポコーポレーション,2018,Q4,-0.6217087999365027
ピーシーデポコーポレーション,2019,Q1,2.1864670999577314
ピーシーデポコーポレーション,2019,Q2,1.9264853789193452
ピーシーデポコーポレーション,2019,Q3,12.335199226701246
ピーシーデポコーポレーション,2019,Q4,7.969154886018416
ピーシーデポコーポレーション,2020,Q1,7.121695384301869
ピーシーデポコーポレーション,2020,Q2,4.251112254355096
ピーシーデポコーポレーション,2020,Q3,7.319990300434586
ピーシーデポコーポレーション,2020,Q4,4.035810661590457
ピー・シー・エー,2018,Q1,0.9911415564453563
ピー・シー・エー,2018,Q2,14.631485314812439
ピー・シー・エー,2018,Q3,19.746977427468828
ピー・シー・エー,2018,Q4,66.76893841919407
ピー・シー・エー,2019,Q1,55.125949976975896
ピー・シー・エー,2019,Q2,111.53453950134636
ピー・シー・エー,2019,Q3,64.32951187882315
ピー・シー・エー,2019,Q4,21.833278381382204
ピー・シー・エー,2020,Q1,40.80521135959151
ピー・シー・エー,2020,Q2,34.107636558865764
ピー・シー・エー,2020,Q3,50.979524748961325
ピー・シー・エー,2020,Q4,62.137935351370004
ファナック,2018,Q1,242.1542551475261
ファナック,2018,Q2,210.43352003204492
ファナック,2018,Q3,182.65398789727084
ファナック,2018,Q4,170.772837683353
ファナック,2019,Q1,149.18597551644987
ファナック,2019,Q2,134.4169442710008
ファナック,2019,Q3,114.7259402273211
ファナック,2019,Q4,95.43200594714938
ファナック,2020,Q1,52.8850743214345
ファナック,2020,Q2,86.29860327376436
ファナック,2020,Q3,123.53824759669226
ファナック,2020,Q4,172.1182352518702
ファンケル,2018,Q1,10.016944444444443
ファンケル,2018,Q2,10.958055555555553
ファンケル,2018,Q3,11.435833333333331
ファンケル,2018,Q4,11.315277777777778
ファンケル,2019,Q1,11.097777777777779
ファンケル,2019,Q2,11.353888888888887
ファンケル,2019,Q3,12.03888888888889
ファンケル,2019,Q4,11.922222222222224
ファンケル,2020,Q1,12.188055555555557
ファンケル,2020,Q2,12.350555555555557
ファンケル,2020,Q3,12.668333333333333
ファンケル,2020,Q4,12.803611111111111
フィールズ,2018,Q1,-92.58910853978024
フィールズ,2018,Q2,-68.1107813044427
フィールズ,2018,Q3,-58.99365090287294
フィールズ,2018,Q4,-100.11422835033119
フィールズ,2019,Q1,0.5571002127159019
フィールズ,2019,Q2,-137.802803123413
フィールズ,2019,Q3,-50.25448797839772
フィールズ,2019,Q4,51.47915827043545
フィールズ,2020,Q1,-86.40470601579416
フィールズ,2020,Q2,-115.75191536050745
フィールズ,2020,Q3,-13.92386865523506
フィールズ,2020,Q4,-68.8629229420024
フェイス,2018,Q1,-63.0263207226339
フェイス,2018,Q2,13.158148809865338
フェイス,2018,Q3,-54.53451015371018
フェイス,2018,Q4,-115.67635909916828
フェイス,2019,Q1,-168.79082739624738
フェイス,2019,Q2,-109.54623882447177
フェイス,2019,Q3,-94.74419275570125
フェイス,2019,Q4,-59.57685933563761
フェイス,2020,Q1,-24.59691800615134
フェイス,2020,Q2,-100.62307197398894
フェイス,2020,Q3,22.46436599724653
フェイス,2020,Q4,-0.37833973657913944
フォスター電機,2018,Q1,17.189400419209008
フォスター電機,2018,Q2,-11.132796500130112
フォスター電機,2018,Q3,16.034057979716607
フォスター電機,2018,Q4,-17.637256706126365
フォスター電機,2019,Q1,6.546186948463809
フォスター電機,2019,Q2,19.74006057153541
フォスター電機,2019,Q3,16.292116640991118
フォスター電機,2019,Q4,1.764376527106485
