企業名,会計年度,四半期,y_hat_mraf
ニチコン,2019,Q4,-37.92129999999997
ニチコン,2020,Q1,3.778400000000001
ニチコン,2020,Q2,0.5060000000000004
ニチコン,2020,Q3,-9.510900000000005
ニチコン,2020,Q4,-7.285400000000002
ニチハ,2018,Q1,63.37510000000001
ニチハ,2018,Q2,74.84720000000003
ニチハ,2018,Q3,76.35239999999999
ニチハ,2018,Q4,73.8749
ニチハ,2019,Q1,65.1591
ニチハ,2019,Q2,66.43289999999999
ニチハ,2019,Q3,78.3332
ニチハ,2019,Q4,73.04749999999999
ニチハ,2020,Q1,55.28289999999999
ニチハ,2020,Q2,63.96939999999999
ニチハ,2020,Q3,78.21429999999995
ニチハ,2020,Q4,68.31499999999996
ニチバン,2018,Q1,26.84125276055956
ニチバン,2018,Q2,34.59365935562949
ニチバン,2018,Q3,40.25380000000002
ニチバン,2018,Q4,34.917819785209815
ニチバン,2019,Q1,36.72959999999998
ニチバン,2019,Q2,32.09284616548956
ニチバン,2019,Q3,32.3840329753497
ニチバン,2019,Q4,30.065913190139884
ニチバン,2020,Q1,21.43884616548959
ニチバン,2020,Q2,17.415632975349716
ニチバン,2020,Q3,22.290419785209824
ニチバン,2020,Q4,13.070506595069933
ニチモウ,2018,Q1,17.44734887257751
ニチモウ,2018,Q2,65.4044466177324
ニチモウ,2018,Q3,112.22039999999988
ニチモウ,2018,Q4,131.33564887257734
ニチモウ,2019,Q1,-398.45470000000006
ニチモウ,2019,Q2,-175.1934511274226
ニチモウ,2019,Q3,21.777900000000027
ニチモウ,2019,Q4,-172.29089999999997
ニチモウ,2020,Q1,42.688948872577456
ニチモウ,2020,Q2,139.2251999999999
ニチモウ,2020,Q3,155.94050000000004
ニチモウ,2020,Q4,-208.10050000000007
ニチレイ,2018,Q1,39.3742620983923
ニチレイ,2018,Q2,38.8689
ニチレイ,2018,Q3,39.91969999999998
ニチレイ,2018,Q4,33.58909999999999
ニチレイ,2019,Q1,35.56549999999996
ニチレイ,2019,Q2,36.57990000000001
ニチレイ,2019,Q3,40.877299999999984
ニチレイ,2019,Q4,36.15739999999999
ニチレイ,2020,Q1,31.8252
ニチレイ,2020,Q2,37.595200000000006
ニチレイ,2020,Q3,44.43960000000002
ニチレイ,2020,Q4,27.989205245980752
ニチレキ,2018,Q1,-3.5492000000000026
ニチレキ,2018,Q2,33.185299999999984
ニチレキ,2018,Q3,77.6211999999999
ニチレキ,2018,Q4,59.75429999999999
ニチレキ,2019,Q1,-2.016399999999999
ニチレキ,2019,Q2,34.461299999999994
ニチレキ,2019,Q3,63.00329999999992
ニチレキ,2019,Q4,57.149299999999975
ニチレキ,2020,Q1,32.452099999999994
ニチレキ,2020,Q2,76.40749999999991
ニチレキ,2020,Q3,74.95689999999989
ニチレキ,2020,Q4,79.50039999999991
ニッカトー,2018,Q1,16.235199999999992
ニッカトー,2018,Q2,17.085099999999997
ニッカトー,2018,Q3,18.354099999999995
ニッカトー,2018,Q4,17.401199999999996
ニッカトー,2019,Q1,17.665099999999992
ニッカトー,2019,Q2,12.997199999999996
ニッカトー,2019,Q3,7.333299999999996
ニッカトー,2019,Q4,7.863000000000002
ニッカトー,2020,Q1,3.2911
ニッカトー,2020,Q2,5.091200000000001
ニッカトー,2020,Q3,3.958100000000001
ニッカトー,2020,Q4,10.5812
ニッコンホールディングス,2018,Q1,47.16380000000001
ニッコンホールディングス,2018,Q2,49.045300000000005
ニッコンホールディングス,2018,Q3,50.06070000000002
ニッコンホールディングス,2018,Q4,51.593900000000005
ニッコンホールディングス,2019,Q1,54.947299999999984
ニッコンホールディングス,2019,Q2,58.11599999999999
ニッコンホールディングス,2019,Q3,63.77859999999996
ニッコンホールディングス,2019,Q4,61.07310000000001
ニッコンホールディングス,2020,Q1,43.4288
ニッコンホールディングス,2020,Q2,56.12930000000003
ニッコンホールディングス,2020,Q3,58.65730000000002
ニッコンホールディングス,2020,Q4,58.65590000000004
ニッタ,2018,Q1,65.9893
ニッタ,2018,Q2,80.05030000000004
ニッタ,2018,Q3,76.63220000000001
ニッタ,2018,Q4,80.21379999999998
ニッタ,2019,Q1,73.50730000000001
ニッタ,2019,Q2,70.86209999999998
ニッタ,2019,Q3,67.49099999999997
ニッタ,2019,Q4,59.861899999999984
ニッタ,2020,Q1,57.27479999999999
ニッタ,2020,Q2,48.09459999999999
ニッタ,2020,Q3,47.51139999999997
ニッタ,2020,Q4,61.35190000000003
ニッパツ,2018,Q1,19.413199999999996
ニッパツ,2018,Q2,22.222
ニッパツ,2018,Q3,34.723600000000026
ニッパツ,2018,Q4,14.448999999999987
ニッパツ,2019,Q1,7.840400000000002
ニッパツ,2019,Q2,5.468400000000003
ニッパツ,2019,Q3,4.744000000000002
ニッパツ,2019,Q4,3.8438
ニッパツ,2020,Q1,10.849200000000002
ニッパツ,2020,Q2,6.197299999999999
ニッパツ,2020,Q3,13.0196
ニッパツ,2020,Q4,0.9867000000000004
ニップン,2018,Q1,25.292004418420824
ニップン,2018,Q2,26.966600000000007
ニップン,2018,Q3,29.573621767368344
ニップン,2018,Q4,26.809800000000017
ニップン,2019,Q1,28.413200000000007
ニップン,2019,Q2,29.657000000000007
ニップン,2019,Q3,33.36220000000001
ニップン,2019,Q4,23.52656088368415
ニップン,2020,Q1,28.95969999999998
ニップン,2020,Q2,26.417999999999985
ニップン,2020,Q3,31.72369999999998
ニップン,2020,Q4,26.92419999999999
ニフコ,2018,Q1,95.75900204001982
ニフコ,2018,Q2,77.70325051000495
ニフコ,2018,Q3,61.5835
ニフコ,2018,Q4,50.97417525500247
ニフコ,2019,Q1,45.91767525500249
ニフコ,2019,Q2,48.8841
ニフコ,2019,Q3,47.48769999999999
ニフコ,2019,Q4,47.13230000000002
ニフコ,2020,Q1,29.60079999999999
ニフコ,2020,Q2,31.789
ニフコ,2020,Q3,48.42470000000001
ニフコ,2020,Q4,44.60010000000002
ニプロ,2018,Q1,20.94039999999999
ニプロ,2018,Q2,18.44993043064329
ニプロ,2018,Q3,16.10482282298247
ニプロ,2018,Q4,17.08210760766083
ニプロ,2019,Q1,16.2733304306433
ニプロ,2019,Q2,16.082530430643295
ニプロ,2019,Q3,17.378399999999996
ニプロ,2019,Q4,15.09521521532164
ニプロ,2020,Q1,-4.171692392339175
ニプロ,2020,Q2,5.3012304306432965
ニプロ,2020,Q3,-3.7109
ニプロ,2020,Q4,-75.89120000000004
ニホンフラッシュ,2018,Q1,30.601299999999995
ニホンフラッシュ,2018,Q2,51.92256248293489
ニホンフラッシュ,2018,Q3,60.47566248293487
ニホンフラッシュ,2018,Q4,59.74596493856557
ニホンフラッシュ,2019,Q1,36.11175497952186
ニホンフラッシュ,2019,Q2,66.06396998634793
ニホンフラッシュ,2019,Q3,73.21086998634796
ニホンフラッシュ,2019,Q4,77.57376998634794
ニホンフラッシュ,2020,Q1,29.62983559457302
ニホンフラッシュ,2020,Q2,38.61873559457301
ニホンフラッシュ,2020,Q3,41.6615
ニホンフラッシュ,2020,Q4,40.70029999999999
ネットワンシステムズ,2018,Q1,7.889499999999997
ネットワンシステムズ,2018,Q2,11.4364
ネットワンシステムズ,2018,Q3,1.607899999999998
ネットワンシステムズ,2018,Q4,13.048600000000004
ネットワンシステムズ,2019,Q1,13.2315
ネットワンシステムズ,2019,Q2,5.6923
ネットワンシステムズ,2019,Q3,11.654800000000002
ネットワンシステムズ,2019,Q4,43.478699999999975
ネットワンシステムズ,2020,Q1,7.674200000000003
ネットワンシステムズ,2020,Q2,25.897500000000004
ネットワンシステムズ,2020,Q3,32.50859999999997
ネットワンシステムズ,2020,Q4,57.96439999999995
ネツレン,2018,Q1,17.815599999999993
ネツレン,2018,Q2,15.452599999999997
ネツレン,2018,Q3,16.953099999999992
ネツレン,2018,Q4,12.8859
ネツレン,2019,Q1,4.942100000000002
ネツレン,2019,Q2,4.7262
ネツレン,2019,Q3,2.314600000000002
ネツレン,2019,Q4,-5.352700000000001
ネツレン,2020,Q1,4.998099999999999
ネツレン,2020,Q2,6.0014
ネツレン,2020,Q3,2.5268999999999995
ネツレン,2020,Q4,7.512400000000005
ノジマ,2018,Q1,48.16709005094941
ノジマ,2018,Q2,64.49389801018988
ノジマ,2018,Q3,91.0066999999999
ノジマ,2018,Q4,89.78169801018974
ノジマ,2019,Q1,57.75918806113929
ノジマ,2019,Q2,84.1291980101898
ノジマ,2019,Q3,95.83269999999987
ノジマ,2019,Q4,93.23479999999992
ノジマ,2020,Q1,81.76279999999991
ノジマ,2020,Q2,87.67139403056959
ノジマ,2020,Q3,91.65189999999993
ノジマ,2020,Q4,190.52339801018985
ノリタケカンパニーリミテド,2018,Q1,336.4225999999996
ノリタケカンパニーリミテド,2018,Q2,300.7335999999997
ノリタケカンパニーリミテド,2018,Q3,379.4543999999996
ノリタケカンパニーリミテド,2018,Q4,368.4872999999994
ノリタケカンパニーリミテド,2019,Q1,238.93129999999985
ノリタケカンパニーリミテド,2019,Q2,190.85160000000008
ノリタケカンパニーリミテド,2019,Q3,164.55830000000003
ノリタケカンパニーリミテド,2019,Q4,133.52819999999994
ノリタケカンパニーリミテド,2020,Q1,141.509
ノリタケカンパニーリミテド,2020,Q2,7.233399999999997
ノリタケカンパニーリミテド,2020,Q3,45.21160000000002
ノリタケカンパニーリミテド,2020,Q4,133.59210000000007
ハイマックス,2018,Q1,47.40870000000004
ハイマックス,2018,Q2,38.38050000000005
ハイマックス,2018,Q3,40.24000000000005
ハイマックス,2018,Q4,39.00900000000004
ハイマックス,2019,Q1,45.120800000000045
ハイマックス,2019,Q2,36.90370000000004
ハイマックス,2019,Q3,39.61340000000004
ハイマックス,2019,Q4,40.36080000000005
ハイマックス,2020,Q1,35.67810000000001
ハイマックス,2020,Q2,33.7174
ハイマックス,2020,Q3,28.71422536748595
ハイマックス,2020,Q4,26.34488134187148
ハウス食品グループ本社,2018,Q1,20.12099999999999
ハウス食品グループ本社,2018,Q2,22.16389999999999
ハウス食品グループ本社,2018,Q3,43.3327
ハウス食品グループ本社,2018,Q4,17.0209
ハウス食品グループ本社,2019,Q1,26.15730000000001
ハウス食品グループ本社,2019,Q2,27.997899999999994
ハウス食品グループ本社,2019,Q3,38.977900000000005
ハウス食品グループ本社,2019,Q4,33.53189999999998
ハウス食品グループ本社,2020,Q1,24.3436
ハウス食品グループ本社,2020,Q2,50.34359999999996
ハウス食品グループ本社,2020,Q3,42.70469999999998
ハウス食品グループ本社,2020,Q4,10.024999999999991
ハピネット,2018,Q1,26.697299999999988
ハピネット,2018,Q2,45.4017923076923
ハピネット,2018,Q3,63.02456923076923
ハピネット,2018,Q4,31.783100000000005
ハピネット,2019,Q1,29.264423076923077
ハピネット,2019,Q2,37.187446153846125
ハピネット,2019,Q3,74.24409230769234
ハピネット,2019,Q4,10.728500000000006
ハピネット,2020,Q1,11.6021
ハピネット,2020,Q2,32.689146153846124
ハピネット,2020,Q3,83.03800000000007
ハピネット,2020,Q4,28.32260000000001
ハマキョウレックス,2018,Q1,65.7
ハマキョウレックス,2018,Q2,69.67050000000006
ハマキョウレックス,2018,Q3,77.72280000000003
ハマキョウレックス,2018,Q4,72.32060000000004
ハマキョウレックス,2019,Q1,75.33890000000005
ハマキョウレックス,2019,Q2,72.81930000000003
ハマキョウレックス,2019,Q3,80.21080000000005
ハマキョウレックス,2019,Q4,78.63360000000003
ハマキョウレックス,2020,Q1,77.30420000000007
ハマキョウレックス,2020,Q2,78.14100000000005
ハマキョウレックス,2020,Q3,91.88700000000004
ハマキョウレックス,2020,Q4,79.55270000000004
ハリマ化成グループ,2018,Q1,-15.018799999999992
ハリマ化成グループ,2018,Q2,35.04689999999999
ハリマ化成グループ,2018,Q3,30.872099999999985
ハリマ化成グループ,2018,Q4,37.97409999999999
ハリマ化成グループ,2019,Q1,24.707700000000003
ハリマ化成グループ,2019,Q2,29.875999999999998
ハリマ化成グループ,2019,Q3,27.861600000000003
ハリマ化成グループ,2019,Q4,6.462999999999995
ハリマ化成グループ,2020,Q1,17.311100000000007
ハリマ化成グループ,2020,Q2,11.564199999999996
ハリマ化成グループ,2020,Q3,17.496900000000007
ハリマ化成グループ,2020,Q4,20.289200000000022
ハークスレイ,2018,Q1,25.323400000000014
ハークスレイ,2018,Q2,23.93440000000001
ハークスレイ,2018,Q3,24.744200000000006
ハークスレイ,2018,Q4,37.6814
ハークスレイ,2019,Q1,19.26380000000001
ハークスレイ,2019,Q2,24.826
ハークスレイ,2019,Q3,44.12419999999998
ハークスレイ,2019,Q4,36.8982
ハークスレイ,2020,Q1,18.35950000000003
ハークスレイ,2020,Q2,15.228900000000024
ハークスレイ,2020,Q3,22.19960000000001
ハークスレイ,2020,Q4,53.534399999999984
ハードオフコーポレーション,2018,Q1,8.942
ハードオフコーポレーション,2018,Q2,6.6362
ハードオフコーポレーション,2018,Q3,25.13890000000001
ハードオフコーポレーション,2018,Q4,16.282900000000005
ハードオフコーポレーション,2019,Q1,19.87540000000001
ハードオフコーポレーション,2019,Q2,7.043599999999993
ハードオフコーポレーション,2019,Q3,17.862400000000004
ハードオフコーポレーション,2019,Q4,1.9838999999999976
ハードオフコーポレーション,2020,Q1,8.567799999999997
ハードオフコーポレーション,2020,Q2,10.282599999999992
ハードオフコーポレーション,2020,Q3,16.326699999999995
ハードオフコーポレーション,2020,Q4,10.62879999999999
バルカー,2018,Q1,52.90951532629048
バルカー,2018,Q2,60.64149999999998
バルカー,2018,Q3,59.42549999999997
バルカー,2018,Q4,58.78790000000001
バルカー,2019,Q1,58.61659999999996
バルカー,2019,Q2,60.0692
バルカー,2019,Q3,48.06640000000002
バルカー,2019,Q4,44.62710000000001
バルカー,2020,Q1,38.0859
バルカー,2020,Q2,41.75020000000001
バルカー,2020,Q3,38.094
バルカー,2020,Q4,43.084899999999976
バローホールディングス,2018,Q1,54.36469999999999
バローホールディングス,2018,Q2,40.20780000000003
バローホールディングス,2018,Q3,57.44609999999999
バローホールディングス,2018,Q4,17.81950000000002
バローホールディングス,2019,Q1,53.42020000000003
バローホールディングス,2019,Q2,39.05300000000002
バローホールディングス,2019,Q3,48.53920000000002
バローホールディングス,2019,Q4,9.545200000000005
バローホールディングス,2020,Q1,35.82930000000001
バローホールディングス,2020,Q2,49.545
バローホールディングス,2020,Q3,67.35579999999997
バローホールディングス,2020,Q4,16.094000000000005
バンダイナムコホールディングス,2018,Q1,61.34529999999995
バンダイナムコホールディングス,2018,Q2,64.55859999999996
バンダイナムコホールディングス,2018,Q3,66.02879999999998
バンダイナムコホールディングス,2018,Q4,72.61479999999992
バンダイナムコホールディングス,2019,Q1,67.11989999999994
バンダイナムコホールディングス,2019,Q2,74.93769999999996
バンダイナムコホールディングス,2019,Q3,74.39709999999997
バンダイナムコホールディングス,2019,Q4,63.39409999999995
バンダイナムコホールディングス,2020,Q1,72.69589999999994
バンダイナムコホールディングス,2020,Q2,73.61369999999992
バンダイナムコホールディングス,2020,Q3,71.19139999999993
バンダイナムコホールディングス,2020,Q4,32.377699999999976
バンドー化学,2018,Q1,26.70474722250157
バンドー化学,2018,Q2,29.78996237444069
バンドー化学,2018,Q3,31.370756950576283
バンドー化学,2018,Q4,29.460059662508485
バンドー化学,2019,Q1,29.067474352841877
バンドー化学,2019,Q2,30.56507966761036
バンドー化学,2019,Q3,24.9577112945436
バンドー化学,2019,Q4,27.793987585215177
バンドー化学,2020,Q1,8.786297527709031
バンドー化学,2020,Q2,11.593720593480272
バンドー化学,2020,Q3,7.056993336367312
バンドー化学,2020,Q4,23.358910847728826
パイオラックス,2018,Q1,53.25349999999997
パイオラックス,2018,Q2,58.3275
パイオラックス,2018,Q3,58.68100000000002
パイオラックス,2018,Q4,59.1191
パイオラックス,2019,Q1,49.57020000000002
パイオラックス,2019,Q2,50.30440000000001
パイオラックス,2019,Q3,45.850000000000016
パイオラックス,2019,Q4,40.96640000000004
パイオラックス,2020,Q1,36.62110000000001
パイオラックス,2020,Q2,24.885600000000007
パイオラックス,2020,Q3,22.0345
パイオラックス,2020,Q4,35.36079999999998
パスコ,2018,Q1,-5.170700000000005
パスコ,2018,Q2,-2.8070999999999997
パスコ,2018,Q3,5.417876089209167
パスコ,2018,Q4,25.88209999999999
パスコ,2019,Q1,50.941757066906845
パスコ,2019,Q2,38.4937380446046
パスコ,2019,Q3,70.1171
パスコ,2019,Q4,73.43009999999992
パスコ,2020,Q1,39.4394
パスコ,2020,Q2,53.78661902230227
パスコ,2020,Q3,73.19809999999995
パスコ,2020,Q4,84.64609999999992
パナソニック,2018,Q1,18.116312934775618
パナソニック,2018,Q2,8.41823022530434
パナソニック,2018,Q3,17.853136193007494
パナソニック,2018,Q4,7.310699999999997
パナソニック,2019,Q1,21.448818902478784
パナソニック,2019,Q2,17.680859451239385
パナソニック,2019,Q3,19.7441361930075
パナソニック,2019,Q4,27.312995644246907
パナソニック,2020,Q1,1.5069604506086782
パナソニック,2020,Q2,-49.32672325823191
パナソニック,2020,Q3,-11.095700000000004
パナソニック,2020,Q4,-61.58360709955615
ヒロセ電機,2018,Q1,114.51368867650032
ヒロセ電機,2018,Q2,149.16060000000002
ヒロセ電機,2018,Q3,153.44856066742318
ヒロセ電機,2018,Q4,101.20418069011606
ヒロセ電機,2019,Q1,115.19502467196176
ヒロセ電機,2019,Q2,141.37204266969226
ヒロセ電機,2019,Q3,108.88567401588504
ヒロセ電機,2019,Q4,86.73601334846197
ヒロセ電機,2020,Q1,99.27226734165411
ヒロセ電機,2020,Q2,144.90729999999994
ヒロセ電機,2020,Q3,149.92070000000007
ヒロセ電機,2020,Q4,147.69906066742317
ビオフェルミン製薬,2018,Q1,51.16710000000002
ビオフェルミン製薬,2018,Q2,49.74890000000002
ビオフェルミン製薬,2018,Q3,42.27410000000003
ビオフェルミン製薬,2018,Q4,29.50799999999999
ビオフェルミン製薬,2019,Q1,48.473200000000034
ビオフェルミン製薬,2019,Q2,52.22570000000002
ビオフェルミン製薬,2019,Q3,50.62929999999999
ビオフェルミン製薬,2019,Q4,27.930400000000013
ビオフェルミン製薬,2020,Q1,54.33110000000002
ビオフェルミン製薬,2020,Q2,33.467900000000014
ビオフェルミン製薬,2020,Q3,38.92680000000003
ビオフェルミン製薬,2020,Q4,23.089099999999995
ビジネスエンジニアリング,2018,Q1,15.72890000000002
ビジネスエンジニアリング,2018,Q2,24.484100000000016
ビジネスエンジニアリング,2018,Q3,21.885800000000017
ビジネスエンジニアリング,2018,Q4,32.39700000000003
ビジネスエンジニアリング,2019,Q1,32.64900000000001
ビジネスエンジニアリング,2019,Q2,41.15200000000004
ビジネスエンジニアリング,2019,Q3,44.530600000000014
ビジネスエンジニアリング,2019,Q4,38.44170000000001
ビジネスエンジニアリング,2020,Q1,35.6742
ビジネスエンジニアリング,2020,Q2,40.98500000000002
ビジネスエンジニアリング,2020,Q3,41.1617
ビジネスエンジニアリング,2020,Q4,42.600300000000026
ビジネスブレイン太田昭和,2018,Q1,15.761400000000004
ビジネスブレイン太田昭和,2018,Q2,49.74049999999999
ビジネスブレイン太田昭和,2018,Q3,49.29909999999999
ビジネスブレイン太田昭和,2018,Q4,49.50689999999998
ビジネスブレイン太田昭和,2019,Q1,28.43050000000001
ビジネスブレイン太田昭和,2019,Q2,52.03379999999999
ビジネスブレイン太田昭和,2019,Q3,51.70409999999998
ビジネスブレイン太田昭和,2019,Q4,48.749100000000034
ビジネスブレイン太田昭和,2020,Q1,47.22585000000001
ビジネスブレイン太田昭和,2020,Q2,31.75955
ビジネスブレイン太田昭和,2020,Q3,34.8372
ビジネスブレイン太田昭和,2020,Q4,31.180000000000003
ビジネス・ブレークスルー,2018,Q1,4.319399999999998
ビジネス・ブレークスルー,2018,Q2,4.666200000000004
ビジネス・ブレークスルー,2018,Q3,3.2500000000000004
ビジネス・ブレークスルー,2018,Q4,3.478699999999999
ビジネス・ブレークスルー,2019,Q1,6.218700000000005
ビジネス・ブレークスルー,2019,Q2,3.749000000000003
ビジネス・ブレークスルー,2019,Q3,1.9852999999999985
ビジネス・ブレークスルー,2019,Q4,4.813200000000004
ビジネス・ブレークスルー,2020,Q1,6.102300000000005
ビジネス・ブレークスルー,2020,Q2,4.251600000000003
ビジネス・ブレークスルー,2020,Q3,3.915600000000004
ビジネス・ブレークスルー,2020,Q4,2.3232999999999997
ビーアールホールディングス,2018,Q1,2.8621023418095097
ビーアールホールディングス,2018,Q2,-5.946221260965364
ビーアールホールディングス,2018,Q3,7.47913476070529
ビーアールホールディングス,2018,Q4,7.657817380352645
ビーアールホールディングス,2019,Q1,4.702518435248117
ビーアールホールディングス,2019,Q2,5.23241027251953
ビーアールホールディングス,2019,Q3,10.14041738035264
ビーアールホールディングス,2019,Q4,11.797977452120598
ビーアールホールディングス,2020,Q1,4.4804961193872845
ビーアールホールディングス,2020,Q2,6.505509217624056
ビーアールホールディングス,2020,Q3,16.756057076566105
ビーアールホールディングス,2020,Q4,17.30308561484919
ビー・エム・エル,2018,Q1,37.417399999999965
ビー・エム・エル,2018,Q2,41.86869999999997
ビー・エム・エル,2018,Q3,38.37989999999998
ビー・エム・エル,2018,Q4,32.69039999999998
ビー・エム・エル,2019,Q1,44.21310000000001
ビー・エム・エル,2019,Q2,37.64719999999999
ビー・エム・エル,2019,Q3,40.58530000000001
ビー・エム・エル,2019,Q4,34.31089999999998
ビー・エム・エル,2020,Q1,35.79209999999999
ビー・エム・エル,2020,Q2,42.03710000000002
ビー・エム・エル,2020,Q3,39.97200000000001
ビー・エム・エル,2020,Q4,69.68649999999997
ピエトロ,2018,Q1,14.269299999999998
ピエトロ,2018,Q2,14.470299999999993
ピエトロ,2018,Q3,13.711899999999996
ピエトロ,2018,Q4,5.910500000000002
ピエトロ,2019,Q1,15.839799999999997
ピエトロ,2019,Q2,8.2241
ピエトロ,2019,Q3,11.608999999999998
ピエトロ,2019,Q4,30.145199999999992
ピエトロ,2020,Q1,14.800599999999983
ピエトロ,2020,Q2,13.716699999999994
ピエトロ,2020,Q3,10.0364
ピエトロ,2020,Q4,13.658099999999996
ピーエス三菱,2018,Q1,-0.8971999999999997
ピーエス三菱,2018,Q2,22.4907
ピーエス三菱,2018,Q3,31.50300000000003
ピーエス三菱,2018,Q4,27.31350000000001
ピーエス三菱,2019,Q1,10.08100000000001
ピーエス三菱,2019,Q2,39.235400000000034
ピーエス三菱,2019,Q3,38.13630000000003
ピーエス三菱,2019,Q4,48.401100000000014
ピーエス三菱,2020,Q1,20.4798
ピーエス三菱,2020,Q2,29.457699999999985
ピーエス三菱,2020,Q3,36.503000000000014
ピーエス三菱,2020,Q4,48.23290000000003
ピーシーデポコーポレーション,2018,Q1,9.79166263796406
ピーシーデポコーポレーション,2018,Q2,10.269233454879554
ピーシーデポコーポレーション,2018,Q3,9.448020879321351
ピーシーデポコーポレーション,2018,Q4,9.558100000000003
ピーシーデポコーポレーション,2019,Q1,7.768020879321354
ピーシーデポコーポレーション,2019,Q2,8.223320879321355
ピーシーデポコーポレーション,2019,Q3,7.317000000000003
ピーシーデポコーポレーション,2019,Q4,38.62669999999992
ピーシーデポコーポレーション,2020,Q1,25.486399999999936
ピーシーデポコーポレーション,2020,Q2,94.6043208793213
ピーシーデポコーポレーション,2020,Q3,3.3634000000000044
ピーシーデポコーポレーション,2020,Q4,-4.329099999999998
ピー・シー・エー,2018,Q1,0.4351999999999995
ピー・シー・エー,2018,Q2,1.0109999999999997
ピー・シー・エー,2018,Q3,18.182500000000008
ピー・シー・エー,2018,Q4,33.050500000000014
ピー・シー・エー,2019,Q1,48.1016
ピー・シー・エー,2019,Q2,54.88550000000006
ピー・シー・エー,2019,Q3,73.91360000000009
ピー・シー・エー,2019,Q4,83.34770000000006
ピー・シー・エー,2020,Q1,28.38320000000003
ピー・シー・エー,2020,Q2,45.4326
ピー・シー・エー,2020,Q3,48.2587
ピー・シー・エー,2020,Q4,68.8028
ファナック,2018,Q1,243.53889999999996
ファナック,2018,Q2,186.25999999999996
ファナック,2018,Q3,180.39749999999995
ファナック,2018,Q4,188.6079000000001
ファナック,2019,Q1,143.82450000000006
ファナック,2019,Q2,136.65030000000004
ファナック,2019,Q3,119.4122
ファナック,2019,Q4,104.73019999999993
ファナック,2020,Q1,100.07009999999998
ファナック,2020,Q2,87.68100000000008
ファナック,2020,Q3,123.23089999999998
ファナック,2020,Q4,204.2891
ファンケル,2018,Q1,22.7542
ファンケル,2018,Q2,36.765600000000006
ファンケル,2018,Q3,32.690700000000014
ファンケル,2018,Q4,27.60570000000001
ファンケル,2019,Q1,23.7292
ファンケル,2019,Q2,14.796999999999992
ファンケル,2019,Q3,4.0882
ファンケル,2019,Q4,16.398700000000005
ファンケル,2020,Q1,11.442600000000002
ファンケル,2020,Q2,11.913499999999996
ファンケル,2020,Q3,15.244200000000005
ファンケル,2020,Q4,18.002100000000006
フィールズ,2018,Q1,-66.69930000000001
フィールズ,2018,Q2,-153.4472
フィールズ,2018,Q3,-62.11160000000002
フィールズ,2018,Q4,-40.7026
フィールズ,2019,Q1,9.0364
フィールズ,2019,Q2,-30.263899999999992
フィールズ,2019,Q3,-31.6345
フィールズ,2019,Q4,67.1788
フィールズ,2020,Q1,-52.34250000000003
フィールズ,2020,Q2,-43.07669999999998
フィールズ,2020,Q3,1.207500000000003
フィールズ,2020,Q4,-35.84310000000001
フェイス,2018,Q1,-11.4727
フェイス,2018,Q2,-19.6616
フェイス,2018,Q3,-22.95190000000004
フェイス,2018,Q4,7.754200000000002
フェイス,2019,Q1,-22.65490000000001
フェイス,2019,Q2,-9.0038
フェイス,2019,Q3,0.2558000000000008
フェイス,2019,Q4,-1.0957999999999983
フェイス,2020,Q1,-7.284699999999997
フェイス,2020,Q2,7.002500000000006
フェイス,2020,Q3,-6.834199999999998
フェイス,2020,Q4,-2.5787
フォスター電機,2018,Q1,15.099600000000002
フォスター電機,2018,Q2,-13.322799999999988
フォスター電機,2018,Q3,11.261400000000004
フォスター電機,2018,Q4,-4.017099999999999
フォスター電機,2019,Q1,24.7977
フォスター電機,2019,Q2,5.0192
フォスター電機,2019,Q3,-1.5587000000000006
フォスター電機,2019,Q4,-1.5354999999999992
フォスター電機,2020,Q1,-0.7887999999999997
フォスター電機,2020,Q2,2.799300000000001
フォスター電機,2020,Q3,3.4739000000000027
フォスター電機,2020,Q4,-3.8717000000000015
フォーバル,2018,Q1,15.326400000000003
フォーバル,2018,Q2,17.0509
フォーバル,2018,Q3,21.5398
フォーバル,2018,Q4,24.556699999999992
フォーバル,2019,Q1,14.711600000000006
フォーバル,2019,Q2,16.413899999999998
フォーバル,2019,Q3,12.928600000000005
フォーバル,2019,Q4,20.7346
フォーバル,2020,Q1,11.469600000000003
フォーバル,2020,Q2,9.267200000000004
フォーバル,2020,Q3,13.085300000000004
フォーバル,2020,Q4,10.984600000000002
フクシマガリレイ,2018,Q1,75.92832910991311
フクシマガリレイ,2018,Q2,83.13687856192472
フクシマガリレイ,2018,Q3,82.33550219195365
フクシマガリレイ,2018,Q4,81.89897746594792
フクシマガリレイ,2019,Q1,70.09775054798848
フクシマガリレイ,2019,Q2,84.06540219195371
フクシマガリレイ,2019,Q3,82.62127636997106
フクシマガリレイ,2019,Q4,85.0712527399421
フクシマガリレイ,2020,Q1,51.2728
フクシマガリレイ,2020,Q2,83.04695054798849
フクシマガリレイ,2020,Q3,72.18397527399428
フクシマガリレイ,2020,Q4,86.68390109597686
フコク,2018,Q1,-5.675399999999996
フコク,2018,Q2,19.199100000000005
フコク,2018,Q3,-4.511299999999999
フコク,2018,Q4,-0.4931999999999987
フコク,2019,Q1,-12.7884
フコク,2019,Q2,-35.87629999999999
フコク,2019,Q3,-32.19909999999997
フコク,2019,Q4,-53.6118
フコク,2020,Q1,7.598900000000003
フコク,2020,Q2,-15.968799999999996
フコク,2020,Q3,4.461100000000001
