企業名,会計年度,四半期,y_hat_mmlp
あらた,2018,Q1,120.75483
あらた,2018,Q2,46.831818
あらた,2018,Q3,82.026924
あらた,2018,Q4,115.74112
あらた,2019,Q1,99.16101
あらた,2019,Q2,84.58243
あらた,2019,Q3,132.42975
あらた,2019,Q4,77.55027
あらた,2020,Q1,117.496346
あらた,2020,Q2,129.5699
あらた,2020,Q3,132.32706
あらた,2020,Q4,58.417526
