企業名,会計年度,四半期,0
オリエンタルランド,2019,Q1,70.51929783547254
オリエンタルランド,2019,Q2,74.31004725623036
オリエンタルランド,2019,Q3,89.89135797250918
オリエンタルランド,2019,Q4,65.51000853025849
オリエンタルランド,2020,Q1,41.87276674407116
オリエンタルランド,2020,Q2,14.085483576259833
オリエンタルランド,2020,Q3,33.52828053708291
オリエンタルランド,2020,Q4,-13.040857574363695
オリジン,2018,Q1,5.401566747455888
オリジン,2018,Q2,5.732400080789222
オリジン,2018,Q3,14.342677858566999
オリジン,2018,Q4,15.805733414122553
オリジン,2019,Q1,16.593233414122555
オリジン,2019,Q2,16.935455636344773
オリジン,2019,Q3,17.702677858566997
オリジン,2019,Q4,17.82934452523366
オリジン,2020,Q1,16.76906674745588
オリジン,2020,Q2,13.616844525233663
オリジン,2020,Q3,10.389066747455885
オリジン,2020,Q4,10.330177858566998
オリンパス,2018,Q1,15.097312174151442
オリンパス,2018,Q2,13.545923285262553
オリンパス,2018,Q3,10.698145507484773
オリンパス,2018,Q4,10.863701063040331
オリンパス,2019,Q1,10.351022830953442
オリンパス,2019,Q2,10.531578386508995
オリンパス,2019,Q3,10.715467275397884
オリンパス,2019,Q4,11.003245053175663
オリンパス,2020,Q1,11.048245053175663
オリンパス,2020,Q2,11.137133942064551
オリンパス,2020,Q3,13.922133942064555
オリンパス,2020,Q4,14.52630060873122
オルガノ,2018,Q1,14.305295600493398
オルガノ,2018,Q2,14.095295600493396
オルガノ,2018,Q3,16.694462267160063
オルガノ,2018,Q4,18.632795600493395
オルガノ,2019,Q1,10.056635315527231
オルガノ,2019,Q2,61.041666327393806
オルガノ,2019,Q3,73.6756539458598
オルガノ,2019,Q4,221.29181607592875
オルガノ,2020,Q1,88.26678628173036
オルガノ,2020,Q2,175.76828383475726
オルガノ,2020,Q3,86.9005530465523
オルガノ,2020,Q4,147.04647703699592
オーイズミ,2018,Q1,1.8134015307146543
オーイズミ,2018,Q2,0.9310879011169728
オーイズミ,2018,Q3,4.31470214439874
オーイズミ,2018,Q4,-0.9529987750661411
オーイズミ,2019,Q1,3.752113368912246
オーイズミ,2019,Q2,9.440211447199195
オーイズミ,2019,Q3,7.099835625101117
オーイズミ,2019,Q4,3.7570530388165375
オーイズミ,2020,Q1,7.102884127625344
オーイズミ,2020,Q2,8.275905945228981
オーイズミ,2020,Q3,7.560497859383025
オーイズミ,2020,Q4,5.06390317720818
オークマ,2018,Q1,122.95030798828267
オークマ,2018,Q2,114.20496683343616
オークマ,2018,Q3,142.2297789108657
オークマ,2018,Q4,161.45327772064408
オークマ,2019,Q1,192.42936430985583
オークマ,2019,Q2,96.38884090602284
オークマ,2019,Q3,119.22099995598998
オークマ,2019,Q4,97.12784867520253
オークマ,2020,Q1,61.05186843381941
オークマ,2020,Q2,10.88165005727224
オークマ,2020,Q3,9.593293944623412
オークマ,2020,Q4,4.2926232617840885
オートバックスセブン,2018,Q1,15.20444207291855
オートバックスセブン,2018,Q2,15.520357526030036
オートバックスセブン,2018,Q3,42.40211316546876
オートバックスセブン,2018,Q4,15.684565118339153
オートバックスセブン,2019,Q1,8.39252108113834
オートバックスセブン,2019,Q2,1.7747801727781378
オートバックスセブン,2019,Q3,44.76369372071255
オートバックスセブン,2019,Q4,14.077508278919675
オートバックスセブン,2020,Q1,8.68729838733941
オートバックスセブン,2020,Q2,21.851576373303235
オートバックスセブン,2020,Q3,41.081639429951565
オートバックスセブン,2020,Q4,-17.003849930698337
オーハシテクニカ,2018,Q1,53.91257454917319
オーハシテクニカ,2018,Q2,53.328819438157225
オーハシテクニカ,2018,Q3,54.90403304172424
オーハシテクニカ,2018,Q4,52.410873602931545
オーハシテクニカ,2019,Q1,43.67026805075693
オーハシテクニカ,2019,Q2,51.1004882246375
オーハシテクニカ,2019,Q3,43.60505324498085
オーハシテクニカ,2019,Q4,45.95489916741946
オーハシテクニカ,2020,Q1,36.6121964834006
オーハシテクニカ,2020,Q2,25.27423443224934
オーハシテクニカ,2020,Q3,6.8082219104573145
オーハシテクニカ,2020,Q4,38.54856787949848
オーバル,2018,Q1,2.491388888888889
オーバル,2018,Q2,2.553055555555555
オーバル,2018,Q3,2.7380555555555555
オーバル,2018,Q4,2.9274999999999998
オーバル,2019,Q1,3.070833333333333
オーバル,2019,Q2,3.0233333333333334
オーバル,2019,Q3,3.1716666666666664
オーバル,2019,Q4,3.166388888888889
オーバル,2020,Q1,3.040277777777777
オーバル,2020,Q2,2.7375000000000003
オーバル,2020,Q3,2.6597222222222223
オーバル,2020,Q4,2.4975000000000005
オービック,2018,Q1,135.55326140946536
オービック,2018,Q2,132.47942289278834
オービック,2018,Q3,124.35895138262455
オービック,2018,Q4,124.85679730531906
オービック,2019,Q1,118.63796390570133
オービック,2019,Q2,118.0361650790458
オービック,2019,Q3,106.74617128141196
オービック,2019,Q4,109.1981191832933
オービック,2020,Q1,111.2224794004489
オービック,2020,Q2,106.60821894121982
オービック,2020,Q3,97.36113205705075
オービック,2020,Q4,139.7486115806928
オービックビジネスコンサルタン,2018,Q1,56.08319844583451
オービックビジネスコンサルタン,2018,Q2,61.26304913978041
オービックビジネスコンサルタン,2018,Q3,63.735494999262045
オービックビジネスコンサルタン,2018,Q4,65.21867428027753
オービックビジネスコンサルタン,2019,Q1,60.395496415485766
オービックビジネスコンサルタン,2019,Q2,49.98810895496609
オービックビジネスコンサルタン,2019,Q3,41.26061819163372
オービックビジネスコンサルタン,2019,Q4,40.96870615397587
オービックビジネスコンサルタン,2020,Q1,40.492765521149124
オービックビジネスコンサルタン,2020,Q2,34.606688186603904
オービックビジネスコンサルタン,2020,Q3,36.60219346953991
オービックビジネスコンサルタン,2020,Q4,31.67280046035001
カシオ計算機,2018,Q1,19.856201826482934
カシオ計算機,2018,Q2,20.28715354960482
カシオ計算機,2018,Q3,23.609839324905288
カシオ計算機,2018,Q4,22.637086686892893
カシオ計算機,2019,Q1,19.58104103078597
カシオ計算機,2019,Q2,21.080522097770555
カシオ計算機,2019,Q3,28.958865477784972
カシオ計算機,2019,Q4,26.234189316664782
カシオ計算機,2020,Q1,2.823786990621363
カシオ計算機,2020,Q2,13.841567513245117
カシオ計算機,2020,Q3,33.95797720565873
カシオ計算機,2020,Q4,8.185790795569032
カナデン,2018,Q1,14.371617700445157
カナデン,2018,Q2,31.9274438723633
カナデン,2018,Q3,23.22188072977811
カナデン,2018,Q4,40.09730289173133
カナデン,2019,Q1,12.162320111690187
カナデン,2019,Q2,34.759851498934324
カナデン,2019,Q3,11.629601316339478
カナデン,2019,Q4,57.989299723701755
カナデン,2020,Q1,4.695229551230877
カナデン,2020,Q2,60.62006658491408
カナデン,2020,Q3,14.44023090725803
カナデン,2020,Q4,39.881200145707524
カネカ,2018,Q1,10.754166666666666
カネカ,2018,Q2,11.06972222222222
カネカ,2018,Q3,11.345912698412697
カネカ,2018,Q4,12.780357142857143
カネカ,2019,Q1,15.877579365079365
カネカ,2019,Q2,16.989246031746028
カネカ,2019,Q3,17.937579365079365
カネカ,2019,Q4,18.955079365079364
カネカ,2020,Q1,20.88924603174603
カネカ,2020,Q2,20.893968253968254
カネカ,2020,Q3,21.71063492063492
カネカ,2020,Q4,24.7559126984127
カプコン,2018,Q1,27.510536990700302
カプコン,2018,Q2,27.498592546255853
カプコン,2018,Q3,27.911092546255855
カプコン,2018,Q4,29.071092546255855
カプコン,2019,Q1,29.744425879589187
カプコン,2019,Q2,31.054425879589182
カプコン,2019,Q3,31.467759212922527
カプコン,2019,Q4,29.930259212922522
カプコン,2020,Q1,30.250814768478083
カプコン,2020,Q2,32.12470365736697
カプコン,2020,Q3,33.19831476847808
カプコン,2020,Q4,33.24998143514475
カメイ,2018,Q1,44.770623602124466
カメイ,2018,Q2,41.082537366585626
カメイ,2018,Q3,44.35412353368739
カメイ,2018,Q4,48.41009285603797
カメイ,2019,Q1,43.09200764408632
カメイ,2019,Q2,42.257497449861184
カメイ,2019,Q3,49.28533357742329
カメイ,2019,Q4,52.95152811608456
カメイ,2020,Q1,46.804191542988775
カメイ,2020,Q2,43.11851660250804
カメイ,2020,Q3,50.66966801856742
カメイ,2020,Q4,55.43160585327887
カワタ,2018,Q1,8.852222222222222
カワタ,2018,Q2,11.446111111111113
カワタ,2018,Q3,15.295555555555556
カワタ,2018,Q4,17.76638888888889
カワタ,2019,Q1,19.924722222222222
カワタ,2019,Q2,20.75722222222222
カワタ,2019,Q3,21.465555555555554
カワタ,2019,Q4,22.061111111111114
カワタ,2020,Q1,23.19777777777778
カワタ,2020,Q2,22.687222222222225
カワタ,2020,Q3,23.07416666666667
カワタ,2020,Q4,23.393055555555563
カワチ薬品,2018,Q1,24.538611111111113
カワチ薬品,2018,Q2,24.25361111111111
カワチ薬品,2018,Q3,24.28333333333333
カワチ薬品,2018,Q4,24.086388888888887
カワチ薬品,2019,Q1,22.82472222222222
カワチ薬品,2019,Q2,22.708611111111107
カワチ薬品,2019,Q3,22.54611111111111
カワチ薬品,2019,Q4,22.364166666666666
カワチ薬品,2020,Q1,22.84861111111111
カワチ薬品,2020,Q2,24.30861111111111
カワチ薬品,2020,Q3,25.235833333333332
カワチ薬品,2020,Q4,26.184166666666666
キッコーマン,2018,Q1,32.24220046578493
キッコーマン,2018,Q2,28.933274535622218
キッコーマン,2018,Q3,41.19292285767684
キッコーマン,2018,Q4,24.845348649698835
キッコーマン,2019,Q1,36.561348741662854
キッコーマン,2019,Q2,35.14222524237949
キッコーマン,2019,Q3,41.00790223673264
キッコーマン,2019,Q4,24.391511001345325
キッコーマン,2020,Q1,40.12934592167672
キッコーマン,2020,Q2,35.4667935880169
キッコーマン,2020,Q3,40.00502216431614
キッコーマン,2020,Q4,22.889861239532582
キッセイ薬品工業,2018,Q1,47.92500723616324
キッセイ薬品工業,2018,Q2,39.231316983785604
キッセイ薬品工業,2018,Q3,70.39786269382645
キッセイ薬品工業,2018,Q4,24.620051288318578
キッセイ薬品工業,2019,Q1,48.211000778542214
キッセイ薬品工業,2019,Q2,22.293832537582595
キッセイ薬品工業,2019,Q3,33.92199243964358
キッセイ薬品工業,2019,Q4,28.333138181725488
キッセイ薬品工業,2020,Q1,46.79299339119847
キッセイ薬品工業,2020,Q2,9.715776712206587
キッセイ薬品工業,2020,Q3,35.70653108149236
キッセイ薬品工業,2020,Q4,11.418153115571759
キトー,2018,Q1,242.5619434994285
キトー,2018,Q2,194.24291389309465
キトー,2018,Q3,211.13294238600182
キトー,2018,Q4,303.9897242352517
キトー,2019,Q1,128.0937119182442
キトー,2019,Q2,154.1706701197937
キトー,2019,Q3,144.399498774591
キトー,2019,Q4,70.77289446965804
キトー,2020,Q1,52.24593923942686
キトー,2020,Q2,70.08626915315809
キトー,2020,Q3,56.101031462335385
キトー,2020,Q4,71.51769957178884
キムラタン,2018,Q1,-0.09776527087644234
キムラタン,2018,Q2,-0.13359860420977568
キムラタン,2018,Q3,-0.1760986042097757
キムラタン,2018,Q4,-0.19665415976533124
キムラタン,2019,Q1,-0.26415415976533124
キムラタン,2019,Q2,-0.2974874930986646
キムラタン,2019,Q3,-0.33637638198755343
キムラタン,2019,Q4,-0.3683208264319979
キムラタン,2020,Q1,-0.4041541597653312
キムラタン,2020,Q2,-0.42776527087644234
キムラタン,2020,Q3,-0.46470971532088673
キムラタン,2020,Q4,-0.46276527087644237
キムラユニティー,2018,Q1,17.86638888888889
キムラユニティー,2018,Q2,18.751111111111115
キムラユニティー,2018,Q3,19.154999999999998
キムラユニティー,2018,Q4,19.94805555555556
キムラユニティー,2019,Q1,20.381944444444443
キムラユニティー,2019,Q2,20.708611111111107
キムラユニティー,2019,Q3,21.171944444444442
キムラユニティー,2019,Q4,22.16333333333333
キムラユニティー,2020,Q1,22.795
キムラユニティー,2020,Q2,22.81833333333333
キムラユニティー,2020,Q3,23.02333333333333
キムラユニティー,2020,Q4,24.28111111111111
キューブシステム,2018,Q1,10.935989833510057
キューブシステム,2018,Q2,12.188807805626844
キューブシステム,2018,Q3,7.063671933608546
キューブシステム,2018,Q4,13.165864903626854
キューブシステム,2019,Q1,9.339826264193569
キューブシステム,2019,Q2,11.45507156813585
キューブシステム,2019,Q3,8.424640941405473
キューブシステム,2019,Q4,12.07670288779946
キューブシステム,2020,Q1,10.29157544038081
キューブシステム,2020,Q2,9.893111855239589
キューブシステム,2020,Q3,10.790926556740827
キューブシステム,2020,Q4,12.213295482301792
キョーリン製薬ホールディングス,2018,Q1,37.2324407845435
キョーリン製薬ホールディングス,2018,Q2,12.698002570589644
キョーリン製薬ホールディングス,2018,Q3,49.39847447110442
キョーリン製薬ホールディングス,2018,Q4,20.52822480148816
キョーリン製薬ホールディングス,2019,Q1,25.444858308163965
キョーリン製薬ホールディングス,2019,Q2,25.917176907258202
キョーリン製薬ホールディングス,2019,Q3,41.41834156289612
キョーリン製薬ホールディングス,2019,Q4,32.19221315730725
キョーリン製薬ホールディングス,2020,Q1,27.506583576634384
キョーリン製薬ホールディングス,2020,Q2,12.438077292079978
キョーリン製薬ホールディングス,2020,Q3,46.79931274460575
キョーリン製薬ホールディングス,2020,Q4,31.59087548857165
キング,2018,Q1,13.325911274635857
キング,2018,Q2,13.353043375664107
キング,2018,Q3,12.88184283556128
キング,2018,Q4,12.336212089008082
キング,2019,Q1,13.902788814897699
キング,2019,Q2,12.919378703080472
キング,2019,Q3,11.907608761245022
キング,2019,Q4,11.637355593194874
キング,2020,Q1,7.9109362352749955
キング,2020,Q2,0.49814390370898654
キング,2020,Q3,-10.297227579735729
キング,2020,Q4,-3.2165495817608045
キーエンス,2018,Q1,465.79425775973533
キーエンス,2018,Q2,464.5872815686044
キーエンス,2018,Q3,471.62932236938815
キーエンス,2018,Q4,470.60424128464484
キーエンス,2019,Q1,466.7354190482671
キーエンス,2019,Q2,415.71651426849985
キーエンス,2019,Q3,428.69658583605604
キーエンス,2019,Q4,303.20298954990915
キーエンス,2020,Q1,212.09053396067702
キーエンス,2020,Q2,189.0714075642365
キーエンス,2020,Q3,207.67708583653882
キーエンス,2020,Q4,235.25555726331655
キーコーヒー,2018,Q1,13.051688713539807
キーコーヒー,2018,Q2,3.2207132685214495
キーコーヒー,2018,Q3,6.188330084745147
キーコーヒー,2018,Q4,-3.247112735993169
キーコーヒー,2019,Q1,10.433090339004314
キーコーヒー,2019,Q2,-0.9621126382635072
キーコーヒー,2019,Q3,13.440712704969961
キーコーヒー,2019,Q4,-6.526977564719501
キーコーヒー,2020,Q1,16.086541739971253
キーコーヒー,2020,Q2,7.0568268178380595
キーコーヒー,2020,Q3,-6.5691991434940755
キーコーヒー,2020,Q4,19.980322924887084
クオールホールディングス,2018,Q1,17.414525868409147
クオールホールディングス,2018,Q2,18.077153764302953
クオールホールディングス,2018,Q3,1.3958672620596566
クオールホールディングス,2018,Q4,15.142158797392355
クオールホールディングス,2019,Q1,15.328692615902337
クオールホールディングス,2019,Q2,17.13951511833095
クオールホールディングス,2019,Q3,2.1562974484365895
クオールホールディングス,2019,Q4,7.504680250508919
クオールホールディングス,2020,Q1,-3.4246607548623444
クオールホールディングス,2020,Q2,2.990225913419767
クオールホールディングス,2020,Q3,-2.2480493562000197
クオールホールディングス,2020,Q4,31.50634192435761
クニミネ工業,2018,Q1,15.909019466546884
クニミネ工業,2018,Q2,19.916868534250924
クニミネ工業,2018,Q3,32.29737543931107
クニミネ工業,2018,Q4,25.685970235983476
クニミネ工業,2019,Q1,14.402188650758454
クニミネ工業,2019,Q2,15.627071105006308
クニミネ工業,2019,Q3,29.641421803008882
クニミネ工業,2019,Q4,34.19243532398263
クニミネ工業,2020,Q1,17.925524575365053
クニミネ工業,2020,Q2,22.484318782931474
クニミネ工業,2020,Q3,39.11882844340518
クニミネ工業,2020,Q4,38.23454020038103
クボテック,2018,Q1,-157.003308956001
クボテック,2018,Q2,-65.33151210369037
クボテック,2018,Q3,-37.34556088299754
クボテック,2018,Q4,-53.31822781588851
クボテック,2019,Q1,-91.84789787074938
クボテック,2019,Q2,-85.5223874801408
クボテック,2019,Q3,-118.46930543918063
クボテック,2019,Q4,-49.49271795439901
クボテック,2020,Q1,-87.8377804832605
クボテック,2020,Q2,-89.09812663233205
クボテック,2020,Q3,-74.00662506098911
クボテック,2020,Q4,-11.114845981504653
クラボウ,2018,Q1,3.346111111111111
クラボウ,2018,Q2,3.541944444444445
クラボウ,2018,Q3,3.6020248079154182
クラボウ,2018,Q4,5.178413696804308
クラボウ,2019,Q1,6.028969252359864
クラボウ,2019,Q2,7.437580363470975
クラボウ,2019,Q3,8.610913696804309
クラボウ,2019,Q4,10.128969252359862
クラボウ,2020,Q1,10.378413696804309
クラボウ,2020,Q2,10.01424703013764
クラボウ,2020,Q3,10.806191474582086
クラボウ,2020,Q4,12.317580363470974
クリナップ,2018,Q1,6.708120910007706
クリナップ,2018,Q2,9.905610226848916
クリナップ,2018,Q3,15.92362623199721
クリナップ,2018,Q4,-0.3922979447169048
クリナップ,2019,Q1,5.4525557685448
クリナップ,2019,Q2,-16.497395395479657
クリナップ,2019,Q3,18.522026862838533
クリナップ,2019,Q4,-1.2165536291853893
クリナップ,2020,Q1,-2.7233435832676065
クリナップ,2020,Q2,19.575195521378724
クリナップ,2020,Q3,14.524749009031563
クリナップ,2020,Q4,6.036060759709127
クレスコ,2018,Q1,25.786388888888894
クレスコ,2018,Q2,27.06527777777778
クレスコ,2018,Q3,28.82666666666667
クレスコ,2018,Q4,30.273888888888887
クレスコ,2019,Q1,31.299722222222222
クレスコ,2019,Q2,32.191111111111105
クレスコ,2019,Q3,33.79583333333333
クレスコ,2019,Q4,35.31583333333334
クレスコ,2020,Q1,35.33027777777777
クレスコ,2020,Q2,35.83055555555555
クレスコ,2020,Q3,36.48805555555556
クレスコ,2020,Q4,37.70555555555555
クレハ,2018,Q1,64.68490408305959
クレハ,2018,Q2,100.63350030497094
クレハ,2018,Q3,62.10576815677249
クレハ,2018,Q4,46.06699957772838
クレハ,2019,Q1,112.85019342574046
クレハ,2019,Q2,164.18530170308563
クレハ,2019,Q3,216.68658059365632
クレハ,2019,Q4,268.6614579991507
クレハ,2020,Q1,490.4262894514968
クレハ,2020,Q2,231.18554357230107
クレハ,2020,Q3,539.1182143423403
クレハ,2020,Q4,-242.88497885436178
クロスキャット,2018,Q1,7.68138888888889
クロスキャット,2018,Q2,8.051666666666668
クロスキャット,2018,Q3,8.414444444444445
クロスキャット,2018,Q4,8.617222222222223
クロスキャット,2019,Q1,9.246388888888891
クロスキャット,2019,Q2,9.295000000000002
クロスキャット,2019,Q3,9.7125
クロスキャット,2019,Q4,10.132222222222223
クロスキャット,2020,Q1,10.455277777777777
クロスキャット,2020,Q2,10.59361111111111
クロスキャット,2020,Q3,10.698333333333334
クロスキャット,2020,Q4,10.75277777777778
クロップス,2018,Q1,10.288611111111111
クロップス,2018,Q2,10.610833333333332
クロップス,2018,Q3,10.822777777777777
クロップス,2018,Q4,10.985833333333332
クロップス,2019,Q1,11.236944444444442
クロップス,2019,Q2,11.540833333333333
クロップス,2019,Q3,12.09611111111111
クロップス,2019,Q4,12.100833333333334
クロップス,2020,Q1,12.617777777777778
クロップス,2020,Q2,13.154444444444445
クロップス,2020,Q3,13.747499999999999
クロップス,2020,Q4,14.759166666666667
クワザワホールディングス,2018,Q1,-2.628328713284972
クワザワホールディングス,2018,Q2,36.662019680924075
クワザワホールディングス,2018,Q3,41.37314585377776
クワザワホールディングス,2018,Q4,13.786982230407899
クワザワホールディングス,2019,Q1,11.052340146036226
クワザワホールディングス,2019,Q2,23.629747968389427
クワザワホールディングス,2019,Q3,36.8544553489686
クワザワホールディングス,2019,Q4,17.164727643496708
クワザワホールディングス,2020,Q1,9.579978698783858
クワザワホールディングス,2020,Q2,29.70418394475228
クワザワホールディングス,2020,Q3,29.044364917733066
クワザワホールディングス,2020,Q4,17.66998963962571
グランディハウス,2018,Q1,111.83241312585463
グランディハウス,2018,Q2,89.10393926317109
グランディハウス,2018,Q3,101.92876350801845
グランディハウス,2018,Q4,93.53551724835809
グランディハウス,2019,Q1,81.27609940319189
グランディハウス,2019,Q2,67.18749648316061
グランディハウス,2019,Q3,32.44745224666541
グランディハウス,2019,Q4,19.65127468065657
グランディハウス,2020,Q1,25.43060018321472
グランディハウス,2020,Q2,11.50951646977363
グランディハウス,2020,Q3,28.331061986216476
グランディハウス,2020,Q4,29.565234145084812
グリムス,2018,Q1,27.591791802032823
グリムス,2018,Q2,27.945854302629144
グリムス,2018,Q3,27.303354302629145
グリムス,2018,Q4,26.851687635962477
グリムス,2019,Q1,26.106836001951823
グリムス,2019,Q2,26.75168763596248
グリムス,2019,Q3,26.336132080406927
グリムス,2019,Q4,25.598983774818645
グリムス,2020,Q1,25.1374425372236
グリムス,2020,Q2,23.85600161740104
グリムス,2020,Q3,26.011914493595533
グリムス,2020,Q4,27.08574177420894
グルメ杵屋,2018,Q1,-4.151944444444443
グルメ杵屋,2018,Q2,-3.693611111111112
グルメ杵屋,2018,Q3,-2.5188888888888887
グルメ杵屋,2018,Q4,-1.7763888888888895
グルメ杵屋,2019,Q1,1.9797222222222217
グルメ杵屋,2019,Q2,4.024722222222222
グルメ杵屋,2019,Q3,4.274444444444444
グルメ杵屋,2019,Q4,4.775555555555555
グルメ杵屋,2020,Q1,4.206388888888888
グルメ杵屋,2020,Q2,1.2005555555555558
グルメ杵屋,2020,Q3,0.004722222222221678
グルメ杵屋,2020,Q4,-0.7141666666666667
グローセル,2018,Q1,9.03111111111111
グローセル,2018,Q2,9.409722222222221
グローセル,2018,Q3,9.506388888888887
グローセル,2018,Q4,9.798611111111109
グローセル,2019,Q1,9.499722222222221
グローセル,2019,Q2,8.987499999999999
グローセル,2019,Q3,8.679444444444444
グローセル,2019,Q4,8.32138888888889
グローセル,2020,Q1,8.51638888888889
グローセル,2020,Q2,7.963611111111111
グローセル,2020,Q3,7.572777777777779
グローセル,2020,Q4,7.903055555555557
グローブライド,2018,Q1,40.148678889600674
グローブライド,2018,Q2,93.44128727278922
グローブライド,2018,Q3,30.022815184435224
グローブライド,2018,Q4,31.52653546705212
グローブライド,2019,Q1,53.757774955186
グローブライド,2019,Q2,161.50095649120684
グローブライド,2019,Q3,21.009136796338268
グローブライド,2019,Q4,24.06528491195317
グローブライド,2020,Q1,55.7202294501825
グローブライド,2020,Q2,96.24238873560924
グローブライド,2020,Q3,13.232545860529203
グローブライド,2020,Q4,-25.739216861539294
グローリー,2018,Q1,20.0693687304779
グローリー,2018,Q2,31.011432324631457
グローリー,2018,Q3,47.35946380473712
グローリー,2018,Q4,52.70853219485405
グローリー,2019,Q1,23.323186962282897
グローリー,2019,Q2,46.52491110259727
グローリー,2019,Q3,42.94028558552352
グローリー,2019,Q4,72.64541066738074
グローリー,2020,Q1,32.86087153746707
グローリー,2020,Q2,44.92459799255097
グローリー,2020,Q3,37.83496757453311
グローリー,2020,Q4,35.825210516246386
グンゼ,2018,Q1,3.1924011409731614
グンゼ,2018,Q2,6.075734474306494
グンゼ,2018,Q3,7.006567807639828
グンゼ,2018,Q4,10.004623363195384
グンゼ,2019,Q1,9.328512252084273
グンゼ,2019,Q2,10.717123363195384
グンゼ,2019,Q3,12.55129002986205
グンゼ,2019,Q4,15.955456696528719
グンゼ,2020,Q1,15.872401140973162
グンゼ,2020,Q2,15.281290029862049
グンゼ,2020,Q3,16.173234474306494
グンゼ,2020,Q4,16.525346683052714
ケンコーマヨネーズ,2018,Q1,33.401746778787604
ケンコーマヨネーズ,2018,Q2,38.83665531387605
ケンコーマヨネーズ,2018,Q3,44.109615448153676
ケンコーマヨネーズ,2018,Q4,30.454696082941787
ケンコーマヨネーズ,2019,Q1,40.10017490553723
ケンコーマヨネーズ,2019,Q2,26.491299942165128
ケンコーマヨネーズ,2019,Q3,28.75457351474639
ケンコーマヨネーズ,2019,Q4,45.62305205154341
ケンコーマヨネーズ,2020,Q1,29.06869768740235
ケンコーマヨネーズ,2020,Q2,23.590395174321998
ケンコーマヨネーズ,2020,Q3,36.104177794057776
ケンコーマヨネーズ,2020,Q4,37.35278960667843
ケーズホールディングス,2018,Q1,72.9516159128829
ケーズホールディングス,2018,Q2,75.75207790580399
ケーズホールディングス,2018,Q3,57.085969391442134
ケーズホールディングス,2018,Q4,41.822557435091106
ケーズホールディングス,2019,Q1,38.21848197525315
ケーズホールディングス,2019,Q2,37.37358792854449
ケーズホールディングス,2019,Q3,40.36092023950759
ケーズホールディングス,2019,Q4,38.88584820045466
ケーズホールディングス,2020,Q1,31.14414153490775
ケーズホールディングス,2020,Q2,43.844152516694116
ケーズホールディングス,2020,Q3,45.90142720007278
ケーズホールディングス,2020,Q4,36.38256787292181
ケーユーホールディングス,2018,Q1,28.018635526770417
ケーユーホールディングス,2018,Q2,30.579605749205662
ケーユーホールディングス,2018,Q3,30.75096695859873
ケーユーホールディングス,2018,Q4,31.282643377515626
ケーユーホールディングス,2019,Q1,27.56388159438227
ケーユーホールディングス,2019,Q2,29.069197848415158
ケーユーホールディングス,2019,Q3,29.574873809938943
ケーユーホールディングス,2019,Q4,30.601331770040453
ケーユーホールディングス,2020,Q1,29.26153275706773
ケーユーホールディングス,2020,Q2,28.77440067597101
ケーユーホールディングス,2020,Q3,30.5309063619149
ケーユーホールディングス,2020,Q4,33.65486530953377
ゲオホールディングス,2018,Q1,330.3022208053667
ゲオホールディングス,2018,Q2,271.2459287244162
ゲオホールディングス,2018,Q3,198.17645327322685
ゲオホールディングス,2018,Q4,156.37763755155
ゲオホールディングス,2019,Q1,143.76539664156888
ゲオホールディングス,2019,Q2,171.76529321542017
ゲオホールディングス,2019,Q3,109.64323529622064
ゲオホールディングス,2019,Q4,23.892319069983884
ゲオホールディングス,2020,Q1,17.636189792188617
ゲオホールディングス,2020,Q2,15.263955247001796
ゲオホールディングス,2020,Q3,55.463503773480085
ゲオホールディングス,2020,Q4,74.72654130434083
コア,2018,Q1,10.009866750100965
コア,2018,Q2,11.397194539867147
コア,2018,Q3,14.109059286198354
コア,2018,Q4,20.762475123494383
コア,2019,Q1,11.030419593342017
コア,2019,Q2,18.405395416789307
コア,2019,Q3,17.787773983828323
コア,2019,Q4,31.286758738029
コア,2020,Q1,10.660726472272355
コア,2020,Q2,21.089580938114842
コア,2020,Q3,19.374674747648218
コア,2020,Q4,25.810167327433177
ココカラファイン,2018,Q1,61.966111111111104
ココカラファイン,2018,Q2,62.776388888888896
ココカラファイン,2018,Q3,63.39861111111111
ココカラファイン,2018,Q4,64.94055555555558
ココカラファイン,2019,Q1,66.74027777777779
ココカラファイン,2019,Q2,68.66611111111114
ココカラファイン,2019,Q3,70.2863888888889
ココカラファイン,2019,Q4,68.41916666666668
ココカラファイン,2020,Q1,69.30055555555555
ココカラファイン,2020,Q2,68.35111111111111
ココカラファイン,2020,Q3,66.31138888888887
ココカラファイン,2020,Q4,64.63916666666667
コニカミノルタ,2018,Q1,13.224925124000654
コニカミノルタ,2018,Q2,13.837425124000655
コニカミノルタ,2018,Q3,14.350480679556211
コニカミノルタ,2018,Q4,14.648536235111765
コニカミノルタ,2019,Q1,14.680758457333988
コニカミノルタ,2019,Q2,14.430202901778431
コニカミノルタ,2019,Q3,14.234647346222877
コニカミノルタ,2019,Q4,14.237980679556209
コニカミノルタ,2020,Q1,13.152147346222877
コニカミノルタ,2020,Q2,12.186869568445099
コニカミノルタ,2020,Q3,11.707425124000654
コニカミノルタ,2020,Q4,11.711036235111765
コニシ,2018,Q1,35.668940752626696
コニシ,2018,Q2,27.091885537115047
コニシ,2018,Q3,41.61926531250407
コニシ,2018,Q4,41.25437961786843
コニシ,2019,Q1,27.101466184055397
コニシ,2019,Q2,32.84160842048237
コニシ,2019,Q3,41.066700280323914
コニシ,2019,Q4,33.50170287336627
コニシ,2020,Q1,32.03830936768275
