企業名,会計年度,四半期,y_hat_ols2
りらいあコミュニケーションズ,2020,Q4,-9.657009779792132
わかもと製薬,2018,Q1,2.886282992491047
わかもと製薬,2018,Q2,-4.348967106107267
わかもと製薬,2018,Q3,-1.1385268991423416
わかもと製薬,2018,Q4,-0.8841430166672382
わかもと製薬,2019,Q1,1.9028034535132288
わかもと製薬,2019,Q2,-5.92038160884394
わかもと製薬,2019,Q3,-21.78184049320987
わかもと製薬,2019,Q4,-14.582167212514037
わかもと製薬,2020,Q1,-4.349230541804559
わかもと製薬,2020,Q2,-12.735269313203275
わかもと製薬,2020,Q3,-3.2733429800014164
わかもと製薬,2020,Q4,-10.284114640445068
アイカ工業,2018,Q1,43.65185405779541
アイカ工業,2018,Q2,52.27285788992681
アイカ工業,2018,Q3,50.000166104531374
アイカ工業,2018,Q4,50.39009449444438
アイカ工業,2019,Q1,53.85051183470389
アイカ工業,2019,Q2,56.96723803011376
アイカ工業,2019,Q3,54.92801080254882
アイカ工業,2019,Q4,56.52038129342501
アイカ工業,2020,Q1,52.976078911224576
アイカ工業,2020,Q2,44.734044885476834
アイカ工業,2020,Q3,38.64730444103682
アイカ工業,2020,Q4,46.57592361376027
アイコム,2018,Q1,-17.165897200989093
アイコム,2018,Q2,12.093449937448897
アイコム,2018,Q3,8.544544628777658
アイコム,2018,Q4,44.75534059764868
アイコム,2019,Q1,32.43605109665805
アイコム,2019,Q2,52.998257380931136
アイコム,2019,Q3,27.64990694481185
アイコム,2019,Q4,60.544234311069886
アイコム,2020,Q1,32.225962164787234
アイコム,2020,Q2,37.0025289475584
アイコム,2020,Q3,21.319742658778523
アイコム,2020,Q4,71.68768504195532
アイシン,2018,Q1,143.59053122129262
アイシン,2018,Q2,151.66661640990696
アイシン,2018,Q3,149.01225956499704
アイシン,2018,Q4,128.2828637763721
アイシン,2019,Q1,116.0881920092861
アイシン,2019,Q2,136.18748045502434
アイシン,2019,Q3,136.1514343274839
アイシン,2019,Q4,86.62375778108253
アイシン,2020,Q1,-59.3411497072093
アイシン,2020,Q2,-209.602949990428
アイシン,2020,Q3,33.75953447600091
アイシン,2020,Q4,-85.77947468141338
アイダエンジニアリング,2018,Q1,30.531670354452444
アイダエンジニアリング,2018,Q2,11.00577876332045
アイダエンジニアリング,2018,Q3,-7.541892732103179
アイダエンジニアリング,2018,Q4,16.347220839361057
アイダエンジニアリング,2019,Q1,13.81434021542526
アイダエンジニアリング,2019,Q2,15.77064768352534
アイダエンジニアリング,2019,Q3,13.400256094509473
アイダエンジニアリング,2019,Q4,22.111673491182216
アイダエンジニアリング,2020,Q1,12.588611220940436
アイダエンジニアリング,2020,Q2,22.067775648028658
アイダエンジニアリング,2020,Q3,9.955039017236231
アイダエンジニアリング,2020,Q4,17.66623762749026
アイチコーポレーション,2018,Q1,10.534438033451906
アイチコーポレーション,2018,Q2,22.51537910143415
アイチコーポレーション,2018,Q3,12.584646833301548
アイチコーポレーション,2018,Q4,22.20908810493978
アイチコーポレーション,2019,Q1,7.409893879198933
アイチコーポレーション,2019,Q2,19.03088776436897
アイチコーポレーション,2019,Q3,19.27201526185921
アイチコーポレーション,2019,Q4,25.36556675305593
アイチコーポレーション,2020,Q1,13.38878488278388
アイチコーポレーション,2020,Q2,17.66817395270064
アイチコーポレーション,2020,Q3,11.32069812318096
アイチコーポレーション,2020,Q4,18.232074781313685
アイティフォー,2018,Q1,4.906074248755537
アイティフォー,2018,Q2,10.921438726692196
アイティフォー,2018,Q3,7.255198967368223
アイティフォー,2018,Q4,19.727673531935963
アイティフォー,2019,Q1,5.408935952039123
アイティフォー,2019,Q2,8.523951968276613
アイティフォー,2019,Q3,8.921279529054182
アイティフォー,2019,Q4,21.98244351765664
アイティフォー,2020,Q1,5.084709700578401
アイティフォー,2020,Q2,7.5423141304160435
アイティフォー,2020,Q3,7.161441937045524
アイティフォー,2020,Q4,21.381633185168152
アイティメディア,2018,Q1,-13.439936438238648
アイティメディア,2018,Q2,8.984220122473744
アイティメディア,2018,Q3,-12.669402121214034
アイティメディア,2018,Q4,33.34880858529891
アイティメディア,2019,Q1,4.778135442541156
アイティメディア,2019,Q2,32.660939110353524
アイティメディア,2019,Q3,5.34752026960993
アイティメディア,2019,Q4,5.84607059850423
アイティメディア,2020,Q1,5.504906093083342
アイティメディア,2020,Q2,8.150065417895348
アイティメディア,2020,Q3,6.121196449536058
アイティメディア,2020,Q4,11.343111470095325
アイネス,2018,Q1,-9.443170257825187
アイネス,2018,Q2,12.994335210155384
アイネス,2018,Q3,-3.803778687554996
アイネス,2018,Q4,23.61793937011339
アイネス,2019,Q1,-2.472598701696029
アイネス,2019,Q2,15.468197625437938
アイネス,2019,Q3,38.94638453081306
アイネス,2019,Q4,-181.67666130833916
アイネス,2020,Q1,56.63404307838721
アイネス,2020,Q2,-12.773850279301882
アイネス,2020,Q3,39.52124522026543
アイネス,2020,Q4,11.02588212928083
アイネット,2018,Q1,7.253839634745717
アイネット,2018,Q2,22.855751785083758
アイネット,2018,Q3,21.58714986806652
アイネット,2018,Q4,27.59917217305852
アイネット,2019,Q1,14.726499457222438
アイネット,2019,Q2,27.47070923014213
アイネット,2019,Q3,25.57081487410357
アイネット,2019,Q4,28.565040568838448
アイネット,2020,Q1,22.246270981686408
アイネット,2020,Q2,25.46234336474498
アイネット,2020,Q3,19.214570451639617
アイネット,2020,Q4,16.7676544851506
アイホン,2018,Q1,19.93573614788829
アイホン,2018,Q2,53.269217512080616
アイホン,2018,Q3,16.535533792957494
アイホン,2018,Q4,57.74209776994349
アイホン,2019,Q1,11.91742055941927
アイホン,2019,Q2,55.793264775544685
アイホン,2019,Q3,20.183276244907915
アイホン,2019,Q4,67.34330404543289
アイホン,2020,Q1,26.855276017067126
アイホン,2020,Q2,64.14245801918469
アイホン,2020,Q3,25.23195530761632
アイホン,2020,Q4,32.450159175571
アイロムグループ,2018,Q1,-40.85212828092722
アイロムグループ,2018,Q2,-41.83076330901281
アイロムグループ,2018,Q3,-58.90534898368446
アイロムグループ,2018,Q4,-53.542435263808784
アイロムグループ,2019,Q1,-31.280183836624477
アイロムグループ,2019,Q2,-48.08832784937772
アイロムグループ,2019,Q3,125.12378495369056
アイロムグループ,2019,Q4,73.85768845662051
アイロムグループ,2020,Q1,20.519310418587565
アイロムグループ,2020,Q2,7.278461049322232
アイロムグループ,2020,Q3,47.954792271869565
アイロムグループ,2020,Q4,7.344090565836382
アキレス,2018,Q1,8.839705338614579
アキレス,2018,Q2,47.83466426212141
アキレス,2018,Q3,56.540697971302734
アキレス,2018,Q4,-53.10100657401631
アキレス,2019,Q1,20.726991746054463
アキレス,2019,Q2,18.629040100783985
アキレス,2019,Q3,-127.73465262157868
アキレス,2019,Q4,-15.420974499712711
アキレス,2020,Q1,51.5950867214313
アキレス,2020,Q2,63.19379345130711
アキレス,2020,Q3,-54.243434210575074
アキレス,2020,Q4,-15.618442222812805
アクシアル　リテイリング,2018,Q1,69.52597193682914
アクシアル　リテイリング,2018,Q2,72.74798537641436
アクシアル　リテイリング,2018,Q3,100.126814473968
アクシアル　リテイリング,2018,Q4,53.01341972281227
アクシアル　リテイリング,2019,Q1,68.1673332351121
アクシアル　リテイリング,2019,Q2,75.32834809110568
アクシアル　リテイリング,2019,Q3,76.05906701061247
アクシアル　リテイリング,2019,Q4,61.37297247445565
アクシアル　リテイリング,2020,Q1,73.5923048106281
アクシアル　リテイリング,2020,Q2,87.48234717095113
アクシアル　リテイリング,2020,Q3,115.83549801537902
アクシアル　リテイリング,2020,Q4,79.74279958853941
アクセル,2018,Q1,0.9575343168435212
アクセル,2018,Q2,8.926193038818269
アクセル,2018,Q3,9.692422613869496
アクセル,2018,Q4,49.1425833495656
アクセル,2019,Q1,-69.688086724026
アクセル,2019,Q2,-1.5289043088174594
アクセル,2019,Q3,145.9689787795673
アクセル,2019,Q4,-5.5496112761238265
アクセル,2020,Q1,-14.117844640384604
アクセル,2020,Q2,-0.8345616865315293
アクセル,2020,Q3,8.460619643982938
アクセル,2020,Q4,2.8151346641160018
アジアパイルホールディングス,2018,Q1,4.613078411576652
アジアパイルホールディングス,2018,Q2,18.37276929543969
アジアパイルホールディングス,2018,Q3,17.63727209947411
アジアパイルホールディングス,2018,Q4,20.095062982334127
アジアパイルホールディングス,2019,Q1,29.20268692170969
アジアパイルホールディングス,2019,Q2,33.645691396387406
アジアパイルホールディングス,2019,Q3,14.736783841649952
アジアパイルホールディングス,2019,Q4,15.81756430871502
アジアパイルホールディングス,2020,Q1,13.140990608972416
アジアパイルホールディングス,2020,Q2,21.60593363130744
アジアパイルホールディングス,2020,Q3,17.650350505369623
アジアパイルホールディングス,2020,Q4,15.79114192606596
アステラス製薬,2018,Q1,22.58685807757945
アステラス製薬,2018,Q2,24.542490680220567
アステラス製薬,2018,Q3,29.738676050694096
アステラス製薬,2018,Q4,26.561785827395227
アステラス製薬,2019,Q1,29.72660639776552
アステラス製薬,2019,Q2,26.01853514878117
アステラス製薬,2019,Q3,23.05574344277319
アステラス製薬,2019,Q4,20.346422590488327
アステラス製薬,2020,Q1,25.62098923641277
アステラス製薬,2020,Q2,32.06260047657465
アステラス製薬,2020,Q3,26.979058729183294
アステラス製薬,2020,Q4,2.711804683340958
アズビル,2018,Q1,27.22777124648519
アズビル,2018,Q2,60.10811828475653
アズビル,2018,Q3,63.78149310098888
アズビル,2018,Q4,111.82669548582862
アズビル,2019,Q1,25.371824438253725
アズビル,2019,Q2,61.14220426876045
アズビル,2019,Q3,45.12409426268732
アズビル,2019,Q4,54.9446668687433
アズビル,2020,Q1,9.149896511199586
アズビル,2020,Q2,38.267622314052005
アズビル,2020,Q3,33.31384725415751
アズビル,2020,Q4,58.9335801251691
アズワン,2018,Q1,69.47361506890292
アズワン,2018,Q2,66.42353720807324
アズワン,2018,Q3,76.89555045612894
アズワン,2018,Q4,100.89200291570728
アズワン,2019,Q1,79.70163580146493
アズワン,2019,Q2,70.36353120287492
アズワン,2019,Q3,90.9521147412915
アズワン,2019,Q4,88.86602083464197
アズワン,2020,Q1,74.25500286084076
アズワン,2020,Q2,83.8591042377887
アズワン,2020,Q3,74.56464225537445
アズワン,2020,Q4,97.66392964837632
アツギ,2018,Q1,3.613269250253751
アツギ,2018,Q2,3.058170113116198
アツギ,2018,Q3,2.911979959922853
アツギ,2018,Q4,18.50956324117729
アツギ,2019,Q1,-316.13575814296007
アツギ,2019,Q2,-59.27490093046259
アツギ,2019,Q3,-85.19881330719349
アツギ,2019,Q4,-1460.374738892216
アツギ,2020,Q1,-34.21663325562315
アツギ,2020,Q2,128.74182099438588
アツギ,2020,Q3,-1033.107798095425
アツギ,2020,Q4,-141.37358604177388
アドウェイズ,2018,Q1,-98.13838111673977
アドウェイズ,2018,Q2,-2637.9430573008867
アドウェイズ,2018,Q3,-415.6325008811491
アドウェイズ,2018,Q4,112.33803809687016
アドウェイズ,2019,Q1,74.11253842717088
アドウェイズ,2019,Q2,85.79817251865825
アドウェイズ,2019,Q3,74.16343950494547
アドウェイズ,2019,Q4,32.17523463112502
アドウェイズ,2020,Q1,59.86785994235197
アドウェイズ,2020,Q2,47.71048751347416
アドウェイズ,2020,Q3,34.74065078244348
アドウェイズ,2020,Q4,7.1570793240184685
アドソル日進,2018,Q1,14.964766173571306
アドソル日進,2018,Q2,18.451952099810143
アドソル日進,2018,Q3,18.602838299356502
アドソル日進,2018,Q4,14.541204142785062
アドソル日進,2019,Q1,27.81085294957444
アドソル日進,2019,Q2,24.24428928846828
アドソル日進,2019,Q3,27.596859941432143
アドソル日進,2019,Q4,25.83672148223893
アドソル日進,2020,Q1,18.06238703324513
アドソル日進,2020,Q2,15.753113440955332
アドソル日進,2020,Q3,18.019878118527917
アドソル日進,2020,Q4,15.81107812110639
アドバンテスト,2018,Q1,15.341645646767006
アドバンテスト,2018,Q2,27.503748013239232
アドバンテスト,2018,Q3,36.75134070468533
アドバンテスト,2018,Q4,57.30556214965128
アドバンテスト,2019,Q1,50.51856759915893
アドバンテスト,2019,Q2,58.44550828164847
アドバンテスト,2019,Q3,74.06368816371514
アドバンテスト,2019,Q4,46.11553991772416
アドバンテスト,2020,Q1,66.21452972397447
アドバンテスト,2020,Q2,43.83589796097067
アドバンテスト,2020,Q3,66.92770385683707
アドバンテスト,2020,Q4,65.66398668210923
アドヴァングループ,2018,Q1,39.568565927181055
アドヴァングループ,2018,Q2,21.265356072747352
アドヴァングループ,2018,Q3,25.63952539277824
アドヴァングループ,2018,Q4,4.336450188996679
アドヴァングループ,2019,Q1,26.52416596270703
アドヴァングループ,2019,Q2,11.44033952475931
アドヴァングループ,2019,Q3,28.61803339275832
アドヴァングループ,2019,Q4,16.265935386739613
アドヴァングループ,2020,Q1,20.49754614622158
アドヴァングループ,2020,Q2,22.91998067279513
アドヴァングループ,2020,Q3,15.64036133063012
アドヴァングループ,2020,Q4,13.661702899009754
アマダ,2018,Q1,6.533580852039208
アマダ,2018,Q2,19.05409087594524
アマダ,2018,Q3,19.10426023944838
アマダ,2018,Q4,30.102988052370726
アマダ,2019,Q1,16.039669497533986
アマダ,2019,Q2,29.52770039167534
アマダ,2019,Q3,29.76525114758666
アマダ,2019,Q4,33.69007754452696
アマダ,2020,Q1,14.326564535538267
アマダ,2020,Q2,22.028571047713346
アマダ,2020,Q3,11.828357580743967
アマダ,2020,Q4,18.11108478067699
アマノ,2018,Q1,21.856250456376472
アマノ,2018,Q2,33.97563582550745
アマノ,2018,Q3,37.96620851148961
アマノ,2018,Q4,48.03011452103158
アマノ,2019,Q1,15.493102656619271
アマノ,2019,Q2,32.65377594369306
アマノ,2019,Q3,24.41342172660444
アマノ,2019,Q4,54.96692527462324
アマノ,2020,Q1,24.54003150767801
アマノ,2020,Q2,36.8619631255724
アマノ,2020,Q3,24.65488268229205
アマノ,2020,Q4,45.91132746415042
アミューズ,2018,Q1,64.74515453802564
アミューズ,2018,Q2,37.30637113923626
アミューズ,2018,Q3,46.45912735967204
アミューズ,2018,Q4,96.02395626027284
アミューズ,2019,Q1,75.27432891347576
アミューズ,2019,Q2,99.64649699321456
アミューズ,2019,Q3,52.20720854599017
アミューズ,2019,Q4,48.00651239304534
アミューズ,2020,Q1,19.403577435550236
アミューズ,2020,Q2,34.88679865333279
アミューズ,2020,Q3,70.02342868472306
アミューズ,2020,Q4,49.22877802395397
アリアケジャパン,2018,Q1,65.9891395563305
アリアケジャパン,2018,Q2,75.90322602855387
アリアケジャパン,2018,Q3,88.29961291415793
アリアケジャパン,2018,Q4,55.083215802690574
アリアケジャパン,2019,Q1,-589.9112087603398
アリアケジャパン,2019,Q2,150.2979809480512
アリアケジャパン,2019,Q3,144.64863576063408
アリアケジャパン,2019,Q4,-44.06778093334469
アリアケジャパン,2020,Q1,72.1836657385079
アリアケジャパン,2020,Q2,62.56561376256877
アリアケジャパン,2020,Q3,107.10990966814144
アリアケジャパン,2020,Q4,143.09193777781002
アルインコ,2018,Q1,13.3338286530427
アルインコ,2018,Q2,25.52419460835108
アルインコ,2018,Q3,30.361247913075715
アルインコ,2018,Q4,3.29398554251128
アルインコ,2019,Q1,22.90128013628734
アルインコ,2019,Q2,23.30003152916089
アルインコ,2019,Q3,39.29308277305245
アルインコ,2019,Q4,18.97041181606653
アルインコ,2020,Q1,39.06719305420664
アルインコ,2020,Q2,39.91697691038701
アルインコ,2020,Q3,32.934805443258824
アルインコ,2020,Q4,-1.770037302031369
アルコニックス,2018,Q1,78.74298329679311
アルコニックス,2018,Q2,19.60178288659972
アルコニックス,2018,Q3,64.67466216379705
アルコニックス,2018,Q4,62.6086386178016
アルコニックス,2019,Q1,82.10394444868689
アルコニックス,2019,Q2,55.43515601217854
アルコニックス,2019,Q3,13.756621882774256
アルコニックス,2019,Q4,8.686492384239273
アルコニックス,2020,Q1,32.32288003189586
アルコニックス,2020,Q2,31.057038588017637
アルコニックス,2020,Q3,-3.3003874076520674
アルコニックス,2020,Q4,-0.1264406836820626
アルゴグラフィックス,2018,Q1,75.63098545645533
アルゴグラフィックス,2018,Q2,85.80046702092739
アルゴグラフィックス,2018,Q3,70.43940468286871
アルゴグラフィックス,2018,Q4,115.09538841849952
アルゴグラフィックス,2019,Q1,79.11557241497042
アルゴグラフィックス,2019,Q2,40.49703958915177
アルゴグラフィックス,2019,Q3,39.2583923541664
アルゴグラフィックス,2019,Q4,58.91460727776166
アルゴグラフィックス,2020,Q1,38.41052066655891
アルゴグラフィックス,2020,Q2,44.19842703383125
アルゴグラフィックス,2020,Q3,41.54408819639832
アルゴグラフィックス,2020,Q4,39.96126072877957
アルファ,2018,Q1,14.589019350396256
アルファ,2018,Q2,24.87646308410649
アルファ,2018,Q3,53.72498041973495
アルファ,2018,Q4,46.63139000647829
アルファ,2019,Q1,38.17094841948881
アルファ,2019,Q2,22.225037756039683
アルファ,2019,Q3,38.82918492150901
アルファ,2019,Q4,93.36740639093784
アルファ,2020,Q1,-46.02478181866684
アルファ,2020,Q2,-33.509982207576854
アルファ,2020,Q3,49.07343325351849
アルファ,2020,Q4,49.32958259783476
アルファシステムズ,2018,Q1,41.13792868079656
アルファシステムズ,2018,Q2,44.333899619500926
アルファシステムズ,2018,Q3,35.61878112937484
アルファシステムズ,2018,Q4,48.56780248334201
アルファシステムズ,2019,Q1,41.73987915211842
アルファシステムズ,2019,Q2,36.247797569970544
アルファシステムズ,2019,Q3,24.493522259927204
アルファシステムズ,2019,Q4,38.36156621179879
アルファシステムズ,2020,Q1,18.82086944008944
アルファシステムズ,2020,Q2,49.394813336826815
アルファシステムズ,2020,Q3,36.72185789568357
アルファシステムズ,2020,Q4,53.65695205281486
アルフレッサ　ホールディングス,2018,Q1,43.63585737419271
アルフレッサ　ホールディングス,2018,Q2,29.95205836879086
アルフレッサ　ホールディングス,2018,Q3,42.7519409434899
アルフレッサ　ホールディングス,2018,Q4,27.01216154450321
アルフレッサ　ホールディングス,2019,Q1,42.153384224704496
アルフレッサ　ホールディングス,2019,Q2,33.79868311097198
アルフレッサ　ホールディングス,2019,Q3,58.57432519725057
アルフレッサ　ホールディングス,2019,Q4,20.692784430070787
アルフレッサ　ホールディングス,2020,Q1,40.901436565185975
アルフレッサ　ホールディングス,2020,Q2,31.298673438525043
アルフレッサ　ホールディングス,2020,Q3,37.94619870473139
アルフレッサ　ホールディングス,2020,Q4,8.057746848399574
アルプスアルパイン,2018,Q1,37.662167446051626
アルプスアルパイン,2018,Q2,34.12379639439405
アルプスアルパイン,2018,Q3,70.42001035027374
アルプスアルパイン,2018,Q4,72.84835564746936
アルプスアルパイン,2019,Q1,8.534855622355053
アルプスアルパイン,2019,Q2,34.907362560331194
アルプスアルパイン,2019,Q3,18.64723605381255
アルプスアルパイン,2019,Q4,28.45055515147203
アルプスアルパイン,2020,Q1,-17.090504437913978
アルプスアルパイン,2020,Q2,-7.145318390371585
アルプスアルパイン,2020,Q3,-14.241578160249674
アルプスアルパイン,2020,Q4,6.514321005620332
アルプス物流,2018,Q1,14.53423380172248
アルプス物流,2018,Q2,18.741569506849828
アルプス物流,2018,Q3,20.947286291164687
アルプス物流,2018,Q4,42.71354020501349
アルプス物流,2019,Q1,12.240770759015676
アルプス物流,2019,Q2,13.317589221291598
アルプス物流,2019,Q3,17.117687521226856
アルプス物流,2019,Q4,16.11786927012031
アルプス物流,2020,Q1,9.525888538012111
アルプス物流,2020,Q2,8.272701137251147
アルプス物流,2020,Q3,19.65408341829732
アルプス物流,2020,Q4,15.783701575487244
アンリツ,2018,Q1,5.188781540770151
アンリツ,2018,Q2,8.641205127847002
アンリツ,2018,Q3,7.638098407504458
アンリツ,2018,Q4,9.006264620045044
アンリツ,2019,Q1,12.244546245641516
アンリツ,2019,Q2,9.36475369425375
アンリツ,2019,Q3,15.32092139958786
アンリツ,2019,Q4,18.90715091748858
アンリツ,2020,Q1,20.272908053764358
アンリツ,2020,Q2,22.12379189061033
アンリツ,2020,Q3,30.23673797575321
アンリツ,2020,Q4,29.71984941959522
アートネイチャー,2018,Q1,27.333127914638226
アートネイチャー,2018,Q2,9.934711336467444
アートネイチャー,2018,Q3,12.285973061081222
アートネイチャー,2018,Q4,18.34232035177058
アートネイチャー,2019,Q1,9.738306558731551
アートネイチャー,2019,Q2,18.577822582605705
アートネイチャー,2019,Q3,12.008768622942997
アートネイチャー,2019,Q4,32.748848310490345
アートネイチャー,2020,Q1,13.542981539869729
アートネイチャー,2020,Q2,46.05851218465375
アートネイチャー,2020,Q3,-6.525210897473016
アートネイチャー,2020,Q4,10.038767007603838
イエローハット,2018,Q1,69.4551747078259
イエローハット,2018,Q2,62.4077021983191
イエローハット,2018,Q3,127.98873735233592
イエローハット,2018,Q4,56.13177722439042
イエローハット,2019,Q1,60.49704833737314
イエローハット,2019,Q2,69.66930084023056
イエローハット,2019,Q3,157.40237816632862
イエローハット,2019,Q4,53.39278163563881
イエローハット,2020,Q1,49.36269102379174
イエローハット,2020,Q2,50.7287626274856
イエローハット,2020,Q3,67.2730264170848
イエローハット,2020,Q4,-340.34687020957904
イソライト工業,2018,Q1,19.062044903838043
イソライト工業,2018,Q2,20.79915044519447
イソライト工業,2018,Q3,21.61655126975029
イソライト工業,2018,Q4,23.965684773063856
イソライト工業,2019,Q1,3.3670412540914185
イソライト工業,2019,Q2,17.758919597809353
イソライト工業,2019,Q3,16.9176241327458
イソライト工業,2019,Q4,21.07943169715287
イソライト工業,2020,Q1,13.677685807871612
