企業名,会計年度,四半期,y_hat_mmlp
きんでん,2018,Q1,68.41024
きんでん,2018,Q2,25.971474
きんでん,2018,Q3,34.70831
きんでん,2018,Q4,66.325775
きんでん,2019,Q1,9.514334
きんでん,2019,Q2,33.64931
きんでん,2019,Q3,36.91697
きんでん,2019,Q4,68.961586
きんでん,2020,Q1,24.395506
きんでん,2020,Q2,38.697582
きんでん,2020,Q3,48.438126
きんでん,2020,Q4,71.576324
