企業名,会計年度,四半期,y_hat_ml2_i_tuned,best_hyparam
ニチバン,2019,Q1,27.827802575824386,[100.]
ニチバン,2019,Q2,41.11243373751536,[100.]
ニチバン,2019,Q3,41.49146682065277,[100.]
ニチバン,2019,Q4,29.72103516457419,[100.]
ニチバン,2020,Q1,14.325038683615889,[100.]
ニチバン,2020,Q2,2.796072369766067,[100.]
ニチバン,2020,Q3,21.87011086834205,[100.]
ニチバン,2020,Q4,3.8696985905426615,[100.]
ニチモウ,2018,Q1,429.67318400848075,[100.]
ニチモウ,2018,Q2,-187.24837261579037,[100.]
ニチモウ,2018,Q3,262.3793419149645,[100.]
ニチモウ,2018,Q4,-302.1063385634819,[100.]
ニチモウ,2019,Q1,-816.0364578401847,[100.]
ニチモウ,2019,Q2,-377.60479784837014,[100.]
ニチモウ,2019,Q3,292.2241053841608,[100.]
ニチモウ,2019,Q4,-636.8396279709743,[100.]
ニチモウ,2020,Q1,-26.357156466256697,[100.]
ニチモウ,2020,Q2,-894.0909075091272,[100.]
ニチモウ,2020,Q3,188.45385333003608,[100.]
ニチモウ,2020,Q4,-62.006299990075085,[100.]
ニチレイ,2018,Q1,39.150573087435404,[100.]
ニチレイ,2018,Q2,42.642519939505135,[100.]
ニチレイ,2018,Q3,45.2899755865321,[100.]
ニチレイ,2018,Q4,28.0681903919272,[100.]
ニチレイ,2019,Q1,38.25507562853422,[100.]
ニチレイ,2019,Q2,45.28650347092726,[100.]
ニチレイ,2019,Q3,53.922439015865095,[100.]
ニチレイ,2019,Q4,22.883221382635455,[100.]
ニチレイ,2020,Q1,35.92803453986909,[100.]
ニチレイ,2020,Q2,42.7509489759654,[100.]
ニチレイ,2020,Q3,49.61533964672877,[100.]
ニチレイ,2020,Q4,18.224739885943666,[100.]
ニチレキ,2018,Q1,1.0612556502082668,[100.]
ニチレキ,2018,Q2,17.798030153257912,[100.]
ニチレキ,2018,Q3,93.25902007372255,[100.]
ニチレキ,2018,Q4,50.1963014131152,[100.]
ニチレキ,2019,Q1,28.140548487176872,[100.]
ニチレキ,2019,Q2,197.682170116131,[100.]
ニチレキ,2019,Q3,73.14589525057953,[100.]
ニチレキ,2019,Q4,-58.325206107748784,[100.]
ニチレキ,2020,Q1,78.9005590568079,[100.]
ニチレキ,2020,Q2,-55.16142385202349,[100.]
ニチレキ,2020,Q3,120.30446502994874,[100.]
ニチレキ,2020,Q4,112.40162449844959,[100.]
ニッカトー,2018,Q1,17.887571498234983,[29.8364724]
ニッカトー,2018,Q2,20.665014094011354,[29.8364724]
ニッカトー,2018,Q3,19.15848199675635,[29.8364724]
ニッカトー,2018,Q4,16.60017414687946,[29.8364724]
ニッカトー,2019,Q1,17.1757629421992,[29.8364724]
ニッカトー,2019,Q2,17.442801512345035,[29.8364724]
ニッカトー,2019,Q3,7.403057715150883,[29.8364724]
ニッカトー,2019,Q4,7.316108173127541,[29.8364724]
ニッカトー,2020,Q1,-0.14033667244786407,[29.8364724]
ニッカトー,2020,Q2,-3.9902342608391344,[29.8364724]
ニッカトー,2020,Q3,-0.19150632465833262,[29.8364724]
ニッカトー,2020,Q4,7.608707797835997,[29.8364724]
ニッコンホールディングス,2018,Q1,47.08453900014082,[100.]
ニッコンホールディングス,2018,Q2,49.99882487858099,[100.]
ニッコンホールディングス,2018,Q3,69.39688314108562,[100.]
ニッコンホールディングス,2018,Q4,58.90124797293245,[100.]
ニッコンホールディングス,2019,Q1,60.995835830757585,[100.]
ニッコンホールディングス,2019,Q2,62.474190325733645,[100.]
ニッコンホールディングス,2019,Q3,62.340719883575886,[100.]
ニッコンホールディングス,2019,Q4,61.20061012714895,[100.]
ニッコンホールディングス,2020,Q1,31.46715573021403,[100.]
ニッコンホールディングス,2020,Q2,48.06349488217087,[100.]
ニッコンホールディングス,2020,Q3,69.37708853901731,[100.]
ニッコンホールディングス,2020,Q4,74.7599398593606,[100.]
ニッタ,2018,Q1,55.038050803300195,[100.]
ニッタ,2018,Q2,75.69754640933853,[100.]
ニッタ,2018,Q3,57.84525300546477,[100.]
ニッタ,2018,Q4,55.340273917927895,[100.]
ニッタ,2019,Q1,72.48122119359608,[100.]
ニッタ,2019,Q2,68.37527773448883,[100.]
ニッタ,2019,Q3,43.234077250373545,[100.]
ニッタ,2019,Q4,46.8382995266542,[100.]
ニッタ,2020,Q1,53.94681399884916,[100.]
ニッタ,2020,Q2,50.67562189203682,[100.]
ニッタ,2020,Q3,21.635273172300312,[100.]
ニッタ,2020,Q4,40.50373684451675,[100.]
ニッパツ,2018,Q1,22.279992698943644,[8.11130831]
ニッパツ,2018,Q2,20.427522507488916,[8.11130831]
ニッパツ,2018,Q3,34.2569988090968,[8.11130831]
ニッパツ,2018,Q4,-11.88634954249697,[8.11130831]
ニッパツ,2019,Q1,9.94462878680745,[8.11130831]
ニッパツ,2019,Q2,59.91440011450233,[8.11130831]
ニッパツ,2019,Q3,20.539475703452247,[8.11130831]
ニッパツ,2019,Q4,-73.3309856622574,[8.11130831]
ニッパツ,2020,Q1,-75.94422969891,[8.11130831]
ニッパツ,2020,Q2,-20.04912556862569,[8.11130831]
ニッパツ,2020,Q3,18.799377842917348,[8.11130831]
ニッパツ,2020,Q4,15.503234755594285,[8.11130831]
ニップン,2018,Q1,31.373356563714665,[8.90215085]
ニップン,2018,Q2,29.544239026871548,[8.90215085]
ニップン,2018,Q3,38.43362090024199,[8.90215085]
ニップン,2018,Q4,14.888611605674818,[8.90215085]
ニップン,2019,Q1,31.912442588150398,[8.90215085]
ニップン,2019,Q2,29.643116210922653,[8.90215085]
ニップン,2019,Q3,37.91540722618168,[8.90215085]
ニップン,2019,Q4,15.476709122636354,[8.90215085]
ニップン,2020,Q1,23.118274381192183,[8.90215085]
ニップン,2020,Q2,23.73267388633203,[8.90215085]
ニップン,2020,Q3,44.253081767511034,[8.90215085]
ニップン,2020,Q4,20.329581288894996,[8.90215085]
ニフコ,2018,Q1,-49.57145190116725,[100.]
ニフコ,2018,Q2,101.25301014646698,[100.]
ニフコ,2018,Q3,-103.71323983776942,[100.]
ニフコ,2018,Q4,44.3349149557877,[100.]
ニフコ,2019,Q1,-14.250681408160936,[100.]
ニフコ,2019,Q2,57.73964631259189,[100.]
ニフコ,2019,Q3,39.56170088317373,[100.]
ニフコ,2019,Q4,39.82408581561411,[100.]
ニフコ,2020,Q1,33.43068308646771,[100.]
ニフコ,2020,Q2,5.393937951793074,[100.]
ニフコ,2020,Q3,24.6491432003524,[100.]
ニフコ,2020,Q4,72.92291018657593,[100.]
ニプロ,2018,Q1,33.73645761909371,[100.]
ニプロ,2018,Q2,-1.4490675361702614,[100.]
ニプロ,2018,Q3,43.76120510036941,[100.]
ニプロ,2018,Q4,-10.667955703849316,[100.]
ニプロ,2019,Q1,31.36223848938614,[100.]
ニプロ,2019,Q2,-14.212046665076542,[100.]
ニプロ,2019,Q3,48.78171922409806,[100.]
ニプロ,2019,Q4,-19.774453306252276,[100.]
ニプロ,2020,Q1,27.877719236826856,[100.]
ニプロ,2020,Q2,-4.292297195476436,[100.]
ニプロ,2020,Q3,-20.16452033912155,[100.]
ニプロ,2020,Q4,-111.21078531794103,[100.]
ニホンフラッシュ,2018,Q1,16.15844515873484,[100.]
ニホンフラッシュ,2018,Q2,36.97727490807705,[100.]
ニホンフラッシュ,2018,Q3,42.78056273056892,[100.]
ニホンフラッシュ,2018,Q4,60.04468807994454,[100.]
ニホンフラッシュ,2019,Q1,44.352316971703175,[100.]
ニホンフラッシュ,2019,Q2,56.60006870159633,[100.]
ニホンフラッシュ,2019,Q3,106.82663384113353,[100.]
ニホンフラッシュ,2019,Q4,95.23464598418673,[100.]
ニホンフラッシュ,2020,Q1,24.660199579625555,[100.]
ニホンフラッシュ,2020,Q2,32.309087417282115,[100.]
ニホンフラッシュ,2020,Q3,45.89467215372049,[100.]
ニホンフラッシュ,2020,Q4,45.155458881890986,[100.]
ネットワンシステムズ,2018,Q1,30.742301991260025,[100.]
ネットワンシステムズ,2018,Q2,5.066445090825342,[100.]
ネットワンシステムズ,2018,Q3,30.118673412171425,[100.]
ネットワンシステムズ,2018,Q4,22.91752242023138,[100.]
ネットワンシステムズ,2019,Q1,-2.295889724055195,[100.]
ネットワンシステムズ,2019,Q2,-23.30712660534541,[100.]
ネットワンシステムズ,2019,Q3,15.99116093836097,[100.]
ネットワンシステムズ,2019,Q4,63.016324542157804,[100.]
ネットワンシステムズ,2020,Q1,25.627269355970142,[100.]
ネットワンシステムズ,2020,Q2,28.105105536441915,[100.]
ネットワンシステムズ,2020,Q3,32.915201074111266,[100.]
ネットワンシステムズ,2020,Q4,82.6617242246969,[100.]
ネツレン,2018,Q1,23.87169194420735,[100.]
ネツレン,2018,Q2,28.68743193195882,[100.]
ネツレン,2018,Q3,18.04491474698194,[100.]
ネツレン,2018,Q4,19.674062804792804,[100.]
ネツレン,2019,Q1,-7.541311864949847,[100.]
ネツレン,2019,Q2,18.61535253672011,[100.]
ネツレン,2019,Q3,23.30816818163902,[100.]
ネツレン,2019,Q4,-36.30910721241901,[100.]
ネツレン,2020,Q1,15.562352316988012,[100.]
ネツレン,2020,Q2,-4.598604032395542,[100.]
ネツレン,2020,Q3,48.31796450260188,[100.]
ネツレン,2020,Q4,-31.747600018956405,[100.]
ノジマ,2018,Q1,31.427452170674286,[100.]
ノジマ,2018,Q2,67.7796701557319,[100.]
ノジマ,2018,Q3,73.15232468682085,[100.]
ノジマ,2018,Q4,23.3634764324312,[100.]
ノジマ,2019,Q1,58.245590892542026,[100.]
ノジマ,2019,Q2,101.96269540251258,[100.]
ノジマ,2019,Q3,81.1468901252612,[100.]
ノジマ,2019,Q4,153.82160852002926,[100.]
ノジマ,2020,Q1,96.23762882678912,[100.]
ノジマ,2020,Q2,160.1607911802986,[100.]
ノジマ,2020,Q3,529.6780277858072,[100.]
ノジマ,2020,Q4,-485.5372472514873,[100.]
ノリタケカンパニーリミテド,2018,Q1,780.1755897416284,[100.]
ノリタケカンパニーリミテド,2018,Q2,292.59009060614574,[100.]
ノリタケカンパニーリミテド,2018,Q3,361.7374505123664,[100.]
ノリタケカンパニーリミテド,2018,Q4,598.1466923711478,[100.]
ノリタケカンパニーリミテド,2019,Q1,291.1656147190417,[100.]
ノリタケカンパニーリミテド,2019,Q2,267.38601632313635,[100.]
ノリタケカンパニーリミテド,2019,Q3,148.07746307878733,[100.]
ノリタケカンパニーリミテド,2019,Q4,60.63820208514485,[100.]
ノリタケカンパニーリミテド,2020,Q1,44.29480585539925,[100.]
ノリタケカンパニーリミテド,2020,Q2,-79.39103624491203,[100.]
ノリタケカンパニーリミテド,2020,Q3,-388.4143253726125,[100.]
ノリタケカンパニーリミテド,2020,Q4,342.41308060737373,[100.]
ハイマックス,2018,Q1,34.173490505063555,[100.]
ハイマックス,2018,Q2,42.41616274753392,[100.]
ハイマックス,2018,Q3,56.55637227044177,[100.]
ハイマックス,2018,Q4,24.518028925883577,[100.]
ハイマックス,2019,Q1,14.991036832116725,[100.]
ハイマックス,2019,Q2,2.9039497267040715,[100.]
ハイマックス,2019,Q3,39.35586781674263,[100.]
ハイマックス,2019,Q4,35.057882382000386,[100.]
ハイマックス,2020,Q1,33.56492634518194,[100.]
ハイマックス,2020,Q2,40.69049142177802,[100.]
ハイマックス,2020,Q3,53.79534868029603,[100.]
ハイマックス,2020,Q4,-21.216358369429415,[100.]
ハウス食品グループ本社,2018,Q1,-39.4716986284119,[100.]
ハウス食品グループ本社,2018,Q2,43.24426599962057,[100.]
ハウス食品グループ本社,2018,Q3,55.143163062976754,[100.]
ハウス食品グループ本社,2018,Q4,-13.535706455166519,[100.]
ハウス食品グループ本社,2019,Q1,-8.063075555442992,[100.]
ハウス食品グループ本社,2019,Q2,-18.237566969513892,[100.]
ハウス食品グループ本社,2019,Q3,77.57975633538553,[100.]
ハウス食品グループ本社,2019,Q4,-40.99364012599369,[100.]
ハウス食品グループ本社,2020,Q1,78.23561424489336,[100.]
ハウス食品グループ本社,2020,Q2,54.55522946454788,[100.]
ハウス食品グループ本社,2020,Q3,120.36938980337762,[100.]
ハウス食品グループ本社,2020,Q4,-4.898639000024758,[100.]
ハピネット,2018,Q1,30.77465648584446,[100.]
ハピネット,2018,Q2,75.25040601479127,[100.]
ハピネット,2018,Q3,99.71191705477713,[100.]
ハピネット,2018,Q4,-1.8010900662046296,[100.]
ハピネット,2019,Q1,17.376148164306812,[100.]
ハピネット,2019,Q2,23.412331635459456,[100.]
ハピネット,2019,Q3,13.476985494731853,[100.]
ハピネット,2019,Q4,-22.199912790977557,[100.]
ハピネット,2020,Q1,20.643981294050253,[100.]
ハピネット,2020,Q2,24.02385582013639,[100.]
ハピネット,2020,Q3,77.44285953948985,[100.]
ハピネット,2020,Q4,-12.811902836638339,[100.]
ハマキョウレックス,2018,Q1,75.99349254439888,[100.]
ハマキョウレックス,2018,Q2,71.53252829528424,[100.]
ハマキョウレックス,2018,Q3,100.79490348750767,[100.]
ハマキョウレックス,2018,Q4,72.7642254944205,[100.]
ハマキョウレックス,2019,Q1,81.9943939105506,[100.]
ハマキョウレックス,2019,Q2,80.16353469324136,[100.]
ハマキョウレックス,2019,Q3,86.19986888101995,[100.]
ハマキョウレックス,2019,Q4,62.8018367388881,[100.]
ハマキョウレックス,2020,Q1,73.6066004583084,[100.]
ハマキョウレックス,2020,Q2,68.23016768844846,[100.]
ハマキョウレックス,2020,Q3,96.41931826742294,[100.]
ハマキョウレックス,2020,Q4,74.65509966754541,[100.]
ハリマ化成グループ,2018,Q1,16.499335164628178,[100.]
ハリマ化成グループ,2018,Q2,14.508617157675335,[100.]
ハリマ化成グループ,2018,Q3,19.881534346485225,[100.]
ハリマ化成グループ,2018,Q4,6.5742785672411514,[100.]
ハリマ化成グループ,2019,Q1,66.22746890695242,[100.]
ハリマ化成グループ,2019,Q2,37.25747187142111,[100.]
ハリマ化成グループ,2019,Q3,3.1280457461297857,[100.]
ハリマ化成グループ,2019,Q4,-53.632658913974495,[100.]
ハリマ化成グループ,2020,Q1,-63.85473664943581,[100.]
ハリマ化成グループ,2020,Q2,-29.28725579898378,[100.]
ハリマ化成グループ,2020,Q3,-5.4527861103129,[100.]
ハリマ化成グループ,2020,Q4,0.41695138656749675,[100.]
ハークスレイ,2018,Q1,48.67808271329342,[1.83073828]
ハークスレイ,2018,Q2,69.78991190275745,[1.83073828]
ハークスレイ,2018,Q3,-4.866092194941814,[1.83073828]
ハークスレイ,2018,Q4,-10.605359615488965,[1.83073828]
ハークスレイ,2019,Q1,-264.6783242759048,[1.83073828]
ハークスレイ,2019,Q2,-41.5996284881852,[1.83073828]
ハークスレイ,2019,Q3,-61.226440464142854,[1.83073828]
ハークスレイ,2019,Q4,48.40372552376655,[1.83073828]
ハークスレイ,2020,Q1,-103.40179603296092,[1.83073828]
ハークスレイ,2020,Q2,-94.70962928550529,[1.83073828]
ハークスレイ,2020,Q3,217.7912190849254,[1.83073828]
ハークスレイ,2020,Q4,-4196.049047010634,[1.83073828]
ハードオフコーポレーション,2018,Q1,8.683496514231368,[100.]
ハードオフコーポレーション,2018,Q2,3.482153104217531,[100.]
ハードオフコーポレーション,2018,Q3,16.334177495673732,[100.]
ハードオフコーポレーション,2018,Q4,2.984059049484518,[100.]
ハードオフコーポレーション,2019,Q1,15.881671108304165,[100.]
ハードオフコーポレーション,2019,Q2,-11.979005995613067,[100.]
ハードオフコーポレーション,2019,Q3,1.0778370286061332,[100.]
ハードオフコーポレーション,2019,Q4,-8.484189641480553,[100.]
ハードオフコーポレーション,2020,Q1,-5.573680284679375,[100.]
ハードオフコーポレーション,2020,Q2,10.178298107517136,[100.]
ハードオフコーポレーション,2020,Q3,7.588814028048947,[100.]
ハードオフコーポレーション,2020,Q4,-15.332526911522127,[100.]
バルカー,2018,Q1,70.98369780759215,[18.73817423]
バルカー,2018,Q2,60.432982703475886,[18.73817423]
バルカー,2018,Q3,51.28981906915693,[18.73817423]
バルカー,2018,Q4,51.33365340227503,[18.73817423]
バルカー,2019,Q1,72.66639417356662,[18.73817423]
バルカー,2019,Q2,39.18768179537316,[18.73817423]
バルカー,2019,Q3,30.22125217385163,[18.73817423]
バルカー,2019,Q4,32.47868834938684,[18.73817423]
バルカー,2020,Q1,37.429082180199075,[18.73817423]
バルカー,2020,Q2,33.62976136432519,[18.73817423]
バルカー,2020,Q3,21.78137805864943,[18.73817423]
バルカー,2020,Q4,56.57096253045846,[18.73817423]
バローホールディングス,2018,Q1,61.68541862514852,[15.55676144]
バローホールディングス,2018,Q2,63.387547261415584,[15.55676144]
バローホールディングス,2018,Q3,15.351983300601674,[15.55676144]
バローホールディングス,2018,Q4,-21.67563164334122,[15.55676144]
バローホールディングス,2019,Q1,51.60148336332901,[15.55676144]
バローホールディングス,2019,Q2,73.36477485190596,[15.55676144]
バローホールディングス,2019,Q3,17.76036486280779,[15.55676144]
バローホールディングス,2019,Q4,21.16233094436984,[15.55676144]
バローホールディングス,2020,Q1,101.76679939663796,[15.55676144]
バローホールディングス,2020,Q2,89.60449026143112,[15.55676144]
バローホールディングス,2020,Q3,91.11341430565307,[15.55676144]
バローホールディングス,2020,Q4,-35.43839394193432,[15.55676144]
バンダイナムコホールディングス,2018,Q1,-0.7812744546765487,[100.]
バンダイナムコホールディングス,2018,Q2,62.85591746292049,[100.]
バンダイナムコホールディングス,2018,Q3,87.14810622220651,[100.]
バンダイナムコホールディングス,2018,Q4,56.789218946825684,[100.]
バンダイナムコホールディングス,2019,Q1,73.43469184932385,[100.]
バンダイナムコホールディングス,2019,Q2,90.1069768559732,[100.]
バンダイナムコホールディングス,2019,Q3,64.3323805008221,[100.]
バンダイナムコホールディングス,2019,Q4,1.3147936691124293,[100.]
バンダイナムコホールディングス,2020,Q1,86.16989044366207,[100.]
バンダイナムコホールディングス,2020,Q2,87.17344183488476,[100.]
バンダイナムコホールディングス,2020,Q3,78.84210236451848,[100.]
バンダイナムコホールディングス,2020,Q4,13.843555107174158,[100.]
バンドー化学,2018,Q1,48.628905510850295,[0.01]
バンドー化学,2018,Q2,100.69728616414034,[0.01]
バンドー化学,2018,Q3,27.74901366336576,[0.01]
バンドー化学,2018,Q4,24.12438493473519,[0.01]
バンドー化学,2019,Q1,39.33330653924412,[0.01]
バンドー化学,2019,Q2,23.560317131772763,[0.01]
バンドー化学,2019,Q3,4.903316155851542,[0.01]
バンドー化学,2019,Q4,-23.27051650473939,[0.01]
バンドー化学,2020,Q1,-41.982520686343264,[0.01]
バンドー化学,2020,Q2,-21.758798392235136,[0.01]
バンドー化学,2020,Q3,154.2317542046925,[0.01]
バンドー化学,2020,Q4,-16.632543136717175,[0.01]
パイオラックス,2018,Q1,78.59203367906096,[75.64633276]
パイオラックス,2018,Q2,52.66087422857956,[75.64633276]
パイオラックス,2018,Q3,49.283168446598786,[75.64633276]
パイオラックス,2018,Q4,31.050104144525125,[75.64633276]
パイオラックス,2019,Q1,51.43949862739216,[75.64633276]
パイオラックス,2019,Q2,50.549981078106796,[75.64633276]
パイオラックス,2019,Q3,36.843552298282624,[75.64633276]
パイオラックス,2019,Q4,28.741778206173954,[75.64633276]
パイオラックス,2020,Q1,5.769592655639878,[75.64633276]
パイオラックス,2020,Q2,4.055619300821794,[75.64633276]
パイオラックス,2020,Q3,61.49740230012729,[75.64633276]
パイオラックス,2020,Q4,29.550812104604397,[75.64633276]
パスコ,2018,Q1,-10.230674897031788,[8.90215085]
パスコ,2018,Q2,-11.490131412666404,[8.90215085]
パスコ,2018,Q3,61.670491257309884,[8.90215085]
パスコ,2018,Q4,-57.44490923786305,[8.90215085]
パスコ,2019,Q1,-61.79566332115982,[8.90215085]
パスコ,2019,Q2,-69.51381522209017,[8.90215085]
パスコ,2019,Q3,91.6111432050117,[8.90215085]
パスコ,2019,Q4,75.27827221572056,[8.90215085]
パスコ,2020,Q1,12.084005932980581,[8.90215085]
パスコ,2020,Q2,82.60990986466771,[8.90215085]
パスコ,2020,Q3,82.67791595885134,[8.90215085]
パスコ,2020,Q4,134.5228497506934,[8.90215085]
パナソニック,2018,Q1,92.327604263117,[100.]
パナソニック,2018,Q2,-22.37475663659916,[100.]
パナソニック,2018,Q3,87.9508275810208,[100.]
パナソニック,2018,Q4,0.11064110835417296,[100.]
パナソニック,2019,Q1,28.58164786027305,[100.]
パナソニック,2019,Q2,-7.650737968922584,[100.]
パナソニック,2019,Q3,-57.097279283100804,[100.]
パナソニック,2019,Q4,-24.39012252898445,[100.]
パナソニック,2020,Q1,-44.90125348218669,[100.]
パナソニック,2020,Q2,-58.427175620307075,[100.]
パナソニック,2020,Q3,42.38568178833024,[100.]
パナソニック,2020,Q4,-3.576969423575008,[100.]
ヒロセ電機,2018,Q1,126.99219370924277,[100.]
ヒロセ電機,2018,Q2,230.216366891186,[100.]
ヒロセ電機,2018,Q3,150.10524697144623,[100.]
ヒロセ電機,2018,Q4,101.41457411422527,[100.]
ヒロセ電機,2019,Q1,86.55975843128107,[100.]
ヒロセ電機,2019,Q2,120.15831328242973,[100.]
ヒロセ電機,2019,Q3,118.45365193625094,[100.]
ヒロセ電機,2019,Q4,130.2045285040203,[100.]
ヒロセ電機,2020,Q1,89.92300283440403,[100.]
ヒロセ電機,2020,Q2,131.62909270646276,[100.]
ヒロセ電機,2020,Q3,198.86444878156465,[100.]
ヒロセ電機,2020,Q4,126.6114153013458,[100.]
ビオフェルミン製薬,2018,Q1,59.79882528159401,[2.91505306]
ビオフェルミン製薬,2018,Q2,53.91944718642527,[2.91505306]
ビオフェルミン製薬,2018,Q3,37.19840582166908,[2.91505306]
ビオフェルミン製薬,2018,Q4,41.17423706493927,[2.91505306]
ビオフェルミン製薬,2019,Q1,41.977438550716734,[2.91505306]
ビオフェルミン製薬,2019,Q2,52.62231286302871,[2.91505306]
ビオフェルミン製薬,2019,Q3,73.98280666744607,[2.91505306]
ビオフェルミン製薬,2019,Q4,22.973912466134685,[2.91505306]
ビオフェルミン製薬,2020,Q1,57.18020153810375,[2.91505306]
ビオフェルミン製薬,2020,Q2,28.861915027023638,[2.91505306]
ビオフェルミン製薬,2020,Q3,46.44354666216845,[2.91505306]
ビオフェルミン製薬,2020,Q4,-1.3901798006354502,[2.91505306]
ビジネスエンジニアリング,2018,Q1,34.6023624961563,[100.]
ビジネスエンジニアリング,2018,Q2,31.619846659461984,[100.]
ビジネスエンジニアリング,2018,Q3,25.781969388532545,[100.]
ビジネスエンジニアリング,2018,Q4,23.588189991817792,[100.]
ビジネスエンジニアリング,2019,Q1,48.2206947703713,[100.]
ビジネスエンジニアリング,2019,Q2,54.98027674158963,[100.]
ビジネスエンジニアリング,2019,Q3,38.554529618721176,[100.]
ビジネスエンジニアリング,2019,Q4,26.741078396091822,[100.]
ビジネスエンジニアリング,2020,Q1,78.49559164160803,[100.]
ビジネスエンジニアリング,2020,Q2,57.55856488734082,[100.]
ビジネスエンジニアリング,2020,Q3,60.16587652731692,[100.]
ビジネスエンジニアリング,2020,Q4,38.042700338151526,[100.]
ビジネスブレイン太田昭和,2018,Q1,13.680775390459228,[100.]
ビジネスブレイン太田昭和,2018,Q2,62.8123926166226,[100.]
ビジネスブレイン太田昭和,2018,Q3,53.648549321303115,[100.]
ビジネスブレイン太田昭和,2018,Q4,66.71522615700479,[100.]
ビジネスブレイン太田昭和,2019,Q1,37.542822736401405,[100.]
ビジネスブレイン太田昭和,2019,Q2,71.25472750468566,[100.]
ビジネスブレイン太田昭和,2019,Q3,52.29874229986763,[100.]
ビジネスブレイン太田昭和,2019,Q4,62.381158572268674,[100.]
ビジネスブレイン太田昭和,2020,Q1,48.9106062933425,[100.]
ビジネスブレイン太田昭和,2020,Q2,26.63730208865726,[100.]
ビジネスブレイン太田昭和,2020,Q3,39.83281313464164,[100.]
ビジネスブレイン太田昭和,2020,Q4,27.88643665641089,[100.]
ビジネス・ブレークスルー,2018,Q1,6.972824552183274,[35.93813664]
ビジネス・ブレークスルー,2018,Q2,5.086929257225287,[35.93813664]
ビジネス・ブレークスルー,2018,Q3,3.87283181684911,[35.93813664]
ビジネス・ブレークスルー,2018,Q4,6.08252225645753,[35.93813664]
ビジネス・ブレークスルー,2019,Q1,5.493903676304775,[35.93813664]
ビジネス・ブレークスルー,2019,Q2,-0.5444206328357283,[35.93813664]
ビジネス・ブレークスルー,2019,Q3,0.706269503642253,[35.93813664]
ビジネス・ブレークスルー,2019,Q4,5.069060654135664,[35.93813664]
ビジネス・ブレークスルー,2020,Q1,0.6868607090551998,[35.93813664]
ビジネス・ブレークスルー,2020,Q2,0.12195660018353793,[35.93813664]
ビジネス・ブレークスルー,2020,Q3,0.6300274414106721,[35.93813664]
ビジネス・ブレークスルー,2020,Q4,-4.305197066466464,[35.93813664]
ビーアールホールディングス,2018,Q1,6.603752534435021,[14.17474163]
ビーアールホールディングス,2018,Q2,-4.148346038316585,[14.17474163]
ビーアールホールディングス,2018,Q3,13.443547223463625,[14.17474163]
ビーアールホールディングス,2018,Q4,14.155657336892753,[14.17474163]
ビーアールホールディングス,2019,Q1,2.390305024017324,[14.17474163]
ビーアールホールディングス,2019,Q2,6.5397368929181745,[14.17474163]
ビーアールホールディングス,2019,Q3,23.70764518660946,[14.17474163]
ビーアールホールディングス,2019,Q4,4.8976096771196485,[14.17474163]
ビーアールホールディングス,2020,Q1,9.497806898778853,[14.17474163]
ビーアールホールディングス,2020,Q2,12.88789095958977,[14.17474163]
ビーアールホールディングス,2020,Q3,13.335588915706708,[14.17474163]
ビーアールホールディングス,2020,Q4,19.050243699852583,[14.17474163]
ビー・エム・エル,2018,Q1,52.18734982966964,[100.]
ビー・エム・エル,2018,Q2,39.84435416723886,[100.]
ビー・エム・エル,2018,Q3,45.950331257869145,[100.]
ビー・エム・エル,2018,Q4,30.82538941308897,[100.]
ビー・エム・エル,2019,Q1,52.4237977035542,[100.]
ビー・エム・エル,2019,Q2,47.11174408858535,[100.]
ビー・エム・エル,2019,Q3,42.364911723042574,[100.]
ビー・エム・エル,2019,Q4,15.580656379638299,[100.]
ビー・エム・エル,2020,Q1,-1.0595577786402295,[100.]
ビー・エム・エル,2020,Q2,73.36238603594674,[100.]
ビー・エム・エル,2020,Q3,99.73792035095104,[100.]
ビー・エム・エル,2020,Q4,122.202014230543,[100.]
ピエトロ,2018,Q1,18.919113392826915,[100.]
ピエトロ,2018,Q2,-11.674150164944763,[100.]
ピエトロ,2018,Q3,-3.5793064639042456,[100.]
ピエトロ,2018,Q4,4.679047380736284,[100.]
ピエトロ,2019,Q1,-8.579181414277713,[100.]
ピエトロ,2019,Q2,7.625196591633824,[100.]
ピエトロ,2019,Q3,25.141378600570462,[100.]
ピエトロ,2019,Q4,7.1058116195167145,[100.]
ピエトロ,2020,Q1,13.447054908037018,[100.]
ピエトロ,2020,Q2,18.258492606680505,[100.]
ピエトロ,2020,Q3,13.959523720226628,[100.]
ピエトロ,2020,Q4,11.919966427230413,[100.]
ピーエス三菱,2018,Q1,-3.5513690205881305,[100.]
ピーエス三菱,2018,Q2,30.278426616828053,[100.]
ピーエス三菱,2018,Q3,29.93992546001228,[100.]
ピーエス三菱,2018,Q4,74.5453942524169,[100.]
ピーエス三菱,2019,Q1,-8.251765405012176,[100.]
ピーエス三菱,2019,Q2,16.985993013133815,[100.]
ピーエス三菱,2019,Q3,23.206488970820388,[100.]
ピーエス三菱,2019,Q4,2.5101744443887197,[100.]
ピーエス三菱,2020,Q1,13.979265089840428,[100.]
ピーエス三菱,2020,Q2,24.655241470468347,[100.]
ピーエス三菱,2020,Q3,61.23572479985993,[100.]
ピーエス三菱,2020,Q4,22.26866076151107,[100.]
ピーシーデポコーポレーション,2018,Q1,9.49724330030574,[0.01321941]
ピーシーデポコーポレーション,2018,Q2,6.317812556314266,[0.01321941]
