企業名,会計年度,四半期,y_hat_mlm1
エー・アンド・デイ,2019,Q4,61.19644771211428
エー・アンド・デイ,2020,Q1,-12.13022248520275
エー・アンド・デイ,2020,Q2,17.783778366828955
エー・アンド・デイ,2020,Q3,13.903208723210696
エー・アンド・デイ,2020,Q4,50.97901827881657
オイレス工業,2018,Q1,16.764800859981733
オイレス工業,2018,Q2,22.98974950476486
オイレス工業,2018,Q3,32.99475301302118
オイレス工業,2018,Q4,25.040530978626066
オイレス工業,2019,Q1,21.7041785266606
オイレス工業,2019,Q2,31.334086803780338
オイレス工業,2019,Q3,32.43750116944102
オイレス工業,2019,Q4,30.344241694728225
オイレス工業,2020,Q1,43.04942128552011
オイレス工業,2020,Q2,-6.258145110525675
オイレス工業,2020,Q3,18.007790025012127
オイレス工業,2020,Q4,20.062506844662266
オカダアイヨン,2018,Q1,21.032896595077318
オカダアイヨン,2018,Q2,8.826797882538358
オカダアイヨン,2018,Q3,25.532112457770324
オカダアイヨン,2018,Q4,10.362745804619124
オカダアイヨン,2019,Q1,31.651240535386194
オカダアイヨン,2019,Q2,35.505615272180876
オカダアイヨン,2019,Q3,26.776661017762578
オカダアイヨン,2019,Q4,39.31300089729184
オカダアイヨン,2020,Q1,31.445224829633077
オカダアイヨン,2020,Q2,30.00103922253507
オカダアイヨン,2020,Q3,25.459440390011395
オカダアイヨン,2020,Q4,17.296273865985654
オカムラ,2018,Q1,1.7693131115213419
オカムラ,2018,Q2,21.26763769708009
オカムラ,2018,Q3,15.844855672648805
オカムラ,2018,Q4,57.116680042033636
オカムラ,2019,Q1,17.883736213040038
オカムラ,2019,Q2,27.058259467061703
オカムラ,2019,Q3,13.737531616752221
オカムラ,2019,Q4,33.58016623923618
オカムラ,2020,Q1,11.868487180730654
オカムラ,2020,Q2,17.4650308922528
オカムラ,2020,Q3,2.5184880453282403
オカムラ,2020,Q4,45.123004161089966
オカモト,2018,Q1,29.404915359162317
オカモト,2018,Q2,22.078866200863047
オカモト,2018,Q3,22.84441567610662
オカモト,2018,Q4,235.3529580306871
オカモト,2019,Q1,55.55595693719215
オカモト,2019,Q2,75.29539768496238
オカモト,2019,Q3,208.07168078605582
オカモト,2019,Q4,95.70253964134076
オカモト,2020,Q1,74.17848519683366
オカモト,2020,Q2,64.05362763392986
オカモト,2020,Q3,28.555853212455986
オカモト,2020,Q4,11.728522241286328
オリエンタルランド,2018,Q1,51.897840376854674
オリエンタルランド,2018,Q2,74.06230005604357
オリエンタルランド,2018,Q3,76.37738670475665
オリエンタルランド,2018,Q4,-43.55017797562459
オリエンタルランド,2019,Q1,-8.911068605351034
オリエンタルランド,2019,Q2,16.979421318946834
オリエンタルランド,2019,Q3,28.809177090527555
オリエンタルランド,2019,Q4,-82.07911047497419
オリエンタルランド,2020,Q1,123.01047932364645
オリエンタルランド,2020,Q2,-179.50583088176518
オリエンタルランド,2020,Q3,108.40602201794741
オリエンタルランド,2020,Q4,-19.240468442871247
オリジン,2018,Q1,95.27022676575893
オリジン,2018,Q2,14.349872814739456
オリジン,2018,Q3,-112.37968642662281
オリジン,2018,Q4,35.08720031149414
オリジン,2019,Q1,75.51546944445454
オリジン,2019,Q2,100.39316007307752
オリジン,2019,Q3,-5.290128906865675
オリジン,2019,Q4,9.206978460496657
オリジン,2020,Q1,36.61492660017302
オリジン,2020,Q2,18.898122228523334
オリジン,2020,Q3,-58.987651563508734
オリジン,2020,Q4,10.258838317134177
オリンパス,2018,Q1,3.4939976101413777
オリンパス,2018,Q2,19.388995353984683
オリンパス,2018,Q3,-13.068540768995263
オリンパス,2018,Q4,2.5394940823598517
オリンパス,2019,Q1,-26.778929954978594
オリンパス,2019,Q2,-49.64607552812686
オリンパス,2019,Q3,9.42066885928125
オリンパス,2019,Q4,7.771680677685254
オリンパス,2020,Q1,-30.984922636247575
オリンパス,2020,Q2,-61.72202988185745
オリンパス,2020,Q3,20.866947702711514
オリンパス,2020,Q4,-13.95985298404321
オルガノ,2018,Q1,103.08251264068426
オルガノ,2018,Q2,183.6231326700331
オルガノ,2018,Q3,83.84831361917935
オルガノ,2018,Q4,121.48332407451363
オルガノ,2019,Q1,-53.92909450749818
オルガノ,2019,Q2,147.3589762663301
オルガノ,2019,Q3,150.3582989327818
オルガノ,2019,Q4,284.4970512873624
オルガノ,2020,Q1,52.692465256157135
オルガノ,2020,Q2,285.2944570078554
オルガノ,2020,Q3,193.1909438770104
オルガノ,2020,Q4,271.76579734120185
オーイズミ,2018,Q1,1.109560028498251
オーイズミ,2018,Q2,9.081829568823833
オーイズミ,2018,Q3,-1.7122017908556302
オーイズミ,2018,Q4,-0.7815235410628709
オーイズミ,2019,Q1,-21.339017149081617
オーイズミ,2019,Q2,5.167696505493112
オーイズミ,2019,Q3,3.7458508879826553
オーイズミ,2019,Q4,2.0862545322202806
オーイズミ,2020,Q1,10.5971956620088
オーイズミ,2020,Q2,13.453177480907286
オーイズミ,2020,Q3,15.862603262676139
オーイズミ,2020,Q4,-8.97295829703171
オークマ,2018,Q1,173.70645099289482
オークマ,2018,Q2,72.1895013573245
オークマ,2018,Q3,120.07095616443189
オークマ,2018,Q4,147.3414302823923
オークマ,2019,Q1,153.68105064712046
オークマ,2019,Q2,174.4556495053365
オークマ,2019,Q3,75.9540392452081
オークマ,2019,Q4,128.8503333494326
オークマ,2020,Q1,35.42427614899702
オークマ,2020,Q2,78.35113003643019
オークマ,2020,Q3,27.437889651316596
オークマ,2020,Q4,9.757170061581348
オートバックスセブン,2018,Q1,12.853022306092043
オートバックスセブン,2018,Q2,8.622159029706864
オートバックスセブン,2018,Q3,31.960340598661304
オートバックスセブン,2018,Q4,7.555694423545418
オートバックスセブン,2019,Q1,-2.815654602701784
オートバックスセブン,2019,Q2,19.525585980499386
オートバックスセブン,2019,Q3,56.04285045387962
オートバックスセブン,2019,Q4,8.461776446945578
オートバックスセブン,2020,Q1,46.835998391556984
オートバックスセブン,2020,Q2,14.816027553386704
オートバックスセブン,2020,Q3,40.32362658914758
オートバックスセブン,2020,Q4,-18.41652724900922
オーハシテクニカ,2018,Q1,51.48559132129617
オーハシテクニカ,2018,Q2,53.624585385930914
オーハシテクニカ,2018,Q3,54.10952733215822
オーハシテクニカ,2018,Q4,52.453675405624836
オーハシテクニカ,2019,Q1,51.59758669075245
オーハシテクニカ,2019,Q2,48.51967118044422
オーハシテクニカ,2019,Q3,43.29597148885068
オーハシテクニカ,2019,Q4,40.67489023739722
オーハシテクニカ,2020,Q1,41.29708346589371
オーハシテクニカ,2020,Q2,13.886972646317417
オーハシテクニカ,2020,Q3,-1.3723292334564121
オーハシテクニカ,2020,Q4,32.59872623593719
オーバル,2018,Q1,-0.8154870896527484
オーバル,2018,Q2,4.424839508859321
オーバル,2018,Q3,2.510667580594756
オーバル,2018,Q4,6.049367609483113
オーバル,2019,Q1,0.9691324613921637
オーバル,2019,Q2,6.014350938600657
オーバル,2019,Q3,8.604997290476064
オーバル,2019,Q4,9.881111939673275
オーバル,2020,Q1,3.7127041491180535
オーバル,2020,Q2,7.263486138862703
オーバル,2020,Q3,3.5996760279673197
オーバル,2020,Q4,3.025501889430984
オービック,2018,Q1,148.38282989844083
オービック,2018,Q2,192.18295992792446
オービック,2018,Q3,-17.326114584465586
オービック,2018,Q4,55.09204767205904
オービック,2019,Q1,112.40953805118102
オービック,2019,Q2,92.51492032634451
オービック,2019,Q3,-63.9897417262664
オービック,2019,Q4,-7.944271649965231
オービック,2020,Q1,134.54644373893098
オービック,2020,Q2,-14.156561128038447
オービック,2020,Q3,8.544447968102759
オービック,2020,Q4,92.62685579295157
オービックビジネスコンサルタン,2018,Q1,44.664848275657164
オービックビジネスコンサルタン,2018,Q2,20.367551182416037
オービックビジネスコンサルタン,2018,Q3,49.55569986443061
オービックビジネスコンサルタン,2018,Q4,51.45598873625681
オービックビジネスコンサルタン,2019,Q1,33.06373866572983
オービックビジネスコンサルタン,2019,Q2,39.839733092725965
オービックビジネスコンサルタン,2019,Q3,35.1378015313428
オービックビジネスコンサルタン,2019,Q4,48.212950509838265
オービックビジネスコンサルタン,2020,Q1,50.002747030369505
オービックビジネスコンサルタン,2020,Q2,44.16721163974643
オービックビジネスコンサルタン,2020,Q3,44.40587475256416
オービックビジネスコンサルタン,2020,Q4,37.927062174144965
カシオ計算機,2018,Q1,28.855148688244242
カシオ計算機,2018,Q2,22.45141068754674
カシオ計算機,2018,Q3,23.889480618483503
カシオ計算機,2018,Q4,24.52615768702009
カシオ計算機,2019,Q1,18.866632711539552
カシオ計算機,2019,Q2,22.438854880956
カシオ計算機,2019,Q3,28.232785675371304
カシオ計算機,2019,Q4,27.839913926913027
カシオ計算機,2020,Q1,-6.090216260469219
カシオ計算機,2020,Q2,13.724131667014774
カシオ計算機,2020,Q3,26.51462806905107
カシオ計算機,2020,Q4,12.208335056777685
カナデン,2018,Q1,13.874101923210645
カナデン,2018,Q2,33.65508909318663
カナデン,2018,Q3,23.486966138086387
カナデン,2018,Q4,-2.0780543938194
カナデン,2019,Q1,19.5366430199677
カナデン,2019,Q2,40.629765485302926
カナデン,2019,Q3,10.854465776046368
カナデン,2019,Q4,57.33569320649707
カナデン,2020,Q1,8.10252776018524
カナデン,2020,Q2,59.69892827139154
カナデン,2020,Q3,22.898992122073196
カナデン,2020,Q4,42.38971960528704
カネカ,2018,Q1,17.40167845454289
カネカ,2018,Q2,12.875278746021763
カネカ,2018,Q3,12.371009343006108
カネカ,2018,Q4,168.8598026116304
カネカ,2019,Q1,99.38564822141228
カネカ,2019,Q2,139.63286261470455
カネカ,2019,Q3,76.27387458905787
カネカ,2019,Q4,96.72980026277537
カネカ,2020,Q1,21.719226528077797
カネカ,2020,Q2,-79.84672668427629
カネカ,2020,Q3,26.671794288826504
カネカ,2020,Q4,59.639474077320415
カプコン,2018,Q1,15.218759632655392
カプコン,2018,Q2,65.55096309596738
カプコン,2018,Q3,42.86374128699627
カプコン,2018,Q4,38.57619708368971
カプコン,2019,Q1,17.992148862281617
カプコン,2019,Q2,36.646628435858105
カプコン,2019,Q3,34.378666015363535
カプコン,2019,Q4,34.96363133766471
カプコン,2020,Q1,30.870368765902597
カプコン,2020,Q2,32.77926427573186
カプコン,2020,Q3,34.53855008055609
カプコン,2020,Q4,35.78575172726616
カメイ,2018,Q1,64.02799427512417
カメイ,2018,Q2,25.405707053137633
カメイ,2018,Q3,26.80186769271083
カメイ,2018,Q4,67.97427961276031
カメイ,2019,Q1,72.62634587324996
カメイ,2019,Q2,66.6537793644305
カメイ,2019,Q3,75.72696221838086
カメイ,2019,Q4,81.8077430489227
カメイ,2020,Q1,67.95899741917721
カメイ,2020,Q2,41.996875707456326
カメイ,2020,Q3,56.0388944779032
カメイ,2020,Q4,68.01288603062733
カワタ,2018,Q1,58.16781085600053
カワタ,2018,Q2,60.619223808746256
カワタ,2018,Q3,62.675233058428944
カワタ,2018,Q4,83.1646412976138
カワタ,2019,Q1,39.76985660300011
カワタ,2019,Q2,32.52135383682082
カワタ,2019,Q3,42.44828850863081
カワタ,2019,Q4,42.066148084037195
カワタ,2020,Q1,40.76275396439553
カワタ,2020,Q2,24.880156989858676
カワタ,2020,Q3,22.991107474085027
カワタ,2020,Q4,20.363390170994478
カワチ薬品,2018,Q1,-11.284931275646159
カワチ薬品,2018,Q2,12.818846643937832
カワチ薬品,2018,Q3,37.56428955003685
カワチ薬品,2018,Q4,20.00755106961151
カワチ薬品,2019,Q1,7.267444972629164
カワチ薬品,2019,Q2,-15.257042829052807
カワチ薬品,2019,Q3,47.61476938641408
カワチ薬品,2019,Q4,29.811271611009943
カワチ薬品,2020,Q1,76.75040840793099
カワチ薬品,2020,Q2,125.3648679647913
カワチ薬品,2020,Q3,132.220781116961
カワチ薬品,2020,Q4,71.46744243028661
キッコーマン,2018,Q1,35.17669560343134
キッコーマン,2018,Q2,33.71756544657171
キッコーマン,2018,Q3,36.495521357845234
キッコーマン,2018,Q4,24.977389525892306
キッコーマン,2019,Q1,42.092182919454984
キッコーマン,2019,Q2,38.864081609324614
キッコーマン,2019,Q3,42.28460291114794
キッコーマン,2019,Q4,22.837464148751224
キッコーマン,2020,Q1,107.44878665462728
キッコーマン,2020,Q2,45.778784469520446
キッコーマン,2020,Q3,40.76641462200186
キッコーマン,2020,Q4,24.646574361571822
キッセイ薬品工業,2018,Q1,40.0461175959679
キッセイ薬品工業,2018,Q2,41.73583899588158
キッセイ薬品工業,2018,Q3,67.09610331622878
キッセイ薬品工業,2018,Q4,7.885355195294949
キッセイ薬品工業,2019,Q1,43.596752393040404
キッセイ薬品工業,2019,Q2,36.46430350282546
キッセイ薬品工業,2019,Q3,50.53214932858725
キッセイ薬品工業,2019,Q4,35.28406137476236
キッセイ薬品工業,2020,Q1,118.32421991327146
キッセイ薬品工業,2020,Q2,9.28548647950015
キッセイ薬品工業,2020,Q3,45.56311003259589
キッセイ薬品工業,2020,Q4,5.772432452367184
キトー,2018,Q1,379.88645982182425
キトー,2018,Q2,73.0915572854683
キトー,2018,Q3,167.87025257286223
キトー,2018,Q4,42.6600400089842
キトー,2019,Q1,46.596690638163636
キトー,2019,Q2,19.038910230636702
キトー,2019,Q3,37.30860056640722
キトー,2019,Q4,64.00501315839165
キトー,2020,Q1,51.11846854950272
キトー,2020,Q2,754.4390885148027
キトー,2020,Q3,33.61851205295807
キトー,2020,Q4,51.089095450206855
キムラタン,2018,Q1,-1.8459070317682746
キムラタン,2018,Q2,-1.2681714310572867
キムラタン,2018,Q3,-1.5611236089792424
キムラタン,2018,Q4,-1.2282328641633233
キムラタン,2019,Q1,-1.6415587078948213
キムラタン,2019,Q2,-2.7404534915321452
キムラタン,2019,Q3,-1.14671811599395
キムラタン,2019,Q4,-1.6632882195455334
キムラタン,2020,Q1,-1.3637914770254551
キムラタン,2020,Q2,-1.1157230842462464
キムラタン,2020,Q3,-0.46930631491583075
キムラタン,2020,Q4,-6.481297088938607
キムラユニティー,2018,Q1,11.404502677675254
キムラユニティー,2018,Q2,23.46103899225409
キムラユニティー,2018,Q3,26.829536592787463
キムラユニティー,2018,Q4,19.0156853498454
キムラユニティー,2019,Q1,40.22764927140042
キムラユニティー,2019,Q2,19.703242214595207
キムラユニティー,2019,Q3,38.51507629519858
キムラユニティー,2019,Q4,26.863945168640385
キムラユニティー,2020,Q1,33.765438502170355
キムラユニティー,2020,Q2,24.619535386012785
キムラユニティー,2020,Q3,40.11593745457549
キムラユニティー,2020,Q4,40.9789193048241
キューブシステム,2018,Q1,1.8208157954178859
キューブシステム,2018,Q2,14.475826556611096
キューブシステム,2018,Q3,9.232034034803604
キューブシステム,2018,Q4,11.655959905735529
キューブシステム,2019,Q1,8.919364375124985
キューブシステム,2019,Q2,14.978735642554824
キューブシステム,2019,Q3,11.980042148609307
キューブシステム,2019,Q4,14.962250894155218
キューブシステム,2020,Q1,4.913071980942874
キューブシステム,2020,Q2,5.783784160562874
キューブシステム,2020,Q3,4.527128010339652
キューブシステム,2020,Q4,10.421092670754774
キョーリン製薬ホールディングス,2018,Q1,20.793728704248338
キョーリン製薬ホールディングス,2018,Q2,-12.682077510528188
キョーリン製薬ホールディングス,2018,Q3,71.48860676611645
キョーリン製薬ホールディングス,2018,Q4,-15.28536905318174
キョーリン製薬ホールディングス,2019,Q1,-2.5377551138212766
キョーリン製薬ホールディングス,2019,Q2,64.85638328961977
キョーリン製薬ホールディングス,2019,Q3,49.56508064217303
キョーリン製薬ホールディングス,2019,Q4,37.549904180310705
キョーリン製薬ホールディングス,2020,Q1,27.377532391531645
キョーリン製薬ホールディングス,2020,Q2,15.602201968402369
キョーリン製薬ホールディングス,2020,Q3,86.68113451138277
キョーリン製薬ホールディングス,2020,Q4,35.408968600344224
キング,2018,Q1,11.356702350727062
キング,2018,Q2,13.294758289455135
キング,2018,Q3,12.680882357793926
キング,2018,Q4,12.659401810454185
キング,2019,Q1,13.788942188811212
キング,2019,Q2,12.45612898711535
キング,2019,Q3,13.288268091634146
キング,2019,Q4,11.705786006983274
キング,2020,Q1,7.787713171627246
キング,2020,Q2,8.727594173459636
キング,2020,Q3,-9.42714141071832
キング,2020,Q4,13.321901109452426
キーエンス,2018,Q1,449.45308420440756
キーエンス,2018,Q2,467.36702140207876
キーエンス,2018,Q3,495.3796112372038
キーエンス,2018,Q4,492.52210581943723
キーエンス,2019,Q1,432.35708031114837
キーエンス,2019,Q2,367.9304079422941
キーエンス,2019,Q3,382.4740780263919
キーエンス,2019,Q4,104.93545556145523
キーエンス,2020,Q1,220.7195005179335
キーエンス,2020,Q2,206.9283802099917
キーエンス,2020,Q3,152.75360483481813
キーエンス,2020,Q4,203.92538925704775
キーコーヒー,2018,Q1,10.609791645528503
キーコーヒー,2018,Q2,5.397138925337231
キーコーヒー,2018,Q3,5.604919339175467
キーコーヒー,2018,Q4,-10.423056082997391
キーコーヒー,2019,Q1,10.76097908731549
キーコーヒー,2019,Q2,-9.480264933411263
キーコーヒー,2019,Q3,15.799277080441698
キーコーヒー,2019,Q4,-19.118976030183376
キーコーヒー,2020,Q1,13.147242497744628
キーコーヒー,2020,Q2,-15.692232378634344
キーコーヒー,2020,Q3,-17.798692198161007
キーコーヒー,2020,Q4,-50.41578261250697
クオールホールディングス,2018,Q1,39.488722205402155
クオールホールディングス,2018,Q2,175.865831852032
クオールホールディングス,2018,Q3,99.57016015089903
クオールホールディングス,2018,Q4,12.313184211068801
クオールホールディングス,2019,Q1,-6.966332128948125
クオールホールディングス,2019,Q2,42.62846571566479
クオールホールディングス,2019,Q3,111.19569973540592
クオールホールディングス,2019,Q4,101.2204300589151
クオールホールディングス,2020,Q1,-4.758668556767589
クオールホールディングス,2020,Q2,-4.424815719856497
クオールホールディングス,2020,Q3,8.178770421806576
クオールホールディングス,2020,Q4,26.879038637053327
クニミネ工業,2018,Q1,33.68275895427985
クニミネ工業,2018,Q2,18.498465355899285
クニミネ工業,2018,Q3,34.734982906969464
クニミネ工業,2018,Q4,28.265840525663396
クニミネ工業,2019,Q1,24.02305855236179
クニミネ工業,2019,Q2,29.25777317628655
クニミネ工業,2019,Q3,36.439657280830545
クニミネ工業,2019,Q4,41.3436910789535
クニミネ工業,2020,Q1,29.298058818328343
クニミネ工業,2020,Q2,35.484233122298235
クニミネ工業,2020,Q3,35.9319215111329
クニミネ工業,2020,Q4,33.24001353659745
クボテック,2018,Q1,123.15261826560345
クボテック,2018,Q2,-255.17487642747074
クボテック,2018,Q3,-192.11682392137118
クボテック,2018,Q4,-135.97420029316345
クボテック,2019,Q1,-599.8424893250176
クボテック,2019,Q2,-116.36307592957291
クボテック,2019,Q3,111.3732852277999
クボテック,2019,Q4,92.98414443654201
クボテック,2020,Q1,81.44457151300571
クボテック,2020,Q2,89.72124748582632
クボテック,2020,Q3,25.478044616244674
クボテック,2020,Q4,21.20619769714358
クラボウ,2018,Q1,5.5671946025992725
クラボウ,2018,Q2,7.3168011952872405
クラボウ,2018,Q3,3.264368987061971
クラボウ,2018,Q4,-636.8755816224465
クラボウ,2019,Q1,17.90103291866896
クラボウ,2019,Q2,14.935046014044485
クラボウ,2019,Q3,158.59999385929626
クラボウ,2019,Q4,62.9468885383493
クラボウ,2020,Q1,-28.035182356517623
クラボウ,2020,Q2,-39.27314703956782
クラボウ,2020,Q3,20.134087315550858
クラボウ,2020,Q4,48.72550608852356
クリナップ,2018,Q1,13.392654790549841
クリナップ,2018,Q2,6.6177557723547125
クリナップ,2018,Q3,1.0701062542268573
クリナップ,2018,Q4,-12.980306944049062
クリナップ,2019,Q1,-2.6142437698887306
クリナップ,2019,Q2,-8.256810954198045
クリナップ,2019,Q3,-5.720786117814669
クリナップ,2019,Q4,-23.404032046650585
クリナップ,2020,Q1,8.771185706118075
クリナップ,2020,Q2,21.928328444655193
クリナップ,2020,Q3,17.845938813515204
クリナップ,2020,Q4,-14.119591113711522
クレスコ,2018,Q1,46.59400823468343
クレスコ,2018,Q2,61.630547172056595
クレスコ,2018,Q3,49.095258823918016
クレスコ,2018,Q4,46.94296580041316
クレスコ,2019,Q1,54.810746355618164
クレスコ,2019,Q2,52.224161634073965
クレスコ,2019,Q3,60.26035426616866
クレスコ,2019,Q4,68.25462119365
クレスコ,2020,Q1,17.835338558481993
クレスコ,2020,Q2,42.51678951102056
クレスコ,2020,Q3,45.35260455332195
クレスコ,2020,Q4,14.80116280869754
クレハ,2018,Q1,-50.47850508609349
クレハ,2018,Q2,236.78585837973537
クレハ,2018,Q3,58.754453693089545
クレハ,2018,Q4,135.3209258423525
クレハ,2019,Q1,56.897685528386205
クレハ,2019,Q2,251.85804590976034
クレハ,2019,Q3,398.774322392974
クレハ,2019,Q4,-253.94195078696998
クレハ,2020,Q1,1021.1498860286431
クレハ,2020,Q2,287.46758668664154
クレハ,2020,Q3,469.3569777531694
クレハ,2020,Q4,9.637664537765659
クロスキャット,2018,Q1,6.036067889511173
クロスキャット,2018,Q2,20.698758940066597
クロスキャット,2018,Q3,13.568252237818328
クロスキャット,2018,Q4,18.446377560550005
クロスキャット,2019,Q1,10.729891607151767
クロスキャット,2019,Q2,21.846606555839386
クロスキャット,2019,Q3,10.946592200701517
クロスキャット,2019,Q4,25.92271645146357
クロスキャット,2020,Q1,5.942354017797868
クロスキャット,2020,Q2,22.695193952944493
クロスキャット,2020,Q3,14.97728046618279
クロスキャット,2020,Q4,18.386451601778177
クロップス,2018,Q1,13.097932797829657
クロップス,2018,Q2,11.433304186615402
クロップス,2018,Q3,13.572221208009296
クロップス,2018,Q4,13.376817192796807
クロップス,2019,Q1,10.686959257015928
クロップス,2019,Q2,17.176127062319296
クロップス,2019,Q3,27.223871719028384
クロップス,2019,Q4,10.349299723285043
クロップス,2020,Q1,22.07120887994488
クロップス,2020,Q2,22.634921827512144
クロップス,2020,Q3,29.91548451641046
クロップス,2020,Q4,37.094265932865426
クワザワホールディングス,2018,Q1,-27.976556337424427
クワザワホールディングス,2018,Q2,30.052473682033224
クワザワホールディングス,2018,Q3,60.41534938398513
クワザワホールディングス,2018,Q4,10.611157799059129
クワザワホールディングス,2019,Q1,-1.8360977047280613
クワザワホールディングス,2019,Q2,31.2936592940153
クワザワホールディングス,2019,Q3,23.319740930345006
クワザワホールディングス,2019,Q4,32.186777465456714
クワザワホールディングス,2020,Q1,-1.3248450010246273
クワザワホールディングス,2020,Q2,25.868377893119046
クワザワホールディングス,2020,Q3,17.521017680004263
クワザワホールディングス,2020,Q4,12.671692552098762
グランディハウス,2018,Q1,40.935371340705615
グランディハウス,2018,Q2,43.10592167797631
グランディハウス,2018,Q3,36.19472269198741
グランディハウス,2018,Q4,23.077388968040168
グランディハウス,2019,Q1,-14.944739118946927
グランディハウス,2019,Q2,18.58594940061539
グランディハウス,2019,Q3,-6.076243803672696
グランディハウス,2019,Q4,-27.927359973650937
グランディハウス,2020,Q1,17.50944132024165
グランディハウス,2020,Q2,32.02830906101599
グランディハウス,2020,Q3,-2.3954737529991235
グランディハウス,2020,Q4,2.2355763631119316
グリムス,2018,Q1,17.839278992177128
グリムス,2018,Q2,22.87918203411874
グリムス,2018,Q3,17.810169013265067
グリムス,2018,Q4,21.733197576933378
グリムス,2019,Q1,28.18191261228077
グリムス,2019,Q2,22.80599609521738
グリムス,2019,Q3,20.510251528659012
グリムス,2019,Q4,23.275948045505487
グリムス,2020,Q1,27.346975636862144
グリムス,2020,Q2,22.667712947139194
グリムス,2020,Q3,45.35098539083481
グリムス,2020,Q4,33.365493597945076
グルメ杵屋,2018,Q1,-4.66443904985681
グルメ杵屋,2018,Q2,-30.5282166460222
グルメ杵屋,2018,Q3,-30.607759393834613
グルメ杵屋,2018,Q4,-57.78209515364597
グルメ杵屋,2019,Q1,-21.20826025957848
グルメ杵屋,2019,Q2,9.21322509854707
グルメ杵屋,2019,Q3,9.658654526326018
グルメ杵屋,2019,Q4,-0.1322677242037571
グルメ杵屋,2020,Q1,-9.608061751578784
グルメ杵屋,2020,Q2,-218.24385809985182
グルメ杵屋,2020,Q3,-24.136298693172648
グルメ杵屋,2020,Q4,-65.5921039112045
グローセル,2018,Q1,15.698321905434312
グローセル,2018,Q2,0.6553795021174551
グローセル,2018,Q3,12.106990585122674
グローセル,2018,Q4,6.942656989746041
グローセル,2019,Q1,2.5990422320342645
グローセル,2019,Q2,-2.4959404967353294
グローセル,2019,Q3,6.3694261400293755
グローセル,2019,Q4,0.3620722712222175
グローセル,2020,Q1,0.7370338036453745
グローセル,2020,Q2,-17.278226559849003
グローセル,2020,Q3,-10.77736253980703
グローセル,2020,Q4,-1.4143687548964579
グローブライド,2018,Q1,71.26067334080682
グローブライド,2018,Q2,155.03765813395017
グローブライド,2018,Q3,-122.0638516956117
グローブライド,2018,Q4,42.93392691256378
グローブライド,2019,Q1,37.66934320007948
グローブライド,2019,Q2,193.6677308231976
グローブライド,2019,Q3,63.95548948695709
グローブライド,2019,Q4,-9.702108140727674
グローブライド,2020,Q1,137.9827529004279
グローブライド,2020,Q2,149.8736426249556
グローブライド,2020,Q3,-24.840222585341394
グローブライド,2020,Q4,-98.96724687142836
グローリー,2018,Q1,23.235617159638792
グローリー,2018,Q2,52.12108849209193
グローリー,2018,Q3,64.00329351570966
グローリー,2018,Q4,61.84829023678964
グローリー,2019,Q1,34.085493137166054
グローリー,2019,Q2,69.59323092905497
グローリー,2019,Q3,47.40080228308099
グローリー,2019,Q4,82.29346308417047
グローリー,2020,Q1,21.894861394552322
グローリー,2020,Q2,86.42698846488315
グローリー,2020,Q3,42.573779114324
グローリー,2020,Q4,20.725637633838005
グンゼ,2018,Q1,21.795866904689547
グンゼ,2018,Q2,41.48485802885375
グンゼ,2018,Q3,127.81739387356038
グンゼ,2018,Q4,-97.35219741098422
グンゼ,2019,Q1,175.74129116460188
グンゼ,2019,Q2,45.423256833171536
グンゼ,2019,Q3,112.91610688140588
グンゼ,2019,Q4,-87.51149235029857
グンゼ,2020,Q1,134.51114158446808
グンゼ,2020,Q2,62.67800273918863
グンゼ,2020,Q3,111.44905655688882
グンゼ,2020,Q4,7.866305534869753
ケンコーマヨネーズ,2018,Q1,38.2946096332368
ケンコーマヨネーズ,2018,Q2,32.437640866458736
ケンコーマヨネーズ,2018,Q3,17.802526411373464
ケンコーマヨネーズ,2018,Q4,23.645106720599358
ケンコーマヨネーズ,2019,Q1,27.076433314367932
ケンコーマヨネーズ,2019,Q2,36.50085030920417
ケンコーマヨネーズ,2019,Q3,43.508610481740334
ケンコーマヨネーズ,2019,Q4,35.26991479690338
ケンコーマヨネーズ,2020,Q1,43.66909159825042
ケンコーマヨネーズ,2020,Q2,56.12324521991734
ケンコーマヨネーズ,2020,Q3,33.55254483974889
ケンコーマヨネーズ,2020,Q4,21.042979774947355
ケーズホールディングス,2018,Q1,70.98476162772931
ケーズホールディングス,2018,Q2,48.656951796066096
ケーズホールディングス,2018,Q3,93.0053217517916
ケーズホールディングス,2018,Q4,61.17048074873446
ケーズホールディングス,2019,Q1,46.67850106086871
ケーズホールディングス,2019,Q2,45.702601581288945
ケーズホールディングス,2019,Q3,60.173634128079584
ケーズホールディングス,2019,Q4,32.85479964530907
ケーズホールディングス,2020,Q1,38.19810579231472
ケーズホールディングス,2020,Q2,53.073914902249726
ケーズホールディングス,2020,Q3,31.78366303084124
ケーズホールディングス,2020,Q4,36.10476893521084
ケーユーホールディングス,2018,Q1,53.522329287810635
ケーユーホールディングス,2018,Q2,49.45363624608768
ケーユーホールディングス,2018,Q3,37.39517648659694
ケーユーホールディングス,2018,Q4,30.903131430888607
ケーユーホールディングス,2019,Q1,23.469396230716256
ケーユーホールディングス,2019,Q2,32.6724206588745
ケーユーホールディングス,2019,Q3,27.464933846797976
ケーユーホールディングス,2019,Q4,35.42405119701266
ケーユーホールディングス,2020,Q1,31.72172576973469
