企業名,会計年度,四半期,y_hat_mraf_part3,best_hyparam
平河ヒューテック,2020,Q2,27.33798631706735,[500  10]
平河ヒューテック,2020,Q3,17.778041756089902,[500  10]
平河ヒューテック,2020,Q4,23.646686317067346,[500  10]
平田機工,2018,Q1,141.36594000000014,[500  15]
平田機工,2018,Q2,146.70496000000026,[500  15]
平田機工,2018,Q3,145.37854000000004,[500  15]
平田機工,2018,Q4,160.51016000000024,[500  15]
平田機工,2019,Q1,115.08636000000017,[500  15]
平田機工,2019,Q2,64.00916000000034,[500  15]
平田機工,2019,Q3,59.824519999999964,[500  15]
平田機工,2019,Q4,111.69452000000021,[500  15]
平田機工,2020,Q1,99.22219999999989,[500  15]
平田機工,2020,Q2,82.91980000000017,[500  15]
平田機工,2020,Q3,75.27786000000016,[500  15]
平田機工,2020,Q4,93.31840000000022,[500  15]
愛三工業,2018,Q1,20.36484,[250  10]
愛三工業,2018,Q2,21.508599999999994,[250  10]
愛三工業,2018,Q3,20.160040000000002,[250  10]
愛三工業,2018,Q4,22.343759999999957,[250  10]
愛三工業,2019,Q1,23.889499999999977,[250  10]
愛三工業,2019,Q2,18.372000000000007,[250  10]
愛三工業,2019,Q3,7.060240000000002,[250  10]
愛三工業,2019,Q4,-6.115679999999999,[250  10]
愛三工業,2020,Q1,6.018759999999999,[250  10]
愛三工業,2020,Q2,-29.581439999999994,[250  10]
愛三工業,2020,Q3,-28.137319999999985,[250  10]
愛三工業,2020,Q4,12.953479999999983,[250  10]
愛眼,2018,Q1,0.3269150204517691,[500   5]
愛眼,2018,Q2,0.8479743477633482,[500   5]
愛眼,2018,Q3,-2.0634246387501394,[500   5]
愛眼,2018,Q4,0.4130331428571426,[500   5]
愛眼,2019,Q1,-5.11354918903319,[500   5]
愛眼,2019,Q2,3.4312005454545575,[500   5]
愛眼,2019,Q3,-20.529363634920646,[500   5]
愛眼,2019,Q4,-17.28825620740369,[500   5]
愛眼,2020,Q1,-22.648981808802322,[500   5]
愛眼,2020,Q2,-13.680451057720026,[500   5]
愛眼,2020,Q3,-8.375220201659445,[500   5]
愛眼,2020,Q4,-13.997300290598302,[500   5]
愛知時計電機,2018,Q1,118.07069999999997,[100  10]
愛知時計電機,2018,Q2,121.28579999999992,[100  10]
愛知時計電機,2018,Q3,124.47349999999997,[100  10]
愛知時計電機,2018,Q4,172.8635000000001,[100  10]
愛知時計電機,2019,Q1,105.66799999999998,[100  10]
愛知時計電機,2019,Q2,116.28200000000001,[100  10]
愛知時計電機,2019,Q3,99.2645999999999,[100  10]
愛知時計電機,2019,Q4,197.04250000000005,[100  10]
愛知時計電機,2020,Q1,78.41670000000005,[100  10]
愛知時計電機,2020,Q2,148.82750000000001,[100  10]
愛知時計電機,2020,Q3,75.80909999999996,[100  10]
愛知時計電機,2020,Q4,186.6285000000001,[100  10]
愛知製鋼,2018,Q1,85.40209010681451,[500  15]
愛知製鋼,2018,Q2,90.23961999999982,[500  15]
愛知製鋼,2018,Q3,85.39787999999972,[500  15]
愛知製鋼,2018,Q4,84.0658599999999,[500  15]
愛知製鋼,2019,Q1,88.16545999999981,[500  15]
愛知製鋼,2019,Q2,93.21811999999997,[500  15]
愛知製鋼,2019,Q3,98.49639999999995,[500  15]
愛知製鋼,2019,Q4,109.50894505340673,[500  15]
愛知製鋼,2020,Q1,85.60055516022169,[500  15]
愛知製鋼,2020,Q2,-13.630824839778,[500  15]
愛知製鋼,2020,Q3,78.30373010681465,[500  15]
愛知製鋼,2020,Q4,98.34189999999995,[500  15]
戸田工業,2018,Q1,16.219781857515482,[100  15]
戸田工業,2018,Q2,11.431463715030988,[100  15]
戸田工業,2018,Q3,27.976099999999985,[100  15]
戸田工業,2018,Q4,10.464400000000005,[100  15]
戸田工業,2019,Q1,0.970422786273238,[100  15]
戸田工業,2019,Q2,-17.59745907124225,[100  15]
戸田工業,2019,Q3,-6.670018142484506,[100  15]
戸田工業,2019,Q4,-6.813359071242255,[100  15]
戸田工業,2020,Q1,-211.32600000000014,[100  15]
戸田工業,2020,Q2,-58.481400000000015,[100  15]
戸田工業,2020,Q3,-137.21570000000006,[100  15]
戸田工業,2020,Q4,-75.5402181424845,[100  15]
戸田建設,2018,Q1,28.703360000000053,[250  10]
戸田建設,2018,Q2,23.83128000000006,[250  10]
戸田建設,2018,Q3,27.236250000000066,[250  10]
戸田建設,2018,Q4,40.72904000000007,[250  10]
戸田建設,2019,Q1,22.160480000000042,[250  10]
戸田建設,2019,Q2,29.538120000000024,[250  10]
戸田建設,2019,Q3,27.761200000000017,[250  10]
戸田建設,2019,Q4,43.91032000000003,[250  10]
戸田建設,2020,Q1,19.13282,[250  10]
戸田建設,2020,Q2,17.754540666666653,[250  10]
戸田建設,2020,Q3,23.534240000000036,[250  10]
戸田建設,2020,Q4,26.79683999999997,[250  10]
扶桑化学工業,2018,Q1,40.185700000000004,[100  10]
扶桑化学工業,2018,Q2,44.16279999999997,[100  10]
扶桑化学工業,2018,Q3,42.92099999999999,[100  10]
扶桑化学工業,2018,Q4,34.68120000000001,[100  10]
扶桑化学工業,2019,Q1,37.19079999999999,[100  10]
扶桑化学工業,2019,Q2,43.40029999999999,[100  10]
扶桑化学工業,2019,Q3,53.27309999999999,[100  10]
扶桑化学工業,2019,Q4,37.9971,[100  10]
扶桑化学工業,2020,Q1,42.018499999999996,[100  10]
扶桑化学工業,2020,Q2,45.88669999999998,[100  10]
扶桑化学工業,2020,Q3,50.98579999999998,[100  10]
扶桑化学工業,2020,Q4,48.70929999999998,[100  10]
扶桑薬品工業,2018,Q1,22.817178287934393,[500   5]
扶桑薬品工業,2018,Q2,20.49808140437283,[500   5]
