企業名,会計年度,四半期,y_hat_ml2_i_tuned_simple
ダイドーリミテッド,2020,Q1,-26.20368550092744
ダイドーリミテッド,2020,Q2,-33.42203739270765
ダイドーリミテッド,2020,Q3,-11.710980230294712
ダイドーリミテッド,2020,Q4,-45.95771029525116
ダイニチ工業,2018,Q1,-26.437180442533087
ダイニチ工業,2018,Q2,27.12700269354212
ダイニチ工業,2018,Q3,74.18230721664477
ダイニチ工業,2018,Q4,-36.441793025547696
ダイニチ工業,2019,Q1,-31.670490489385514
ダイニチ工業,2019,Q2,37.2085063503691
ダイニチ工業,2019,Q3,63.63874984341179
ダイニチ工業,2019,Q4,-68.63795446983586
ダイニチ工業,2020,Q1,-21.659645950502156
ダイニチ工業,2020,Q2,22.589320377271527
ダイニチ工業,2020,Q3,92.39698860563128
ダイニチ工業,2020,Q4,-24.01356864879064
ダイニック,2018,Q1,35.840898477020666
ダイニック,2018,Q2,72.50950205234697
ダイニック,2018,Q3,42.85774914951383
ダイニック,2018,Q4,27.94077639561872
ダイニック,2019,Q1,19.665323369118205
ダイニック,2019,Q2,21.4341162509395
ダイニック,2019,Q3,22.220696977192752
ダイニック,2019,Q4,14.599326102096452
ダイニック,2020,Q1,27.759784344012733
ダイニック,2020,Q2,3.4418104278079555
ダイニック,2020,Q3,10.310602869066988
ダイニック,2020,Q4,35.26811720800173
ダイビル,2018,Q1,16.06862870366912
ダイビル,2018,Q2,11.616970511166716
ダイビル,2018,Q3,19.88007965296209
ダイビル,2018,Q4,13.466254400770929
ダイビル,2019,Q1,13.604904436674936
ダイビル,2019,Q2,16.00127243750812
ダイビル,2019,Q3,20.849067110661842
ダイビル,2019,Q4,16.26579719599421
ダイビル,2020,Q1,18.922978638426898
ダイビル,2020,Q2,19.482429931780075
ダイビル,2020,Q3,19.767861141448293
ダイビル,2020,Q4,18.001963010051316
ダイフク,2018,Q1,57.1506260728603
ダイフク,2018,Q2,97.60454758306669
ダイフク,2018,Q3,93.78775500886964
ダイフク,2018,Q4,102.06001591065099
ダイフク,2019,Q1,76.21395233185245
ダイフク,2019,Q2,70.38509781744474
ダイフク,2019,Q3,79.07449107018931
ダイフク,2019,Q4,73.61430682205157
ダイフク,2020,Q1,56.108082013221875
ダイフク,2020,Q2,69.20318020532083
ダイフク,2020,Q3,64.73068686835714
ダイフク,2020,Q4,62.94612292092108
ダイヘン,2018,Q1,14.527749076681847
ダイヘン,2018,Q2,16.195984106525305
ダイヘン,2018,Q3,143.62284461588527
ダイヘン,2018,Q4,124.44448006630066
ダイヘン,2019,Q1,50.89319487813372
ダイヘン,2019,Q2,-210.37438409463005
ダイヘン,2019,Q3,-163.5848545433536
ダイヘン,2019,Q4,110.28544063663318
ダイヘン,2020,Q1,9.392171568448816
ダイヘン,2020,Q2,83.68610650421179
ダイヘン,2020,Q3,96.0708196187351
ダイヘン,2020,Q4,158.34615089308593
ダイワボウホールディングス,2018,Q1,123.53352984022268
ダイワボウホールディングス,2018,Q2,200.89404968672244
ダイワボウホールディングス,2018,Q3,201.80919578973734
ダイワボウホールディングス,2018,Q4,339.4377716206167
ダイワボウホールディングス,2019,Q1,243.3840819086139
ダイワボウホールディングス,2019,Q2,422.2937676873057
ダイワボウホールディングス,2019,Q3,278.1419283172005
ダイワボウホールディングス,2019,Q4,300.88218379513296
ダイワボウホールディングス,2020,Q1,217.38938829802436
ダイワボウホールディングス,2020,Q2,281.30444315371835
ダイワボウホールディングス,2020,Q3,424.8166578136356
ダイワボウホールディングス,2020,Q4,336.7906135030676
ダスキン,2018,Q1,20.68049801156588
ダスキン,2018,Q2,30.16875792344304
ダスキン,2018,Q3,39.76448779803748
ダスキン,2018,Q4,-0.0681721319542632
ダスキン,2019,Q1,15.104579872902876
ダスキン,2019,Q2,20.804222951137888
ダスキン,2019,Q3,21.16879517269784
ダスキン,2019,Q4,-9.759064851373068
ダスキン,2020,Q1,31.221522819213213
ダスキン,2020,Q2,24.349421426327403
ダスキン,2020,Q3,30.51502597619812
ダスキン,2020,Q4,-28.231781277616395
チノー,2018,Q1,6.6435574758832185
チノー,2018,Q2,20.920968676434985
チノー,2018,Q3,33.108327164682066
チノー,2018,Q4,57.285649434982055
チノー,2019,Q1,5.313174546955192
チノー,2019,Q2,13.944889010737494
チノー,2019,Q3,77.95046062186785
チノー,2019,Q4,77.43596958016218
チノー,2020,Q1,7.200499579030581
チノー,2020,Q2,23.019851808786417
チノー,2020,Q3,20.87364410020407
チノー,2020,Q4,77.19040134999076
ツカモトコーポレーション,2018,Q1,-98.88329180504714
ツカモトコーポレーション,2018,Q2,58.45090750389576
ツカモトコーポレーション,2018,Q3,-75.08435639959065
ツカモトコーポレーション,2018,Q4,-13.859478470705493
ツカモトコーポレーション,2019,Q1,-26.76324834703227
ツカモトコーポレーション,2019,Q2,49.63801895626079
ツカモトコーポレーション,2019,Q3,-44.358675332419246
ツカモトコーポレーション,2019,Q4,35.98942426733132
ツカモトコーポレーション,2020,Q1,6.000210650807368
ツカモトコーポレーション,2020,Q2,107.84814607380582
ツカモトコーポレーション,2020,Q3,-32.674092300632694
ツカモトコーポレーション,2020,Q4,41.03394183871937
ツガミ,2018,Q1,34.78545674486927
ツガミ,2018,Q2,20.96314985401146
ツガミ,2018,Q3,22.519283527546154
ツガミ,2018,Q4,9.651661319111923
ツガミ,2019,Q1,26.446530315463903
ツガミ,2019,Q2,8.9479057446572
ツガミ,2019,Q3,9.587113767258824
ツガミ,2019,Q4,7.368642894785137
ツガミ,2020,Q1,41.5842565847316
ツガミ,2020,Q2,24.212472370039936
ツガミ,2020,Q3,17.872322902164708
ツガミ,2020,Q4,27.310246900293542
ツツミ,2018,Q1,56.16818226613498
ツツミ,2018,Q2,18.066921217539175
ツツミ,2018,Q3,48.80602008761127
ツツミ,2018,Q4,10.673279930389981
ツツミ,2019,Q1,-0.591737759397148
ツツミ,2019,Q2,40.569797055857336
ツツミ,2019,Q3,-12.894054781174674
ツツミ,2019,Q4,2.3370236310799726
ツツミ,2020,Q1,-12.168807038254414
ツツミ,2020,Q2,14.844606709701424
ツツミ,2020,Q3,-1.4627234776658895
ツツミ,2020,Q4,4.676533513607438
ツムラ,2018,Q1,10.800247508886997
ツムラ,2018,Q2,56.48498647955634
ツムラ,2018,Q3,57.22324297457001
ツムラ,2018,Q4,22.33751594162021
ツムラ,2019,Q1,36.62430951429394
ツムラ,2019,Q2,42.848389446107916
ツムラ,2019,Q3,74.25684183893861
ツムラ,2019,Q4,24.844612986523984
ツムラ,2020,Q1,36.697093483594614
ツムラ,2020,Q2,57.51626407731656
ツムラ,2020,Q3,76.03881558561955
ツムラ,2020,Q4,22.082050692769187
ティアック,2018,Q1,-0.5256328059382989
ティアック,2018,Q2,-0.3323175121530074
ティアック,2018,Q3,5.451244110928078
ティアック,2018,Q4,10.011941235551886
ティアック,2019,Q1,-1.089548836388216
ティアック,2019,Q2,-5.348832500806134
ティアック,2019,Q3,-1.4870106916345809
ティアック,2019,Q4,3.088962491036988
ティアック,2020,Q1,-4.462760414948656
ティアック,2020,Q2,0.10488841041830516
ティアック,2020,Q3,-0.693575429003366
ティアック,2020,Q4,6.733782892367882
ティーガイア,2018,Q1,46.035224255844696
ティーガイア,2018,Q2,63.15594219553395
ティーガイア,2018,Q3,53.169485758680366
ティーガイア,2018,Q4,56.78865495251557
ティーガイア,2019,Q1,55.59244430980357
ティーガイア,2019,Q2,47.53194155350661
ティーガイア,2019,Q3,31.973604909743926
ティーガイア,2019,Q4,71.47324507820895
ティーガイア,2020,Q1,52.270976733257044
ティーガイア,2020,Q2,65.67373070564076
ティーガイア,2020,Q3,31.16655914720161
ティーガイア,2020,Q4,60.97586276045678
テイカ,2018,Q1,49.84512311608
テイカ,2018,Q2,69.75826676457717
テイカ,2018,Q3,5.33508039349374
テイカ,2018,Q4,66.91325295765179
テイカ,2019,Q1,40.63709997180899
テイカ,2019,Q2,28.595951914095153
テイカ,2019,Q3,38.74302855279443
テイカ,2019,Q4,29.200807097454806
テイカ,2020,Q1,-2.7433178114855004
テイカ,2020,Q2,0.9124576894304006
テイカ,2020,Q3,9.830442476879732
テイカ,2020,Q4,14.745073726563483
テイクアンドギヴ・ニーズ,2018,Q1,16.570310532129184
テイクアンドギヴ・ニーズ,2018,Q2,77.46774101615875
テイクアンドギヴ・ニーズ,2018,Q3,78.42561130428344
テイクアンドギヴ・ニーズ,2018,Q4,73.44820215316119
テイクアンドギヴ・ニーズ,2019,Q1,63.39354590669707
テイクアンドギヴ・ニーズ,2019,Q2,47.504275710598606
テイクアンドギヴ・ニーズ,2019,Q3,83.88415824093293
テイクアンドギヴ・ニーズ,2019,Q4,-32.30172372243078
テイクアンドギヴ・ニーズ,2020,Q1,-174.62602218556373
テイクアンドギヴ・ニーズ,2020,Q2,-765.8324318650087
テイクアンドギヴ・ニーズ,2020,Q3,-225.22305627743538
テイクアンドギヴ・ニーズ,2020,Q4,-99.39904632208554
テイ・エス　テック,2018,Q1,101.45207509603102
テイ・エス　テック,2018,Q2,104.8618135065722
テイ・エス　テック,2018,Q3,137.8279106362202
テイ・エス　テック,2018,Q4,70.48336402415416
テイ・エス　テック,2019,Q1,111.13805455146257
テイ・エス　テック,2019,Q2,92.98156819917565
テイ・エス　テック,2019,Q3,83.25001112249684
テイ・エス　テック,2019,Q4,19.332324881184388
テイ・エス　テック,2020,Q1,-61.94479284244398
テイ・エス　テック,2020,Q2,100.29421395927872
テイ・エス　テック,2020,Q3,116.74010514314939
テイ・エス　テック,2020,Q4,17.513983639175574
テクノメディカ,2018,Q1,26.83319028895447
テクノメディカ,2018,Q2,57.093581986728296
テクノメディカ,2018,Q3,20.45442359194097
テクノメディカ,2018,Q4,52.33230061959803
テクノメディカ,2019,Q1,1.8101542899703702
テクノメディカ,2019,Q2,23.24502483950863
テクノメディカ,2019,Q3,25.260933617723445
テクノメディカ,2019,Q4,62.29389578037307
テクノメディカ,2020,Q1,6.216564609853393
テクノメディカ,2020,Q2,50.808540205582844
テクノメディカ,2020,Q3,1.2358171652889354
テクノメディカ,2020,Q4,65.27493844752343
テクマトリックス,2018,Q1,12.567098591204056
テクマトリックス,2018,Q2,21.458981626768036
テクマトリックス,2018,Q3,22.785359550783618
テクマトリックス,2018,Q4,28.84949014855554
テクマトリックス,2019,Q1,14.362999568598825
テクマトリックス,2019,Q2,25.463129063516412
テクマトリックス,2019,Q3,22.308342304835882
テクマトリックス,2019,Q4,17.483353996194307
テクマトリックス,2020,Q1,28.716504931247112
テクマトリックス,2020,Q2,14.419159198692672
テクマトリックス,2020,Q3,15.740886853261859
テクマトリックス,2020,Q4,14.338321158514644
テルモ,2018,Q1,31.039660861849285
テルモ,2018,Q2,70.09896614944631
テルモ,2018,Q3,18.697214630899346
テルモ,2018,Q4,67.54606567119261
テルモ,2019,Q1,38.54526473242745
テルモ,2019,Q2,31.799058401400266
テルモ,2019,Q3,76.98556551346677
テルモ,2019,Q4,-24.94177475096667
テルモ,2020,Q1,59.83701668800338
テルモ,2020,Q2,42.54412424791045
テルモ,2020,Q3,61.97581681950567
テルモ,2020,Q4,26.07194698901364
テレビ朝日ホールディングス,2018,Q1,21.68031279893443
テレビ朝日ホールディングス,2018,Q2,21.92452097941183
テレビ朝日ホールディングス,2018,Q3,63.84718944882566
テレビ朝日ホールディングス,2018,Q4,8.680325889204678
テレビ朝日ホールディングス,2019,Q1,11.810173338689681
テレビ朝日ホールディングス,2019,Q2,23.82145600571315
テレビ朝日ホールディングス,2019,Q3,43.72644487821772
テレビ朝日ホールディングス,2019,Q4,8.761465298690936
テレビ朝日ホールディングス,2020,Q1,48.82429575304036
テレビ朝日ホールディングス,2020,Q2,76.40739599191443
テレビ朝日ホールディングス,2020,Q3,154.8381877999172
テレビ朝日ホールディングス,2020,Q4,44.87975314296075
テンアライド,2018,Q1,-0.07321079890980542
テンアライド,2018,Q2,-2.317837378190191
テンアライド,2018,Q3,1.6701182288535037
テンアライド,2018,Q4,-4.392333465638892
テンアライド,2019,Q1,1.489069647640818
テンアライド,2019,Q2,-2.1546756727253964
テンアライド,2019,Q3,2.1211073119485704
テンアライド,2019,Q4,-3.414663825360087
テンアライド,2020,Q1,-26.2763126774664
テンアライド,2020,Q2,-59.51478544314684
テンアライド,2020,Q3,-53.69950434100038
テンアライド,2020,Q4,-48.33090626679841
テーオーシー,2018,Q1,51.324366814360886
テーオーシー,2018,Q2,15.687069876802953
テーオーシー,2018,Q3,19.210832745054383
テーオーシー,2018,Q4,16.419238745148906
テーオーシー,2019,Q1,12.68353328407057
テーオーシー,2019,Q2,15.35433745338024
テーオーシー,2019,Q3,15.774594246278747
テーオーシー,2019,Q4,17.099582904108605
テーオーシー,2020,Q1,23.060196606998325
テーオーシー,2020,Q2,16.73155229534249
テーオーシー,2020,Q3,9.577093474541137
テーオーシー,2020,Q4,15.287388607722228
ディスコ,2018,Q1,276.4540302013371
ディスコ,2018,Q2,226.22433785762593
ディスコ,2018,Q3,166.9699236011823
ディスコ,2018,Q4,203.6718432023097
ディスコ,2019,Q1,133.7004639581776
ディスコ,2019,Q2,209.0389182759647
ディスコ,2019,Q3,199.4372445114839
ディスコ,2019,Q4,187.26779608940294
ディスコ,2020,Q1,174.48279991490472
ディスコ,2020,Q2,250.46346826489653
ディスコ,2020,Q3,244.0327529950446
ディスコ,2020,Q4,415.29703560086364
ディーブイエックス,2018,Q1,11.074338569115726
ディーブイエックス,2018,Q2,14.979238148537647
ディーブイエックス,2018,Q3,7.565437260149817
ディーブイエックス,2018,Q4,18.56351690596766
ディーブイエックス,2019,Q1,12.902023078643012
ディーブイエックス,2019,Q2,-5.828185647810724
ディーブイエックス,2019,Q3,27.110321142190315
ディーブイエックス,2019,Q4,37.55401052680946
ディーブイエックス,2020,Q1,16.8866320479967
ディーブイエックス,2020,Q2,52.55132694918943
ディーブイエックス,2020,Q3,17.012832230218915
ディーブイエックス,2020,Q4,18.8376894277497
デサント,2018,Q1,10.194244858697264
デサント,2018,Q2,19.14780374274147
デサント,2018,Q3,19.119608035861503
デサント,2018,Q4,19.988184424304976
デサント,2019,Q1,12.570227300943486
デサント,2019,Q2,20.010498456059075
デサント,2019,Q3,-15.814658901839607
デサント,2019,Q4,-15.65016725322161
デサント,2020,Q1,-43.224656700743864
デサント,2020,Q2,2.5527052495204074
デサント,2020,Q3,-2.4575376539881546
デサント,2020,Q4,11.837977080262291
デリカフーズホールディングス,2018,Q1,7.3473304945173314
デリカフーズホールディングス,2018,Q2,11.77943171108756
デリカフーズホールディングス,2018,Q3,39.33202707723002
デリカフーズホールディングス,2018,Q4,1.6159239532955962
デリカフーズホールディングス,2019,Q1,12.944880397047974
デリカフーズホールディングス,2019,Q2,11.800136762946723
デリカフーズホールディングス,2019,Q3,17.06786255259236
デリカフーズホールディングス,2019,Q4,-16.24522340553235
デリカフーズホールディングス,2020,Q1,-37.204266471009944
デリカフーズホールディングス,2020,Q2,9.14010005130892
デリカフーズホールディングス,2020,Q3,6.656313087494809
デリカフーズホールディングス,2020,Q4,-14.085369668609552
デンカ,2018,Q1,64.57683553065831
デンカ,2018,Q2,97.67670269003278
デンカ,2018,Q3,151.95418842059365
デンカ,2018,Q4,71.31326990253316
デンカ,2019,Q1,30.392844750984708
デンカ,2019,Q2,68.95367880379425
デンカ,2019,Q3,58.63754322531169
デンカ,2019,Q4,59.606672104651125
デンカ,2020,Q1,69.41675150768317
デンカ,2020,Q2,57.78385727262663
デンカ,2020,Q3,165.1247043184865
デンカ,2020,Q4,-8.202179189976562
デンソー,2018,Q1,111.55276285494617
デンソー,2018,Q2,86.76099706545992
デンソー,2018,Q3,102.4185172242711
デンソー,2018,Q4,62.505366113114505
デンソー,2019,Q1,64.92047453455322
デンソー,2019,Q2,39.479588645520295
デンソー,2019,Q3,46.59775525356743
デンソー,2019,Q4,-18.454340118873375
デンソー,2020,Q1,-17.13812706883551
デンソー,2020,Q2,106.2813991125478
デンソー,2020,Q3,138.71134002349936
デンソー,2020,Q4,110.16028761670658
デンヨー,2018,Q1,18.489501781326123
デンヨー,2018,Q2,35.42819324552011
デンヨー,2018,Q3,31.88155992631789
デンヨー,2018,Q4,50.40239841625325
デンヨー,2019,Q1,19.62828192434062
デンヨー,2019,Q2,53.46490000257925
デンヨー,2019,Q3,43.11189501008424
デンヨー,2019,Q4,55.936768943695455
デンヨー,2020,Q1,42.9819771278971
デンヨー,2020,Q2,35.63670264209147
デンヨー,2020,Q3,45.450649494627505
デンヨー,2020,Q4,73.29003081308329
トクヤマ,2018,Q1,-13.403213292285045
トクヤマ,2018,Q2,60.27377757362807
トクヤマ,2018,Q3,-425.9174862747253
トクヤマ,2018,Q4,241.0260284269596
トクヤマ,2019,Q1,110.41419058962951
トクヤマ,2019,Q2,-102.71689051225457
トクヤマ,2019,Q3,51.9756053438272
トクヤマ,2019,Q4,94.33737275889266
トクヤマ,2020,Q1,-8.849747624328089
トクヤマ,2020,Q2,31.617056627079954
トクヤマ,2020,Q3,169.49121896053265
トクヤマ,2020,Q4,64.08123759672812
トッパン・フォームズ,2018,Q1,6.84706182428846
トッパン・フォームズ,2018,Q2,6.497366880803586
トッパン・フォームズ,2018,Q3,7.406826542811274
トッパン・フォームズ,2018,Q4,9.103981593941636
トッパン・フォームズ,2019,Q1,7.299813043923242
トッパン・フォームズ,2019,Q2,8.86411293736641
トッパン・フォームズ,2019,Q3,6.79536753943913
トッパン・フォームズ,2019,Q4,7.759063791791222
トッパン・フォームズ,2020,Q1,7.144431483278771
トッパン・フォームズ,2020,Q2,6.971500700910527
トッパン・フォームズ,2020,Q3,9.260303137496654
トッパン・フォームズ,2020,Q4,4.77866662674637
トナミホールディングス,2018,Q1,101.5658098295081
トナミホールディングス,2018,Q2,131.0578140550246
トナミホールディングス,2018,Q3,243.90120302984906
トナミホールディングス,2018,Q4,91.89545324354052
トナミホールディングス,2019,Q1,112.49296466777412
トナミホールディングス,2019,Q2,120.10663786098618
トナミホールディングス,2019,Q3,175.15499508121934
トナミホールディングス,2019,Q4,81.09425468557326
トナミホールディングス,2020,Q1,106.38787234207703
トナミホールディングス,2020,Q2,75.9442431061315
トナミホールディングス,2020,Q3,230.6670394959964
トナミホールディングス,2020,Q4,104.49566565431604
トピー工業,2018,Q1,54.54166054619499
トピー工業,2018,Q2,10.114796583595368
トピー工業,2018,Q3,97.99894116304927
トピー工業,2018,Q4,21.985423123051966
トピー工業,2019,Q1,3.972058138975738
トピー工業,2019,Q2,-1.4108897384200487
トピー工業,2019,Q3,74.74698935047545
トピー工業,2019,Q4,13.972387559126407
トピー工業,2020,Q1,-188.99303288544004
トピー工業,2020,Q2,215.60653111148534
トピー工業,2020,Q3,72.71407983171727
トピー工業,2020,Q4,1.4493966798456768
トプコン,2018,Q1,6.946155367920625
トプコン,2018,Q2,16.194009945552224
トプコン,2018,Q3,-1.0411407734165152
トプコン,2018,Q4,38.08318993337279
トプコン,2019,Q1,6.029316181837572
トプコン,2019,Q2,21.692132054955707
トプコン,2019,Q3,-5.8175644501866515
トプコン,2019,Q4,30.739308338582703
トプコン,2020,Q1,-9.71735457362169
トプコン,2020,Q2,5.85330646524676
トプコン,2020,Q3,3.3948505859342077
トプコン,2020,Q4,30.117535650741356
トヨタ紡織,2018,Q1,152.21899473652826
トヨタ紡織,2018,Q2,75.3042619288493
トヨタ紡織,2018,Q3,92.52266644607508
トヨタ紡織,2018,Q4,95.57774418652272
トヨタ紡織,2019,Q1,31.147597152521826
トヨタ紡織,2019,Q2,-5.228350812855915
トヨタ紡織,2019,Q3,-8.96522769691434
トヨタ紡織,2019,Q4,-84.33032898106336
トヨタ紡織,2020,Q1,-79.98244989104266
トヨタ紡織,2020,Q2,-8.031940257887182
トヨタ紡織,2020,Q3,75.7885373223425
トヨタ紡織,2020,Q4,42.13918281403488
トヨタ自動車,2018,Q1,266.7023951061217
トヨタ自動車,2018,Q2,186.09114422678982
トヨタ自動車,2018,Q3,265.4559783681878
トヨタ自動車,2018,Q4,172.7406806075503
トヨタ自動車,2019,Q1,-348.2472006208865
トヨタ自動車,2019,Q2,297.05506690905423
トヨタ自動車,2019,Q3,45.399043674153376
トヨタ自動車,2019,Q4,-497.6196493482745
トヨタ自動車,2020,Q1,249.8894024384656
トヨタ自動車,2020,Q2,234.34861159078048
トヨタ自動車,2020,Q3,590.3342477376332
トヨタ自動車,2020,Q4,-295.4881560021819
トランコム,2018,Q1,100.13112547439052
トランコム,2018,Q2,88.7116609510265
トランコム,2018,Q3,143.19019496310756
トランコム,2018,Q4,73.34741548950156
トランコム,2019,Q1,122.84435628359581
トランコム,2019,Q2,99.97384283894667
トランコム,2019,Q3,152.01670305933465
トランコム,2019,Q4,56.93199662255826
トランコム,2020,Q1,112.10161198031858
トランコム,2020,Q2,137.221130974566
トランコム,2020,Q3,147.6692200727747
トランコム,2020,Q4,112.02711210364552
トランスコスモス,2018,Q1,-76.76449709780589
トランスコスモス,2018,Q2,0.7545594216635223
トランスコスモス,2018,Q3,27.858492945327768
トランスコスモス,2018,Q4,-67.61941277495245
トランスコスモス,2019,Q1,4.868707863557368
トランスコスモス,2019,Q2,-11.659725729987926
トランスコスモス,2019,Q3,24.513792454356008
トランスコスモス,2019,Q4,3.1888789039375567
トランスコスモス,2020,Q1,29.497317485223817
トランスコスモス,2020,Q2,92.9517650374689
トランスコスモス,2020,Q3,111.55983872263911
トランスコスモス,2020,Q4,24.111163916858942
トーエネック,2018,Q1,18.712139133691856
トーエネック,2018,Q2,50.03619009638362
トーエネック,2018,Q3,123.28626348028774
トーエネック,2018,Q4,172.05560954052132
トーエネック,2019,Q1,53.86979120108985
トーエネック,2019,Q2,88.05607990840043
トーエネック,2019,Q3,105.29164342109931
トーエネック,2019,Q4,169.1309352045149
トーエネック,2020,Q1,144.06863605962553
トーエネック,2020,Q2,133.04210429956265
トーエネック,2020,Q3,125.79651251373365
トーエネック,2020,Q4,152.66344183426835
トーカイ,2018,Q1,57.62431407857861
トーカイ,2018,Q2,33.28168209131832
トーカイ,2018,Q3,75.56240414131386
トーカイ,2018,Q4,14.06908808457463
トーカイ,2019,Q1,33.85071341046937
トーカイ,2019,Q2,36.2090252870029
トーカイ,2019,Q3,43.313798503480385
トーカイ,2019,Q4,47.24606052414396
トーカイ,2020,Q1,29.245401648533
トーカイ,2020,Q2,42.67088574826534
トーカイ,2020,Q3,39.7523672086462
トーカイ,2020,Q4,40.801844281004804
トーカロ,2018,Q1,8.844907611908312
トーカロ,2018,Q2,9.461586764847384
トーカロ,2018,Q3,55.54083552842443
トーカロ,2018,Q4,3.0808139449958576
トーカロ,2019,Q1,29.747308054276427
トーカロ,2019,Q2,16.366117327704412
トーカロ,2019,Q3,22.48178485997845
トーカロ,2019,Q4,14.757229834260613
トーカロ,2020,Q1,24.785152518542873
トーカロ,2020,Q2,21.269793684271622
トーカロ,2020,Q3,24.7094513298541
トーカロ,2020,Q4,26.269845460116443
トーメンデバイス,2018,Q1,72.40083707230454
トーメンデバイス,2018,Q2,66.63830446883858
トーメンデバイス,2018,Q3,70.90814070329759
トーメンデバイス,2018,Q4,51.170203735875994
トーメンデバイス,2019,Q1,67.61639668878718
トーメンデバイス,2019,Q2,94.02396611611206
トーメンデバイス,2019,Q3,133.73704046644613
トーメンデバイス,2019,Q4,71.19797927946769
トーメンデバイス,2020,Q1,142.66315879280225
トーメンデバイス,2020,Q2,204.66713710960013
トーメンデバイス,2020,Q3,138.86172843757805
トーメンデバイス,2020,Q4,171.7312713197536
トーモク,2018,Q1,169.61983898332326
トーモク,2018,Q2,46.05924092160609
トーモク,2018,Q3,84.52079943331002
トーモク,2018,Q4,45.7633264817214
トーモク,2019,Q1,38.05754370977613
トーモク,2019,Q2,53.71082843582384
トーモク,2019,Q3,85.24111224070788
トーモク,2019,Q4,119.04359901462738
トーモク,2020,Q1,-20.01887992746307
トーモク,2020,Q2,103.01867349362325
トーモク,2020,Q3,157.80423349596398
トーモク,2020,Q4,-177.04133069979744
トーヨーカネツ,2018,Q1,25.201759833410186
トーヨーカネツ,2018,Q2,30.42695967575422
トーヨーカネツ,2018,Q3,-64.11053256483817
トーヨーカネツ,2018,Q4,56.5880739344729
トーヨーカネツ,2019,Q1,-76.72003889870061
トーヨーカネツ,2019,Q2,-46.68526579379971
トーヨーカネツ,2019,Q3,-54.29044209192679
トーヨーカネツ,2019,Q4,-62.699848043493816
トーヨーカネツ,2020,Q1,26.309544804510967
トーヨーカネツ,2020,Q2,0.09358980867884137
トーヨーカネツ,2020,Q3,20.907058816388055
トーヨーカネツ,2020,Q4,31.683042747966578
ドウシシャ,2018,Q1,39.19821652414048
ドウシシャ,2018,Q2,23.99732990567158
ドウシシャ,2018,Q3,46.13319421067652
ドウシシャ,2018,Q4,10.235086835330804
ドウシシャ,2019,Q1,40.586795699954564
ドウシシャ,2019,Q2,20.64633660308419
ドウシシャ,2019,Q3,53.02651290279553
ドウシシャ,2019,Q4,11.399331888009334
ドウシシャ,2020,Q1,51.59008739189012
ドウシシャ,2020,Q2,30.591748560743312
ドウシシャ,2020,Q3,66.89976214317437
ドウシシャ,2020,Q4,17.863119370741526
ナイス,2018,Q1,-98.29083596955701
ナイス,2018,Q2,-225.5564351013677
ナイス,2018,Q3,-359.6449213565597
ナイス,2018,Q4,281.7247962879987
ナイス,2019,Q1,-149.95902627704365
ナイス,2019,Q2,175.29300269410803
ナイス,2019,Q3,-70.07279007613134
ナイス,2019,Q4,280.574255345127
ナイス,2020,Q1,-148.5918978473278
ナイス,2020,Q2,-156.51677710162073
ナイス,2020,Q3,227.5495414010004
ナイス,2020,Q4,424.2302569284508
ナカノフドー建設,2018,Q1,24.326828768490948
ナカノフドー建設,2018,Q2,43.513344279026754
ナカノフドー建設,2018,Q3,29.64457503065278
ナカノフドー建設,2018,Q4,47.31476538522496
ナカノフドー建設,2019,Q1,7.796943987230847
ナカノフドー建設,2019,Q2,18.798915705995945
ナカノフドー建設,2019,Q3,34.306812815354235
ナカノフドー建設,2019,Q4,44.02513990931352
ナカノフドー建設,2020,Q1,-4.749484865123748
ナカノフドー建設,2020,Q2,-4.322932039632377
ナカノフドー建設,2020,Q3,-21.553657384134013
ナカノフドー建設,2020,Q4,21.686506583549246
ナカバヤシ,2018,Q1,15.936347052633778
ナカバヤシ,2018,Q2,10.064245978841818
ナカバヤシ,2018,Q3,26.700720318429756
ナカバヤシ,2018,Q4,22.22682612469468
ナカバヤシ,2019,Q1,6.373689139033171
ナカバヤシ,2019,Q2,12.532477459141472
ナカバヤシ,2019,Q3,15.919085951718566
ナカバヤシ,2019,Q4,26.090025749701695
ナカバヤシ,2020,Q1,7.520372786046945
ナカバヤシ,2020,Q2,13.827510010743561
ナカバヤシ,2020,Q3,21.98053920150733
ナカバヤシ,2020,Q4,25.50406376923652
ナカヨ,2018,Q1,-24.2858715568942
ナカヨ,2018,Q2,21.722286218390906
ナカヨ,2018,Q3,-23.649466718515473
ナカヨ,2018,Q4,50.06334397819661
ナカヨ,2019,Q1,11.231009339552763
ナカヨ,2019,Q2,44.368727574805476
ナカヨ,2019,Q3,-9.629177602207864
ナカヨ,2019,Q4,29.381989767756636
ナカヨ,2020,Q1,-13.344065720484602
ナカヨ,2020,Q2,23.79847552804663
ナカヨ,2020,Q3,6.811734495235205
ナカヨ,2020,Q4,86.5715156297869
ナガワ,2018,Q1,20.558937823610485
ナガワ,2018,Q2,44.499018616072
ナガワ,2018,Q3,43.24532640137868
ナガワ,2018,Q4,43.0686182618431
ナガワ,2019,Q1,21.709784628159923
ナガワ,2019,Q2,48.259768783914566
ナガワ,2019,Q3,39.10827419001202
ナガワ,2019,Q4,43.07401616335979
ナガワ,2020,Q1,25.891078021962926
ナガワ,2020,Q2,46.16647273191366
ナガワ,2020,Q3,55.84856792238361
