企業名,会計年度,四半期,y_hat_ml1
エスリード,2020,Q1,4.653907074091796
エスリード,2020,Q2,55.9289957986594
エスリード,2020,Q3,30.34533018814183
エスリード,2020,Q4,182.3512426291005
エス・エム・エス,2018,Q1,61.65900254292039
エス・エム・エス,2018,Q2,18.490337160675352
エス・エム・エス,2018,Q3,19.65582475704833
エス・エム・エス,2018,Q4,-1.7770994241873517
エス・エム・エス,2019,Q1,-3.644427801262904
エス・エム・エス,2019,Q2,-1.1579430812228342
エス・エム・エス,2019,Q3,-5.0427413668428205
エス・エム・エス,2019,Q4,15.176639936063395
エス・エム・エス,2020,Q1,19.62778878594833
エス・エム・エス,2020,Q2,3.098434737023778
エス・エム・エス,2020,Q3,-9.141492467832675
エス・エム・エス,2020,Q4,15.12984556538538
エディオン,2018,Q1,-12.575748744842116
エディオン,2018,Q2,69.39995038243066
エディオン,2018,Q3,-0.1393587295486327
エディオン,2018,Q4,-26.33030233998298
エディオン,2019,Q1,-4.695043499564946
エディオン,2019,Q2,103.69645077656337
エディオン,2019,Q3,58.61210593789504
エディオン,2019,Q4,-30.03246100841916
エディオン,2020,Q1,59.85857437950173
エディオン,2020,Q2,102.24998230397624
エディオン,2020,Q3,27.746838419402508
エディオン,2020,Q4,4.586256446765233
エヌ・ティ・ティ・データ,2018,Q1,105.75619626075697
エヌ・ティ・ティ・データ,2018,Q2,-27.69088207163713
エヌ・ティ・ティ・データ,2018,Q3,32.54062194539469
エヌ・ティ・ティ・データ,2018,Q4,58.8788900816428
エヌ・ティ・ティ・データ,2019,Q1,51.97992064544216
エヌ・ティ・ティ・データ,2019,Q2,25.16615065514005
エヌ・ティ・ティ・データ,2019,Q3,26.004564444475584
エヌ・ティ・ティ・データ,2019,Q4,29.38567795702549
エヌ・ティ・ティ・データ,2020,Q1,28.56514081602428
エヌ・ティ・ティ・データ,2020,Q2,20.43700546611849
エヌ・ティ・ティ・データ,2020,Q3,10.716801981620732
エヌ・ティ・ティ・データ,2020,Q4,22.303434664742788
エノモト,2018,Q1,98.23636459815609
エノモト,2018,Q2,35.38102559432231
エノモト,2018,Q3,-3.806627931192765
エノモト,2018,Q4,3.00885614565885
エノモト,2019,Q1,29.61343373670549
エノモト,2019,Q2,51.56320150367426
エノモト,2019,Q3,38.52163361931412
エノモト,2019,Q4,16.01480919396183
エノモト,2020,Q1,43.12566975399647
エノモト,2020,Q2,-8.161804271952505
エノモト,2020,Q3,37.53107770732814
エノモト,2020,Q4,44.7682374801029
エバラ食品工業,2018,Q1,40.30724367605384
エバラ食品工業,2018,Q2,46.40891920246476
エバラ食品工業,2018,Q3,75.14390959690269
エバラ食品工業,2018,Q4,1.0096714860952891
エバラ食品工業,2019,Q1,25.943010020637622
エバラ食品工業,2019,Q2,49.8831101434948
エバラ食品工業,2019,Q3,87.64737094763592
エバラ食品工業,2019,Q4,-8.322533221392789
エバラ食品工業,2020,Q1,70.11254881673413
エバラ食品工業,2020,Q2,46.18607332853187
エバラ食品工業,2020,Q3,101.99355984461772
エバラ食品工業,2020,Q4,-8.46649594764392
エフテック,2018,Q1,-27.87877223028936
エフテック,2018,Q2,170.81777908763002
エフテック,2018,Q3,244.76522418116215
エフテック,2018,Q4,-66.24863705515844
エフテック,2019,Q1,-219.54109674673572
エフテック,2019,Q2,-269.9988356435181
エフテック,2019,Q3,-604.8547488175975
エフテック,2019,Q4,-187.08065586110376
エフテック,2020,Q1,330.5707843361241
エフテック,2020,Q2,-490.0602581235141
エフテック,2020,Q3,301.9205201659824
エフテック,2020,Q4,303.25206159884027
エフピコ,2018,Q1,38.3009805455938
エフピコ,2018,Q2,64.53333899380243
エフピコ,2018,Q3,89.63152499525128
エフピコ,2018,Q4,32.78248249154313
エフピコ,2019,Q1,54.5702825461964
エフピコ,2019,Q2,70.03046621666738
エフピコ,2019,Q3,80.44144358428262
エフピコ,2019,Q4,32.87869283754993
エフピコ,2020,Q1,65.08328335020319
エフピコ,2020,Q2,78.69544583214974
エフピコ,2020,Q3,65.49243328054925
エフピコ,2020,Q4,36.183591311967206
エフ・シー・シー,2018,Q1,67.293611760844
エフ・シー・シー,2018,Q2,50.03174285405784
エフ・シー・シー,2018,Q3,73.75457253393117
エフ・シー・シー,2018,Q4,46.35000251905226
エフ・シー・シー,2019,Q1,99.16783618929168
エフ・シー・シー,2019,Q2,43.02887753253509
エフ・シー・シー,2019,Q3,11.583794230324258
エフ・シー・シー,2019,Q4,-18.327880455676077
エフ・シー・シー,2020,Q1,-71.83883239558993
エフ・シー・シー,2020,Q2,-41.45625452581572
エフ・シー・シー,2020,Q3,78.69703569070742
エフ・シー・シー,2020,Q4,243.0082225375317
エフ・ジェー・ネクスト,2018,Q1,52.82238448485898
エフ・ジェー・ネクスト,2018,Q2,47.61834016576001
エフ・ジェー・ネクスト,2018,Q3,11.433377921547036
エフ・ジェー・ネクスト,2018,Q4,91.29331818678962
エフ・ジェー・ネクスト,2019,Q1,57.31562593112217
エフ・ジェー・ネクスト,2019,Q2,47.714449778652416
エフ・ジェー・ネクスト,2019,Q3,16.31073892391561
エフ・ジェー・ネクスト,2019,Q4,83.5641880231164
エフ・ジェー・ネクスト,2020,Q1,19.91082188883404
エフ・ジェー・ネクスト,2020,Q2,38.99324139662819
エフ・ジェー・ネクスト,2020,Q3,43.22922845846824
エフ・ジェー・ネクスト,2020,Q4,60.68833130880969
エムスリー,2018,Q1,82.9517924767108
エムスリー,2018,Q2,-6.48661119664564
エムスリー,2018,Q3,-11.087960542213525
エムスリー,2018,Q4,5.699211701313729
エムスリー,2019,Q1,4.562114089935619
エムスリー,2019,Q2,7.95181424048906
エムスリー,2019,Q3,8.318311358677388
エムスリー,2019,Q4,9.903924371715032
エムスリー,2020,Q1,9.022756265551047
エムスリー,2020,Q2,11.78395907561632
エムスリー,2020,Q3,15.909173588910324
エムスリー,2020,Q4,11.824316827720075
エレコム,2018,Q1,41.10822901583383
エレコム,2018,Q2,57.73316657157645
エレコム,2018,Q3,50.13530582346465
エレコム,2018,Q4,54.81720103720392
エレコム,2019,Q1,40.16967891465434
エレコム,2019,Q2,48.97844049015157
エレコム,2019,Q3,47.35610817904397
エレコム,2019,Q4,40.51314541390129
エレコム,2020,Q1,55.069243469798174
エレコム,2020,Q2,43.06957266168621
エレコム,2020,Q3,64.95747513464771
エレコム,2020,Q4,53.17916523072495
エレマテック,2018,Q1,46.26340102609889
エレマテック,2018,Q2,58.82560926028572
エレマテック,2018,Q3,61.41780704412287
エレマテック,2018,Q4,28.2675567646244
エレマテック,2019,Q1,-170.30377309385253
エレマテック,2019,Q2,-63.571780796099006
エレマテック,2019,Q3,-49.760841538499285
エレマテック,2019,Q4,8.604584255460452
エレマテック,2020,Q1,-104.08952735329376
エレマテック,2020,Q2,8.990237042500912
エレマテック,2020,Q3,26.006475344931783
エレマテック,2020,Q4,47.41393670608784
エンシュウ,2018,Q1,3.4234993132877367
エンシュウ,2018,Q2,5.918919047184128
エンシュウ,2018,Q3,303.61624569987544
エンシュウ,2018,Q4,223.41831352833188
エンシュウ,2019,Q1,98.52199992945488
エンシュウ,2019,Q2,163.9323685307314
エンシュウ,2019,Q3,32.23703871832743
エンシュウ,2019,Q4,33.094082858700084
エンシュウ,2020,Q1,9.368955240568075
エンシュウ,2020,Q2,-57.18249154468364
エンシュウ,2020,Q3,28.35913688425198
エンシュウ,2020,Q4,11.381907371263392
エンプラス,2018,Q1,29.48906051418541
エンプラス,2018,Q2,165.84468275571902
エンプラス,2018,Q3,50.92268312899202
エンプラス,2018,Q4,79.101111298864
エンプラス,2019,Q1,-74.60533241433791
エンプラス,2019,Q2,24.485689158613862
エンプラス,2019,Q3,-11.35505433772238
エンプラス,2019,Q4,-13.11025734463982
エンプラス,2020,Q1,26.34910429783025
エンプラス,2020,Q2,-33.89272980842111
エンプラス,2020,Q3,-210.91945501992117
エンプラス,2020,Q4,-162.6550885508952
エーアンドエーマテリアル,2018,Q1,-76.5941637560391
エーアンドエーマテリアル,2018,Q2,-59.2221461836932
エーアンドエーマテリアル,2018,Q3,10.815297264132456
エーアンドエーマテリアル,2018,Q4,79.94455750661733
エーアンドエーマテリアル,2019,Q1,43.16929346354752
エーアンドエーマテリアル,2019,Q2,85.22491145308156
エーアンドエーマテリアル,2019,Q3,81.67323970367715
エーアンドエーマテリアル,2019,Q4,91.01011400363492
エーアンドエーマテリアル,2020,Q1,55.518182169414615
エーアンドエーマテリアル,2020,Q2,58.83536161773685
エーアンドエーマテリアル,2020,Q3,-17.587971516354017
エーアンドエーマテリアル,2020,Q4,91.50173786719245
エーザイ,2018,Q1,0.8798554472618889
エーザイ,2018,Q2,77.85707624411054
エーザイ,2018,Q3,53.139600481896736
エーザイ,2018,Q4,49.78651878170007
エーザイ,2019,Q1,34.68286521709001
エーザイ,2019,Q2,61.851042597774864
エーザイ,2019,Q3,157.70334497731287
エーザイ,2019,Q4,122.69118698646584
エーザイ,2020,Q1,90.24246454717166
エーザイ,2020,Q2,57.01144396534849
エーザイ,2020,Q3,29.798321785775805
エーザイ,2020,Q4,13.86368433427377
エー・アンド・デイ,2018,Q1,-35.811089515809904
エー・アンド・デイ,2018,Q2,26.646453831070662
エー・アンド・デイ,2018,Q3,7.604334171331857
エー・アンド・デイ,2018,Q4,73.98762112862622
エー・アンド・デイ,2019,Q1,0.4063639185059529
エー・アンド・デイ,2019,Q2,32.16561062897536
エー・アンド・デイ,2019,Q3,27.844367367250044
エー・アンド・デイ,2019,Q4,71.14357555814084
エー・アンド・デイ,2020,Q1,-17.61090196441969
エー・アンド・デイ,2020,Q2,-6.93761005731853
エー・アンド・デイ,2020,Q3,49.325332200657726
エー・アンド・デイ,2020,Q4,26.132100640462227
オイレス工業,2018,Q1,30.895170065133986
オイレス工業,2018,Q2,22.20146883851101
オイレス工業,2018,Q3,61.267419783034015
オイレス工業,2018,Q4,106.97870978050103
オイレス工業,2019,Q1,120.99978982159392
オイレス工業,2019,Q2,66.33779554674427
オイレス工業,2019,Q3,88.83959684329187
オイレス工業,2019,Q4,9.181599982633088
オイレス工業,2020,Q1,-35.79332778732419
オイレス工業,2020,Q2,62.06999850193768
オイレス工業,2020,Q3,57.26106933008185
オイレス工業,2020,Q4,-3.8550144833105833
オカダアイヨン,2018,Q1,10.43658375660142
オカダアイヨン,2018,Q2,23.88506906766149
オカダアイヨン,2018,Q3,25.461636018118917
オカダアイヨン,2018,Q4,13.158291216676936
オカダアイヨン,2019,Q1,35.4724383826897
オカダアイヨン,2019,Q2,48.38764008404205
オカダアイヨン,2019,Q3,6.16766165498343
オカダアイヨン,2019,Q4,33.32506546222788
オカダアイヨン,2020,Q1,27.03723020231817
オカダアイヨン,2020,Q2,37.96930319560995
オカダアイヨン,2020,Q3,10.751774059642177
オカダアイヨン,2020,Q4,22.89093574930393
オカムラ,2018,Q1,18.92790694126577
オカムラ,2018,Q2,17.417221941962683
オカムラ,2018,Q3,13.32130088878193
オカムラ,2018,Q4,37.6344449261499
オカムラ,2019,Q1,19.15624753758027
オカムラ,2019,Q2,14.48918692394114
オカムラ,2019,Q3,7.59789890477294
オカムラ,2019,Q4,43.97725777910746
オカムラ,2020,Q1,14.111735611542665
オカムラ,2020,Q2,12.180585132835636
オカムラ,2020,Q3,20.44660949578283
オカムラ,2020,Q4,57.43277332356635
オカモト,2018,Q1,27.936941357156883
オカモト,2018,Q2,13.176898759483402
オカモト,2018,Q3,333.87731763263577
オカモト,2018,Q4,-96.7431297348015
オカモト,2019,Q1,-68.6654558041022
オカモト,2019,Q2,137.7199006475778
オカモト,2019,Q3,328.2442087477033
オカモト,2019,Q4,-99.22729138161736
オカモト,2020,Q1,65.70029881045357
オカモト,2020,Q2,83.42997433182518
オカモト,2020,Q3,44.00492476490726
オカモト,2020,Q4,16.979157386210698
オリエンタルランド,2018,Q1,62.19393678994203
オリエンタルランド,2018,Q2,75.69693753938898
オリエンタルランド,2018,Q3,100.04520056051776
オリエンタルランド,2018,Q4,42.45298811298477
オリエンタルランド,2019,Q1,83.69931470456449
オリエンタルランド,2019,Q2,62.08956925935652
オリエンタルランド,2019,Q3,77.00416888845395
オリエンタルランド,2019,Q4,-26.13312464293054
オリエンタルランド,2020,Q1,-31.08683194863972
オリエンタルランド,2020,Q2,-53.69876265068093
オリエンタルランド,2020,Q3,-10.518284308425308
オリエンタルランド,2020,Q4,-85.04227913768489
オリジン,2018,Q1,-424.7675824647796
オリジン,2018,Q2,-250.42083429112657
オリジン,2018,Q3,236.9735350698032
オリジン,2018,Q4,-100.17417253060562
オリジン,2019,Q1,133.34918854172452
オリジン,2019,Q2,-165.15628666265872
オリジン,2019,Q3,74.98555093606636
オリジン,2019,Q4,92.83591635373604
オリジン,2020,Q1,-131.4152376620073
オリジン,2020,Q2,-193.06312520129555
オリジン,2020,Q3,-101.10491047487662
オリジン,2020,Q4,55.424344168303726
オリンパス,2018,Q1,38.78351822174745
オリンパス,2018,Q2,141.89631361710477
オリンパス,2018,Q3,52.60253095689214
オリンパス,2018,Q4,26.787890541273043
オリンパス,2019,Q1,213.855869054038
オリンパス,2019,Q2,12.047673446051732
オリンパス,2019,Q3,390.4854287291988
オリンパス,2019,Q4,36.758852156942666
オリンパス,2020,Q1,77.62048991414875
オリンパス,2020,Q2,88.13954149177516
オリンパス,2020,Q3,-82.01417652454981
オリンパス,2020,Q4,0.2279707229146623
オルガノ,2018,Q1,-25.733892495809165
オルガノ,2018,Q2,143.63805941359013
オルガノ,2018,Q3,121.05010102909728
オルガノ,2018,Q4,185.1788557250192
オルガノ,2019,Q1,45.52552127565191
オルガノ,2019,Q2,253.7609134772759
オルガノ,2019,Q3,141.28928413008322
オルガノ,2019,Q4,174.809707508611
オルガノ,2020,Q1,40.94171093021709
オルガノ,2020,Q2,205.90889081715412
オルガノ,2020,Q3,136.78701676342206
オルガノ,2020,Q4,302.2057350267087
オーイズミ,2018,Q1,-8.101152263742225
オーイズミ,2018,Q2,2.63931137332888
オーイズミ,2018,Q3,7.477517441242921
オーイズミ,2018,Q4,10.400206231284788
オーイズミ,2019,Q1,4.744129956315222
オーイズミ,2019,Q2,17.207508548604828
オーイズミ,2019,Q3,21.592329020444648
オーイズミ,2019,Q4,20.379713840486176
オーイズミ,2020,Q1,7.505171613261494
オーイズミ,2020,Q2,3.714601150255716
オーイズミ,2020,Q3,11.485385648411416
オーイズミ,2020,Q4,-4.752749967547988
オークマ,2018,Q1,393.11294440385313
オークマ,2018,Q2,90.3355749562051
オークマ,2018,Q3,129.82495253360966
オークマ,2018,Q4,204.71713992199253
オークマ,2019,Q1,95.18673264160452
オークマ,2019,Q2,120.5748097118679
オークマ,2019,Q3,90.33385946561486
オークマ,2019,Q4,71.80939387326133
オークマ,2020,Q1,-7.083625320865494
オークマ,2020,Q2,36.51028710793202
オークマ,2020,Q3,10.854430937617968
オークマ,2020,Q4,28.68700640969024
オートバックスセブン,2018,Q1,7.794000580377656
オートバックスセブン,2018,Q2,12.037978292701162
オートバックスセブン,2018,Q3,43.60928549840309
オートバックスセブン,2018,Q4,3.9471805412218153
オートバックスセブン,2019,Q1,0.8519934419091104
オートバックスセブン,2019,Q2,10.84117883950375
オートバックスセブン,2019,Q3,40.11242211923006
オートバックスセブン,2019,Q4,-8.191500359291172
オートバックスセブン,2020,Q1,0.0875038133307812
オートバックスセブン,2020,Q2,10.09769211737692
オートバックスセブン,2020,Q3,54.91596654469482
オートバックスセブン,2020,Q4,-5.986070277784693
オーハシテクニカ,2018,Q1,52.33365766062828
オーハシテクニカ,2018,Q2,52.63643376470902
オーハシテクニカ,2018,Q3,48.67926231709535
オーハシテクニカ,2018,Q4,50.757174076592776
オーハシテクニカ,2019,Q1,42.91469563664962
オーハシテクニカ,2019,Q2,39.51258887529307
オーハシテクニカ,2019,Q3,33.99729594618222
オーハシテクニカ,2019,Q4,29.55874987795005
オーハシテクニカ,2020,Q1,13.3319725017113
オーハシテクニカ,2020,Q2,-5.885946771101061
オーハシテクニカ,2020,Q3,24.020578827877983
オーハシテクニカ,2020,Q4,33.899908983033555
オーバル,2018,Q1,-1.6355020871180392
オーバル,2018,Q2,2.6498966012096457
オーバル,2018,Q3,6.01869105215405
オーバル,2018,Q4,3.7165999345520295
オーバル,2019,Q1,2.782876942989436
オーバル,2019,Q2,6.562594898646571
オーバル,2019,Q3,6.484485209510376
オーバル,2019,Q4,6.692774661741279
オーバル,2020,Q1,-5.2470387396277625
オーバル,2020,Q2,-1.10808169265305
オーバル,2020,Q3,1.3410588975973958
オーバル,2020,Q4,2.262330953966133
オービック,2018,Q1,104.78422785682756
オービック,2018,Q2,141.73076100012943
オービック,2018,Q3,-205.85199594026756
オービック,2018,Q4,291.37298733879913
オービック,2019,Q1,186.21811628339168
オービック,2019,Q2,131.02031514022207
オービック,2019,Q3,-187.414617778156
オービック,2019,Q4,99.8011138000646
オービック,2020,Q1,250.75566821435496
オービック,2020,Q2,90.5920567528376
オービック,2020,Q3,185.5495622315836
オービック,2020,Q4,86.76489799982879
オービックビジネスコンサルタン,2018,Q1,52.19572152662706
オービックビジネスコンサルタン,2018,Q2,53.80847104967247
オービックビジネスコンサルタン,2018,Q3,83.07673645443123
オービックビジネスコンサルタン,2018,Q4,53.16599741064119
オービックビジネスコンサルタン,2019,Q1,50.6188870506183
オービックビジネスコンサルタン,2019,Q2,21.5003019488012
オービックビジネスコンサルタン,2019,Q3,25.38342965227221
オービックビジネスコンサルタン,2019,Q4,28.798342094192726
オービックビジネスコンサルタン,2020,Q1,34.90205795575196
オービックビジネスコンサルタン,2020,Q2,29.19707036865028
オービックビジネスコンサルタン,2020,Q3,34.81783481773139
オービックビジネスコンサルタン,2020,Q4,40.7109242984267
カシオ計算機,2018,Q1,15.743602950058008
カシオ計算機,2018,Q2,22.13815158180593
カシオ計算機,2018,Q3,21.836728603599664
カシオ計算機,2018,Q4,22.13883543743949
カシオ計算機,2019,Q1,17.611949803846976
カシオ計算機,2019,Q2,24.01465061366363
カシオ計算機,2019,Q3,23.43385301478689
カシオ計算機,2019,Q4,8.258669866380954
カシオ計算機,2020,Q1,-17.958779433234454
カシオ計算機,2020,Q2,31.00813197357795
カシオ計算機,2020,Q3,21.819862531941677
カシオ計算機,2020,Q4,-1.2674967482663655
カナデン,2018,Q1,10.021381588006095
カナデン,2018,Q2,30.14395481772984
カナデン,2018,Q3,19.120326968821438
カナデン,2018,Q4,45.328164223044055
カナデン,2019,Q1,14.111129653473563
カナデン,2019,Q2,22.569532565114955
カナデン,2019,Q3,20.12075678269488
カナデン,2019,Q4,18.3672317959248
カナデン,2020,Q1,5.880685167892212
カナデン,2020,Q2,26.61849682405155
カナデン,2020,Q3,7.3006382327991215
カナデン,2020,Q4,46.74410786781564
カネカ,2018,Q1,15.536004625447248
カネカ,2018,Q2,8.872754789534486
カネカ,2018,Q3,174.6730662101333
カネカ,2018,Q4,46.06250094004184
カネカ,2019,Q1,112.66869829653854
カネカ,2019,Q2,-17.346261399495354
カネカ,2019,Q3,129.5782491981501
カネカ,2019,Q4,48.03715688970499
カネカ,2020,Q1,75.54335530620631
カネカ,2020,Q2,39.97647717810878
カネカ,2020,Q3,60.28486176823013
カネカ,2020,Q4,108.5899650052013
カプコン,2018,Q1,78.51405850355505
カプコン,2018,Q2,59.50873908169088
カプコン,2018,Q3,2.855767731636757
カプコン,2018,Q4,86.01444589649437
カプコン,2019,Q1,30.923611634093533
カプコン,2019,Q2,48.57189848661843
カプコン,2019,Q3,36.44443057240176
カプコン,2019,Q4,-8.13164654467893
カプコン,2020,Q1,88.86745789637433
カプコン,2020,Q2,56.52331969006737
カプコン,2020,Q3,59.54278674021414
カプコン,2020,Q4,61.74863942536796
カメイ,2018,Q1,6.988353518292342
カメイ,2018,Q2,-41.06190940567606
カメイ,2018,Q3,32.20538014843123
カメイ,2018,Q4,103.35669217217468
カメイ,2019,Q1,132.9903160762807
カメイ,2019,Q2,86.2516105296259
カメイ,2019,Q3,58.1891153923502
カメイ,2019,Q4,37.311119605260245
カメイ,2020,Q1,47.88450763949663
カメイ,2020,Q2,10.778776901330817
カメイ,2020,Q3,43.25453104000212
カメイ,2020,Q4,63.9361157614178
カワタ,2018,Q1,50.25159345711863
カワタ,2018,Q2,97.62344727722083
カワタ,2018,Q3,69.29355953295048
カワタ,2018,Q4,53.55410351340764
カワタ,2019,Q1,-42.27029688721146
カワタ,2019,Q2,9.17534871799012
カワタ,2019,Q3,56.851475354016806
カワタ,2019,Q4,-8.789518157309079
カワタ,2020,Q1,13.331674595050584
カワタ,2020,Q2,28.777627623566964
カワタ,2020,Q3,-4.251784288202181
カワタ,2020,Q4,0.8629421416997758
カワチ薬品,2018,Q1,-17.838288950253997
カワチ薬品,2018,Q2,35.174603177322
カワチ薬品,2018,Q3,-12.865926827392316
カワチ薬品,2018,Q4,-112.04605198775542
カワチ薬品,2019,Q1,-332.0970187216486
カワチ薬品,2019,Q2,76.95543614993221
カワチ薬品,2019,Q3,56.2340554616784
カワチ薬品,2019,Q4,-181.1657768334941
カワチ薬品,2020,Q1,156.62971481311547
カワチ薬品,2020,Q2,62.61392087066625
カワチ薬品,2020,Q3,199.0220333702262
カワチ薬品,2020,Q4,-127.70759434805916
キッコーマン,2018,Q1,41.306777711054536
キッコーマン,2018,Q2,28.38397226678076
キッコーマン,2018,Q3,45.230061983205694
キッコーマン,2018,Q4,20.20882082339555
キッコーマン,2019,Q1,42.25336862223395
キッコーマン,2019,Q2,37.601753788336254
キッコーマン,2019,Q3,43.59994913670376
キッコーマン,2019,Q4,-4.092792848802453
キッコーマン,2020,Q1,59.40462305469849
キッコーマン,2020,Q2,41.873765089532085
キッコーマン,2020,Q3,75.98157842275842
キッコーマン,2020,Q4,42.08550167945902
キッセイ薬品工業,2018,Q1,57.35225863269817
キッセイ薬品工業,2018,Q2,29.59203069248733
キッセイ薬品工業,2018,Q3,38.44571024326615
キッセイ薬品工業,2018,Q4,17.809939882198492
キッセイ薬品工業,2019,Q1,39.41954489045774
キッセイ薬品工業,2019,Q2,16.63005704598292
キッセイ薬品工業,2019,Q3,14.346396712739368
キッセイ薬品工業,2019,Q4,0.2596799146004187
キッセイ薬品工業,2020,Q1,17.788694592817272
キッセイ薬品工業,2020,Q2,-15.836098043381284
キッセイ薬品工業,2020,Q3,15.796250463896316
キッセイ薬品工業,2020,Q4,1.0604926262280792
キトー,2018,Q1,-127.61509411537554
キトー,2018,Q2,-9.11040268864781
キトー,2018,Q3,-0.6755743974808865
キトー,2018,Q4,21.11965624367133
キトー,2019,Q1,14.885484810225307
キトー,2019,Q2,12.305073313874644
キトー,2019,Q3,24.281023139770557
キトー,2019,Q4,37.92467834391265
キトー,2020,Q1,-45.1942700207133
キトー,2020,Q2,45.24301375670453
キトー,2020,Q3,44.898964486119
キトー,2020,Q4,51.12886349562649
キムラタン,2018,Q1,-0.0977652708764423
キムラタン,2018,Q2,-0.3224376183729158
キムラタン,2018,Q3,-0.6717537022201706
キムラタン,2018,Q4,-0.6871262611277416
キムラタン,2019,Q1,-0.9744158104789756
キムラタン,2019,Q2,-0.9073009205914686
キムラタン,2019,Q3,-1.3078158687115735
キムラタン,2019,Q4,-1.1407141168076111
キムラタン,2020,Q1,-1.0868843167823554
キムラタン,2020,Q2,-0.94984117099512
キムラタン,2020,Q3,-1.0346408299142509
キムラタン,2020,Q4,-0.8444882321939285
キムラユニティー,2018,Q1,27.52737490128789
キムラユニティー,2018,Q2,16.2054140055612
キムラユニティー,2018,Q3,56.688075660563456
キムラユニティー,2018,Q4,17.430976475349624
キムラユニティー,2019,Q1,25.72784343655702
キムラユニティー,2019,Q2,45.55946257004042
キムラユニティー,2019,Q3,37.47848595635359
キムラユニティー,2019,Q4,15.971514600497873
キムラユニティー,2020,Q1,-19.95664932106005
キムラユニティー,2020,Q2,32.10738605368947
キムラユニティー,2020,Q3,61.30865469383318
キムラユニティー,2020,Q4,41.43527126625578
キューブシステム,2018,Q1,4.0633454446572
キューブシステム,2018,Q2,11.063671360451863
キューブシステム,2018,Q3,11.63256926128027
キューブシステム,2018,Q4,10.706934622841494
キューブシステム,2019,Q1,5.693426951811505
キューブシステム,2019,Q2,13.055160770528053
キューブシステム,2019,Q3,10.458483010506626
キューブシステム,2019,Q4,15.663989386750286
キューブシステム,2020,Q1,11.17947425040274
キューブシステム,2020,Q2,17.145872689491934
キューブシステム,2020,Q3,11.780825272567403
キューブシステム,2020,Q4,18.128088945049555
キョーリン製薬ホールディングス,2018,Q1,19.199695339466807
キョーリン製薬ホールディングス,2018,Q2,22.129906872091368
キョーリン製薬ホールディングス,2018,Q3,86.35758868267969
キョーリン製薬ホールディングス,2018,Q4,69.98277895197259
キョーリン製薬ホールディングス,2019,Q1,25.83410034436658
キョーリン製薬ホールディングス,2019,Q2,1.7376943886257123
キョーリン製薬ホールディングス,2019,Q3,109.4843290526541
キョーリン製薬ホールディングス,2019,Q4,-27.677013718276537
キョーリン製薬ホールディングス,2020,Q1,62.41843500036986
キョーリン製薬ホールディングス,2020,Q2,-13.025434433946089
キョーリン製薬ホールディングス,2020,Q3,60.52429176168238
キョーリン製薬ホールディングス,2020,Q4,38.105640939885525
キング,2018,Q1,12.113746220511702
キング,2018,Q2,12.619606034609046
キング,2018,Q3,11.9624732985203
キング,2018,Q4,12.5978388717362
キング,2019,Q1,11.4797887900602
キング,2019,Q2,12.92942428010613
キング,2019,Q3,10.165242652658067
キング,2019,Q4,9.054663369194014
キング,2020,Q1,3.5094285407290995
キング,2020,Q2,-2.352872527326524
キング,2020,Q3,0.2337777022701783
キング,2020,Q4,2.438320332068012
キーエンス,2018,Q1,497.96853356752166
キーエンス,2018,Q2,546.0001411369954
キーエンス,2018,Q3,470.6629169576327
キーエンス,2018,Q4,470.6142322528337
キーエンス,2019,Q1,387.2894974309414
キーエンス,2019,Q2,381.81254255849416
キーエンス,2019,Q3,149.17036599388882
キーエンス,2019,Q4,147.3497818268385
キーエンス,2020,Q1,129.38148412596487
キーエンス,2020,Q2,249.65894094930997
キーエンス,2020,Q3,249.00067553113635
キーエンス,2020,Q4,252.34615702243437
キーコーヒー,2018,Q1,6.905617825260151
キーコーヒー,2018,Q2,5.787895593842464
キーコーヒー,2018,Q3,49.32029458419518
キーコーヒー,2018,Q4,5.227991501843029
キーコーヒー,2019,Q1,1.94438941812038
キーコーヒー,2019,Q2,-6.126365935535628
キーコーヒー,2019,Q3,28.17151161928312
キーコーヒー,2019,Q4,-8.076701086813127
キーコーヒー,2020,Q1,-51.67367555377271
キーコーヒー,2020,Q2,-53.48420926699022
キーコーヒー,2020,Q3,-14.79188642890486
キーコーヒー,2020,Q4,-46.175231451388896
クオールホールディングス,2018,Q1,30.6644104105872
クオールホールディングス,2018,Q2,18.5292576521447
クオールホールディングス,2018,Q3,31.115505452798605
クオールホールディングス,2018,Q4,24.54675164806693
クオールホールディングス,2019,Q1,25.656617738343137
クオールホールディングス,2019,Q2,27.75271561688924
クオールホールディングス,2019,Q3,32.73944418809965
クオールホールディングス,2019,Q4,28.94845741160828
クオールホールディングス,2020,Q1,25.178160416623527
クオールホールディングス,2020,Q2,17.706993953627453
クオールホールディングス,2020,Q3,26.461104830419863
クオールホールディングス,2020,Q4,21.3104917185868
クニミネ工業,2018,Q1,5.330363825933752
クニミネ工業,2018,Q2,9.323342406231305
クニミネ工業,2018,Q3,38.06685676947578
クニミネ工業,2018,Q4,25.46015744510571
クニミネ工業,2019,Q1,18.81403790213441
クニミネ工業,2019,Q2,30.24162746858168
クニミネ工業,2019,Q3,48.20600350235173
クニミネ工業,2019,Q4,30.06077154639812
クニミネ工業,2020,Q1,23.49754049874522
クニミネ工業,2020,Q2,21.58390075145312
クニミネ工業,2020,Q3,53.33356785929262
クニミネ工業,2020,Q4,34.298565142625364
