企業名,会計年度,四半期,y_hat_ml1_a1000
カネカ,2020,Q4,86.09399679135107
カプコン,2018,Q1,-14.7243657720121
カプコン,2018,Q2,26.33622098807561
カプコン,2018,Q3,23.12446481768191
カプコン,2018,Q4,20.750766708159887
カプコン,2019,Q1,30.688614928017643
カプコン,2019,Q2,17.9979632745924
カプコン,2019,Q3,23.681197403059304
カプコン,2019,Q4,11.914504487044244
カプコン,2020,Q1,61.25413904962156
カプコン,2020,Q2,31.534012680473396
カプコン,2020,Q3,35.56107398792443
カプコン,2020,Q4,40.10115180040047
カメイ,2018,Q1,41.41477879713264
カメイ,2018,Q2,20.310567027751276
カメイ,2018,Q3,32.36032430060531
カメイ,2018,Q4,93.41992430397949
カメイ,2019,Q1,66.99528530036207
カメイ,2019,Q2,38.78849771498276
カメイ,2019,Q3,60.79078350706402
カメイ,2019,Q4,63.43187448538659
カメイ,2020,Q1,49.20815791775078
カメイ,2020,Q2,38.145655482417496
カメイ,2020,Q3,55.77859835013466
カメイ,2020,Q4,80.75107321626533
カワタ,2018,Q1,45.60087862397206
カワタ,2018,Q2,49.26634806887922
カワタ,2018,Q3,60.57286231355569
カワタ,2018,Q4,54.387462743155005
カワタ,2019,Q1,45.192521425953906
カワタ,2019,Q2,36.03089900542679
カワタ,2019,Q3,42.53270884274602
カワタ,2019,Q4,30.29763841762359
カワタ,2020,Q1,1.6958296098261556
カワタ,2020,Q2,16.44310708888834
カワタ,2020,Q3,9.658815330424957
カワタ,2020,Q4,9.297744106132178
カワチ薬品,2018,Q1,39.8086245565881
カワチ薬品,2018,Q2,27.668280005158266
カワチ薬品,2018,Q3,20.785691570735338
カワチ薬品,2018,Q4,62.6379728983614
カワチ薬品,2019,Q1,-4.1784211863785
カワチ薬品,2019,Q2,4.177639114584622
カワチ薬品,2019,Q3,61.29543336150476
カワチ薬品,2019,Q4,-90.91172318332066
カワチ薬品,2020,Q1,55.008875095827364
カワチ薬品,2020,Q2,101.09133924829317
カワチ薬品,2020,Q3,96.72793228554876
カワチ薬品,2020,Q4,119.69161338654641
キッコーマン,2018,Q1,32.61406724773297
キッコーマン,2018,Q2,31.972875195828795
キッコーマン,2018,Q3,36.19530738406585
キッコーマン,2018,Q4,34.739471801428614
キッコーマン,2019,Q1,34.93286863612293
キッコーマン,2019,Q2,34.37357021658907
キッコーマン,2019,Q3,36.535992564883315
キッコーマン,2019,Q4,31.666757254043354
キッコーマン,2020,Q1,35.41430002627692
キッコーマン,2020,Q2,34.163208458131805
キッコーマン,2020,Q3,36.515614143997055
キッコーマン,2020,Q4,22.471705327629152
キッセイ薬品工業,2018,Q1,53.869995867221334
キッセイ薬品工業,2018,Q2,35.668222920512044
キッセイ薬品工業,2018,Q3,54.52629152507079
キッセイ薬品工業,2018,Q4,25.519908714213535
キッセイ薬品工業,2019,Q1,31.05816241953317
キッセイ薬品工業,2019,Q2,16.469292076865273
キッセイ薬品工業,2019,Q3,26.25688596463891
キッセイ薬品工業,2019,Q4,0.00645139370952208
キッセイ薬品工業,2020,Q1,28.491800500583132
キッセイ薬品工業,2020,Q2,13.511412261757009
キッセイ薬品工業,2020,Q3,46.49010677650156
キッセイ薬品工業,2020,Q4,-2.503675877367762
キトー,2018,Q1,10.873041048906863
キトー,2018,Q2,7.00323314313248
キトー,2018,Q3,25.061860402650243
キトー,2018,Q4,42.61041789851989
キトー,2019,Q1,11.368215108789588
キトー,2019,Q2,33.376574172357095
キトー,2019,Q3,28.605690868166707
キトー,2019,Q4,33.45443093584515
キトー,2020,Q1,21.995371238316984
キトー,2020,Q2,41.72063662049857
キトー,2020,Q3,38.1384377257675
キトー,2020,Q4,40.36775854473508
キムラタン,2018,Q1,-0.09776527087644234
キムラタン,2018,Q2,-0.13359860420977568
キムラタン,2018,Q3,-0.1760986042097757
キムラタン,2018,Q4,-0.19665415976533124
キムラタン,2019,Q1,-0.26415415976533124
キムラタン,2019,Q2,-0.2974874930986646
キムラタン,2019,Q3,-0.33637638198755343
キムラタン,2019,Q4,-0.3683208264319979
キムラタン,2020,Q1,-0.4041541597653312
キムラタン,2020,Q2,-0.42776527087644234
キムラタン,2020,Q3,-0.46470971532088673
キムラタン,2020,Q4,-0.46276527087644237
キムラユニティー,2018,Q1,23.536108937118996
キムラユニティー,2018,Q2,23.309083826723686
キムラユニティー,2018,Q3,24.38904104641432
キムラユニティー,2018,Q4,28.014512757435607
キムラユニティー,2019,Q1,24.20518464378892
キムラユニティー,2019,Q2,25.12369313049531
キムラユニティー,2019,Q3,26.434016954636345
キムラユニティー,2019,Q4,27.414443788171496
キムラユニティー,2020,Q1,27.840544183088515
キムラユニティー,2020,Q2,27.91616549480282
キムラユニティー,2020,Q3,33.076171944568706
キムラユニティー,2020,Q4,36.18558971626976
キューブシステム,2018,Q1,7.849839165742221
キューブシステム,2018,Q2,9.353150901419687
キューブシステム,2018,Q3,9.102499721711293
キューブシステム,2018,Q4,10.303717489340599
キューブシステム,2019,Q1,10.339915854267236
キューブシステム,2019,Q2,10.273249187600568
キューブシステム,2019,Q3,10.36641442958871
キューブシステム,2019,Q4,10.132373811046481
キューブシステム,2020,Q1,10.011699242439077
キューブシステム,2020,Q2,10.452985096271128
キューブシステム,2020,Q3,10.242608278611323
キューブシステム,2020,Q4,11.349082520933903
キョーリン製薬ホールディングス,2018,Q1,6.875537238507064
キョーリン製薬ホールディングス,2018,Q2,8.967863801118838
キョーリン製薬ホールディングス,2018,Q3,87.87918481559574
キョーリン製薬ホールディングス,2018,Q4,33.12110016195885
キョーリン製薬ホールディングス,2019,Q1,89.93667466856444
キョーリン製薬ホールディングス,2019,Q2,-49.511290073638605
キョーリン製薬ホールディングス,2019,Q3,52.766035911783554
キョーリン製薬ホールディングス,2019,Q4,43.383485463198106
キョーリン製薬ホールディングス,2020,Q1,57.089699833643344
キョーリン製薬ホールディングス,2020,Q2,-0.49371425335082186
キョーリン製薬ホールディングス,2020,Q3,35.464699213326554
キョーリン製薬ホールディングス,2020,Q4,29.353655391804867
キング,2018,Q1,8.743055555555557
キング,2018,Q2,9.042500000000002
キング,2018,Q3,9.11138888888889
キング,2018,Q4,9.277222222222225
キング,2019,Q1,9.554444444444448
キング,2019,Q2,9.757222222222222
キング,2019,Q3,9.964444444444446
キング,2019,Q4,10.14638888888889
キング,2020,Q1,10.175555555555555
キング,2020,Q2,9.945555555555556
キング,2020,Q3,9.546388888888888
キング,2020,Q4,9.215555555555556
キーエンス,2018,Q1,446.07300828993124
キーエンス,2018,Q2,478.70646529792873
キーエンス,2018,Q3,459.86814985792586
キーエンス,2018,Q4,485.32172825085445
キーエンス,2019,Q1,426.7669868327615
キーエンス,2019,Q2,415.0671967315684
キーエンス,2019,Q3,151.20442913040029
キーエンス,2019,Q4,237.91234338786893
キーエンス,2020,Q1,131.24739782826705
キーエンス,2020,Q2,206.45822272428356
キーエンス,2020,Q3,182.95998409688954
キーエンス,2020,Q4,225.86305008324996
キーコーヒー,2018,Q1,22.661934404990284
キーコーヒー,2018,Q2,-0.7349314958844353
キーコーヒー,2018,Q3,13.77294821705464
キーコーヒー,2018,Q4,-0.36183163915559646
キーコーヒー,2019,Q1,16.056769568811184
キーコーヒー,2019,Q2,1.5155321283062797
キーコーヒー,2019,Q3,15.072391520169099
キーコーヒー,2019,Q4,-4.933964971379353
キーコーヒー,2020,Q1,-8.756641282675478
キーコーヒー,2020,Q2,-12.804482315192367
キーコーヒー,2020,Q3,0.3944755833870133
キーコーヒー,2020,Q4,-24.260947438015258
クオールホールディングス,2018,Q1,28.949069782961562
クオールホールディングス,2018,Q2,16.955159152642345
クオールホールディングス,2018,Q3,29.369378243269598
クオールホールディングス,2018,Q4,24.449665975003644
クオールホールディングス,2019,Q1,25.410557186303624
クオールホールディングス,2019,Q2,27.803002137250452
クオールホールディングス,2019,Q3,32.07652925618183
クオールホールディングス,2019,Q4,29.05836494024813
クオールホールディングス,2020,Q1,27.0988590739737
クオールホールディングス,2020,Q2,22.609478534235993
クオールホールディングス,2020,Q3,29.453170589084763
クオールホールディングス,2020,Q4,22.739472174153956
クニミネ工業,2018,Q1,10.23522221216109
クニミネ工業,2018,Q2,21.600760475657598
クニミネ工業,2018,Q3,27.807374084377205
クニミネ工業,2018,Q4,27.340783387552268
クニミネ工業,2019,Q1,21.738800863605462
クニミネ工業,2019,Q2,29.767965901442757
クニミネ工業,2019,Q3,36.316477464678236
クニミネ工業,2019,Q4,34.52982431220333
クニミネ工業,2020,Q1,32.53689980700635
クニミネ工業,2020,Q2,27.14509103500297
クニミネ工業,2020,Q3,35.50534260113055
クニミネ工業,2020,Q4,33.82674235924161
クボテック,2018,Q1,-11.263091146954128
クボテック,2018,Q2,-12.115150895274745
クボテック,2018,Q3,-4.650462627965707
クボテック,2018,Q4,-22.958957755890474
クボテック,2019,Q1,0.787529136250825
クボテック,2019,Q2,10.254066210497811
クボテック,2019,Q3,-5.636782466001703
クボテック,2019,Q4,2.5714935022060157
クボテック,2020,Q1,3.6706652463038596
クボテック,2020,Q2,1.8202506845505475
クボテック,2020,Q3,10.677680316434047
クボテック,2020,Q4,4.860451468768651
クラボウ,2018,Q1,3.346111111111111
クラボウ,2018,Q2,3.541944444444445
クラボウ,2018,Q3,3.6020248079154182
クラボウ,2018,Q4,61.611593056351296
クラボウ,2019,Q1,49.539741688608494
クラボウ,2019,Q2,47.66919450037361
クラボウ,2019,Q3,55.03108483823787
クラボウ,2019,Q4,56.252287663597464
クラボウ,2020,Q1,33.653144585978644
クラボウ,2020,Q2,12.535702018720508
クラボウ,2020,Q3,27.52009644102755
クラボウ,2020,Q4,17.020382728262142
クリナップ,2018,Q1,-2.9531982372493033
クリナップ,2018,Q2,-3.4333921222393293
クリナップ,2018,Q3,16.495050315816187
クリナップ,2018,Q4,-3.5377646943764036
クリナップ,2019,Q1,3.0712280544166894
クリナップ,2019,Q2,21.66966622078045
クリナップ,2019,Q3,12.788071441108503
クリナップ,2019,Q4,-12.491268813804048
クリナップ,2020,Q1,-11.781701642091454
クリナップ,2020,Q2,7.544375143481862
クリナップ,2020,Q3,24.254004871299365
クリナップ,2020,Q4,6.666763183541525
クレスコ,2018,Q1,49.72391700970546
クレスコ,2018,Q2,57.68520120335406
クレスコ,2018,Q3,58.073213369163625
クレスコ,2018,Q4,59.29388376882136
クレスコ,2019,Q1,63.60881777580162
クレスコ,2019,Q2,61.245321453257496
クレスコ,2019,Q3,64.7641368098322
クレスコ,2019,Q4,57.80155042150121
クレスコ,2020,Q1,36.732558546858264
クレスコ,2020,Q2,31.489853209191963
クレスコ,2020,Q3,26.561025121802665
クレスコ,2020,Q4,32.02570314556604
クレハ,2018,Q1,33.510861601700334
クレハ,2018,Q2,175.59016929368056
クレハ,2018,Q3,153.80526238635056
クレハ,2018,Q4,22.061256982961147
クレハ,2019,Q1,216.125909810459
クレハ,2019,Q2,251.21329337456885
クレハ,2019,Q3,178.69859124693886
クレハ,2019,Q4,105.48809803219861
クレハ,2020,Q1,740.9801014590591
クレハ,2020,Q2,75.98392012210546
クレハ,2020,Q3,22.159447812185164
クレハ,2020,Q4,-18.628079026205334
クロスキャット,2018,Q1,7.713730358168236
クロスキャット,2018,Q2,12.821814271309723
クロスキャット,2018,Q3,10.994939449074643
クロスキャット,2018,Q4,17.97756320475265
クロスキャット,2019,Q1,9.788210748426156
クロスキャット,2019,Q2,16.666816680327408
クロスキャット,2019,Q3,16.103558696234465
クロスキャット,2019,Q4,25.309864043756995
クロスキャット,2020,Q1,10.84790294493283
クロスキャット,2020,Q2,15.790809129183605
クロスキャット,2020,Q3,14.084040632923589
クロスキャット,2020,Q4,21.31910964917088
クロップス,2018,Q1,12.895654275507429
クロップス,2018,Q2,14.141677126224327
クロップス,2018,Q3,14.781149475700314
クロップス,2018,Q4,13.389142023279494
クロップス,2019,Q1,13.820583534182742
クロップス,2019,Q2,14.935208612288694
クロップス,2019,Q3,16.874102995118342
クロップス,2019,Q4,15.715153151731633
クロップス,2020,Q1,16.817839137345004
クロップス,2020,Q2,18.25305447680558
クロップス,2020,Q3,19.282831145442966
クロップス,2020,Q4,19.785714030521895
クワザワホールディングス,2018,Q1,2.533763769308692
クワザワホールディングス,2018,Q2,22.14482629388184
クワザワホールディングス,2018,Q3,48.78773285466686
クワザワホールディングス,2018,Q4,58.10804594927606
クワザワホールディングス,2019,Q1,37.502015804086916
クワザワホールディングス,2019,Q2,35.46823028234711
クワザワホールディングス,2019,Q3,42.80914980920615
クワザワホールディングス,2019,Q4,11.62942255224744
クワザワホールディングス,2020,Q1,3.1075458032159418
クワザワホールディングス,2020,Q2,31.120727667910735
クワザワホールディングス,2020,Q3,25.544549510008018
クワザワホールディングス,2020,Q4,1.3939600749443941
グランディハウス,2018,Q1,15.9345712526918
グランディハウス,2018,Q2,17.071005473191182
グランディハウス,2018,Q3,20.41626782547896
グランディハウス,2018,Q4,7.581056577075914
グランディハウス,2019,Q1,21.350855152885885
グランディハウス,2019,Q2,23.015372923518143
グランディハウス,2019,Q3,19.881736248372032
グランディハウス,2019,Q4,18.387872972867985
グランディハウス,2020,Q1,24.067629523473396
グランディハウス,2020,Q2,19.543649542563873
グランディハウス,2020,Q3,19.9110553248354
グランディハウス,2020,Q4,20.67022561603079
グリムス,2018,Q1,30.538951853636576
グリムス,2018,Q2,13.063875464525246
グリムス,2018,Q3,23.28666284204551
グリムス,2018,Q4,17.139708399968615
グリムス,2019,Q1,34.75356984070365
グリムス,2019,Q2,27.57746805016643
グリムス,2019,Q3,35.52191027357627
グリムス,2019,Q4,28.700215881639977
グリムス,2020,Q1,45.817009335991344
グリムス,2020,Q2,17.18151992852428
グリムス,2020,Q3,33.52046295186215
グリムス,2020,Q4,21.549832741295734
グルメ杵屋,2018,Q1,11.379055303639575
グルメ杵屋,2018,Q2,0.6745576798870196
グルメ杵屋,2018,Q3,-4.328852033902763
グルメ杵屋,2018,Q4,-29.054705586840385
グルメ杵屋,2019,Q1,-7.104100015497677
グルメ杵屋,2019,Q2,4.654211600657255
グルメ杵屋,2019,Q3,4.863898379481967
グルメ杵屋,2019,Q4,3.368748370501451
グルメ杵屋,2020,Q1,-23.717796019010965
グルメ杵屋,2020,Q2,-45.660127539598065
グルメ杵屋,2020,Q3,-33.65349375396546
グルメ杵屋,2020,Q4,-65.0413517087807
グローセル,2018,Q1,11.681006626217691
グローセル,2018,Q2,11.196878173579439
グローセル,2018,Q3,10.834742204687537
グローセル,2018,Q4,10.79359567760472
グローセル,2019,Q1,10.40367739778435
グローセル,2019,Q2,9.40319823522061
グローセル,2019,Q3,9.295375804701163
グローセル,2019,Q4,8.618177529553646
グローセル,2020,Q1,8.582503247438902
グローセル,2020,Q2,7.963611111111111
グローセル,2020,Q3,6.189199849580292
グローセル,2020,Q4,5.729449185924192
グローブライド,2018,Q1,37.65846639927766
グローブライド,2018,Q2,99.6525470175556
グローブライド,2018,Q3,-1.1468417267393
グローブライド,2018,Q4,68.83627670547305
グローブライド,2019,Q1,59.91048402412227
グローブライド,2019,Q2,140.426432152016
グローブライド,2019,Q3,24.374047746706637
グローブライド,2019,Q4,43.77602147364208
グローブライド,2020,Q1,-5.55108113287401
グローブライド,2020,Q2,124.45652985934832
グローブライド,2020,Q3,102.692856302533
グローブライド,2020,Q4,40.5332437656181
グローリー,2018,Q1,21.06571266992704
グローリー,2018,Q2,30.15641177098089
グローリー,2018,Q3,43.292313271629546
グローリー,2018,Q4,59.23576233870363
グローリー,2019,Q1,31.25711710620736
グローリー,2019,Q2,44.23650512601054
グローリー,2019,Q3,42.72249321131763
グローリー,2019,Q4,70.26166966262441
グローリー,2020,Q1,11.312139503520463
グローリー,2020,Q2,40.21367646511115
グローリー,2020,Q3,50.72542404125619
グローリー,2020,Q4,76.63731240989878
グンゼ,2018,Q1,-50.253895458164564
グンゼ,2018,Q2,127.36398825853136
グンゼ,2018,Q3,24.37007835824879
グンゼ,2018,Q4,103.53715856376826
グンゼ,2019,Q1,61.5484475426743
グンゼ,2019,Q2,21.904157200877357
グンゼ,2019,Q3,99.5479789969647
グンゼ,2019,Q4,25.626424988502244
グンゼ,2020,Q1,51.89686119064824
グンゼ,2020,Q2,61.76234562374091
グンゼ,2020,Q3,109.95841310835993
グンゼ,2020,Q4,6.272214298019622
ケンコーマヨネーズ,2018,Q1,46.353018655025394
ケンコーマヨネーズ,2018,Q2,43.109632670711214
ケンコーマヨネーズ,2018,Q3,42.946353245814144
ケンコーマヨネーズ,2018,Q4,27.668956747949927
ケンコーマヨネーズ,2019,Q1,42.75815445677496
ケンコーマヨネーズ,2019,Q2,36.97331547510333
ケンコーマヨネーズ,2019,Q3,45.84233802114316
ケンコーマヨネーズ,2019,Q4,25.090904452062503
ケンコーマヨネーズ,2020,Q1,25.195225460365606
ケンコーマヨネーズ,2020,Q2,29.00302552105596
ケンコーマヨネーズ,2020,Q3,33.17695366451341
ケンコーマヨネーズ,2020,Q4,14.061196978018401
ケーズホールディングス,2018,Q1,27.24294928609612
ケーズホールディングス,2018,Q2,41.240406113127335
ケーズホールディングス,2018,Q3,32.8239010546386
ケーズホールディングス,2018,Q4,21.719675322194565
ケーズホールディングス,2019,Q1,26.94474274587418
ケーズホールディングス,2019,Q2,46.3695097049115
ケーズホールディングス,2019,Q3,27.85514320273174
ケーズホールディングス,2019,Q4,32.99453180883689
ケーズホールディングス,2020,Q1,46.157865629530875
ケーズホールディングス,2020,Q2,49.871616012139285
ケーズホールディングス,2020,Q3,43.022094470232496
ケーズホールディングス,2020,Q4,42.550695984444545
ケーユーホールディングス,2018,Q1,33.44492704784436
ケーユーホールディングス,2018,Q2,30.003808992972132
ケーユーホールディングス,2018,Q3,34.855002065360644
ケーユーホールディングス,2018,Q4,30.542400612942945
ケーユーホールディングス,2019,Q1,31.299303658365197
ケーユーホールディングス,2019,Q2,32.59368169344185
ケーユーホールディングス,2019,Q3,35.10052930416053
ケーユーホールディングス,2019,Q4,36.151837913405544
ケーユーホールディングス,2020,Q1,31.067931715359872
ケーユーホールディングス,2020,Q2,35.411990047960124
ケーユーホールディングス,2020,Q3,35.56452978361964
ケーユーホールディングス,2020,Q4,36.01802343535081
ゲオホールディングス,2018,Q1,606.2506565572172
ゲオホールディングス,2018,Q2,58.57381494331108
ゲオホールディングス,2018,Q3,72.16852210106305
ゲオホールディングス,2018,Q4,62.34672160555587
ゲオホールディングス,2019,Q1,64.19226294582919
ゲオホールディングス,2019,Q2,75.48493542230074
ゲオホールディングス,2019,Q3,179.88996220001067
ゲオホールディングス,2019,Q4,127.40247182491336
ゲオホールディングス,2020,Q1,129.52586569465592
ゲオホールディングス,2020,Q2,111.40558244991414
ゲオホールディングス,2020,Q3,126.10049281916238
ゲオホールディングス,2020,Q4,143.37613380996444
コア,2018,Q1,2.413557073998531
コア,2018,Q2,9.336519674677723
コア,2018,Q3,9.726888208567438
コア,2018,Q4,17.687271990571098
コア,2019,Q1,7.672891348361002
コア,2019,Q2,11.515771049732976
コア,2019,Q3,10.38632697431832
コア,2019,Q4,28.784611112480032
コア,2020,Q1,9.307851878478552
コア,2020,Q2,10.201834901861478
コア,2020,Q3,11.43648979984644
コア,2020,Q4,28.59043202833824
ココカラファイン,2018,Q1,94.04264570152401
ココカラファイン,2018,Q2,103.38685239550168
ココカラファイン,2018,Q3,106.80081389854195
ココカラファイン,2018,Q4,83.72950616615888
ココカラファイン,2019,Q1,94.82752654457627
ココカラファイン,2019,Q2,121.77498000025788
ココカラファイン,2019,Q3,118.4119328641991
ココカラファイン,2019,Q4,119.80297450822326
ココカラファイン,2020,Q1,24.184146129664924
ココカラファイン,2020,Q2,157.67110807516667
ココカラファイン,2020,Q3,61.50905243078225
ココカラファイン,2020,Q4,94.33869663465725
コニカミノルタ,2018,Q1,17.621690705666282
コニカミノルタ,2018,Q2,18.79279557533114
コニカミノルタ,2018,Q3,18.268469562312674
コニカミノルタ,2018,Q4,20.095575495121672
コニカミノルタ,2019,Q1,18.123627397878685
コニカミノルタ,2019,Q2,17.758816770857123
コニカミノルタ,2019,Q3,17.133158037746476
コニカミノルタ,2019,Q4,15.875651917024365
コニカミノルタ,2020,Q1,13.2066847778293
コニカミノルタ,2020,Q2,-1.2151664665810902
コニカミノルタ,2020,Q3,0.06812057091254076
コニカミノルタ,2020,Q4,6.530768336987753
コニシ,2018,Q1,27.640668227777535
コニシ,2018,Q2,26.703006545260983
コニシ,2018,Q3,30.342599892009062
コニシ,2018,Q4,31.858393392135604
コニシ,2019,Q1,27.0462801245519
コニシ,2019,Q2,26.10495119844129
コニシ,2019,Q3,32.64390481340105
コニシ,2019,Q4,32.166631017286015
コニシ,2020,Q1,26.136121660556093
コニシ,2020,Q2,27.425708144704856
コニシ,2020,Q3,35.49107213943974
コニシ,2020,Q4,34.92439273422745
コネクシオ,2018,Q1,26.73462825747304
コネクシオ,2018,Q2,25.30653872271277
コネクシオ,2018,Q3,33.52251536009804
コネクシオ,2018,Q4,28.437606759871315
コネクシオ,2019,Q1,28.226501042304722
コネクシオ,2019,Q2,31.360139746956207
コネクシオ,2019,Q3,34.22868938685575
コネクシオ,2019,Q4,33.4205473090674
コネクシオ,2020,Q1,31.178598967822726
コネクシオ,2020,Q2,25.337700424220536
コネクシオ,2020,Q3,39.51191963198862
コネクシオ,2020,Q4,37.27390992333367
コマツ,2018,Q1,54.428685489360134
コマツ,2018,Q2,57.04056597561308
コマツ,2018,Q3,54.483495576997896
コマツ,2018,Q4,58.46045324545197
コマツ,2019,Q1,53.25113260938844
コマツ,2019,Q2,49.20634407381316
コマツ,2019,Q3,51.40544999672113
コマツ,2019,Q4,49.816714883272994
コマツ,2020,Q1,37.945458159998836
コマツ,2020,Q2,38.527098978392466
コマツ,2020,Q3,36.755652565478584
コマツ,2020,Q4,53.41234191460171
コムシスホールディングス,2018,Q1,31.702300719505956
コムシスホールディングス,2018,Q2,46.870164895787354
コムシスホールディングス,2018,Q3,55.91315926222467
コムシスホールディングス,2018,Q4,96.94671906338179
コムシスホールディングス,2019,Q1,36.39068497529612
コムシスホールディングス,2019,Q2,66.90254321342786
コムシスホールディングス,2019,Q3,65.19683294516818
コムシスホールディングス,2019,Q4,90.17802995370195
コムシスホールディングス,2020,Q1,37.794379441182336
コムシスホールディングス,2020,Q2,53.235720656606674
コムシスホールディングス,2020,Q3,63.86516063929286
コムシスホールディングス,2020,Q4,93.37161551600752
コムチュア,2018,Q1,15.19581234547292
コムチュア,2018,Q2,15.733516637891778
コムチュア,2018,Q3,38.655930861375055
コムチュア,2018,Q4,31.42319975004633
コムチュア,2019,Q1,27.019337480812275
コムチュア,2019,Q2,21.51316141354422
コムチュア,2019,Q3,8.309817944757938
コムチュア,2019,Q4,22.42423165441437
コムチュア,2020,Q1,24.337424979296387
コムチュア,2020,Q2,23.935824924610927
コムチュア,2020,Q3,25.879733865407168
コムチュア,2020,Q4,16.61162722563221
コメリ,2018,Q1,87.41254000839328
コメリ,2018,Q2,71.15728261200653
コメリ,2018,Q3,72.00501339738283
コメリ,2018,Q4,0.5725724245283459
コメリ,2019,Q1,94.7537627834559
コメリ,2019,Q2,82.48976376698073
コメリ,2019,Q3,59.357246937625945
コメリ,2019,Q4,25.267439016101378
コメリ,2020,Q1,177.29411716631736
コメリ,2020,Q2,118.89960280919539
コメリ,2020,Q3,102.97405609808959
コメリ,2020,Q4,39.45400050267415
コロナ,2018,Q1,-2.6686600183830507
コロナ,2018,Q2,18.081883535769464
コロナ,2018,Q3,68.46745145360042
コロナ,2018,Q4,-30.740916208313678
コロナ,2019,Q1,-11.969501815808755
コロナ,2019,Q2,41.00031133125455
コロナ,2019,Q3,55.53092164007978
コロナ,2019,Q4,-37.436689287802324
コロナ,2020,Q1,4.686260943383715
コロナ,2020,Q2,16.52376459472805
コロナ,2020,Q3,61.03494756191276
コロナ,2020,Q4,-27.46053967140172
コロワイド,2018,Q1,8.529577393359592
コロワイド,2018,Q2,7.2481607407542
コロワイド,2018,Q3,19.130156816056246
コロワイド,2018,Q4,8.794773639198002
コロワイド,2019,Q1,11.552883737653184
コロワイド,2019,Q2,-3.072953968481219
コロワイド,2019,Q3,9.131608628537085
コロワイド,2019,Q4,-0.41412303095362013
コロワイド,2020,Q1,-35.07724917798455
コロワイド,2020,Q2,-36.01631771840589
コロワイド,2020,Q3,-2.2623993312936195
コロワイド,2020,Q4,-53.79366315052948
コンドーテック,2018,Q1,18.761483437574203
コンドーテック,2018,Q2,18.9227766355504
コンドーテック,2018,Q3,19.24372436347767
コンドーテック,2018,Q4,19.86359996699234
コンドーテック,2019,Q1,19.620070720970777
コンドーテック,2019,Q2,20.001677676167642
コンドーテック,2019,Q3,21.03220084165114
コンドーテック,2019,Q4,21.2883404400788
コンドーテック,2020,Q1,21.47081148648385
コンドーテック,2020,Q2,21.42011277028692
コンドーテック,2020,Q3,22.481963610812542
コンドーテック,2020,Q4,23.187683960853406
コーセー,2018,Q1,185.24135494076342
コーセー,2018,Q2,165.6402837162624
コーセー,2018,Q3,191.4317794973377
コーセー,2018,Q4,97.0290658679662
コーセー,2019,Q1,184.69299343720735
コーセー,2019,Q2,181.95984981078698
コーセー,2019,Q3,142.00567012885256
コーセー,2019,Q4,41.99951488049291
コーセー,2020,Q1,47.93204674557832
コーセー,2020,Q2,51.84584452324547
コーセー,2020,Q3,86.63174320821723
コーセー,2020,Q4,23.37607368494946
ゴールドウイン,2018,Q1,-72.06908862673122
ゴールドウイン,2018,Q2,41.08154428631876
ゴールドウイン,2018,Q3,275.74203536379207
ゴールドウイン,2018,Q4,43.61679519790653
ゴールドウイン,2019,Q1,52.96792144923539
ゴールドウイン,2019,Q2,83.88091484032189
ゴールドウイン,2019,Q3,132.70313654880437
ゴールドウイン,2019,Q4,23.021086128668657
ゴールドウイン,2020,Q1,-10.60352770238887
ゴールドウイン,2020,Q2,18.816121539856802
ゴールドウイン,2020,Q3,140.61658501088976
ゴールドウイン,2020,Q4,10.087436645552831
ゴールドクレスト,2018,Q1,29.28578873593356
ゴールドクレスト,2018,Q2,21.99159751827404
ゴールドクレスト,2018,Q3,5.9102750870976575
ゴールドクレスト,2018,Q4,79.78849436744419
ゴールドクレスト,2019,Q1,141.88214144229545
ゴールドクレスト,2019,Q2,43.45452853938427
ゴールドクレスト,2019,Q3,4.682181113309069
ゴールドクレスト,2019,Q4,0.5299777188431793
ゴールドクレスト,2020,Q1,3.733989808628195
ゴールドクレスト,2020,Q2,7.550735317613617
ゴールドクレスト,2020,Q3,83.6447156384266
ゴールドクレスト,2020,Q4,28.493748538960546
サイネックス,2018,Q1,13.024057665046904
サイネックス,2018,Q2,19.166744893709136
サイネックス,2018,Q3,15.121439323920796
サイネックス,2018,Q4,10.247101070604394
サイネックス,2019,Q1,10.20316123722904
サイネックス,2019,Q2,17.602010770482494
サイネックス,2019,Q3,18.29596290486657
サイネックス,2019,Q4,24.295999043568436
サイネックス,2020,Q1,21.873241658730407
サイネックス,2020,Q2,5.144746074069403
サイネックス,2020,Q3,12.30448420584134
サイネックス,2020,Q4,20.927934794446102
サカイオーベックス,2018,Q1,90.80616253038679
サカイオーベックス,2018,Q2,96.58752152957517
サカイオーベックス,2018,Q3,102.56892182465728
サカイオーベックス,2018,Q4,94.71461843243773
サカイオーベックス,2019,Q1,94.07870374612736
サカイオーベックス,2019,Q2,90.19763252370461
サカイオーベックス,2019,Q3,107.9423599119936
サカイオーベックス,2019,Q4,103.87588321282537
サカイオーベックス,2020,Q1,59.12370143385805
サカイオーベックス,2020,Q2,62.400192875458835
サカイオーベックス,2020,Q3,86.27171294966112
サカイオーベックス,2020,Q4,66.6668126606892
サカイ引越センター,2018,Q1,137.63868709879748
サカイ引越センター,2018,Q2,46.75436079645327
サカイ引越センター,2018,Q3,53.27777151354181
サカイ引越センター,2018,Q4,91.14088952085449
