企業名,会計年度,四半期,y_hat_mraf_part4,best_hyparam
東鉄工業,2019,Q2,69.23267999999985,[500  10]
東鉄工業,2019,Q3,82.19010000000023,[500  10]
東鉄工業,2019,Q4,109.68206000000013,[500  10]
東鉄工業,2020,Q1,46.77185999999999,[500  10]
東鉄工業,2020,Q2,82.95408000000009,[500  10]
東鉄工業,2020,Q3,87.2102600000001,[500  10]
東鉄工業,2020,Q4,116.56869999999978,[500  10]
東陽倉庫,2018,Q1,5.904759999999965,[500  15]
東陽倉庫,2018,Q2,6.739639999999963,[500  15]
東陽倉庫,2018,Q3,7.013439999999969,[500  15]
東陽倉庫,2018,Q4,5.747919999999971,[500  15]
東陽倉庫,2019,Q1,7.484779999999983,[500  15]
東陽倉庫,2019,Q2,7.194679999999974,[500  15]
東陽倉庫,2019,Q3,7.068319999999987,[500  15]
東陽倉庫,2019,Q4,5.654779999999971,[500  15]
東陽倉庫,2020,Q1,6.332839999999981,[500  15]
東陽倉庫,2020,Q2,6.641939999999988,[500  15]
東陽倉庫,2020,Q3,6.877759999999991,[500  15]
東陽倉庫,2020,Q4,6.951959999999981,[500  15]
松井建設,2018,Q1,35.87410000000001,[100  10]
松井建設,2018,Q2,32.9145,[100  10]
松井建設,2018,Q3,28.565200000000015,[100  10]
松井建設,2018,Q4,26.43310000000001,[100  10]
松井建設,2019,Q1,24.26140000000001,[100  10]
松井建設,2019,Q2,23.12620000000001,[100  10]
松井建設,2019,Q3,22.585400000000007,[100  10]
松井建設,2019,Q4,26.854300000000016,[100  10]
松井建設,2020,Q1,25.754600000000014,[100  10]
松井建設,2020,Q2,16.627600000000008,[100  10]
松井建設,2020,Q3,19.365800000000007,[100  10]
松井建設,2020,Q4,22.542,[100  10]
松屋フーズホールディングス,2018,Q1,27.485000000000003,[100  10]
松屋フーズホールディングス,2018,Q2,30.0369,[100  10]
松屋フーズホールディングス,2018,Q3,31.9165,[100  10]
松屋フーズホールディングス,2018,Q4,23.60420000000001,[100  10]
松屋フーズホールディングス,2019,Q1,24.170499999999997,[100  10]
松屋フーズホールディングス,2019,Q2,30.542199999999998,[100  10]
松屋フーズホールディングス,2019,Q3,41.181299999999965,[100  10]
松屋フーズホールディングス,2019,Q4,30.83309999999998,[100  10]
松屋フーズホールディングス,2020,Q1,17.765199999999993,[100  10]
松屋フーズホールディングス,2020,Q2,-9.577899999999998,[100  10]
松屋フーズホールディングス,2020,Q3,-11.073099999999995,[100  10]
松屋フーズホールディングス,2020,Q4,1.0883000000000012,[100  10]
松田産業,2018,Q1,36.697746381446116,[500   5]
松田産業,2018,Q2,34.739589568768,[500   5]
松田産業,2018,Q3,44.39570013997111,[500   5]
松田産業,2018,Q4,33.981480479670765,[500   5]
松田産業,2019,Q1,34.257945432843265,[500   5]
松田産業,2019,Q2,37.36716644252823,[500   5]
松田産業,2019,Q3,34.81391889194131,[500   5]
松田産業,2019,Q4,42.063214086209136,[500   5]
松田産業,2020,Q1,39.374344895937334,[500   5]
松田産業,2020,Q2,43.13804348840052,[500   5]
松田産業,2020,Q3,50.53177228571441,[500   5]
松田産業,2020,Q4,51.54113675324682,[500   5]
松風,2018,Q1,15.21010000000001,[100  15]
松風,2018,Q2,18.4586,[100  15]
松風,2018,Q3,16.7125,[100  15]
松風,2018,Q4,15.221900000000003,[100  15]
松風,2019,Q1,11.093499999999997,[100  15]
松風,2019,Q2,19.28369999999999,[100  15]
松風,2019,Q3,19.4024,[100  15]
松風,2019,Q4,20.406699999999994,[100  15]
松風,2020,Q1,4.203900000000002,[100  15]
松風,2020,Q2,17.4235,[100  15]
松風,2020,Q3,20.546799999999998,[100  15]
松風,2020,Q4,7.5844000000000005,[100  15]
林兼産業,2018,Q1,20.723239169472514,[100  15]
林兼産業,2018,Q2,33.158899999999996,[100  15]
林兼産業,2018,Q3,39.52769999999999,[100  15]
林兼産業,2018,Q4,10.053439169472506,[100  15]
林兼産業,2019,Q1,20.002400000000023,[100  15]
林兼産業,2019,Q2,23.354499999999994,[100  15]
林兼産業,2019,Q3,48.46480000000004,[100  15]
林兼産業,2019,Q4,1.1702999999999988,[100  15]
林兼産業,2020,Q1,12.908100000000001,[100  15]
林兼産業,2020,Q2,24.4423,[100  15]
林兼産業,2020,Q3,58.438599999999994,[100  15]
林兼産業,2020,Q4,0.04450000000000029,[100  15]
栄研化学,2018,Q1,31.625918926439294,[100   5]
栄研化学,2018,Q2,24.374637202052572,[100   5]
栄研化学,2018,Q3,24.02478328364043,[100   5]
栄研化学,2018,Q4,30.990901060372376,[100   5]
栄研化学,2019,Q1,21.237088622717145,[100   5]
栄研化学,2019,Q2,22.46410350047625,[100   5]
栄研化学,2019,Q3,22.80028881671845,[100   5]
栄研化学,2019,Q4,28.981837267830635,[100   5]
栄研化学,2020,Q1,27.087174194113654,[100   5]
栄研化学,2020,Q2,26.28309752572626,[100   5]
栄研化学,2020,Q3,25.37419098102272,[100   5]
栄研化学,2020,Q4,27.56846903487657,[100   5]
栗本鉄工所,2018,Q1,42.77936000000007,[250  10]
栗本鉄工所,2018,Q2,34.24315999999999,[250  10]
栗本鉄工所,2018,Q3,39.15282241156657,[250  10]
栗本鉄工所,2018,Q4,44.42936000000004,[250  10]
栗本鉄工所,2019,Q1,24.443920000000016,[250  10]
栗本鉄工所,2019,Q2,40.28756000000001,[250  10]
栗本鉄工所,2019,Q3,58.0463599999999,[250  10]
栗本鉄工所,2019,Q4,76.71847999999997,[250  10]
栗本鉄工所,2020,Q1,51.299680000000016,[250  10]
栗本鉄工所,2020,Q2,56.85071999999993,[250  10]
栗本鉄工所,2020,Q3,83.81747999999993,[250  10]
栗本鉄工所,2020,Q4,77.33720000000007,[250  10]
栗田工業,2018,Q1,32.528999999999975,[100  10]
栗田工業,2018,Q2,38.7655,[100  10]
栗田工業,2018,Q3,38.64150000000001,[100  10]
栗田工業,2018,Q4,32.86729999999999,[100  10]
栗田工業,2019,Q1,25.41438997819408,[100  10]
栗田工業,2019,Q2,39.365319898239136,[100  10]
栗田工業,2019,Q3,42.75543994185094,[100  10]
栗田工業,2019,Q4,40.552949890970524,[100  10]
栗田工業,2020,Q1,37.43964989097051,[100  10]
栗田工業,2020,Q2,37.021959985462736,[100  10]
栗田工業,2020,Q3,36.546389978194114,[100  10]
栗田工業,2020,Q4,32.32091997092548,[100  10]
森永乳業,2018,Q1,44.47649806599363,[500  10]
森永乳業,2018,Q2,48.60187871447874,[500  10]
森永乳業,2018,Q3,79.82066225824937,[500  10]
森永乳業,2018,Q4,61.967564516498626,[500  10]
森永乳業,2019,Q1,79.6707822582492,[500  10]
森永乳業,2019,Q2,88.34185790387211,[500  10]
森永乳業,2019,Q3,87.70004000000013,[500  10]
森永乳業,2019,Q4,29.47010225824897,[500  10]
森永乳業,2020,Q1,86.55795112912448,[500  10]
森永乳業,2020,Q2,94.43810225824951,[500  10]
森永乳業,2020,Q3,94.89460000000025,[500  10]
森永乳業,2020,Q4,67.05520416212137,[500  10]
森永製菓,2018,Q1,62.630399999999966,[100  10]
森永製菓,2018,Q2,64.38565415777664,[100  10]
森永製菓,2018,Q3,73.54742707888826,[100  10]
森永製菓,2018,Q4,16.946027078888328,[100  10]
森永製菓,2019,Q1,72.57789999999991,[100  10]
森永製菓,2019,Q2,64.94649999999997,[100  10]
森永製菓,2019,Q3,81.73919999999993,[100  10]
森永製菓,2019,Q4,56.731500000000004,[100  10]
森永製菓,2020,Q1,57.46789999999998,[100  10]
森永製菓,2020,Q2,75.33929999999997,[100  10]
森永製菓,2020,Q3,83.64469999999997,[100  10]
森永製菓,2020,Q4,0.7313541577766753,[100  10]
植木組,2018,Q1,101.13652844942156,[500   5]
植木組,2018,Q2,82.31340859559982,[500   5]
植木組,2018,Q3,107.76869031179311,[500   5]
植木組,2018,Q4,102.14645127624127,[500   5]
植木組,2019,Q1,100.50520545909292,[500   5]
植木組,2019,Q2,113.18047497096066,[500   5]
植木組,2019,Q3,124.20645607925908,[500   5]
植木組,2019,Q4,130.187209333334,[500   5]
植木組,2020,Q1,72.38259395222107,[500   5]
植木組,2020,Q2,121.73253500000042,[500   5]
植木組,2020,Q3,157.88217066666704,[500   5]
植木組,2020,Q4,135.02995833333378,[500   5]
椿本チエイン,2018,Q1,18.925960000000003,[250  15]
椿本チエイン,2018,Q2,19.922360000000005,[250  15]
椿本チエイン,2018,Q3,20.792300429992004,[250  15]
椿本チエイン,2018,Q4,55.84151329083893,[250  15]
椿本チエイン,2019,Q1,56.69963597450339,[250  15]
椿本チエイン,2019,Q2,70.66861088591216,[250  15]
椿本チエイン,2019,Q3,79.47224205056185,[250  15]
椿本チエイン,2019,Q4,80.84482508859129,[250  15]
椿本チエイン,2020,Q1,75.50704678478834,[250  15]
椿本チエイン,2020,Q2,59.73581356957652,[250  15]
椿本チエイン,2020,Q3,58.42985696197073,[250  15]
椿本チエイン,2020,Q4,51.39880544295603,[250  15]
椿本興業,2018,Q1,73.85018702914365,[500   5]
椿本興業,2018,Q2,87.29882875733047,[500   5]
椿本興業,2018,Q3,145.91332009821153,[500   5]
椿本興業,2018,Q4,176.45114009821103,[500   5]
椿本興業,2019,Q1,156.36693999999932,[500   5]
椿本興業,2019,Q2,161.70523999999938,[500   5]
椿本興業,2019,Q3,162.22991999999957,[500   5]
椿本興業,2019,Q4,161.75949999999946,[500   5]
椿本興業,2020,Q1,126.58629833333345,[500   5]
椿本興業,2020,Q2,129.83241066666687,[500   5]
椿本興業,2020,Q3,112.81750000000034,[500   5]
椿本興業,2020,Q4,116.36337501227646,[500   5]
極東貿易,2018,Q1,9.514137564935073,[100   5]
極東貿易,2018,Q2,13.113972023809522,[100   5]
極東貿易,2018,Q3,-0.02523941558441538,[100   5]
極東貿易,2018,Q4,16.080547639027635,[100   5]
極東貿易,2019,Q1,39.27325261904758,[100   5]
極東貿易,2019,Q2,38.712009999999964,[100   5]
極東貿易,2019,Q3,28.1285772222222,[100   5]
極東貿易,2019,Q4,38.997650555555516,[100   5]
極東貿易,2020,Q1,7.1491220329670355,[100   5]
極東貿易,2020,Q2,14.188244696969702,[100   5]
極東貿易,2020,Q3,1.7216762859362842,[100   5]
極東貿易,2020,Q4,15.379046562629833,[100   5]
極東開発工業,2018,Q1,41.67309999999998,[100  10]
極東開発工業,2018,Q2,44.41839999999998,[100  10]
極東開発工業,2018,Q3,43.658199999999994,[100  10]
極東開発工業,2018,Q4,49.71729999999999,[100  10]
極東開発工業,2019,Q1,36.74689999999999,[100  10]
極東開発工業,2019,Q2,48.04820000000004,[100  10]
極東開発工業,2019,Q3,34.31059999999999,[100  10]
極東開発工業,2019,Q4,55.50989999999997,[100  10]
極東開発工業,2020,Q1,30.330199999999987,[100  10]
極東開発工業,2020,Q2,45.37030000000001,[100  10]
極東開発工業,2020,Q3,36.27039999999995,[100  10]
極東開発工業,2020,Q4,54.19000000000001,[100  10]
極洋,2018,Q1,52.046745219683615,[500  15]
極洋,2018,Q2,71.93358397564654,[500  15]
極洋,2018,Q3,87.72414000000025,[500  15]
極洋,2018,Q4,47.23785329274417,[500  15]
極洋,2019,Q1,86.37277465854895,[500  15]
極洋,2019,Q2,64.71851465854893,[500  15]
極洋,2019,Q3,112.05686000000014,[500  15]
極洋,2019,Q4,35.0141639756465,[500  15]
極洋,2020,Q1,44.79017863419519,[500  15]
極洋,2020,Q2,79.44120397564629,[500  15]
極洋,2020,Q3,116.36655999999995,[500  15]
極洋,2020,Q4,93.91115999999998,[500  15]
横河ブリッジホールディングス,2018,Q1,55.94967845238118,[500   5]
横河ブリッジホールディングス,2018,Q2,43.67481404545461,[500   5]
横河ブリッジホールディングス,2018,Q3,52.69515791269862,[500   5]
横河ブリッジホールディングス,2018,Q4,53.16069830952407,[500   5]
横河ブリッジホールディングス,2019,Q1,32.44977271428565,[500   5]
横河ブリッジホールディングス,2019,Q2,39.055099118326154,[500   5]
横河ブリッジホールディングス,2019,Q3,45.84869892712854,[500   5]
横河ブリッジホールディングス,2019,Q4,53.07523621861484,[500   5]
横河ブリッジホールディングス,2020,Q1,48.008466476190684,[500   5]
横河ブリッジホールディングス,2020,Q2,62.63071233333356,[500   5]
横河ブリッジホールディングス,2020,Q3,67.99954116666677,[500   5]
横河ブリッジホールディングス,2020,Q4,58.35721810317466,[500   5]
横河電機,2018,Q1,22.359000000000016,[250  10]
横河電機,2018,Q2,29.808960000000056,[250  10]
横河電機,2018,Q3,26.074120000000047,[250  10]
横河電機,2018,Q4,36.48636000000009,[250  10]
横河電機,2019,Q1,17.67623999999996,[250  10]
横河電機,2019,Q2,28.157280000000004,[250  10]
横河電機,2019,Q3,28.783320000000018,[250  10]
横河電機,2019,Q4,25.046480000000006,[250  10]
横河電機,2020,Q1,10.004919999999975,[250  10]
横河電機,2020,Q2,29.634520000000034,[250  10]
横河電機,2020,Q3,28.65692000000007,[250  10]
横河電機,2020,Q4,10.746239999999965,[250  10]
橋本総業ホールディングス,2018,Q1,42.84800457438299,[500  10]
橋本総業ホールディングス,2018,Q2,52.052372287191794,[500  10]
橋本総業ホールディングス,2018,Q3,52.54362819146117,[500  10]
橋本総業ホールディングス,2018,Q4,52.63226409573078,[500  10]
橋本総業ホールディングス,2019,Q1,41.356583810815145,[500  10]
橋本総業ホールディングス,2019,Q2,55.15142465903371,[500  10]
橋本総業ホールディングス,2019,Q3,55.17550614432204,[500  10]
橋本総業ホールディングス,2019,Q4,53.14474255439135,[500  10]
橋本総業ホールディングス,2020,Q1,34.32946256488575,[500  10]
橋本総業ホールディングス,2020,Q2,51.738831658101546,[500  10]
橋本総業ホールディングス,2020,Q3,64.21125017281345,[500  10]
橋本総業ホールディングス,2020,Q4,59.7304646590335,[500  10]
武田薬品工業,2018,Q1,99.66879999999998,[100  10]
武田薬品工業,2018,Q2,61.80648973936032,[100  10]
武田薬品工業,2018,Q3,57.083061516971746,[100  10]
武田薬品工業,2018,Q4,-100.92733597036424,[100  10]
武田薬品工業,2019,Q1,-38.25690000000001,[100  10]
武田薬品工業,2019,Q2,48.719330758485846,[100  10]
武田薬品工業,2019,Q3,34.05610000000001,[100  10]
武田薬品工業,2019,Q4,-76.3109104471902,[100  10]
武田薬品工業,2020,Q1,14.418723010510115,[100  10]
武田薬品工業,2020,Q2,14.46491023720643,[100  10]
武田薬品工業,2020,Q3,32.906182014817816,[100  10]
武田薬品工業,2020,Q4,-26.428194951238762,[100  10]
武蔵精密工業,2018,Q1,88.18230000000001,[100   5]
武蔵精密工業,2018,Q2,92.05922000000002,[100   5]
武蔵精密工業,2018,Q3,83.62158021583238,[100   5]
武蔵精密工業,2018,Q4,62.478483302619914,[100   5]
武蔵精密工業,2019,Q1,48.93976474358977,[100   5]
武蔵精密工業,2019,Q2,38.0611370519831,[100   5]
武蔵精密工業,2019,Q3,44.995331789501364,[100   5]
武蔵精密工業,2019,Q4,33.5816958219339,[100   5]
武蔵精密工業,2020,Q1,-62.03443824769179,[100   5]
武蔵精密工業,2020,Q2,3.1130890827447395,[100   5]
武蔵精密工業,2020,Q3,22.371537081855344,[100   5]
武蔵精密工業,2020,Q4,5.977524547258299,[100   5]
永大産業,2018,Q1,6.357159999999996,[500  15]
永大産業,2018,Q2,5.699619999999982,[500  15]
永大産業,2018,Q3,-2.4236799999999987,[500  15]
永大産業,2018,Q4,-2.515200000000006,[500  15]
永大産業,2019,Q1,-16.22632000000001,[500  15]
永大産業,2019,Q2,-18.438080000000053,[500  15]
永大産業,2019,Q3,-12.875039999999967,[500  15]
永大産業,2019,Q4,-5.060759999999994,[500  15]
永大産業,2020,Q1,-4.179719999999988,[500  15]
永大産業,2020,Q2,-1.2159799999999992,[500  15]
永大産業,2020,Q3,1.7014400000000143,[500  15]
永大産業,2020,Q4,11.381179999999986,[500  15]
永谷園ホールディングス,2018,Q1,13.98674440836941,[100   5]
永谷園ホールディングス,2018,Q2,2.5507421248196254,[100   5]
永谷園ホールディングス,2018,Q3,35.76035436700363,[100   5]
永谷園ホールディングス,2018,Q4,-12.210427761598451,[100   5]
永谷園ホールディングス,2019,Q1,30.000783172885995,[100   5]
永谷園ホールディングス,2019,Q2,9.691057474060306,[100   5]
永谷園ホールディングス,2019,Q3,33.80482920000329,[100   5]
永谷園ホールディングス,2019,Q4,-32.47835000000003,[100   5]
永谷園ホールディングス,2020,Q1,10.70361448435154,[100   5]
永谷園ホールディングス,2020,Q2,8.24011983181484,[100   5]
永谷園ホールディングス,2020,Q3,23.933808694521016,[100   5]
永谷園ホールディングス,2020,Q4,-19.993432361331813,[100   5]
池上通信機,2018,Q1,-14.042549156177154,[500   5]
池上通信機,2018,Q2,0.9666307788322811,[500   5]
池上通信機,2018,Q3,22.935271893668123,[500   5]
池上通信機,2018,Q4,21.33724090098188,[500   5]
池上通信機,2019,Q1,54.57207662161118,[500   5]
池上通信機,2019,Q2,22.11741156354231,[500   5]
池上通信機,2019,Q3,21.265391768987538,[500   5]
池上通信機,2019,Q4,68.0269559014934,[500   5]
池上通信機,2020,Q1,1.8652270695233764,[500   5]
池上通信機,2020,Q2,-6.858622890254103,[500   5]
池上通信機,2020,Q3,-22.35876355484203,[500   5]
池上通信機,2020,Q4,91.73775254471707,[500   5]
沢藤電機,2018,Q1,6.650576159185546,[500  15]
沢藤電機,2018,Q2,15.893936159185515,[500  15]
沢藤電機,2018,Q3,42.88449757519676,[500  15]
沢藤電機,2018,Q4,24.92674585839886,[500  15]
沢藤電機,2019,Q1,24.267089291994385,[500  15]
沢藤電機,2019,Q2,13.338891716797779,[500  15]
沢藤電機,2019,Q3,15.352131716797789,[500  15]
沢藤電機,2019,Q4,15.919505858398875,[500  15]
沢藤電機,2020,Q1,0.5686551503933375,[500  15]
沢藤電機,2020,Q2,-9.808676566404468,[500  15]
沢藤電機,2020,Q3,-6.943450708005551,[500  15]
沢藤電機,2020,Q4,14.923065858398875,[500  15]
河合楽器製作所,2018,Q1,69.80449999999995,[100  10]
河合楽器製作所,2018,Q2,85.11729999999994,[100  10]
河合楽器製作所,2018,Q3,75.04020000000001,[100  10]
河合楽器製作所,2018,Q4,53.19009999999996,[100  10]
河合楽器製作所,2019,Q1,53.21039999999998,[100  10]
河合楽器製作所,2019,Q2,77.56409999999998,[100  10]
河合楽器製作所,2019,Q3,65.50590000000001,[100  10]
河合楽器製作所,2019,Q4,46.696999999999974,[100  10]
河合楽器製作所,2020,Q1,-3.304727689204124,[100  10]
河合楽器製作所,2020,Q2,65.18389999999995,[100  10]
河合楽器製作所,2020,Q3,53.01059999999998,[100  10]
河合楽器製作所,2020,Q4,70.26949999999994,[100  10]
河西工業,2018,Q1,49.31583662698413,[100   5]
河西工業,2018,Q2,39.73509607142857,[100   5]
河西工業,2018,Q3,48.331741139971136,[100   5]
河西工業,2018,Q4,44.67323028499281,[100   5]
河西工業,2019,Q1,36.85035101370852,[100   5]
河西工業,2019,Q2,29.02529857142857,[100   5]
河西工業,2019,Q3,23.700568391330886,[100   5]
河西工業,2019,Q4,25.854366309523822,[100   5]
河西工業,2020,Q1,-2.3828851984126977,[100   5]
河西工業,2020,Q2,-52.71610423520925,[100   5]
河西工業,2020,Q3,-100.01539999999999,[100   5]
河西工業,2020,Q4,-78.35634976190477,[100   5]
油研工業,2018,Q1,65.41749414941029,[100   5]
油研工業,2018,Q2,73.87254467339443,[100   5]
油研工業,2018,Q3,79.85928333333327,[100   5]
油研工業,2018,Q4,92.96797928820615,[100   5]
油研工業,2019,Q1,76.64718749999996,[100   5]
油研工業,2019,Q2,67.89803786461825,[100   5]
油研工業,2019,Q3,43.038632857142915,[100   5]
油研工業,2019,Q4,40.95885631076976,[100   5]
油研工業,2020,Q1,35.33274678696022,[100   5]
油研工業,2020,Q2,19.829151547619045,[100   5]
油研工業,2020,Q3,25.18590751911237,[100   5]
油研工業,2020,Q4,39.10496849826643,[100   5]
浅沼組,2018,Q1,7.924800222222217,[250   5]
浅沼組,2018,Q2,18.995617761904754,[250   5]
浅沼組,2018,Q3,22.248066116923464,[250   5]
浅沼組,2018,Q4,50.199603822477414,[250   5]
浅沼組,2019,Q1,112.56851437090954,[250   5]
浅沼組,2019,Q2,101.09332687192222,[250   5]
浅沼組,2019,Q3,138.6678869456739,[250   5]
浅沼組,2019,Q4,144.67526314667376,[250   5]
浅沼組,2020,Q1,131.39208000000028,[250   5]
浅沼組,2020,Q2,142.08282068149146,[250   5]
浅沼組,2020,Q3,134.4210811428572,[250   5]
浅沼組,2020,Q4,177.75849999999951,[250   5]
淀川製鋼所,2018,Q1,54.510493413038226,[500  15]
淀川製鋼所,2018,Q2,62.22771802391183,[500  15]
淀川製鋼所,2018,Q3,44.729776047822874,[500  15]
淀川製鋼所,2018,Q4,46.06679934130384,[500  15]
淀川製鋼所,2019,Q1,48.427998023911506,[500  15]
淀川製鋼所,2019,Q2,43.356320000000075,[500  15]
淀川製鋼所,2019,Q3,44.45259934130378,[500  15]
淀川製鋼所,2019,Q4,48.14275868260776,[500  15]
淀川製鋼所,2020,Q1,49.097860000000146,[500  15]
淀川製鋼所,2020,Q2,52.91306000000028,[500  15]
淀川製鋼所,2020,Q3,53.75068000000037,[500  15]
淀川製鋼所,2020,Q4,59.395740000000515,[500  15]
清水建設,2018,Q1,24.590319999999963,[250  10]
清水建設,2018,Q2,25.309759999999994,[250  10]
清水建設,2018,Q3,30.088200000000057,[250  10]
清水建設,2018,Q4,31.427839999999993,[250  10]
清水建設,2019,Q1,27.143879999999974,[250  10]
清水建設,2019,Q2,33.69791999999999,[250  10]
清水建設,2019,Q3,35.19843999999998,[250  10]
清水建設,2019,Q4,42.09164000000004,[250  10]
清水建設,2020,Q1,26.33095999999995,[250  10]
清水建設,2020,Q2,31.512399999999992,[250  10]
清水建設,2020,Q3,35.56140000000002,[250  10]
清水建設,2020,Q4,39.309200000000004,[250  10]
滝沢鉄工所,2018,Q1,48.98913753191002,[100   5]
滝沢鉄工所,2018,Q2,53.463982603800915,[100   5]
滝沢鉄工所,2018,Q3,58.86521666666668,[100   5]
滝沢鉄工所,2018,Q4,82.74384800235113,[100   5]
滝沢鉄工所,2019,Q1,69.57715000000003,[100   5]
滝沢鉄工所,2019,Q2,69.74944800235109,[100   5]
滝沢鉄工所,2019,Q3,77.93020000000003,[100   5]
滝沢鉄工所,2019,Q4,45.718158668234054,[100   5]
滝沢鉄工所,2020,Q1,15.053764884263783,[100   5]
滝沢鉄工所,2020,Q2,-15.506853084605918,[100   5]
滝沢鉄工所,2020,Q3,-19.425136781361413,[100   5]
滝沢鉄工所,2020,Q4,-18.677126396395025,[100   5]
焼津水産化学工業,2018,Q1,8.70526847402597,[100   5]
焼津水産化学工業,2018,Q2,5.551583510737632,[100   5]
焼津水産化学工業,2018,Q3,19.2694598088023,[100   5]
焼津水産化学工業,2018,Q4,5.8795537950937975,[100   5]
焼津水産化学工業,2019,Q1,9.095545919913418,[100   5]
焼津水産化学工業,2019,Q2,8.901353373015871,[100   5]
焼津水産化学工業,2019,Q3,14.43278206959706,[100   5]
焼津水産化学工業,2019,Q4,4.643853397631781,[100   5]
焼津水産化学工業,2020,Q1,6.0069275793650805,[100   5]
焼津水産化学工業,2020,Q2,6.907469404761905,[100   5]
焼津水産化学工業,2020,Q3,6.0277753968253975,[100   5]
焼津水産化学工業,2020,Q4,4.134140578588082,[100   5]
熊谷組,2018,Q1,46.96997686511879,[500  15]
熊谷組,2018,Q2,70.70578388032793,[500  15]
熊谷組,2018,Q3,88.75554000000028,[500  15]
熊谷組,2018,Q4,91.56176910446311,[500  15]
熊谷組,2019,Q1,80.67344000000026,[500  15]
熊谷組,2019,Q2,81.76159820892559,[500  15]
熊谷組,2019,Q3,88.10300000000036,[500  15]
熊谷組,2019,Q4,89.7009600000001,[500  15]
熊谷組,2020,Q1,87.09246910446286,[500  15]
熊谷組,2020,Q2,85.44610910446265,[500  15]
熊谷組,2020,Q3,106.21616,[500  15]
熊谷組,2020,Q4,112.57918000000018,[500  15]
燦ホールディングス,2018,Q1,69.94963999999996,[250  15]
燦ホールディングス,2018,Q2,71.51463999999999,[250  15]
燦ホールディングス,2018,Q3,79.17863999999996,[250  15]
燦ホールディングス,2018,Q4,55.02604000000002,[250  15]
燦ホールディングス,2019,Q1,60.93583999999999,[250  15]
燦ホールディングス,2019,Q2,70.54923999999995,[250  15]
燦ホールディングス,2019,Q3,68.43633236191725,[250  15]
燦ホールディングス,2019,Q4,52.29269415911319,[250  15]
燦ホールディングス,2020,Q1,33.07339910140211,[250  15]
燦ホールディングス,2020,Q2,31.943859550701045,[250  15]
燦ホールディングス,2020,Q3,51.370039101402014,[250  15]
燦ホールディングス,2020,Q4,33.46999999999993,[250  15]
片倉コープアグリ,2018,Q1,12.777364029394336,[100  10]
片倉コープアグリ,2018,Q2,14.91060000000001,[100  10]
片倉コープアグリ,2018,Q3,19.265900000000002,[100  10]
片倉コープアグリ,2018,Q4,14.943599999999998,[100  10]
片倉コープアグリ,2019,Q1,19.018900000000006,[100  10]
片倉コープアグリ,2019,Q2,15.3424,[100  10]
片倉コープアグリ,2019,Q3,16.6967,[100  10]
片倉コープアグリ,2019,Q4,28.651199999999996,[100  10]
片倉コープアグリ,2020,Q1,34.895900000000026,[100  10]
片倉コープアグリ,2020,Q2,16.949499999999997,[100  10]
片倉コープアグリ,2020,Q3,17.630199999999988,[100  10]
片倉コープアグリ,2020,Q4,41.145499999999984,[100  10]
