企業名,会計年度,四半期,y_hat_ml2_a10
アイダエンジニアリング,2018,Q3,4.200213659888433
アイダエンジニアリング,2018,Q4,24.769623786693472
アイダエンジニアリング,2019,Q1,6.243929419454341
アイダエンジニアリング,2019,Q2,17.08116388008172
アイダエンジニアリング,2019,Q3,14.562757584781409
アイダエンジニアリング,2019,Q4,27.941710067986996
アイダエンジニアリング,2020,Q1,6.036164519040732
アイダエンジニアリング,2020,Q2,30.15675550870764
アイダエンジニアリング,2020,Q3,14.65931377430229
アイダエンジニアリング,2020,Q4,27.050941429389837
アイチコーポレーション,2018,Q1,4.885610584805875
アイチコーポレーション,2018,Q2,18.936711354673584
アイチコーポレーション,2018,Q3,24.030199995944592
アイチコーポレーション,2018,Q4,29.21583307006147
アイチコーポレーション,2019,Q1,17.19409073813316
アイチコーポレーション,2019,Q2,19.8557683882198
アイチコーポレーション,2019,Q3,2.288732328714671
アイチコーポレーション,2019,Q4,15.220647154152513
アイチコーポレーション,2020,Q1,9.757598617346648
アイチコーポレーション,2020,Q2,18.17433712702412
アイチコーポレーション,2020,Q3,16.85603265919992
アイチコーポレーション,2020,Q4,22.439171571204596
アイティフォー,2018,Q1,4.128304270989679
アイティフォー,2018,Q2,5.9363036438012085
アイティフォー,2018,Q3,8.660441063549946
アイティフォー,2018,Q4,23.359210396018113
アイティフォー,2019,Q1,2.7466776603578342
アイティフォー,2019,Q2,9.71242621227779
アイティフォー,2019,Q3,9.805025495373513
アイティフォー,2019,Q4,19.86481923655001
アイティフォー,2020,Q1,8.17971109478217
アイティフォー,2020,Q2,17.70754874626786
アイティフォー,2020,Q3,11.985894068647436
アイティフォー,2020,Q4,23.41361009970182
アイティメディア,2018,Q1,5.7194625801262315
アイティメディア,2018,Q2,4.959969915094035
アイティメディア,2018,Q3,5.251206654970371
アイティメディア,2018,Q4,12.774271114322476
アイティメディア,2019,Q1,5.314634531129011
アイティメディア,2019,Q2,11.037242650216687
アイティメディア,2019,Q3,10.198735291835588
アイティメディア,2019,Q4,12.691893365409213
アイティメディア,2020,Q1,10.577685795115068
アイティメディア,2020,Q2,18.093126912274904
アイティメディア,2020,Q3,20.88996970234387
アイティメディア,2020,Q4,20.740125403070465
アイネス,2018,Q1,0.848008385203908
アイネス,2018,Q2,13.909299524761746
アイネス,2018,Q3,-5.575317878682886
アイネス,2018,Q4,24.052052856254175
アイネス,2019,Q1,-1.951562832255421
アイネス,2019,Q2,68.31701061687797
アイネス,2019,Q3,-30.985880294339452
アイネス,2019,Q4,-55.421768926256675
アイネス,2020,Q1,-82.52464842855208
アイネス,2020,Q2,61.79622961362788
アイネス,2020,Q3,33.66702576551307
アイネス,2020,Q4,55.081420802099565
アイネット,2018,Q1,9.15726068857014
アイネット,2018,Q2,28.3153625349698
アイネット,2018,Q3,28.785895790668736
アイネット,2018,Q4,28.105245597518955
アイネット,2019,Q1,20.300192318144262
アイネット,2019,Q2,28.704206530334254
アイネット,2019,Q3,28.778228521743202
アイネット,2019,Q4,24.49202716255376
アイネット,2020,Q1,16.063820135780034
アイネット,2020,Q2,21.714398580985996
アイネット,2020,Q3,19.60909071946076
アイネット,2020,Q4,31.921442395157683
アイホン,2018,Q1,25.63225322295746
アイホン,2018,Q2,72.84008417940682
アイホン,2018,Q3,31.683825501142636
アイホン,2018,Q4,65.86362811044006
アイホン,2019,Q1,42.58585926412469
アイホン,2019,Q2,89.78121013196059
アイホン,2019,Q3,-1.1684712593570978
アイホン,2019,Q4,-33.6830619432138
アイホン,2020,Q1,-9.194824502056848
アイホン,2020,Q2,46.96430408305443
アイホン,2020,Q3,44.03484418594758
アイホン,2020,Q4,-30.867446961463962
アイロムグループ,2018,Q1,42.40914101799051
アイロムグループ,2018,Q2,34.93444291894943
アイロムグループ,2018,Q3,1.8948127958806111
アイロムグループ,2018,Q4,139.67887931192513
アイロムグループ,2019,Q1,17.429371924466565
アイロムグループ,2019,Q2,-130.16959931052529
アイロムグループ,2019,Q3,-17.138293569053644
アイロムグループ,2019,Q4,30.928181100484352
アイロムグループ,2020,Q1,53.30743903112827
アイロムグループ,2020,Q2,38.90665450708076
アイロムグループ,2020,Q3,47.87237047638058
アイロムグループ,2020,Q4,45.3171059842887
アキレス,2018,Q1,42.076605221490354
アキレス,2018,Q2,39.08941621850792
アキレス,2018,Q3,17.277308311444088
アキレス,2018,Q4,-33.510553570275675
アキレス,2019,Q1,5.7524361084585856
アキレス,2019,Q2,-4.9324564732479
アキレス,2019,Q3,10.592958218878024
アキレス,2019,Q4,-51.86082888781622
アキレス,2020,Q1,62.64498886864346
アキレス,2020,Q2,68.26128496751555
アキレス,2020,Q3,-18.205181034939653
アキレス,2020,Q4,23.899554916487624
アクシアル　リテイリング,2018,Q1,54.69529933363232
アクシアル　リテイリング,2018,Q2,86.41468532191544
アクシアル　リテイリング,2018,Q3,118.47977662529804
アクシアル　リテイリング,2018,Q4,78.19440091204147
アクシアル　リテイリング,2019,Q1,102.12615413441677
アクシアル　リテイリング,2019,Q2,58.9521981745565
アクシアル　リテイリング,2019,Q3,73.10478073635898
アクシアル　リテイリング,2019,Q4,75.78377545958078
アクシアル　リテイリング,2020,Q1,127.35059951494928
アクシアル　リテイリング,2020,Q2,70.8641597774311
アクシアル　リテイリング,2020,Q3,73.47871662223895
アクシアル　リテイリング,2020,Q4,57.09122818400363
アクセル,2018,Q1,-92.43382790085974
アクセル,2018,Q2,20.819424271201136
アクセル,2018,Q3,-5.322483125313113
アクセル,2018,Q4,-27.833467862378384
アクセル,2019,Q1,43.80642983521135
アクセル,2019,Q2,-39.7676622189625
アクセル,2019,Q3,71.81440622937663
アクセル,2019,Q4,-15.103458358072341
アクセル,2020,Q1,28.768335687313883
アクセル,2020,Q2,14.730220342629451
アクセル,2020,Q3,8.631641317256237
アクセル,2020,Q4,-2.0474818467094877
アジアパイルホールディングス,2018,Q1,-0.2994658333101654
アジアパイルホールディングス,2018,Q2,0.9157727023032152
アジアパイルホールディングス,2018,Q3,-3.0184520939969133
アジアパイルホールディングス,2018,Q4,21.29986733234712
アジアパイルホールディングス,2019,Q1,52.165441635587314
アジアパイルホールディングス,2019,Q2,4.649668854783819
アジアパイルホールディングス,2019,Q3,20.816184643137174
アジアパイルホールディングス,2019,Q4,10.971999712167639
アジアパイルホールディングス,2020,Q1,15.400873507603691
アジアパイルホールディングス,2020,Q2,10.71465214390571
アジアパイルホールディングス,2020,Q3,18.910985826326673
アジアパイルホールディングス,2020,Q4,6.857723394708923
アステラス製薬,2018,Q1,31.89688889893017
アステラス製薬,2018,Q2,34.65925863258497
アステラス製薬,2018,Q3,53.78586973861438
アステラス製薬,2018,Q4,18.77542524818416
アステラス製薬,2019,Q1,35.21198465081416
アステラス製薬,2019,Q2,25.333243729758358
アステラス製薬,2019,Q3,36.69754195990392
アステラス製薬,2019,Q4,31.893817841079436
アステラス製薬,2020,Q1,26.491967300235114
アステラス製薬,2020,Q2,41.11138824536799
アステラス製薬,2020,Q3,57.17610743111203
アステラス製薬,2020,Q4,29.80548838699836
アズビル,2018,Q1,56.49750782408003
アズビル,2018,Q2,55.726533686622645
アズビル,2018,Q3,10.754252845546603
アズビル,2018,Q4,231.9965594199067
アズビル,2019,Q1,56.12962257905552
アズビル,2019,Q2,-86.19368765515537
アズビル,2019,Q3,-66.41755778228548
アズビル,2019,Q4,58.21329026437315
アズビル,2020,Q1,-3.950172880778946
アズビル,2020,Q2,10.844829290982048
アズビル,2020,Q3,26.108702749462516
アズビル,2020,Q4,41.473607342414425
アズワン,2018,Q1,74.4085855071912
アズワン,2018,Q2,61.77921398851314
アズワン,2018,Q3,75.00531118191016
アズワン,2018,Q4,84.67127649550304
アズワン,2019,Q1,65.34015375830862
アズワン,2019,Q2,74.50670430938314
アズワン,2019,Q3,77.2619438233308
アズワン,2019,Q4,92.78495878302665
アズワン,2020,Q1,54.874819961879936
アズワン,2020,Q2,58.461397788046625
アズワン,2020,Q3,110.78978098168987
アズワン,2020,Q4,144.7214562171714
アツギ,2018,Q1,-26.449010812642737
アツギ,2018,Q2,-1.1049425016683652
アツギ,2018,Q3,33.42778884032611
アツギ,2018,Q4,-32.377813158065514
アツギ,2019,Q1,-96.39856709337889
アツギ,2019,Q2,-65.88834516223359
アツギ,2019,Q3,-6.692734864623766
アツギ,2019,Q4,-185.81560783734068
アツギ,2020,Q1,97.40432124660815
アツギ,2020,Q2,-519.5927247451808
アツギ,2020,Q3,-11.948818416014564
アツギ,2020,Q4,-41.27341006861443
アドウェイズ,2018,Q1,21.846687112621787
アドウェイズ,2018,Q2,6.255803785748228
アドウェイズ,2018,Q3,-3.5298409933866957
アドウェイズ,2018,Q4,-3.8413278927353165
アドウェイズ,2019,Q1,-7.870611347252206
アドウェイズ,2019,Q2,2.642703419158621
アドウェイズ,2019,Q3,-0.04704419526175041
アドウェイズ,2019,Q4,13.223976144926784
アドウェイズ,2020,Q1,0.5933371630194149
アドウェイズ,2020,Q2,10.51232209311349
アドウェイズ,2020,Q3,14.44422770763245
アドウェイズ,2020,Q4,0.8397328955489547
アドソル日進,2018,Q1,17.51715658530199
アドソル日進,2018,Q2,12.839422734060602
アドソル日進,2018,Q3,17.50806884915663
アドソル日進,2018,Q4,4.007028831779459
アドソル日進,2019,Q1,28.680115530665777
アドソル日進,2019,Q2,29.257473979446516
アドソル日進,2019,Q3,28.328364951061896
アドソル日進,2019,Q4,10.394620849634489
アドソル日進,2020,Q1,35.0701855585359
アドソル日進,2020,Q2,30.331226670581398
アドソル日進,2020,Q3,32.66484373553955
アドソル日進,2020,Q4,17.851047849749143
アドバネクス,2018,Q1,29.24926061008106
アドバネクス,2018,Q2,-39.094457487966295
アドバネクス,2018,Q3,-22.90062627609793
アドバネクス,2018,Q4,-36.90271912177103
アドバネクス,2019,Q1,-67.8936562419627
アドバネクス,2019,Q2,50.68627591893851
アドバネクス,2019,Q3,43.16810210903473
アドバネクス,2019,Q4,42.92089752428212
アドバネクス,2020,Q1,-134.98484663050914
アドバネクス,2020,Q2,-101.72537802481517
アドバネクス,2020,Q3,51.326637129051754
アドバネクス,2020,Q4,-246.8587847632714
アドバンテスト,2018,Q1,89.7326737344295
アドバンテスト,2018,Q2,64.30709876883208
アドバンテスト,2018,Q3,72.35242430702989
アドバンテスト,2018,Q4,30.38203338050605
アドバンテスト,2019,Q1,52.598810996335075
アドバンテスト,2019,Q2,63.520160688396274
アドバンテスト,2019,Q3,52.107656334357216
アドバンテスト,2019,Q4,53.855001801160384
アドバンテスト,2020,Q1,63.06018507769258
アドバンテスト,2020,Q2,77.04278510050122
アドバンテスト,2020,Q3,42.49012691995159
アドバンテスト,2020,Q4,105.40534683004076
アドヴァングループ,2018,Q1,-26.641024726150253
アドヴァングループ,2018,Q2,30.337026586187278
アドヴァングループ,2018,Q3,47.511452034694486
アドヴァングループ,2018,Q4,-10.507894378883535
アドヴァングループ,2019,Q1,50.15246463959547
アドヴァングループ,2019,Q2,30.5938833552307
アドヴァングループ,2019,Q3,38.608602154552386
アドヴァングループ,2019,Q4,33.93669199280971
アドヴァングループ,2020,Q1,18.50820644269787
アドヴァングループ,2020,Q2,25.78393805371425
アドヴァングループ,2020,Q3,24.247218754772547
アドヴァングループ,2020,Q4,23.955776309754114
アネスト岩田,2018,Q1,14.252839503185045
アネスト岩田,2018,Q2,26.563545709656857
アネスト岩田,2018,Q3,20.172228851330917
アネスト岩田,2018,Q4,11.344052122782628
アネスト岩田,2019,Q1,21.158573526059776
アネスト岩田,2019,Q2,23.476144283538837
アネスト岩田,2019,Q3,9.04142587264904
アネスト岩田,2019,Q4,15.098399422039439
アネスト岩田,2020,Q1,10.567029825277842
アネスト岩田,2020,Q2,25.80100799038702
アネスト岩田,2020,Q3,25.352938050165235
アネスト岩田,2020,Q4,18.84096510487909
アマダ,2018,Q1,-2.274601327734194
アマダ,2018,Q2,14.547824636683778
アマダ,2018,Q3,22.82351123968617
アマダ,2018,Q4,37.125136978207536
アマダ,2019,Q1,17.696900625443014
アマダ,2019,Q2,26.619955215643355
アマダ,2019,Q3,21.75677216103559
アマダ,2019,Q4,21.888685019658713
アマダ,2020,Q1,20.226227605205807
アマダ,2020,Q2,29.420588827599495
アマダ,2020,Q3,31.699294752647155
アマダ,2020,Q4,21.65232217145801
アマノ,2018,Q1,-2.9507324065753764
アマノ,2018,Q2,33.96664504951312
アマノ,2018,Q3,32.51410505752028
アマノ,2018,Q4,62.11404432428318
アマノ,2019,Q1,13.555358861682194
アマノ,2019,Q2,33.1875910718087
アマノ,2019,Q3,31.91789452446431
アマノ,2019,Q4,37.23098375125549
アマノ,2020,Q1,1.916471720509044
アマノ,2020,Q2,9.50696805972808
アマノ,2020,Q3,5.870374144813212
アマノ,2020,Q4,37.014961047117126
アミューズ,2018,Q1,86.62602689153624
アミューズ,2018,Q2,-0.35941872632547955
アミューズ,2018,Q3,60.32040286348115
アミューズ,2018,Q4,78.8292419936931
アミューズ,2019,Q1,70.61831244622684
アミューズ,2019,Q2,24.391224183210596
アミューズ,2019,Q3,51.127841082334015
アミューズ,2019,Q4,59.689954096258276
アミューズ,2020,Q1,59.25612969239301
アミューズ,2020,Q2,57.39130210280134
アミューズ,2020,Q3,63.91964238573495
アミューズ,2020,Q4,-5.770423324542108
アリアケジャパン,2018,Q1,61.93927073744038
アリアケジャパン,2018,Q2,66.1643898338854
アリアケジャパン,2018,Q3,79.12276073472214
アリアケジャパン,2018,Q4,78.20574847514419
アリアケジャパン,2019,Q1,-520.4826463744848
アリアケジャパン,2019,Q2,56.169850151388346
アリアケジャパン,2019,Q3,-1113.6157711170804
アリアケジャパン,2019,Q4,129.09831074910448
アリアケジャパン,2020,Q1,-370.5745071506641
アリアケジャパン,2020,Q2,-15.052472772818533
アリアケジャパン,2020,Q3,120.83381062109424
アリアケジャパン,2020,Q4,141.57666226838595
アルインコ,2018,Q1,0.369950347469743
アルインコ,2018,Q2,33.342867697970355
アルインコ,2018,Q3,31.037565536077793
アルインコ,2018,Q4,6.67506965436143
アルインコ,2019,Q1,31.14725953899323
アルインコ,2019,Q2,33.81361742900337
アルインコ,2019,Q3,40.009651532520394
アルインコ,2019,Q4,9.839597656093435
アルインコ,2020,Q1,3.336988051105024
アルインコ,2020,Q2,6.796056343450594
アルインコ,2020,Q3,20.607809561715904
アルインコ,2020,Q4,17.540124361668372
アルコニックス,2018,Q1,127.56931166775966
アルコニックス,2018,Q2,159.90441818494196
アルコニックス,2018,Q3,106.42054088510108
アルコニックス,2018,Q4,61.233533994543905
アルコニックス,2019,Q1,42.15295192941664
アルコニックス,2019,Q2,45.28972174583645
アルコニックス,2019,Q3,-47.95116392655704
アルコニックス,2019,Q4,-3.066452625749278
アルコニックス,2020,Q1,67.43262410479053
アルコニックス,2020,Q2,62.809705038346394
アルコニックス,2020,Q3,33.791244071778806
アルコニックス,2020,Q4,29.93053586662036
アルゴグラフィックス,2018,Q1,84.98108483014721
アルゴグラフィックス,2018,Q2,72.73557641200406
アルゴグラフィックス,2018,Q3,70.88692117871733
アルゴグラフィックス,2018,Q4,115.68148165108602
アルゴグラフィックス,2019,Q1,166.9896561101483
アルゴグラフィックス,2019,Q2,57.43342747363872
アルゴグラフィックス,2019,Q3,27.50108007140873
アルゴグラフィックス,2019,Q4,-9.467923423010404
アルゴグラフィックス,2020,Q1,69.42917261806126
アルゴグラフィックス,2020,Q2,48.846966819703226
アルゴグラフィックス,2020,Q3,20.72653430570191
アルゴグラフィックス,2020,Q4,37.15587233708465
アルビス,2018,Q1,46.16155739038678
アルビス,2018,Q2,38.611747021817855
アルビス,2018,Q3,104.19668888231607
アルビス,2018,Q4,103.83923253643545
アルビス,2019,Q1,-66.4152896865443
アルビス,2019,Q2,8.910275499451235
アルビス,2019,Q3,-10.663331848247328
アルビス,2019,Q4,-61.32439114286397
アルビス,2020,Q1,143.50502339267513
アルビス,2020,Q2,168.01912551064888
アルビス,2020,Q3,175.1982706987327
アルビス,2020,Q4,-7.108707656401423
アルファ,2018,Q1,26.224035126360775
アルファ,2018,Q2,-121.76176701834635
アルファ,2018,Q3,62.465090266056166
アルファ,2018,Q4,210.71886421285583
アルファ,2019,Q1,-309.62826048575164
アルファ,2019,Q2,-6.58849736107063
アルファ,2019,Q3,195.1229278585758
アルファ,2019,Q4,80.75915708282523
アルファ,2020,Q1,-305.9919932322699
アルファ,2020,Q2,683.8602731244089
アルファ,2020,Q3,203.07987750133617
アルファ,2020,Q4,-22.724310603634308
アルファシステムズ,2018,Q1,40.945349248959275
アルファシステムズ,2018,Q2,43.261034761432185
アルファシステムズ,2018,Q3,38.1687787256712
アルファシステムズ,2018,Q4,47.16973320313716
アルファシステムズ,2019,Q1,27.094270631309495
アルファシステムズ,2019,Q2,29.723175611732188
アルファシステムズ,2019,Q3,36.22817730360401
アルファシステムズ,2019,Q4,50.525880430609035
アルファシステムズ,2020,Q1,-2.2432611413515247
アルファシステムズ,2020,Q2,65.36925480522748
アルファシステムズ,2020,Q3,24.729589374588258
アルファシステムズ,2020,Q4,51.26310190265356
アルフレッサ　ホールディングス,2018,Q1,39.02671280299866
アルフレッサ　ホールディングス,2018,Q2,41.81524035134546
アルフレッサ　ホールディングス,2018,Q3,58.42019615204919
アルフレッサ　ホールディングス,2018,Q4,11.789665236041817
アルフレッサ　ホールディングス,2019,Q1,44.64785250315582
アルフレッサ　ホールディングス,2019,Q2,89.2812508718535
アルフレッサ　ホールディングス,2019,Q3,74.52450466437442
アルフレッサ　ホールディングス,2019,Q4,65.00282733658469
アルフレッサ　ホールディングス,2020,Q1,46.353260645693595
アルフレッサ　ホールディングス,2020,Q2,34.33350653663951
アルフレッサ　ホールディングス,2020,Q3,50.773426384002306
アルフレッサ　ホールディングス,2020,Q4,23.060099444306353
アルプスアルパイン,2018,Q1,63.57922891514756
アルプスアルパイン,2018,Q2,88.22143153367864
アルプスアルパイン,2018,Q3,40.44549098420914
アルプスアルパイン,2018,Q4,-52.63648745965409
アルプスアルパイン,2019,Q1,3.514443159516791
アルプスアルパイン,2019,Q2,57.683822231763
アルプスアルパイン,2019,Q3,-16.230874438765206
アルプスアルパイン,2019,Q4,-112.31303254358022
アルプスアルパイン,2020,Q1,-52.228006656945624
アルプスアルパイン,2020,Q2,-15.841641582983822
アルプスアルパイン,2020,Q3,46.03858652725738
アルプスアルパイン,2020,Q4,37.08454514243542
アルプス物流,2018,Q1,23.33559452989808
アルプス物流,2018,Q2,-10.910081075355524
アルプス物流,2018,Q3,5.6075442017868475
アルプス物流,2018,Q4,20.310223355300696
アルプス物流,2019,Q1,15.066074827542579
アルプス物流,2019,Q2,17.788203209751174
アルプス物流,2019,Q3,29.145426039644644
アルプス物流,2019,Q4,9.497855233627718
アルプス物流,2020,Q1,9.391527366816206
