企業名,y_test_Max_error,y_hat_rw_Max_error,y_hat_sarima_br_Max_error,y_hat_sarima_f_Max_error,y_hat_sarima_g_Max_error,y_hat_umlp_Max_error,y_hat_men_Max_error,y_hat_ml1_Max_error,y_hat_ml2_Max_error,y_hat_mlgb_Max_error,y_hat_mlm1_Max_error,y_hat_mlm2_Max_error,y_hat_mlm3_Max_error,y_hat_mlm4_Max_error,y_hat_mmlp_Max_error,y_hat_mraf_Max_error,y_hat_msvm_Max_error,y_test_Max_percentage_error,y_hat_rw_Max_percentage_error,y_hat_sarima_br_Max_percentage_error,y_hat_sarima_f_Max_percentage_error,y_hat_sarima_g_Max_percentage_error,y_hat_umlp_Max_percentage_error,y_hat_men_Max_percentage_error,y_hat_ml1_Max_percentage_error,y_hat_ml2_Max_percentage_error,y_hat_mlgb_Max_percentage_error,y_hat_mlm1_Max_percentage_error,y_hat_mlm2_Max_percentage_error,y_hat_mlm3_Max_percentage_error,y_hat_mlm4_Max_percentage_error,y_hat_mmlp_Max_percentage_error,y_hat_mraf_Max_percentage_error,y_hat_msvm_Max_percentage_error,y_test_MAE,y_hat_rw_MAE,y_hat_sarima_br_MAE,y_hat_sarima_f_MAE,y_hat_sarima_g_MAE,y_hat_umlp_MAE,y_hat_men_MAE,y_hat_ml1_MAE,y_hat_ml2_MAE,y_hat_mlgb_MAE,y_hat_mlm1_MAE,y_hat_mlm2_MAE,y_hat_mlm3_MAE,y_hat_mlm4_MAE,y_hat_mmlp_MAE,y_hat_mraf_MAE,y_hat_msvm_MAE,y_test_MAPE,y_hat_rw_MAPE,y_hat_sarima_br_MAPE,y_hat_sarima_f_MAPE,y_hat_sarima_g_MAPE,y_hat_umlp_MAPE,y_hat_men_MAPE,y_hat_ml1_MAPE,y_hat_ml2_MAPE,y_hat_mlgb_MAPE,y_hat_mlm1_MAPE,y_hat_mlm2_MAPE,y_hat_mlm3_MAPE,y_hat_mlm4_MAPE,y_hat_mmlp_MAPE,y_hat_mraf_MAPE,y_hat_msvm_MAPE,y_test_MSPE,y_hat_rw_MSPE,y_hat_sarima_br_MSPE,y_hat_sarima_f_MSPE,y_hat_sarima_g_MSPE,y_hat_umlp_MSPE,y_hat_men_MSPE,y_hat_ml1_MSPE,y_hat_ml2_MSPE,y_hat_mlgb_MSPE,y_hat_mlm1_MSPE,y_hat_mlm2_MSPE,y_hat_mlm3_MSPE,y_hat_mlm4_MSPE,y_hat_mmlp_MSPE,y_hat_mraf_MSPE,y_hat_msvm_MSPE,y_test_MAPE-UB,y_hat_rw_MAPE-UB,y_hat_sarima_br_MAPE-UB,y_hat_sarima_f_MAPE-UB,y_hat_sarima_g_MAPE-UB,y_hat_umlp_MAPE-UB,y_hat_men_MAPE-UB,y_hat_ml1_MAPE-UB,y_hat_ml2_MAPE-UB,y_hat_mlgb_MAPE-UB,y_hat_mlm1_MAPE-UB,y_hat_mlm2_MAPE-UB,y_hat_mlm3_MAPE-UB,y_hat_mlm4_MAPE-UB,y_hat_mmlp_MAPE-UB,y_hat_mraf_MAPE-UB,y_hat_msvm_MAPE-UB,y_test_MSPE-UB,y_hat_rw_MSPE-UB,y_hat_sarima_br_MSPE-UB,y_hat_sarima_f_MSPE-UB,y_hat_sarima_g_MSPE-UB,y_hat_umlp_MSPE-UB,y_hat_men_MSPE-UB,y_hat_ml1_MSPE-UB,y_hat_ml2_MSPE-UB,y_hat_mlgb_MSPE-UB,y_hat_mlm1_MSPE-UB,y_hat_mlm2_MSPE-UB,y_hat_mlm3_MSPE-UB,y_hat_mlm4_MSPE-UB,y_hat_mmlp_MSPE-UB,y_hat_mraf_MSPE-UB,y_hat_msvm_MSPE-UB,y_test_Large_error_rate,y_hat_rw_Large_error_rate,y_hat_sarima_br_Large_error_rate,y_hat_sarima_f_Large_error_rate,y_hat_sarima_g_Large_error_rate,y_hat_umlp_Large_error_rate,y_hat_men_Large_error_rate,y_hat_ml1_Large_error_rate,y_hat_ml2_Large_error_rate,y_hat_mlgb_Large_error_rate,y_hat_mlm1_Large_error_rate,y_hat_mlm2_Large_error_rate,y_hat_mlm3_Large_error_rate,y_hat_mlm4_Large_error_rate,y_hat_mmlp_Large_error_rate,y_hat_mraf_Large_error_rate,y_hat_msvm_Large_error_rate,nikkei_cat_code_l,nikkei_cat_code_m,nikkei_cat_code_s,tse_cat_code,jis_prefec_code_head,jis_prefec_code_main,age_real_day,age_real_year,age_format_day,age_format_year
太平洋興発,0.0,50.674242617607504,44.44640562186928,58.96892987738728,37.61263336694637,32.496415600000006,62.1386712229609,62.04043780247558,103.6087017035042,38.0562871696055,59.383501698764505,144.5039133141608,119.60771422321548,450.68990503467376,55.747956,34.92020000000001,36.85583241693519,0.0,17.37623762376238,3.2224143044825517,5.468250289532837,9.502731162919265,13.725584158415842,4.598024266792582,15.771608681867242,12.677703168255318,2.0980105074358195,2.6866487617732773,15.036827608133278,24.31900037240727,177.97692073859636,3.413416857440167,4.85049504950495,4.179007115570887,0.0,23.34535355146729,17.562617540640478,20.283976220247265,17.4715476665378,14.547820543133955,22.532939533205607,18.29383208209172,41.56848447955313,17.512611310577537,23.44985559980825,41.54359543546885,33.71556562805012,167.0033873037504,20.10685096813396,12.27444744693459,17.288298208581047,0.0,3.115891508787087,1.235973061000482,1.7391172481809087,1.9681836144600928,2.0021470456638,1.6607603220698126,2.3187128169687106,4.200323519583574,1.0854763916749024,1.3180351960276089,3.201225711657409,4.556452577435472,26.48138907919758,1.2945197203411667,1.0783441838497947,1.24785422954983,0.0,31.88075428594051,2.208162580002807,6.065525096382015,10.206101195449074,16.980069624935922,4.95036660026451,23.03843187790454,35.121620860723176,1.3937178501389378,2.2263298636071105,28.349636329955946,67.78798739228414,2987.7764191371957,2.815293231008044,2.797350516013734,2.528614897831638,0.0,0.7459003250490047,0.8008850469164178,0.7651436311198659,0.700062503266251,0.6874600980336666,0.7167650416296282,0.6313346313536022,0.8863995694359911,0.8664414471957601,0.8613531699534533,0.752068878194506,0.8025575343050676,1.0,0.6925568061702095,0.6108163475427183,0.8199145250250943,0.0,0.6624842138886359,0.705729558944296,0.6599004067997968,0.5984175238120534,0.5993484700522859,0.6384193520050913,0.5543450544205384,0.8267113218314495,0.7751219140678248,0.8166548329060168,0.6615044793388906,0.7421814032980739,1.0,0.6040262839981502,0.5007406863572038,0.7143392801930352,0.0,5.739982367476164,1.8701760281681283,3.337536680946502,3.5362422223876835,4.15524867431232,2.88799056088037,4.374756371230217,5.970885925221375,1.6571048334374274,1.608909368098874,5.898313666925806,6.630842564695606,26.48138907919758,2.2039258283419145,2.402583508921229,2.283819113574207,2,43,429,6050,13,13,36868,100,36868,100
太平電業,0.0,125.76119182804231,148.9555088726532,150.89379687891017,107.50856002468426,108.23002,68.20906574256453,67.56624366919287,133.90460890010627,122.95185425784852,118.95888071839948,86.26347683228562,74.71656727001165,279.6199275685669,118.68719,82.11899999999997,126.07303045904294,0.0,23.42441521470588,18.1561114044971,26.851631968477605,20.02466033080164,2.984395850038333,3.2982644717131278,2.493139206964749,7.321409693106149,5.468087971452684,13.91920826491914,7.207072937472158,3.018712995607309,14.323711148803373,8.156890770800981,7.149822282811668,3.7918081178556986,0.0,51.88343265233686,54.00952061592228,57.72903568326162,42.66078189893843,46.26564726900352,24.8351600335938,23.0089370335869,44.64275070994268,47.31851138393554,42.99239138664706,42.14051541084286,36.92371783410618,113.10898312459652,38.17737006900352,31.719913064330512,48.17678575667404,0.0,2.8900840754877914,2.2310560591382806,3.0418507800004506,2.2241570727235884,0.7685822176271003,0.8224486301445011,0.7031433616896084,1.7610463661764355,0.985364280586342,1.888694779617332,1.390753590623518,0.966886734052668,3.8073941375960874,1.169791271307294,1.1522459680093864,0.849875699467153,0.0,47.8624633377888,28.37662025830261,61.46696935950933,33.88285292564264,1.126744360987937,1.5223811083558048,1.0579056302479828,8.610218223744772,2.855561036380617,17.446541442900536,5.559770317040897,1.857977531733806,32.20820809744463,5.847073354648146,4.773994430931356,1.5830103048614828,0.0,0.6291800970710723,0.6681511883420224,0.6787988684053691,0.5786267187843684,0.6032158967905725,0.5198135647672518,0.480977136666552,0.5912394377747302,0.6130236162986183,0.5629524984524189,0.6315614532294994,0.5819464852510773,0.8169394631751973,0.573383707073879,0.5746943242909234,0.6172250229791781,0.0,0.5047808592395039,0.5151122958265645,0.5389717840574607,0.3869124473121814,0.4678594785107683,0.4171377526462723,0.3679896707152331,0.4798453865371161,0.4472288644184892,0.4224928879410931,0.4855275329711503,0.4495606161241916,0.7720857016971922,0.3858344340832948,0.4298219547356319,0.468192904641785,0.0,7.782711935250156,7.251619483185032,10.452207646380325,10.87318212363532,2.984395850038333,1.907905196131748,1.8886649000922264,3.807536628164093,5.468087971452684,6.302969124659652,3.2775764121820563,2.1548207464047726,5.485682011631335,8.156890770800981,3.310206574873852,3.7918081178556986,2,41,404,2050,13,13,27035,74,27035,74
太陽ホールディングス,0.0,124.59,95.96311989462008,102.7664963065499,85.42619712921632,97.427685,171.72218677371376,165.9788347674315,214.84928550703063,92.78638878292509,139.79859986007966,79.17347055786797,122.03599773085044,320.7491051237131,100.87591,114.69510000000002,102.69889801102386,0.0,2.594321594321594,1.4956845370109118,1.601722199291613,1.346298460384116,1.72486481026481,3.696637171154366,3.518949129133801,3.67892612169573,2.385628049980467,2.1630604960556967,2.05926257268823,3.331586069638287,5.492279197323854,2.6992837018837017,2.6854390072582537,2.595473294996756,0.0,50.12583333333333,27.31583610448736,24.66373042503564,28.36705057490619,36.39304333333333,76.18495543399901,73.905426531446,87.99041149444973,32.09631949460064,36.530967140762506,39.54976745027229,46.66255498403476,85.73957238689496,37.7699225,29.32083333333333,28.206921988783552,0.0,0.9410733891650046,0.4553961088708556,0.3757082820909028,0.4618549045196816,0.6168321453314486,1.3229201959078067,1.278267613302306,1.5029545307909151,0.6016431936143098,0.5873073742672824,0.700294234619938,0.8601114538818607,1.2882198057473222,0.7146527835435993,0.5963224949359001,0.5721507726173367,0.0,1.8228959251821175,0.4287722326940142,0.2970006206764267,0.3924376252617637,0.60506604339613,2.7377530404190185,2.5405297551373853,3.3683460898769373,0.9411590935776918,0.6735245842812564,0.7808582129825848,1.4696539960020745,4.014643109121601,1.2221964305150708,1.2072065579064153,1.0833942767722071,0.0,0.5151532385894724,0.3887636131731182,0.3255647654832684,0.4053753919112792,0.5132174694864383,0.7980425844064466,0.785716305719233,0.8434506836712595,0.3884679754811817,0.4841028473231391,0.5932701350909417,0.6109020931454964,0.6455612198881365,0.4595557787292448,0.323311686773488,0.3221477240722355,0.0,0.455034489314239,0.2673354363579733,0.1665411203677965,0.2603298084861684,0.3316464449345577,0.6982521489059265,0.6875062316578612,0.7679794068011249,0.24025351526131,0.3539160348366074,0.4690871657284525,0.5021585793993962,0.5738288888860841,0.3168121539494702,0.2136014815284482,0.2068604243682125,0.0,2.0222083613812774,1.399794974186425,1.601722199291613,1.3388770756504145,1.621688055070061,2.04975522300272,1.9851026151661455,1.989255770679484,2.2790513087987687,1.61922716166486,1.6421445971739772,1.747628082209093,2.542380606062045,2.5305820288861263,2.638064848974472,2.5000182912706075,1,07,069,3200,11,13,24655,67,24655,67
太陽誘電,0.0,52.92,60.83496778478578,68.63925999184198,54.3517271826886,60.26361,63.44895687006973,64.2000375414278,87.6720313879898,61.39861087707596,77.33325108839266,41.74627387895684,53.711156273567646,295.5977810982983,49.6384,62.0062,56.70850538108131,0.0,3.3621346886912327,1.844952316358656,1.508777619533585,2.3905273963225664,3.828691867852605,4.031064604197568,3.986828975778035,4.512322707731749,2.089739527512033,4.9131671593642094,0.8288250317833242,1.415754655627797,4.535099433849314,3.1536467598475224,3.939402795425667,2.8044675561279924,0.0,24.148402484834065,21.19352628489623,21.039355095240047,21.032837366512016,24.350986918167397,22.962334111352472,24.119253309161103,38.18781177934553,37.62657365815645,23.225107005751003,19.26927531748802,19.255216777031208,73.73151007336688,24.055181109834063,17.074177484834077,32.846479991439566,0.0,0.7491286141323196,0.5178489041497331,0.4918849677125841,0.5740259415143885,0.6741953623847533,0.6759298595831864,0.7041798872524797,0.9769780631183912,0.821405342385832,0.727757554356809,0.414902338045306,0.4253975822860912,1.656139371413932,0.6405370199533187,0.5701592990219008,0.7627054141092526,0.0,1.4033472748415212,0.5090732226923121,0.4641403306968741,0.7455317395203377,1.4330652655490967,1.5803532391049515,1.5924799109301997,2.3109109587043037,0.8334904974045267,2.203391003329628,0.2366851108933233,0.3224028181897265,4.869911023914685,1.0346188098069158,1.3999965185480676,0.9888985347335916,0.0,0.4744174597685083,0.4394024541539011,0.4297076942747058,0.4329642081327431,0.4348513656600922,0.4160635048424778,0.4435165448560169,0.5994687118614213,0.7305937150931624,0.3977253380250309,0.414902338045306,0.3907513609837748,0.7921782730384406,0.4610664566326919,0.3252090660697617,0.6123331177652532,0.0,0.3523987782694771,0.2919104596121392,0.3135199898163416,0.2946666576206867,0.2874285739816952,0.2943722419251103,0.3260644488669947,0.5025652671340187,0.5529062230006757,0.2670676629726545,0.2366851108933233,0.2387060477787446,0.6947543667055728,0.2891614859821841,0.1900886531641044,0.4168120119523815,0.0,2.0988446174552453,1.4706786999749917,1.3730636406272696,1.8463704002898715,2.436063980347966,2.5591981284442507,2.5639800543787774,1.906022443016728,2.089739527512033,2.980193297990669,0.0,1.415754655627797,3.07350663610118,3.1536467598475224,3.939402795425667,2.8044675561279924,1,23,225,3650,13,13,25941,71,25941,71
奥村組,0.0,63.330000000000005,56.87780161035128,57.52642156509148,50.59405792856264,81.2092055,44.77747006372908,46.66483050170064,86.56609446566085,89.41077882620868,109.17429079659138,331.1614503254872,322.0873137576503,3488.763131360496,54.559026,34.5653000000001,90.8953369740426,0.0,1.9142944597490048,1.0672794050131145,1.3758315446685927,1.265766910123505,1.4105024431957,0.5902535714755072,0.5751149926263327,1.0747147435332272,0.8791467261083425,2.063783492136813,3.5945017944804865,3.979120897275128,40.74229979400322,1.5466311600857057,1.1567393539676745,0.914491156970716,0.0,31.9675,25.33543128985072,25.743485777773696,26.24102576882265,39.02369204166667,17.444092172136,17.158340006170995,34.68448062357472,49.64876486476769,47.90388354593912,60.18687569359464,64.69865391506612,575.8281729903005,29.65451366666667,17.64852753386379,51.455863993620135,0.0,0.5389986015704744,0.400531018076836,0.4229082041214938,0.4865871307877472,0.5403717576203694,0.2600187440722881,0.2512392298016831,0.520522829118845,0.633592494813959,0.7830247537098289,0.9478065044779173,1.0376601639077618,8.248301266180176,0.5110078682020979,0.3314332360207688,0.6634139888306948,0.0,0.5148991295149956,0.2732831914546175,0.294986147789768,0.4172010157188621,0.4158295252857107,0.0958425095967506,0.090020243845,0.3785841353300613,0.4497662966597138,1.0400780342313063,2.2068830461484086,2.712487648198723,190.5987407964733,0.4346380017888052,0.2144099703485081,0.4909288680441665,0.0,0.4628073965913906,0.3924334681215959,0.3915889087324444,0.4349517797486152,0.5061632206873943,0.2600187440722881,0.2512392298016831,0.5133856128449427,0.633592494813959,0.5796304397266093,0.4905658464357187,0.5298971071332627,1.0,0.4654552715282889,0.3183716231901293,0.6634139888306948,0.0,0.292855522962851,0.2566364247237579,0.2205767778476709,0.3022432430369774,0.3333697634306242,0.0958425095967506,0.090020243845,0.3638345529252567,0.4497662966597138,0.4785737611829983,0.3589392868699708,0.4063632395283225,1.0,0.3186323396764672,0.1862394759303787,0.4909288680441665,0.0,1.9142944597490048,1.0485852997314409,1.3758315446685927,1.2065414041565277,1.4105024431957,0.0,0.0,1.0428232976434142,0.0,1.488146353559727,2.8289626321687926,3.0310522270979967,8.248301266180176,1.5466311600857057,1.1567393539676745,0.0,2,41,402,2050,27,27,30344,83,30344,83
宇徳,0.0,33.86495486265094,21.59067367358775,23.449092554547143,27.89683663209615,31.640950362650944,10.502865423065892,11.449733048193568,13.76703961668257,19.09916667302449,26.633864165883427,26.70270488703328,27.742216394310493,71.78064565395007,31.7293,14.7733,19.13676337891601,0.0,4.68010752688172,5.616619624384382,4.617462119731354,4.594656187250054,11.61504351145038,4.5000127992407615,4.5736107343579375,6.790852923361319,9.202502142685365,5.059348467709006,9.342909725342215,9.723932548190048,11.622758017756794,5.10938808373591,3.971317204301075,9.16158383729094,0.0,9.405412905220912,7.5726192061177455,7.773932055836036,8.182754643707197,9.961722121887576,4.238537700600319,4.455464348763463,5.0901591926734495,7.518769377045614,8.578015156215624,10.1408158435281,10.345195496348063,23.717811108759893,8.831820413554246,5.391137905220911,7.410324625180773,0.0,1.2011540501541365,1.340958275390979,1.2494539458209608,1.25782923037172,1.75349055976896,0.7390985130147768,0.7436982493380304,0.9533678611101624,1.6146024761233548,1.0832565057335806,1.7656718581024924,1.8027309844078927,2.784387721821513,1.0590700224035463,0.8344325510301953,1.6017371297644978,0.0,3.451815507187588,5.373278370910255,4.280513215266365,4.155517863144646,13.059597360562067,2.03876395088158,2.051416429182137,4.226709473034936,9.782352770971386,3.4309207731668603,9.89160590142904,10.545490086063271,17.02236738187487,3.5632746398059028,2.041252329342042,9.652329222988902,0.0,0.6215452874425186,0.4635102013744386,0.4836043911279551,0.5238062779200915,0.5865136075744478,0.382813511333993,0.395779675023485,0.397919668519276,0.4475146815926624,0.5292254305421554,0.633579346151738,0.6308364537359995,0.8874700814169536,0.4763841898601768,0.4203342241431088,0.4450332913616204,0.0,0.484099557783243,0.3472492327391998,0.3643207571546778,0.4176111343511241,0.4567262159930608,0.2552484514268929,0.2612134252358151,0.2575820683710425,0.3248865191625031,0.3910788306852046,0.5186480450204675,0.5166109696297418,0.8516491688636328,0.3453770204838375,0.3069164965527461,0.3244072079628696,0.0,2.7388262881348537,4.509792296066161,4.063398218772023,3.202068857354885,5.667907808778048,3.137710010084702,3.087511445887272,4.332689155545318,5.668351178122769,4.324186451148551,4.396277535852263,4.515683592015679,3.27630116848547,3.3307433301734783,2.656393307548346,5.6268153536115095,2,63,622,5200,14,14,38465,105,38465,105
宇部興産,0.0,90.32,64.23753123241679,63.116906281516805,95.71824979308144,146.30462,279.3331950141316,231.13726654490176,524.177003831079,115.10003555571416,132.6666236539757,130.82372866190588,358.99058403531984,7675.62647077317,96.020282,70.74029999999998,120.1089919008282,0.0,6.86322188449848,4.881271370244437,3.943222663931216,5.571080110639201,11.117372340425533,5.406100155102218,4.473335911455424,10.144706867255254,2.698587039263516,2.012234546549002,5.700294366549631,5.089273624851857,118.37379936921153,6.17983282674772,5.375402735562308,2.637509447257769,0.0,37.414221933714806,38.53524637557924,36.95663997776708,40.73740748500208,61.43138398371482,77.96847819422584,71.38472199035733,104.43888959226216,53.63220640351268,52.95067959859738,59.1891846038676,76.59904136451938,1518.8761426267315,38.56790135038148,31.68259663461973,55.31716187414538,0.0,1.102872550108239,1.0109737634563205,0.9048881482709216,0.9785205885025142,1.700578515766681,1.4732852746205425,1.389921409783633,2.1242710819079758,0.8924907818836618,0.790100987423442,1.4238181313478169,1.4051746697795002,28.30089652169308,0.9769173490701588,0.9128020174274764,0.9022186843692568,0.0,4.443930533216064,2.599777083302388,1.8527413835788948,3.0442978258799207,11.265575336875669,4.155368658751501,3.423728191013843,13.11159585507384,1.113127448711236,0.8837623580917463,4.433152248167802,4.072129375349093,2449.2002286847305,3.51735345301692,2.8834384124062065,1.1186311544988785,0.0,0.536290903320118,0.5964310861268826,0.5859654376373283,0.5494212173193466,0.720115001554035,0.7489729149796475,0.7279287730617788,0.5283098187882443,0.7509418619450355,0.6686686139481405,0.687409680278059,0.705072261459084,0.9359440730091276,0.5355874834369435,0.4595605171190508,0.7657595637644429,0.0,0.3876116564567792,0.4558204279424152,0.4618168416794086,0.4213475075636979,0.6649499677670988,0.6659046982578942,0.6546107657885892,0.4653960782592625,0.5895964480044834,0.5479629366217688,0.6104117385890988,0.6124272288769993,0.900850912949075,0.3976809501724714,0.2873578048127092,0.6222598141343797,0.0,3.2663265871524843,2.658170709317751,1.95676813190078,2.7163974847326706,3.3531124341103498,2.241678330812962,2.134844520094608,4.830307031487354,2.698587039263516,1.364297120425905,2.472816902139515,2.4002048166408336,33.83794293842074,3.647979193799293,3.7194490018505535,2.637509447257769,1,07,061,3200,35,13,28876,79,28876,79
安永,0.0,158.03529651025258,140.7717652563346,113.15267833277731,114.46025599464204,131.2927472102526,68.78040409446115,75.5901350252332,224.6581755923257,141.3522408256861,148.43822723317595,119.46101519503074,105.76758886053938,124.40731807659216,97.8105735102526,129.2818965102526,143.34498747295694,0.0,8.279279279279278,12.605683699116694,46.06007748232862,11.77504707148273,12.48519099099099,16.85705977835127,10.31423590218246,98.57392365502474,9.571821698794016,2.711511314490865,3.0683461757179207,17.079440586296304,26.7948557210202,4.818707037037037,5.452162162162163,8.233201127908325,0.0,37.16294137585438,32.04548498223672,39.35078481580521,32.78873461150037,37.699933059187714,29.879561160559646,27.90874742778887,60.0127243414264,34.02062650389637,36.56030133936961,33.67893227915508,35.70439449930175,65.31143427400079,32.91447787418772,25.594091375854383,33.638055844139295,0.0,2.129629757501798,1.90499743586531,5.220281784551226,2.199561707362718,2.417061061475205,2.5462774639455685,1.9072286162174157,10.394179875458075,1.629787585052186,1.1724926507196736,1.394469016726527,2.618002661560078,5.389267851387153,1.4781150534235985,1.1564793194917076,1.469774808707596,0.0,9.808323323643595,14.322910835897192,179.4841934586468,14.579940836981145,16.583428748159807,25.775274523449763,10.610963563194668,821.0621007369381,8.55050920436578,1.88946418869998,2.650884624487201,26.864563862045497,83.20602967400727,3.888927024089965,3.5363009165063723,6.496304377495195,0.0,0.7978824870144842,0.7625524235447504,0.8776037139524716,0.7346726596697911,0.8483190716378153,0.7813573849750092,0.7994098066396379,0.648286343074484,0.8025515535296138,0.8338248225186183,0.8518993034446897,0.8102014848402824,0.9245707216587672,0.813698418223136,0.6133949615853868,0.7677020566168378,0.0,0.7209715107996022,0.674622240301514,0.8354784280455546,0.6326326720245165,0.7720176547358805,0.717654965983487,0.762837617956495,0.5936669094535502,0.7043309414112878,0.7857343293509088,0.7658967715150649,0.7628310425575603,0.8807896069971543,0.7490685007139324,0.496869498507927,0.6863391957704593,0.0,3.282995320835395,2.958477163978102,7.51401710589813,4.515733714463023,4.137483979674779,3.64738011845584,2.6617282143666667,17.707246055514727,2.6544720630451435,1.508001742301583,2.085139426563676,3.7117017650796935,6.952929506304513,2.138999946057935,3.172337431625284,2.4041455041815163,1,27,262,3700,24,24,26126,71,26126,71
宝ホールディングス,0.0,24.79,12.348658409990216,12.797276769664816,9.251271551223294,15.516244965045257,7.043479263208226,5.637236241311001,21.14196608146466,22.90305570622285,11.56726665859722,19.90923948846202,15.962608540132823,30.35068074533913,15.246301999999996,14.7887,24.53092192656573,0.0,4.729651162790698,1.0087325433917642,1.2033624761698196,0.8716316374064963,1.0703518262130327,1.7483956223284889,1.617738863968542,3.614804618227016,1.7680070637617002,0.8606926964247983,1.084121034004037,1.4214255155950866,5.322996411387426,2.3140965116279077,4.299040697674418,1.1817251325691815,0.0,9.237800252912896,4.804745866693836,5.434163702049761,4.624768883199586,4.964066080420438,3.62525972599524,2.869902433204756,9.667137448287262,6.137963669707808,4.998637559621543,5.777100826393525,5.548451778953504,15.266325263899237,4.492592522087104,4.536250252912898,7.075563689415341,0.0,0.9608460741643656,0.4044636241323396,0.4701942461629194,0.4056202941427315,0.3720665748258578,0.4093223110474772,0.3249881592275025,0.9876744232986072,0.484537521036945,0.4135065040576428,0.4573961425394521,0.4141370593678852,1.6346433755541054,0.4589458273296133,0.6295632188085548,0.4899122412802434,0.0,2.484157260660147,0.2500553021442989,0.3400874667686369,0.2088478672103447,0.2174528620169478,0.37109076326473,0.2844433533858228,1.7536414662675934,0.4225542675536322,0.2297034676182762,0.3012212268856607,0.3420190737126669,4.576709329975282,0.5708738052464665,1.6765397050666302,0.32218134658605,0.0,0.5444182014213251,0.4037359121830261,0.4532473731487678,0.4056202941427315,0.3662039226414384,0.3469560091867698,0.2735099205634574,0.6842307042796745,0.4205369323901366,0.4135065040576428,0.4503860563724489,0.3783182737661459,0.7633089839234887,0.3494377846939543,0.3546431606690199,0.4747684802328116,0.0,0.4031471994079227,0.2485935234694974,0.3027473626808403,0.2088478672103447,0.2053151093604833,0.1996834922499446,0.1496867673863037,0.5323799357327994,0.2454001860943598,0.2297034676182762,0.2866113588548288,0.2555756672000297,0.6904273003571776,0.2079535831524289,0.2197271283782177,0.2891418225072458,0.0,2.665711490972162,1.0087325433917642,1.2033624761698196,0.0,1.0703518262130327,1.7483956223284889,1.617738863968542,2.2137748760757305,1.7680070637617002,0.0,1.084121034004037,1.2149127136104352,2.4937160999381995,2.3140965116279077,4.299040697674418,1.1817251325691815,1,01,005,3050,26,26,34905,95,34905,95
宮地エンジニアリンググループ,0.0,202.56387322507405,205.0537165058224,206.73478519964004,176.51654912921947,183.877136,339.33304533909893,307.59014577389246,612.0719189106583,216.04672042603727,203.5061393382557,840.2016038930936,709.5215957371629,2142.374139981565,166.69681322507404,130.808573225074,230.74370547586275,0.0,2.459492779147588,2.8080964287977586,2.3751433496234298,1.9988136735715545,1.0049461237274862,1.821858143843591,2.1578408205480644,5.661212940589976,0.9427375878330152,2.4378229151397046,7.103496820198627,6.967446907236391,36.8616178287874,2.309387108136668,1.4702430433251146,0.9630147088080117,0.0,82.63198943542284,96.66733434268986,94.86945369647508,77.74715839810575,84.64339443542283,120.88904046057765,109.11032944659426,288.2626543527025,102.25647983110788,76.21088492402161,200.92360773941436,226.43950439127377,781.1769268142692,66.5499931020895,58.43685802233076,113.33518621527112,0.0,0.8083914195668224,0.9840569047767088,0.9541297742771536,0.7996654464440507,0.6285381319470779,0.9803844789190962,0.8812996831660994,2.601207898277788,0.7429316423991903,0.6622303077244668,2.0705613284325746,2.3952673271671663,8.683178942876728,0.563207554967759,0.5152106178958394,0.8544537136278345,0.0,1.1280339878717662,1.6679260212430782,1.473928720975623,1.1817539897422114,0.4554159320442721,1.3525778483936444,1.2156688795157418,8.842564284271345,0.5843505913914936,0.8880384012115584,10.137480753008802,11.136584945037614,180.5814911932624,0.6701740149138248,0.4162101957134281,0.7412494221091771,0.0,0.6032953921354244,0.6370482219644176,0.648162407091427,0.5279171145842553,0.6281259549697873,0.7043300775521814,0.644080622618456,0.9293694383959804,0.7429316423991903,0.504324313060758,0.6905661932710517,0.7788958689552068,0.9862465282187268,0.4540919626230367,0.4760236976187466,0.8544537136278345,0.0,0.4583041284393898,0.5050303815063032,0.5187760025836674,0.4117905579074245,0.4545895394113639,0.6131742496421407,0.5523897590048347,0.9133085853851144,0.5843505913914936,0.3825406999893284,0.5716758582081667,0.7026618324295698,0.9747629522699128,0.3090682803115045,0.3194089785096035,0.7412494221091771,0.0,1.820384109725592,2.0410260484368736,1.91790210155718,1.8152449955793863,1.0049461237274862,1.6625305632805951,1.569325745314344,3.006206151858169,0.0,1.9474359679822533,4.311988324387655,4.232742916423919,9.396653543263271,2.309387108136668,1.4702430433251146,0.0,1,19,185,3550,13,13,6393,17,6393,17
