企業名,会計年度,四半期,y_hat_uen,best_hyparam
スクロール,2020,Q4,-2.0528421670305628,[100.   0.]
スズキ,2018,Q1,50.78055555555555,[1000.    1.]
スズキ,2018,Q2,63.96814248820792,[1000.    1.]
スズキ,2018,Q3,76.87762556447176,[1000.    1.]
スズキ,2018,Q4,72.37910170684508,[1000.    1.]
スズキ,2019,Q1,56.20867907626522,[1000.    1.]
スズキ,2019,Q2,65.98464678607212,[1000.    1.]
スズキ,2019,Q3,66.15041724056279,[1000.    1.]
スズキ,2019,Q4,61.90354338011642,[1000.    1.]
スズキ,2020,Q1,67.11131896716101,[1000.    1.]
スズキ,2020,Q2,65.19543742443132,[1000.    1.]
スズキ,2020,Q3,67.4513888888889,[1000.    1.]
スズキ,2020,Q4,70.39722222222223,[1000.    1.]
スズケン,2018,Q1,44.51380863621941,[1.e+03 2.e-01]
スズケン,2018,Q2,45.51582304062495,[1.e+03 2.e-01]
スズケン,2018,Q3,53.63068438434962,[1.e+03 2.e-01]
スズケン,2018,Q4,47.11396648298483,[1.e+03 2.e-01]
スズケン,2019,Q1,39.28602084461362,[1.e+03 2.e-01]
スズケン,2019,Q2,61.654935558897314,[1.e+03 2.e-01]
スズケン,2019,Q3,86.01943165114699,[1.e+03 2.e-01]
スズケン,2019,Q4,57.41706491455086,[1.e+03 2.e-01]
スズケン,2020,Q1,56.12810683354368,[1.e+03 2.e-01]
スズケン,2020,Q2,66.74137366673787,[1.e+03 2.e-01]
スズケン,2020,Q3,68.07955890194619,[1.e+03 2.e-01]
スズケン,2020,Q4,63.36072467569909,[1.e+03 2.e-01]
スズデン,2018,Q1,15.51152293655139,[10.   0.6]
スズデン,2018,Q2,16.45564189685225,[10.   0.6]
スズデン,2018,Q3,16.74671820364567,[10.   0.6]
スズデン,2018,Q4,15.596398441100312,[10.   0.6]
スズデン,2019,Q1,19.45347515305346,[10.   0.6]
スズデン,2019,Q2,18.01610265951388,[10.   0.6]
スズデン,2019,Q3,15.29689222603268,[10.   0.6]
スズデン,2019,Q4,19.655212528085272,[10.   0.6]
スズデン,2020,Q1,16.531242054671054,[10.   0.6]
スズデン,2020,Q2,17.81033887857539,[10.   0.6]
スズデン,2020,Q3,15.79214611207942,[10.   0.6]
スズデン,2020,Q4,16.00295562047473,[10.   0.6]
スタンレー電気,2018,Q1,55.21381957802596,[1. 1.]
スタンレー電気,2018,Q2,56.25514232882015,[1. 1.]
スタンレー電気,2018,Q3,54.1689572364928,[1. 1.]
スタンレー電気,2018,Q4,61.48498233700282,[1. 1.]
スタンレー電気,2019,Q1,65.32535502111715,[1. 1.]
スタンレー電気,2019,Q2,60.81855782948477,[1. 1.]
スタンレー電気,2019,Q3,51.70561553455568,[1. 1.]
スタンレー電気,2019,Q4,51.98694448505511,[1. 1.]
スタンレー電気,2020,Q1,8.686263484452581,[1. 1.]
スタンレー電気,2020,Q2,-10.478355159467483,[1. 1.]
スタンレー電気,2020,Q3,31.202746795496548,[1. 1.]
スタンレー電気,2020,Q4,50.761731803097504,[1. 1.]
スターゼン,2018,Q1,103.64656583601374,[1000.    1.]
スターゼン,2018,Q2,86.30648124362244,[1000.    1.]
スターゼン,2018,Q3,91.80037011912368,[1000.    1.]
スターゼン,2018,Q4,96.9729748704464,[1000.    1.]
スターゼン,2019,Q1,107.57722450808372,[1000.    1.]
スターゼン,2019,Q2,83.86589110462623,[1000.    1.]
スターゼン,2019,Q3,104.3354198866418,[1000.    1.]
スターゼン,2019,Q4,82.75394215684693,[1000.    1.]
スターゼン,2020,Q1,96.14676934653482,[1000.    1.]
スターゼン,2020,Q2,-0.242235124573817,[1000.    1.]
スターゼン,2020,Q3,107.33706802867928,[1000.    1.]
スターゼン,2020,Q4,47.47703327671034,[1000.    1.]
スターツコーポレーション,2018,Q1,60.08863461643687,[100.    0.6]
スターツコーポレーション,2018,Q2,55.974870949809954,[100.    0.6]
スターツコーポレーション,2018,Q3,72.02424148143245,[100.    0.6]
スターツコーポレーション,2018,Q4,61.81684691275862,[100.    0.6]
スターツコーポレーション,2019,Q1,65.25750765831127,[100.    0.6]
スターツコーポレーション,2019,Q2,70.47883292415342,[100.    0.6]
スターツコーポレーション,2019,Q3,64.46176972802583,[100.    0.6]
スターツコーポレーション,2019,Q4,79.06725119254901,[100.    0.6]
スターツコーポレーション,2020,Q1,60.56829442055976,[100.    0.6]
スターツコーポレーション,2020,Q2,73.20569651495835,[100.    0.6]
スターツコーポレーション,2020,Q3,66.77433000779045,[100.    0.6]
スターツコーポレーション,2020,Q4,74.53793494547736,[100.    0.6]
ステラ　ケミファ,2018,Q1,22.22333056144225,[0.001 0.   ]
ステラ　ケミファ,2018,Q2,48.62111075203373,[0.001 0.   ]
ステラ　ケミファ,2018,Q3,35.58229219577936,[0.001 0.   ]
ステラ　ケミファ,2018,Q4,30.04773471147507,[0.001 0.   ]
ステラ　ケミファ,2019,Q1,36.35099816638185,[0.001 0.   ]
ステラ　ケミファ,2019,Q2,33.94107516151358,[0.001 0.   ]
ステラ　ケミファ,2019,Q3,25.506489554202947,[0.001 0.   ]
ステラ　ケミファ,2019,Q4,39.63217011864902,[0.001 0.   ]
ステラ　ケミファ,2020,Q1,35.67575183232071,[0.001 0.   ]
ステラ　ケミファ,2020,Q2,25.58988593728367,[0.001 0.   ]
ステラ　ケミファ,2020,Q3,39.71308438888194,[0.001 0.   ]
ステラ　ケミファ,2020,Q4,35.88519377012151,[0.001 0.   ]
セイコーエプソン,2018,Q1,42.95515326680666,[0.001 0.   ]
セイコーエプソン,2018,Q2,35.85473241724225,[0.001 0.   ]
セイコーエプソン,2018,Q3,45.041123554439686,[0.001 0.   ]
セイコーエプソン,2018,Q4,50.39706540806472,[0.001 0.   ]
セイコーエプソン,2019,Q1,36.38904654292949,[0.001 0.   ]
セイコーエプソン,2019,Q2,29.054948110248496,[0.001 0.   ]
セイコーエプソン,2019,Q3,42.31829495040423,[0.001 0.   ]
セイコーエプソン,2019,Q4,28.91232812728841,[0.001 0.   ]
セイコーエプソン,2020,Q1,-1.621065492454168,[0.001 0.   ]
セイコーエプソン,2020,Q2,33.79669529427548,[0.001 0.   ]
セイコーエプソン,2020,Q3,5.758778300891056,[0.001 0.   ]
セイコーエプソン,2020,Q4,41.52228123504816,[0.001 0.   ]
セイコーホールディングス,2018,Q1,11.286867327611134,[1.e+03 8.e-01]
セイコーホールディングス,2018,Q2,14.195200660944469,[1.e+03 8.e-01]
セイコーホールディングス,2018,Q3,16.87936732761113,[1.e+03 8.e-01]
セイコーホールディングス,2018,Q4,19.17992288316669,[1.e+03 8.e-01]
セイコーホールディングス,2019,Q1,18.58631177205558,[1.e+03 8.e-01]
セイコーホールディングス,2019,Q2,19.877422883166687,[1.e+03 8.e-01]
セイコーホールディングス,2019,Q3,22.01158954983336,[1.e+03 8.e-01]
セイコーホールディングス,2019,Q4,22.208811772055576,[1.e+03 8.e-01]
セイコーホールディングス,2020,Q1,20.51825621650003,[1.e+03 8.e-01]
セイコーホールディングス,2020,Q2,21.422978438722247,[1.e+03 8.e-01]
セイコーホールディングス,2020,Q3,22.30270066094447,[1.e+03 8.e-01]
セイコーホールディングス,2020,Q4,23.15825621650002,[1.e+03 8.e-01]
セイノーホールディングス,2018,Q1,21.71211973518936,[0.001 0.   ]
セイノーホールディングス,2018,Q2,25.346955397996098,[0.001 0.   ]
セイノーホールディングス,2018,Q3,29.933599919604056,[0.001 0.   ]
セイノーホールディングス,2018,Q4,26.44953472905859,[0.001 0.   ]
セイノーホールディングス,2019,Q1,32.4105329981893,[0.001 0.   ]
セイノーホールディングス,2019,Q2,23.404043969979483,[0.001 0.   ]
セイノーホールディングス,2019,Q3,24.4796141465275,[0.001 0.   ]
セイノーホールディングス,2019,Q4,2.761860574769699,[0.001 0.   ]
セイノーホールディングス,2020,Q1,68.53281069998107,[0.001 0.   ]
セイノーホールディングス,2020,Q2,69.18250252987144,[0.001 0.   ]
セイノーホールディングス,2020,Q3,20.186702126105956,[0.001 0.   ]
セイノーホールディングス,2020,Q4,21.48443293142194,[0.001 0.   ]
セガサミーホールディングス,2018,Q1,19.90277777777777,[1.e+03 4.e-01]
セガサミーホールディングス,2018,Q2,21.077777777777776,[1.e+03 4.e-01]
セガサミーホールディングス,2018,Q3,21.39444444444444,[1.e+03 4.e-01]
セガサミーホールディングス,2018,Q4,17.812649286072336,[1.e+03 4.e-01]
セガサミーホールディングス,2019,Q1,18.07778530646402,[1.e+03 4.e-01]
セガサミーホールディングス,2019,Q2,16.665468269658938,[1.e+03 4.e-01]
セガサミーホールディングス,2019,Q3,16.46416666666667,[1.e+03 4.e-01]
セガサミーホールディングス,2019,Q4,16.665555555555557,[1.e+03 4.e-01]
セガサミーホールディングス,2020,Q1,15.07,[1.e+03 4.e-01]
セガサミーホールディングス,2020,Q2,14.925555555555556,[1.e+03 4.e-01]
セガサミーホールディングス,2020,Q3,12.066666666666668,[1.e+03 4.e-01]
セガサミーホールディングス,2020,Q4,9.978054704665617,[1.e+03 4.e-01]
セコム,2018,Q1,87.25781296160059,[1000.    0.]
セコム,2018,Q2,92.43609097741432,[1000.    0.]
セコム,2018,Q3,89.21268985904038,[1000.    0.]
セコム,2018,Q4,93.2246122484425,[1000.    0.]
セコム,2019,Q1,94.74021113592995,[1000.    0.]
セコム,2019,Q2,88.76676044893075,[1000.    0.]
セコム,2019,Q3,93.9082261635582,[1000.    0.]
セコム,2019,Q4,93.99459716414742,[1000.    0.]
セコム,2020,Q1,93.24346932423104,[1000.    0.]
セコム,2020,Q2,93.31702686311532,[1000.    0.]
セコム,2020,Q3,88.54169144911634,[1000.    0.]
セコム,2020,Q4,88.13423222759492,[1000.    0.]
センコーグループホールディング,2018,Q1,12.663765382960795,[10.   0.5]
センコーグループホールディング,2018,Q2,15.146574365827272,[10.   0.5]
センコーグループホールディング,2018,Q3,17.951142597582958,[10.   0.5]
センコーグループホールディング,2018,Q4,14.393769795868288,[10.   0.5]
センコーグループホールディング,2019,Q1,18.278725826421507,[10.   0.5]
センコーグループホールディング,2019,Q2,16.897961228213692,[10.   0.5]
センコーグループホールディング,2019,Q3,22.585132685693743,[10.   0.5]
センコーグループホールディング,2019,Q4,15.533925125992406,[10.   0.5]
センコーグループホールディング,2020,Q1,19.33935828042121,[10.   0.5]
センコーグループホールディング,2020,Q2,19.70646708740217,[10.   0.5]
センコーグループホールディング,2020,Q3,24.105052909465524,[10.   0.5]
センコーグループホールディング,2020,Q4,11.60799399430972,[10.   0.5]
セントケア・ホールディング,2018,Q1,157.3762287807528,[1000.    1.]
セントケア・ホールディング,2018,Q2,149.10240901157832,[1000.    1.]
セントケア・ホールディング,2018,Q3,90.57505375265735,[1000.    1.]
セントケア・ホールディング,2018,Q4,67.52162072964549,[1000.    1.]
セントケア・ホールディング,2019,Q1,47.79696800937235,[1000.    1.]
セントケア・ホールディング,2019,Q2,63.5650860770955,[1000.    1.]
セントケア・ホールディング,2019,Q3,38.67740379388525,[1000.    1.]
セントケア・ホールディング,2019,Q4,31.31293912893626,[1000.    1.]
セントケア・ホールディング,2020,Q1,21.188784833111544,[1000.    1.]
セントケア・ホールディング,2020,Q2,43.65199114485835,[1000.    1.]
セントケア・ホールディング,2020,Q3,34.698682485381816,[1000.    1.]
セントケア・ホールディング,2020,Q4,34.61308382208851,[1000.    1.]
セントラルスポーツ,2018,Q1,32.62361111111111,[1000.    1.]
セントラルスポーツ,2018,Q2,33.49583333333333,[1000.    1.]
セントラルスポーツ,2018,Q3,34.5625,[1000.    1.]
セントラルスポーツ,2018,Q4,35.30111111111111,[1000.    1.]
セントラルスポーツ,2019,Q1,37.59833333333333,[1000.    1.]
セントラルスポーツ,2019,Q2,39.20972222222221,[1000.    1.]
セントラルスポーツ,2019,Q3,39.85305555555555,[1000.    1.]
セントラルスポーツ,2019,Q4,40.67277777777777,[1000.    1.]
セントラルスポーツ,2020,Q1,41.82055555555556,[1000.    1.]
セントラルスポーツ,2020,Q2,35.761111111111106,[1000.    1.]
セントラルスポーツ,2020,Q3,30.37019848179422,[1000.    1.]
セントラルスポーツ,2020,Q4,33.078620366791824,[1000.    1.]
セントラル硝子,2018,Q1,7.789031826016412,[1.e+03 2.e-01]
セントラル硝子,2018,Q2,8.874309603794192,[1.e+03 2.e-01]
セントラル硝子,2018,Q3,10.808754048238637,[1.e+03 2.e-01]
セントラル硝子,2018,Q4,12.329031826016417,[1.e+03 2.e-01]
セントラル硝子,2019,Q1,12.89680960379419,[1.e+03 2.e-01]
セントラル硝子,2019,Q2,13.726809603794193,[1.e+03 2.e-01]
セントラル硝子,2019,Q3,14.507642937127526,[1.e+03 2.e-01]
セントラル硝子,2019,Q4,15.488754048238636,[1.e+03 2.e-01]
セントラル硝子,2020,Q1,16.645420714905303,[1.e+03 2.e-01]
セントラル硝子,2020,Q2,16.912920714905297,[1.e+03 2.e-01]
セントラル硝子,2020,Q3,15.146254048238632,[1.e+03 2.e-01]
セントラル硝子,2020,Q4,16.332642937127524,[1.e+03 2.e-01]
セーレン,2018,Q1,17.66777777777778,[1.e+03 1.e-01]
セーレン,2018,Q2,18.445277777777772,[1.e+03 1.e-01]
セーレン,2018,Q3,19.235,[1.e+03 1.e-01]
セーレン,2018,Q4,20.033894054347,[1.e+03 1.e-01]
セーレン,2019,Q1,20.67055555555556,[1.e+03 1.e-01]
セーレン,2019,Q2,21.30527777777778,[1.e+03 1.e-01]
セーレン,2019,Q3,21.99611111111112,[1.e+03 1.e-01]
セーレン,2019,Q4,22.8774809958757,[1.e+03 1.e-01]
セーレン,2020,Q1,23.93388888888889,[1.e+03 1.e-01]
セーレン,2020,Q2,23.75333333333333,[1.e+03 1.e-01]
セーレン,2020,Q3,24.135555555555555,[1.e+03 1.e-01]
セーレン,2020,Q4,25.02861111111111,[1.e+03 1.e-01]
ゼビオホールディングス,2018,Q1,51.48614609019364,[0.01 0.5 ]
ゼビオホールディングス,2018,Q2,15.567417598508442,[0.01 0.5 ]
ゼビオホールディングス,2018,Q3,48.91254158736942,[0.01 0.5 ]
ゼビオホールディングス,2018,Q4,-13.472388970842996,[0.01 0.5 ]
ゼビオホールディングス,2019,Q1,58.08620021851611,[0.01 0.5 ]
ゼビオホールディングス,2019,Q2,7.563957443122887,[0.01 0.5 ]
ゼビオホールディングス,2019,Q3,10.655279742209906,[0.01 0.5 ]
ゼビオホールディングス,2019,Q4,-30.73474880358908,[0.01 0.5 ]
ゼビオホールディングス,2020,Q1,27.21177824510938,[0.01 0.5 ]
ゼビオホールディングス,2020,Q2,-8.62078844034658,[0.01 0.5 ]
ゼビオホールディングス,2020,Q3,2.809440043152498,[0.01 0.5 ]
ゼビオホールディングス,2020,Q4,-16.667871823046532,[0.01 0.5 ]
ゼンショーホールディングス,2018,Q1,6.939299465835133,[100.    0.3]
ゼンショーホールディングス,2018,Q2,7.758317666052999,[100.    0.3]
ゼンショーホールディングス,2018,Q3,8.19379317079745,[100.    0.3]
ゼンショーホールディングス,2018,Q4,9.506136758535396,[100.    0.3]
ゼンショーホールディングス,2019,Q1,11.041713906269724,[100.    0.3]
ゼンショーホールディングス,2019,Q2,12.314155465774755,[100.    0.3]
ゼンショーホールディングス,2019,Q3,18.272048541934076,[100.    0.3]
ゼンショーホールディングス,2019,Q4,13.230762638434232,[100.    0.3]
ゼンショーホールディングス,2020,Q1,13.138071573553624,[100.    0.3]
ゼンショーホールディングス,2020,Q2,4.8076172990370365,[100.    0.3]
ゼンショーホールディングス,2020,Q3,10.623775031444112,[100.    0.3]
ゼンショーホールディングス,2020,Q4,7.977279378702772,[100.    0.3]
ゼンリン,2018,Q1,1.080070403543831,[10.  1.]
ゼンリン,2018,Q2,7.478258247575032,[10.  1.]
ゼンリン,2018,Q3,-9.806722336070544,[10.  1.]
ゼンリン,2018,Q4,74.46384943236788,[10.  1.]
ゼンリン,2019,Q1,10.914024686479694,[10.  1.]
ゼンリン,2019,Q2,7.18343067045738,[10.  1.]
ゼンリン,2019,Q3,7.065450491808996,[10.  1.]
ゼンリン,2019,Q4,37.88759806551725,[10.  1.]
ゼンリン,2020,Q1,-5.533173556995369,[10.  1.]
ゼンリン,2020,Q2,9.480674224462874,[10.  1.]
ゼンリン,2020,Q3,7.217668942559305,[10.  1.]
ゼンリン,2020,Q4,43.21787956456096,[10.  1.]
ソトー,2018,Q1,2.439811181320102,[0.001 0.   ]
ソトー,2018,Q2,6.15109647990348,[0.001 0.   ]
ソトー,2018,Q3,6.225910851275441,[0.001 0.   ]
ソトー,2018,Q4,11.742972695605005,[0.001 0.   ]
ソトー,2019,Q1,10.041407147392064,[0.001 0.   ]
ソトー,2019,Q2,12.9081663753065,[0.001 0.   ]
ソトー,2019,Q3,6.010559206943287,[0.001 0.   ]
ソトー,2019,Q4,6.835437600710394,[0.001 0.   ]
ソトー,2020,Q1,6.486458614228413,[0.001 0.   ]
ソトー,2020,Q2,4.568580918533755,[0.001 0.   ]
ソトー,2020,Q3,-10.978895129172376,[0.001 0.   ]
ソトー,2020,Q4,-17.1114088520643,[0.001 0.   ]
ソニーグループ,2018,Q1,24.34571812239572,[1000.    1.]
ソニーグループ,2018,Q2,26.511568581619105,[1000.    1.]
ソニーグループ,2018,Q3,98.0860262881103,[1000.    1.]
ソニーグループ,2018,Q4,57.623271073340646,[1000.    1.]
ソニーグループ,2019,Q1,169.32486648244932,[1000.    1.]
ソニーグループ,2019,Q2,103.71049538309924,[1000.    1.]
ソニーグループ,2019,Q3,180.5778194472922,[1000.    1.]
ソニーグループ,2019,Q4,85.70336061288884,[1000.    1.]
ソニーグループ,2020,Q1,112.59018895537184,[1000.    1.]
ソニーグループ,2020,Q2,101.43504801634889,[1000.    1.]
ソニーグループ,2020,Q3,153.5252461947769,[1000.    1.]
ソニーグループ,2020,Q4,151.81343238341833,[1000.    1.]
ソネック,2018,Q1,13.35483602381158,[100.    0.2]
ソネック,2018,Q2,13.829142205387836,[100.    0.2]
ソネック,2018,Q3,15.527508143066395,[100.    0.2]
ソネック,2018,Q4,17.38248741819283,[100.    0.2]
ソネック,2019,Q1,14.541308005039136,[100.    0.2]
ソネック,2019,Q2,18.822620411551704,[100.    0.2]
ソネック,2019,Q3,18.71774454707777,[100.    0.2]
ソネック,2019,Q4,14.38236215731456,[100.    0.2]
ソネック,2020,Q1,15.739184068610792,[100.    0.2]
ソネック,2020,Q2,16.160141898545973,[100.    0.2]
ソネック,2020,Q3,15.688472889954433,[100.    0.2]
ソネック,2020,Q4,18.45484614793916,[100.    0.2]
ソフトクリエイトホールディング,2018,Q1,19.111771703094483,[1. 1.]
ソフトクリエイトホールディング,2018,Q2,26.98531409233745,[1. 1.]
ソフトクリエイトホールディング,2018,Q3,24.07423298282298,[1. 1.]
ソフトクリエイトホールディング,2018,Q4,23.53430081166691,[1. 1.]
ソフトクリエイトホールディング,2019,Q1,21.34421260808175,[1. 1.]
ソフトクリエイトホールディング,2019,Q2,24.769145973667555,[1. 1.]
ソフトクリエイトホールディング,2019,Q3,26.147818789932828,[1. 1.]
ソフトクリエイトホールディング,2019,Q4,17.02318776316733,[1. 1.]
ソフトクリエイトホールディング,2020,Q1,19.468851265634,[1. 1.]
ソフトクリエイトホールディング,2020,Q2,32.96207031733098,[1. 1.]
ソフトクリエイトホールディング,2020,Q3,31.724853443117272,[1. 1.]
ソフトクリエイトホールディング,2020,Q4,24.991900258826583,[1. 1.]
ソースネクスト,2018,Q1,97.83572041778793,[0.001 1.   ]
ソースネクスト,2018,Q2,113.14065203795636,[0.001 1.   ]
ソースネクスト,2018,Q3,124.94827747935898,[0.001 1.   ]
ソースネクスト,2018,Q4,69.28908681986539,[0.001 1.   ]
ソースネクスト,2019,Q1,92.25834558401752,[0.001 1.   ]
ソースネクスト,2019,Q2,99.6765269469068,[0.001 1.   ]
ソースネクスト,2019,Q3,72.70196596271887,[0.001 1.   ]
ソースネクスト,2019,Q4,66.85057186115414,[0.001 1.   ]
ソースネクスト,2020,Q1,79.22705471790462,[0.001 1.   ]
ソースネクスト,2020,Q2,45.591784636722416,[0.001 1.   ]
ソースネクスト,2020,Q3,45.99120977002575,[0.001 1.   ]
ソースネクスト,2020,Q4,39.26839817333707,[0.001 1.   ]
ソーダニッカ,2018,Q1,9.761651301981829,[0.001 0.   ]
ソーダニッカ,2018,Q2,8.876195857630558,[0.001 0.   ]
ソーダニッカ,2018,Q3,9.82842148374248,[0.001 0.   ]
ソーダニッカ,2018,Q4,10.457219532380956,[0.001 0.   ]
ソーダニッカ,2019,Q1,10.936746049026295,[0.001 0.   ]
ソーダニッカ,2019,Q2,6.963061199768846,[0.001 0.   ]
ソーダニッカ,2019,Q3,10.820994773169382,[0.001 0.   ]
ソーダニッカ,2019,Q4,8.944042179093273,[0.001 0.   ]
ソーダニッカ,2020,Q1,9.178535463754148,[0.001 0.   ]
ソーダニッカ,2020,Q2,7.388273042606668,[0.001 0.   ]
ソーダニッカ,2020,Q3,10.290477161293898,[0.001 0.   ]
ソーダニッカ,2020,Q4,5.174326580354212,[0.001 0.   ]
タイガースポリマー,2018,Q1,18.52073267190923,[10.  1.]
タイガースポリマー,2018,Q2,23.194468808151782,[10.  1.]
タイガースポリマー,2018,Q3,22.30799170134062,[10.  1.]
タイガースポリマー,2018,Q4,19.713967136534727,[10.  1.]
タイガースポリマー,2019,Q1,19.6300815132568,[10.  1.]
タイガースポリマー,2019,Q2,16.207900912947146,[10.  1.]
タイガースポリマー,2019,Q3,14.607761321048413,[10.  1.]
タイガースポリマー,2019,Q4,13.010751482218687,[10.  1.]
タイガースポリマー,2020,Q1,1.4271592510230064,[10.  1.]
タイガースポリマー,2020,Q2,4.792354140208298,[10.  1.]
タイガースポリマー,2020,Q3,-4.25232611717856,[10.  1.]
タイガースポリマー,2020,Q4,4.180185403159344,[10.  1.]
タカノ,2018,Q1,8.402125383050253,[10.  1.]
タカノ,2018,Q2,18.91389789260912,[10.  1.]
タカノ,2018,Q3,1.103124391176272,[10.  1.]
タカノ,2018,Q4,17.797855587147076,[10.  1.]
タカノ,2019,Q1,12.685610343062574,[10.  1.]
タカノ,2019,Q2,11.681631019314247,[10.  1.]
タカノ,2019,Q3,-0.4805146658345274,[10.  1.]
タカノ,2019,Q4,22.00888743426019,[10.  1.]
タカノ,2020,Q1,7.295112114341046,[10.  1.]
タカノ,2020,Q2,3.774654826610724,[10.  1.]
タカノ,2020,Q3,-0.5592628336610019,[10.  1.]
タカノ,2020,Q4,24.812342236785483,[10.  1.]
タカミヤ,2018,Q1,10.268150221414963,[0.001 0.   ]
タカミヤ,2018,Q2,12.024754371927454,[0.001 0.   ]
タカミヤ,2018,Q3,10.750401416462047,[0.001 0.   ]
タカミヤ,2018,Q4,8.317653929124772,[0.001 0.   ]
タカミヤ,2019,Q1,10.37598327281388,[0.001 0.   ]
タカミヤ,2019,Q2,13.738581263695483,[0.001 0.   ]
タカミヤ,2019,Q3,13.696103144987667,[0.001 0.   ]
タカミヤ,2019,Q4,11.442870405525785,[0.001 0.   ]
タカミヤ,2020,Q1,15.579749918142918,[0.001 0.   ]
タカミヤ,2020,Q2,14.00649822007749,[0.001 0.   ]
タカミヤ,2020,Q3,13.830731098543271,[0.001 0.   ]
タカミヤ,2020,Q4,9.305559716275992,[0.001 0.   ]
タカラスタンダード,2018,Q1,38.38913369262917,[10.  1.]
タカラスタンダード,2018,Q2,29.05761489802988,[10.  1.]
タカラスタンダード,2018,Q3,46.84714645601035,[10.  1.]
タカラスタンダード,2018,Q4,7.42393038120229,[10.  1.]
タカラスタンダード,2019,Q1,28.34187552703824,[10.  1.]
タカラスタンダード,2019,Q2,25.111720351600344,[10.  1.]
タカラスタンダード,2019,Q3,49.82573675306712,[10.  1.]
タカラスタンダード,2019,Q4,17.208416669348964,[10.  1.]
タカラスタンダード,2020,Q1,32.866801069949084,[10.  1.]
タカラスタンダード,2020,Q2,43.30322647188164,[10.  1.]
タカラスタンダード,2020,Q3,36.856679274756274,[10.  1.]
タカラスタンダード,2020,Q4,7.88978301657515,[10.  1.]
タカラトミー,2018,Q1,2.9077536443096177,[100.    0.3]
タカラトミー,2018,Q2,19.694673777482414,[100.    0.3]
タカラトミー,2018,Q3,32.15822105720645,[100.    0.3]
タカラトミー,2018,Q4,-4.651229253479674,[100.    0.3]
タカラトミー,2019,Q1,4.191579034883967,[100.    0.3]
タカラトミー,2019,Q2,22.051240874573075,[100.    0.3]
タカラトミー,2019,Q3,32.11644671787987,[100.    0.3]
タカラトミー,2019,Q4,-5.130926594325223,[100.    0.3]
タカラトミー,2020,Q1,-0.3025873299965416,[100.    0.3]
タカラトミー,2020,Q2,21.96227592748193,[100.    0.3]
タカラトミー,2020,Q3,15.024611898532672,[100.    0.3]
タカラトミー,2020,Q4,-5.659310746376592,[100.    0.3]
タカラバイオ,2018,Q1,7.313082652656943,[10.  0.]
タカラバイオ,2018,Q2,11.654139107977713,[10.  0.]
タカラバイオ,2018,Q3,12.110508913411442,[10.  0.]
タカラバイオ,2018,Q4,18.34837702238062,[10.  0.]
タカラバイオ,2019,Q1,13.991630444028576,[10.  0.]
タカラバイオ,2019,Q2,14.070120888994644,[10.  0.]
タカラバイオ,2019,Q3,8.50684975573443,[10.  0.]
タカラバイオ,2019,Q4,11.324835550966018,[10.  0.]
タカラバイオ,2020,Q1,4.267390732368881,[10.  0.]
タカラバイオ,2020,Q2,4.18493617775537,[10.  0.]
タカラバイオ,2020,Q3,4.948205194428615,[10.  0.]
タカラバイオ,2020,Q4,12.961697199133388,[10.  0.]
タカラレーベン,2018,Q1,25.628713580862325,[1000.    0.]
タカラレーベン,2018,Q2,20.015210603365503,[1000.    0.]
タカラレーベン,2018,Q3,20.56648856230522,[1000.    0.]
タカラレーベン,2018,Q4,22.123918229938774,[1000.    0.]
タカラレーベン,2019,Q1,14.52161109611488,[1000.    0.]
タカラレーベン,2019,Q2,21.602404177622176,[1000.    0.]
タカラレーベン,2019,Q3,13.32436407835991,[1000.    0.]
タカラレーベン,2019,Q4,26.27443163499136,[1000.    0.]
タカラレーベン,2020,Q1,12.544097899539397,[1000.    0.]
タカラレーベン,2020,Q2,21.424038918336755,[1000.    0.]
タカラレーベン,2020,Q3,16.524981629992745,[1000.    0.]
タカラレーベン,2020,Q4,15.948320612717389,[1000.    0.]
タキロンシーアイ,2018,Q1,10.237045484791008,[1000.    0.]
タキロンシーアイ,2018,Q2,10.11469928252599,[1000.    0.]
タキロンシーアイ,2018,Q3,10.832840721487916,[1000.    0.]
タキロンシーアイ,2018,Q4,11.024746520926888,[1000.    0.]
タキロンシーアイ,2019,Q1,11.252488206205992,[1000.    0.]
タキロンシーアイ,2019,Q2,11.097024573210696,[1000.    0.]
タキロンシーアイ,2019,Q3,11.395483147778638,[1000.    0.]
タキロンシーアイ,2019,Q4,14.750838071097846,[1000.    0.]
タキロンシーアイ,2020,Q1,13.850861958255583,[1000.    0.]
タキロンシーアイ,2020,Q2,13.824535018075569,[1000.    0.]
タキロンシーアイ,2020,Q3,16.670493281232815,[1000.    0.]
タキロンシーアイ,2020,Q4,14.554041381358386,[1000.    0.]
タクマ,2018,Q1,18.30360906979968,[0.001 0.   ]
タクマ,2018,Q2,21.64783251958544,[0.001 0.   ]
タクマ,2018,Q3,25.71943356580221,[0.001 0.   ]
タクマ,2018,Q4,28.264867688651155,[0.001 0.   ]
タクマ,2019,Q1,16.727169745449288,[0.001 0.   ]
タクマ,2019,Q2,21.677207658205184,[0.001 0.   ]
タクマ,2019,Q3,28.918185625911345,[0.001 0.   ]
タクマ,2019,Q4,33.66515842559278,[0.001 0.   ]
タクマ,2020,Q1,13.337359398744194,[0.001 0.   ]
タクマ,2020,Q2,27.96639908966967,[0.001 0.   ]
タクマ,2020,Q3,22.0170188320994,[0.001 0.   ]
