企業名,会計年度,四半期,y_hat_ul1_i_tuned_simple,best_hyparam
ニチアス,2019,Q3,69.48686646401177,[1]
ニチアス,2019,Q4,59.62470524622722,[1]
ニチアス,2020,Q1,63.761756456560605,[1]
ニチアス,2020,Q2,43.216586605073616,[1]
ニチアス,2020,Q3,38.41554814530327,[1]
ニチアス,2020,Q4,49.93955723253779,[1]
ニチコン,2018,Q1,-4.7175,[1000]
ニチコン,2018,Q2,-3.178888888888889,[1000]
ニチコン,2018,Q3,-2.617222222222223,[1000]
ニチコン,2018,Q4,-5.6816666666666675,[1000]
ニチコン,2019,Q1,-5.541666666666668,[1000]
ニチコン,2019,Q2,-5.325555555555556,[1000]
ニチコン,2019,Q3,-4.924166666666667,[1000]
ニチコン,2019,Q4,-5.054166666666665,[1000]
ニチコン,2020,Q1,-5.442777777777776,[1000]
ニチコン,2020,Q2,-5.695277777777776,[1000]
ニチコン,2020,Q3,-5.571944444444443,[1000]
ニチコン,2020,Q4,-5.0555555555555545,[1000]
ニチハ,2018,Q1,59.97254942781339,[100]
ニチハ,2018,Q2,53.19511963284368,[100]
ニチハ,2018,Q3,57.06025362052603,[100]
ニチハ,2018,Q4,64.7499642665407,[100]
ニチハ,2019,Q1,55.34775210284188,[100]
ニチハ,2019,Q2,57.66040432561335,[100]
ニチハ,2019,Q3,70.55783085834742,[100]
ニチハ,2019,Q4,66.03031176620152,[100]
ニチハ,2020,Q1,58.39396461959257,[100]
ニチハ,2020,Q2,65.21396464352456,[100]
ニチハ,2020,Q3,69.69407986229206,[100]
ニチハ,2020,Q4,70.2716028259548,[100]
ニチバン,2018,Q1,10.389740541860945,[1000]
ニチバン,2018,Q2,11.164740541860946,[1000]
ニチバン,2018,Q3,11.721129430749835,[1000]
ニチバン,2018,Q4,12.504740541860947,[1000]
ニチバン,2019,Q1,14.060018319638724,[1000]
ニチバン,2019,Q2,14.375573875194277,[1000]
ニチバン,2019,Q3,14.968351652972059,[1000]
ニチバン,2019,Q4,15.657796097416501,[1000]
ニチバン,2020,Q1,15.776684986305392,[1000]
ニチバン,2020,Q2,15.895296097416503,[1000]
ニチバン,2020,Q3,16.184462764083168,[1000]
ニチバン,2020,Q4,16.98862943074984,[1000]
ニチモウ,2018,Q1,3.824857979381927,[1000]
ニチモウ,2018,Q2,7.6884690904930375,[1000]
ニチモウ,2018,Q3,12.667080201604149,[1000]
ニチモウ,2018,Q4,54.355921734706705,[1000]
ニチモウ,2019,Q1,-989.5640294411105,[1000]
ニチモウ,2019,Q2,983.0377472564866,[1000]
ニチモウ,2019,Q3,4581.822062678168,[1000]
ニチモウ,2019,Q4,-202.68984050904848,[1000]
ニチモウ,2020,Q1,-245.6969939755782,[1000]
ニチモウ,2020,Q2,-175.3331948091507,[1000]
ニチモウ,2020,Q3,-101.24194166391085,[1000]
ニチモウ,2020,Q4,-74.5409737738145,[1000]
ニチレイ,2018,Q1,44.77020833117116,[10]
ニチレイ,2018,Q2,39.98327435224137,[10]
ニチレイ,2018,Q3,44.41185125880029,[10]
ニチレイ,2018,Q4,30.568953330601815,[10]
ニチレイ,2019,Q1,40.548906207736614,[10]
ニチレイ,2019,Q2,37.77679223811464,[10]
ニチレイ,2019,Q3,49.724909735551336,[10]
ニチレイ,2019,Q4,35.03045268699154,[10]
ニチレイ,2020,Q1,38.00963745568835,[10]
ニチレイ,2020,Q2,38.01468970982694,[10]
ニチレイ,2020,Q3,54.041049464850275,[10]
ニチレイ,2020,Q4,26.19074799162276,[10]
ニチレキ,2018,Q1,17.607864842303577,[0.001]
ニチレキ,2018,Q2,25.67696633146208,[0.001]
ニチレキ,2018,Q3,45.59603889968812,[0.001]
ニチレキ,2018,Q4,35.634472731626296,[0.001]
ニチレキ,2019,Q1,15.116840896894477,[0.001]
ニチレキ,2019,Q2,13.699142236650957,[0.001]
ニチレキ,2019,Q3,74.44652910051016,[0.001]
ニチレキ,2019,Q4,28.76315420553751,[0.001]
ニチレキ,2020,Q1,-6.214847408378972,[0.001]
ニチレキ,2020,Q2,26.026477640522906,[0.001]
ニチレキ,2020,Q3,39.6424646481436,[0.001]
ニチレキ,2020,Q4,39.461548861441756,[0.001]
ニッカトー,2018,Q1,15.498381868294892,[1]
ニッカトー,2018,Q2,16.264887405844377,[1]
ニッカトー,2018,Q3,17.906954666959084,[1]
ニッカトー,2018,Q4,17.991036534004525,[1]
ニッカトー,2019,Q1,12.298047953728634,[1]
ニッカトー,2019,Q2,14.061678243834862,[1]
ニッカトー,2019,Q3,14.518005229153571,[1]
ニッカトー,2019,Q4,6.56401861872839,[1]
ニッカトー,2020,Q1,4.832479968082972,[1]
ニッカトー,2020,Q2,4.198331130996285,[1]
ニッカトー,2020,Q3,7.703099306292113,[1]
ニッカトー,2020,Q4,4.2399528166339255,[1]
ニッコンホールディングス,2018,Q1,41.963304485695005,[100]
ニッコンホールディングス,2018,Q2,46.99303898681265,[100]
ニッコンホールディングス,2018,Q3,48.92175592433837,[100]
ニッコンホールディングス,2018,Q4,44.78120424043728,[100]
ニッコンホールディングス,2019,Q1,44.561208074242955,[100]
ニッコンホールディングス,2019,Q2,47.15527707646335,[100]
ニッコンホールディングス,2019,Q3,53.71440382891085,[100]
ニッコンホールディングス,2019,Q4,51.24352287822961,[100]
ニッコンホールディングス,2020,Q1,54.61378463816797,[100]
ニッコンホールディングス,2020,Q2,50.59768311732275,[100]
ニッコンホールディングス,2020,Q3,47.81432685592067,[100]
ニッコンホールディングス,2020,Q4,49.12830049991295,[100]
ニッタ,2018,Q1,70.66672582473566,[10]
ニッタ,2018,Q2,75.427585154904,[10]
ニッタ,2018,Q3,80.57759937018713,[10]
ニッタ,2018,Q4,86.61737635367385,[10]
ニッタ,2019,Q1,63.69016727129061,[10]
ニッタ,2019,Q2,73.54484883843232,[10]
ニッタ,2019,Q3,61.13909059647903,[10]
ニッタ,2019,Q4,54.372428623964474,[10]
ニッタ,2020,Q1,51.859523321661406,[10]
ニッタ,2020,Q2,41.4909751849615,[10]
ニッタ,2020,Q3,31.435722102907153,[10]
ニッタ,2020,Q4,57.92355309580309,[10]
ニッパツ,2018,Q1,21.104166666666664,[100]
ニッパツ,2018,Q2,22.10194444444444,[100]
ニッパツ,2018,Q3,22.495277777777776,[100]
ニッパツ,2018,Q4,22.67944444444444,[100]
ニッパツ,2019,Q1,20.72944444444444,[100]
ニッパツ,2019,Q2,19.992777777777775,[100]
ニッパツ,2019,Q3,19.60361111111111,[100]
ニッパツ,2019,Q4,19.519722222222224,[100]
ニッパツ,2020,Q1,16.97808431863905,[100]
ニッパツ,2020,Q2,14.369095209676487,[100]
ニッパツ,2020,Q3,17.968211048641148,[100]
ニッパツ,2020,Q4,12.117701050407431,[100]
ニップン,2018,Q1,22.27904889285678,[10]
ニップン,2018,Q2,18.562644656250043,[10]
ニップン,2018,Q3,26.483196227885955,[10]
ニップン,2018,Q4,19.774279089890484,[10]
ニップン,2019,Q1,29.648311650034813,[10]
ニップン,2019,Q2,21.93724004504331,[10]
ニップン,2019,Q3,32.22440569571306,[10]
ニップン,2019,Q4,21.343625426617706,[10]
ニップン,2020,Q1,32.69850027078487,[10]
ニップン,2020,Q2,22.69291869239982,[10]
ニップン,2020,Q3,29.407978964261815,[10]
ニップン,2020,Q4,26.062539046661605,[10]
ニフコ,2018,Q1,101.48549173804659,[0.001]
ニフコ,2018,Q2,70.72739712093829,[0.001]
ニフコ,2018,Q3,84.90327968001827,[0.001]
ニフコ,2018,Q4,50.87354139275383,[0.001]
ニフコ,2019,Q1,46.678608876343326,[0.001]
ニフコ,2019,Q2,48.91039414809287,[0.001]
ニフコ,2019,Q3,49.39269342260823,[0.001]
ニフコ,2019,Q4,50.28993468224503,[0.001]
ニフコ,2020,Q1,39.80851401485577,[0.001]
ニフコ,2020,Q2,34.92848151741049,[0.001]
ニフコ,2020,Q3,23.509438005700492,[0.001]
ニフコ,2020,Q4,61.20367413822131,[0.001]
ニプロ,2018,Q1,16.904743354613398,[1000]
ニプロ,2018,Q2,17.107243354613402,[1000]
ニプロ,2018,Q3,16.64779891016896,[1000]
ニプロ,2018,Q4,15.775854465724514,[1000]
ニプロ,2019,Q1,15.770576687946734,[1000]
ニプロ,2019,Q2,15.655298910168957,[1000]
ニプロ,2019,Q3,15.69141002128007,[1000]
ニプロ,2019,Q4,15.866410021280068,[1000]
ニプロ,2020,Q1,12.603076687946738,[1000]
ニプロ,2020,Q2,12.991132243502292,[1000]
ニプロ,2020,Q3,13.277222222222225,[1000]
ニプロ,2020,Q4,13.702222222222222,[1000]
ニホンフラッシュ,2018,Q1,38.4718204440803,[100]
ニホンフラッシュ,2018,Q2,43.06483288852949,[100]
ニホンフラッシュ,2018,Q3,55.853680055515234,[100]
ニホンフラッシュ,2018,Q4,47.922123386847446,[100]
ニホンフラッシュ,2019,Q1,43.81195932935315,[100]
ニホンフラッシュ,2019,Q2,47.10303860901742,[100]
ニホンフラッシュ,2019,Q3,56.6474405059674,[100]
ニホンフラッシュ,2019,Q4,66.03683817247268,[100]
ニホンフラッシュ,2020,Q1,46.219384546501196,[100]
ニホンフラッシュ,2020,Q2,51.82744055398287,[100]
ニホンフラッシュ,2020,Q3,78.2452573191197,[100]
ニホンフラッシュ,2020,Q4,68.39245963766562,[100]
ネットワンシステムズ,2018,Q1,201.7164042076591,[0.001]
ネットワンシステムズ,2018,Q2,208.4096841471784,[0.001]
ネットワンシステムズ,2018,Q3,133.8285969135794,[0.001]
ネットワンシステムズ,2018,Q4,178.14352917458393,[0.001]
ネットワンシステムズ,2019,Q1,201.2828302530571,[0.001]
ネットワンシステムズ,2019,Q2,145.18252261788103,[0.001]
ネットワンシステムズ,2019,Q3,103.48439827793551,[0.001]
ネットワンシステムズ,2019,Q4,137.09039224270674,[0.001]
ネットワンシステムズ,2020,Q1,105.18361388166528,[0.001]
ネットワンシステムズ,2020,Q2,67.38701405343309,[0.001]
ネットワンシステムズ,2020,Q3,54.28996390915804,[0.001]
ネットワンシステムズ,2020,Q4,21.89657637109871,[0.001]
ネツレン,2018,Q1,14.541195359665382,[10]
ネツレン,2018,Q2,13.663355685131805,[10]
ネツレン,2018,Q3,12.641659781372748,[10]
ネツレン,2018,Q4,10.216135411036657,[10]
ネツレン,2019,Q1,3.2177991166477646,[10]
ネツレン,2019,Q2,10.897397913620123,[10]
ネツレン,2019,Q3,11.450348692686308,[10]
ネツレン,2019,Q4,14.902107706698596,[10]
ネツレン,2020,Q1,4.850338281512293,[10]
ネツレン,2020,Q2,0.7962239324658089,[10]
ネツレン,2020,Q3,6.470574763660679,[10]
ネツレン,2020,Q4,15.569089496729008,[10]
ノジマ,2018,Q1,50.03638336163857,[1000]
ノジマ,2018,Q2,50.758050028305234,[1000]
ノジマ,2018,Q3,51.304994472749684,[1000]
ノジマ,2018,Q4,50.76666113941636,[1000]
ノジマ,2019,Q1,52.18721669497191,[1000]
ノジマ,2019,Q2,53.28805002830525,[1000]
ノジマ,2019,Q3,54.67582780608302,[1000]
ノジマ,2019,Q4,53.51693891719414,[1000]
ノジマ,2020,Q1,55.48416113941635,[1000]
ノジマ,2020,Q2,56.73193891719413,[1000]
ノジマ,2020,Q3,86.75962639193466,[1000]
ノジマ,2020,Q4,75.59965925304905,[1000]
ノリタケカンパニーリミテド,2018,Q1,625.9801765996613,[1000]
ノリタケカンパニーリミテド,2018,Q2,168.0180464172604,[1000]
ノリタケカンパニーリミテド,2018,Q3,293.82821876259027,[1000]
ノリタケカンパニーリミテド,2018,Q4,874.4021115867833,[1000]
ノリタケカンパニーリミテド,2019,Q1,157.22344088657763,[1000]
ノリタケカンパニーリミテド,2019,Q2,116.66985608664626,[1000]
ノリタケカンパニーリミテド,2019,Q3,112.05925480663845,[1000]
ノリタケカンパニーリミテド,2019,Q4,136.2292601249785,[1000]
ノリタケカンパニーリミテド,2020,Q1,48.50669000425957,[1000]
ノリタケカンパニーリミテド,2020,Q2,57.187856632832116,[1000]
ノリタケカンパニーリミテド,2020,Q3,31.031797767116807,[1000]
ノリタケカンパニーリミテド,2020,Q4,36.389013072588426,[1000]
ハイマックス,2018,Q1,22.865277777777777,[100]
ハイマックス,2018,Q2,23.450277777777778,[100]
ハイマックス,2018,Q3,24.057499999999997,[100]
ハイマックス,2018,Q4,25.13307851860615,[100]
ハイマックス,2019,Q1,25.736207401827226,[100]
ハイマックス,2019,Q2,26.31555555555555,[100]
ハイマックス,2019,Q3,26.270277777777775,[100]
ハイマックス,2019,Q4,27.196388888888887,[100]
ハイマックス,2020,Q1,28.158940900067435,[100]
ハイマックス,2020,Q2,28.154782053603533,[100]
ハイマックス,2020,Q3,29.16494817186523,[100]
ハイマックス,2020,Q4,29.625225949643013,[100]
ハウス食品グループ本社,2018,Q1,23.785826395032593,[0.001]
ハウス食品グループ本社,2018,Q2,19.4338733851889,[0.001]
ハウス食品グループ本社,2018,Q3,30.174570619499075,[0.001]
ハウス食品グループ本社,2018,Q4,13.815765214694414,[0.001]
ハウス食品グループ本社,2019,Q1,22.122495931422794,[0.001]
ハウス食品グループ本社,2019,Q2,22.4844609888728,[0.001]
ハウス食品グループ本社,2019,Q3,29.59201080836871,[0.001]
ハウス食品グループ本社,2019,Q4,24.87187812214522,[0.001]
ハウス食品グループ本社,2020,Q1,26.22770513823143,[0.001]
ハウス食品グループ本社,2020,Q2,24.081805437004277,[0.001]
ハウス食品グループ本社,2020,Q3,41.02807873506109,[0.001]
ハウス食品グループ本社,2020,Q4,20.3169223219702,[0.001]
ハピネット,2018,Q1,1.0086396464271488,[10]
ハピネット,2018,Q2,26.68371911480906,[10]
ハピネット,2018,Q3,90.81144399525921,[10]
ハピネット,2018,Q4,15.132396986962501,[10]
ハピネット,2019,Q1,22.72026886300332,[10]
ハピネット,2019,Q2,39.2238739226928,[10]
ハピネット,2019,Q3,75.42852024044339,[10]
ハピネット,2019,Q4,9.059723476807854,[10]
ハピネット,2020,Q1,21.52674817495692,[10]
ハピネット,2020,Q2,37.994978967734376,[10]
ハピネット,2020,Q3,40.479947836372354,[10]
ハピネット,2020,Q4,-4.323232497085474,[10]
ハマキョウレックス,2018,Q1,80.90828852101609,[100]
ハマキョウレックス,2018,Q2,78.19038327659453,[100]
ハマキョウレックス,2018,Q3,86.54962107659232,[100]
ハマキョウレックス,2018,Q4,80.85314637104412,[100]
ハマキョウレックス,2019,Q1,84.75582528441237,[100]
ハマキョウレックス,2019,Q2,78.46077838450499,[100]
ハマキョウレックス,2019,Q3,91.23081642910104,[100]
ハマキョウレックス,2019,Q4,76.9109593353066,[100]
ハマキョウレックス,2020,Q1,86.7236160802891,[100]
ハマキョウレックス,2020,Q2,82.64548543182747,[100]
ハマキョウレックス,2020,Q3,86.96431505450363,[100]
ハマキョウレックス,2020,Q4,82.9651111107909,[100]
ハリマ化成グループ,2018,Q1,9.784722222222223,[1000]
ハリマ化成グループ,2018,Q2,11.454166666666667,[1000]
ハリマ化成グループ,2018,Q3,12.68388888888889,[1000]
ハリマ化成グループ,2018,Q4,12.888055555555555,[1000]
ハリマ化成グループ,2019,Q1,13.179444444444444,[1000]
ハリマ化成グループ,2019,Q2,13.838888888888887,[1000]
ハリマ化成グループ,2019,Q3,14.396666666666667,[1000]
ハリマ化成グループ,2019,Q4,14.4825,[1000]
ハリマ化成グループ,2020,Q1,14.176944444444445,[1000]
ハリマ化成グループ,2020,Q2,13.884166666666665,[1000]
ハリマ化成グループ,2020,Q3,13.47472222222222,[1000]
ハリマ化成グループ,2020,Q4,13.80888888888889,[1000]
ハークスレイ,2018,Q1,21.478333333333335,[1000]
ハークスレイ,2018,Q2,21.7675,[1000]
ハークスレイ,2018,Q3,23.4375,[1000]
ハークスレイ,2018,Q4,24.029722222222226,[1000]
ハークスレイ,2019,Q1,25.337500000000002,[1000]
ハークスレイ,2019,Q2,25.954166666666666,[1000]
ハークスレイ,2019,Q3,26.67972222222222,[1000]
ハークスレイ,2019,Q4,27.745555555555555,[1000]
ハークスレイ,2020,Q1,27.43583333333333,[1000]
ハークスレイ,2020,Q2,27.096944444444443,[1000]
ハークスレイ,2020,Q3,27.249166666666664,[1000]
ハークスレイ,2020,Q4,27.764166666666668,[1000]
ハードオフコーポレーション,2018,Q1,18.21928112987213,[0.001]
ハードオフコーポレーション,2018,Q2,10.651933295257779,[0.001]
ハードオフコーポレーション,2018,Q3,18.34699055160992,[0.001]
ハードオフコーポレーション,2018,Q4,6.727415428351058,[0.001]
ハードオフコーポレーション,2019,Q1,15.867982248427916,[0.001]
ハードオフコーポレーション,2019,Q2,10.920289185661263,[0.001]
ハードオフコーポレーション,2019,Q3,18.410648025240317,[0.001]
ハードオフコーポレーション,2019,Q4,9.87813013870609,[0.001]
ハードオフコーポレーション,2020,Q1,17.623509300918982,[0.001]
ハードオフコーポレーション,2020,Q2,7.795804005953719,[0.001]
ハードオフコーポレーション,2020,Q3,9.185210883503359,[0.001]
ハードオフコーポレーション,2020,Q4,8.034311147129669,[0.001]
バルカー,2018,Q1,42.37005062433173,[100]
バルカー,2018,Q2,57.93256897395162,[100]
バルカー,2018,Q3,50.54500840721409,[100]
バルカー,2018,Q4,35.234212297337734,[100]
バルカー,2019,Q1,47.63262263286262,[100]
バルカー,2019,Q2,53.486544830878216,[100]
バルカー,2019,Q3,36.539953020334536,[100]
バルカー,2019,Q4,30.298939501438973,[100]
バルカー,2020,Q1,28.17351383333748,[100]
バルカー,2020,Q2,35.98038178064206,[100]
バルカー,2020,Q3,53.4824560424222,[100]
バルカー,2020,Q4,24.253555712028636,[100]
バローホールディングス,2018,Q1,38.33583333333333,[1000]
バローホールディングス,2018,Q2,39.41166666666667,[1000]
バローホールディングス,2018,Q3,40.13444444444444,[1000]
バローホールディングス,2018,Q4,40.80444444444444,[1000]
バローホールディングス,2019,Q1,40.43611111111111,[1000]
バローホールディングス,2019,Q2,41.2225,[1000]
バローホールディングス,2019,Q3,41.793055555555554,[1000]
バローホールディングス,2019,Q4,41.88499999999999,[1000]
バローホールディングス,2020,Q1,41.47749999999999,[1000]
バローホールディングス,2020,Q2,42.64888888888888,[1000]
バローホールディングス,2020,Q3,43.744722222222215,[1000]
バローホールディングス,2020,Q4,45.21694444444444,[1000]
バンダイナムコホールディングス,2018,Q1,54.07639475166475,[100]
バンダイナムコホールディングス,2018,Q2,58.73035459084541,[100]
バンダイナムコホールディングス,2018,Q3,61.1792851101525,[100]
バンダイナムコホールディングス,2018,Q4,67.14809498418484,[100]
バンダイナムコホールディングス,2019,Q1,61.77585042233025,[100]
バンダイナムコホールディングス,2019,Q2,71.34540156151814,[100]
バンダイナムコホールディングス,2019,Q3,71.88193227653198,[100]
バンダイナムコホールディングス,2019,Q4,50.419030161595146,[100]
バンダイナムコホールディングス,2020,Q1,67.24985076798417,[100]
バンダイナムコホールディングス,2020,Q2,68.31832326304168,[100]
バンダイナムコホールディングス,2020,Q3,70.94230113729796,[100]
バンダイナムコホールディングス,2020,Q4,37.323828486625025,[100]
バンドー化学,2018,Q1,23.397926785171347,[10]
バンドー化学,2018,Q2,33.59406184176713,[10]
バンドー化学,2018,Q3,34.96515270857066,[10]
バンドー化学,2018,Q4,28.1274252171879,[10]
バンドー化学,2019,Q1,20.992474576045023,[10]
バンドー化学,2019,Q2,19.902939640050462,[10]
バンドー化学,2019,Q3,27.48336451396542,[10]
バンドー化学,2019,Q4,19.131835376877575,[10]
バンドー化学,2020,Q1,-11.822624464703276,[10]
バンドー化学,2020,Q2,20.59590247125772,[10]
バンドー化学,2020,Q3,21.68458209790554,[10]
バンドー化学,2020,Q4,-15.851442718540575,[10]
パイオラックス,2018,Q1,69.77328496176207,[0.001]
パイオラックス,2018,Q2,70.22655611630086,[0.001]
パイオラックス,2018,Q3,73.08963863523209,[0.001]
パイオラックス,2018,Q4,67.84724590973595,[0.001]
パイオラックス,2019,Q1,46.62343946221521,[0.001]
パイオラックス,2019,Q2,51.182271430129646,[0.001]
パイオラックス,2019,Q3,57.06127759170316,[0.001]
パイオラックス,2019,Q4,47.236021582384765,[0.001]
パイオラックス,2020,Q1,27.9632849777255,[0.001]
パイオラックス,2020,Q2,24.385872559613794,[0.001]
パイオラックス,2020,Q3,17.40240193878795,[0.001]
パイオラックス,2020,Q4,39.86977544855028,[0.001]
パスコ,2018,Q1,3.730555555555555,[1000]
パスコ,2018,Q2,3.568611111111111,[1000]
パスコ,2018,Q3,3.4950528397285883,[1000]
パスコ,2018,Q4,4.843108395284144,[1000]
パスコ,2019,Q1,7.10227506195081,[1000]
パスコ,2019,Q2,6.3281083952841435,[1000]
パスコ,2019,Q3,8.317275061950811,[1000]
パスコ,2019,Q4,11.021997284173032,[1000]
パスコ,2020,Q1,13.06838617306192,[1000]
パスコ,2020,Q2,12.875886173061922,[1000]
パスコ,2020,Q3,13.603941728617478,[1000]
パスコ,2020,Q4,15.49755283972859,[1000]
パナソニック,2018,Q1,3.6317591550819133,[1000]
パナソニック,2018,Q2,0.1900261315047791,[1000]
パナソニック,2018,Q3,4.031761700992718,[1000]
パナソニック,2018,Q4,3.959459451204936,[1000]
パナソニック,2019,Q1,7.152401648206503,[1000]
パナソニック,2019,Q2,14.307262115549353,[1000]
パナソニック,2019,Q3,5.195919069742215,[1000]
パナソニック,2019,Q4,5.831516345494593,[1000]
パナソニック,2020,Q1,10.938597237371038,[1000]
パナソニック,2020,Q2,6.558499454311653,[1000]
パナソニック,2020,Q3,-0.4970986663523802,[1000]
パナソニック,2020,Q4,12.855036824171016,[1000]
ヒロセ電機,2018,Q1,122.5831885717626,[1000]
ヒロセ電機,2018,Q2,127.25350185395304,[1000]
ヒロセ電機,2018,Q3,128.32433518728638,[1000]
ヒロセ電機,2018,Q4,129.77377963173083,[1000]
ヒロセ電機,2019,Q1,129.40766852061972,[1000]
ヒロセ電機,2019,Q2,129.14711296506414,[1000]
ヒロセ電機,2019,Q3,129.43877963173085,[1000]
ヒロセ電機,2019,Q4,131.16989074284191,[1000]
ヒロセ電機,2020,Q1,131.9229462983975,[1000]
ヒロセ電機,2020,Q2,132.32183518728638,[1000]
ヒロセ電機,2020,Q3,133.25405740950862,[1000]
ヒロセ電機,2020,Q4,134.95822407617527,[1000]
ビオフェルミン製薬,2018,Q1,52.6665185717426,[10]
ビオフェルミン製薬,2018,Q2,36.779465917029384,[10]
ビオフェルミン製薬,2018,Q3,41.36922758913079,[10]
ビオフェルミン製薬,2018,Q4,43.11966070411496,[10]
ビオフェルミン製薬,2019,Q1,52.70223261709515,[10]
ビオフェルミン製薬,2019,Q2,44.924935510015345,[10]
ビオフェルミン製薬,2019,Q3,35.48202082515158,[10]
ビオフェルミン製薬,2019,Q4,38.71101313585425,[10]
ビオフェルミン製薬,2020,Q1,50.09058224316976,[10]
ビオフェルミン製薬,2020,Q2,43.20620160179213,[10]
ビオフェルミン製薬,2020,Q3,54.58222420831277,[10]
ビオフェルミン製薬,2020,Q4,39.26458366266346,[10]
ビジネスエンジニアリング,2018,Q1,13.704722222222223,[1000]
ビジネスエンジニアリング,2018,Q2,15.848888888888887,[1000]
ビジネスエンジニアリング,2018,Q3,15.103055555555553,[1000]
ビジネスエンジニアリング,2018,Q4,15.78138888888889,[1000]
ビジネスエンジニアリング,2019,Q1,17.13416666666667,[1000]
ビジネスエンジニアリング,2019,Q2,18.999166666666667,[1000]
ビジネスエンジニアリング,2019,Q3,19.688333333333336,[1000]
ビジネスエンジニアリング,2019,Q4,21.169722222222223,[1000]
ビジネスエンジニアリング,2020,Q1,19.80861111111111,[1000]
ビジネスエンジニアリング,2020,Q2,23.11388888888889,[1000]
ビジネスエンジニアリング,2020,Q3,23.80777777777778,[1000]
ビジネスエンジニアリング,2020,Q4,24.558888888888887,[1000]
ビジネスブレイン太田昭和,2018,Q1,16.115061624084497,[100]
ビジネスブレイン太田昭和,2018,Q2,41.21752909156763,[100]
ビジネスブレイン太田昭和,2018,Q3,25.304655650485614,[100]
ビジネスブレイン太田昭和,2018,Q4,35.466952823630955,[100]
ビジネスブレイン太田昭和,2019,Q1,26.08597071275216,[100]
ビジネスブレイン太田昭和,2019,Q2,47.764833757526226,[100]
ビジネスブレイン太田昭和,2019,Q3,42.51407228701396,[100]
ビジネスブレイン太田昭和,2019,Q4,43.05100866015583,[100]
ビジネスブレイン太田昭和,2020,Q1,43.23052386338945,[100]
ビジネスブレイン太田昭和,2020,Q2,56.22268465361256,[100]
ビジネスブレイン太田昭和,2020,Q3,45.1132666152645,[100]
ビジネスブレイン太田昭和,2020,Q4,48.919112828647926,[100]
ビジネス・ブレークスルー,2018,Q1,20.942628736649088,[0.001]
ビジネス・ブレークスルー,2018,Q2,15.217828195720788,[0.001]
ビジネス・ブレークスルー,2018,Q3,11.419937430074842,[0.001]
ビジネス・ブレークスルー,2018,Q4,12.150998649667086,[0.001]
ビジネス・ブレークスルー,2019,Q1,13.540741443261126,[0.001]
ビジネス・ブレークスルー,2019,Q2,14.066442881270273,[0.001]
ビジネス・ブレークスルー,2019,Q3,10.368414149516806,[0.001]
ビジネス・ブレークスルー,2019,Q4,3.9529504563645577,[0.001]
ビジネス・ブレークスルー,2020,Q1,-9.128694838500902,[0.001]
ビジネス・ブレークスルー,2020,Q2,-10.875448012621382,[0.001]
ビジネス・ブレークスルー,2020,Q3,-1.976339323640743,[0.001]
ビジネス・ブレークスルー,2020,Q4,-10.676120450299262,[0.001]
ビーアールホールディングス,2018,Q1,7.344530534137975,[0.001]
ビーアールホールディングス,2018,Q2,6.149531738139787,[0.001]
ビーアールホールディングス,2018,Q3,7.557216929848413,[0.001]
ビーアールホールディングス,2018,Q4,10.92155886834908,[0.001]
ビーアールホールディングス,2019,Q1,5.476641494019936,[0.001]
ビーアールホールディングス,2019,Q2,1.6312985658096437,[0.001]
ビーアールホールディングス,2019,Q3,9.826933881305624,[0.001]
ビーアールホールディングス,2019,Q4,9.746540966540683,[0.001]
ビーアールホールディングス,2020,Q1,3.7423875179855655,[0.001]
ビーアールホールディングス,2020,Q2,4.689204413730051,[0.001]
ビーアールホールディングス,2020,Q3,10.452845326064091,[0.001]
ビーアールホールディングス,2020,Q4,10.961436019114077,[0.001]
ビー・エム・エル,2018,Q1,38.33482587423644,[0.001]
ビー・エム・エル,2018,Q2,44.842739652687,[0.001]
ビー・エム・エル,2018,Q3,44.994969258061616,[0.001]
ビー・エム・エル,2018,Q4,30.991423261611416,[0.001]
ビー・エム・エル,2019,Q1,44.375724118849675,[0.001]
ビー・エム・エル,2019,Q2,39.00754446550168,[0.001]
ビー・エム・エル,2019,Q3,51.471288311707696,[0.001]
ビー・エム・エル,2019,Q4,32.23077202773012,[0.001]
ビー・エム・エル,2020,Q1,39.75838860788789,[0.001]
ビー・エム・エル,2020,Q2,26.000382410559777,[0.001]
ビー・エム・エル,2020,Q3,58.56310202445875,[0.001]
ビー・エム・エル,2020,Q4,74.11399457310937,[0.001]
ピエトロ,2018,Q1,13.764444444444445,[100]
ピエトロ,2018,Q2,13.419444444444444,[100]
ピエトロ,2018,Q3,13.459999999999999,[100]
ピエトロ,2018,Q4,13.297777777777776,[100]
ピエトロ,2019,Q1,13.250277777777779,[100]
ピエトロ,2019,Q2,13.435555555555556,[100]
ピエトロ,2019,Q3,13.033611111111112,[100]
ピエトロ,2019,Q4,13.30638888888889,[100]
ピエトロ,2020,Q1,11.865,[100]
ピエトロ,2020,Q2,11.354444444444445,[100]
ピエトロ,2020,Q3,11.216388888888888,[100]
ピエトロ,2020,Q4,12.092777777777776,[100]
ピーエス三菱,2018,Q1,8.706111111111111,[1000]
ピーエス三菱,2018,Q2,8.25888888888889,[1000]
ピーエス三菱,2018,Q3,8.546111111111111,[1000]
ピーエス三菱,2018,Q4,9.246388888888891,[1000]
ピーエス三菱,2019,Q1,12.129166666666666,[1000]
