企業名,会計年度,四半期,y_hat_comb_mols
タカラバイオ,2020,Q2,7.040161512403489
タカラバイオ,2020,Q3,9.083240940343012
タカラバイオ,2020,Q4,40.75335302546065
タカラレーベン,2018,Q1,23.321040205332398
タカラレーベン,2018,Q2,-16.880296064604334
タカラレーベン,2018,Q3,20.03014466277625
タカラレーベン,2018,Q4,54.42940731378868
タカラレーベン,2019,Q1,15.553217442899069
タカラレーベン,2019,Q2,-15.847418199548054
タカラレーベン,2019,Q3,41.39399231287958
タカラレーベン,2019,Q4,81.32653577896515
タカラレーベン,2020,Q1,40.60501062810505
タカラレーベン,2020,Q2,-24.181704691279524
タカラレーベン,2020,Q3,-18.523758658351404
タカラレーベン,2020,Q4,-7.620940852862014
タキロンシーアイ,2018,Q1,21.427421890867397
タキロンシーアイ,2018,Q2,14.02444824137971
タキロンシーアイ,2018,Q3,5.356492318582678
タキロンシーアイ,2018,Q4,12.73911101905505
タキロンシーアイ,2019,Q1,10.484464091070729
タキロンシーアイ,2019,Q2,7.945482857091633
タキロンシーアイ,2019,Q3,4.292989660405378
タキロンシーアイ,2019,Q4,118.91559577130879
タキロンシーアイ,2020,Q1,96.84201910147709
タキロンシーアイ,2020,Q2,110.28797552252524
タキロンシーアイ,2020,Q3,268.9564182652123
タキロンシーアイ,2020,Q4,31.582754031474185
タクマ,2018,Q1,13.295054492957414
タクマ,2018,Q2,46.7761391515352
タクマ,2018,Q3,22.02918702485412
タクマ,2018,Q4,43.097698933091976
タクマ,2019,Q1,1.5557622598721348
タクマ,2019,Q2,29.843601109437135
タクマ,2019,Q3,13.512819666954423
タクマ,2019,Q4,46.5574072785089
タクマ,2020,Q1,6.49656273059464
タクマ,2020,Q2,29.46853121515919
タクマ,2020,Q3,29.990945353652325
タクマ,2020,Q4,38.64425743409401
タケエイ,2018,Q1,-3.568388904380489
タケエイ,2018,Q2,17.55063459438262
タケエイ,2018,Q3,24.67152835724255
タケエイ,2018,Q4,1.0920093057210731
タケエイ,2019,Q1,3.117749642304981
タケエイ,2019,Q2,4.8398108672538465
タケエイ,2019,Q3,4.722604399965424
タケエイ,2019,Q4,18.74931550852756
タケエイ,2020,Q1,13.442507911306203
タケエイ,2020,Q2,28.398643121012395
タケエイ,2020,Q3,4.171940560450584
タケエイ,2020,Q4,20.741731859098383
タダノ,2018,Q1,28.916197049056194
タダノ,2018,Q2,3.3518979403718703
タダノ,2018,Q3,23.972547868113594
タダノ,2018,Q4,6.842334093509809
タダノ,2019,Q1,26.774328445241242
タダノ,2019,Q2,-28.458019162936083
タダノ,2019,Q3,45.40198105890956
タダノ,2019,Q4,20.57913007757125
タダノ,2020,Q1,81.85979737988914
タダノ,2020,Q2,-11.757487075414607
タダノ,2020,Q3,2.6766927396342908
タダノ,2020,Q4,-2.3193491804415793
タチエス,2018,Q1,31.601366421978952
タチエス,2018,Q2,9.172645850862361
タチエス,2018,Q3,-139.5972562849334
タチエス,2018,Q4,77.99888610036275
タチエス,2019,Q1,-45.79688709467743
タチエス,2019,Q2,28.777095773463703
タチエス,2019,Q3,36.24963548222515
タチエス,2019,Q4,127.71289419843383
タチエス,2020,Q1,-45.47341758616702
タチエス,2020,Q2,-183.65536907137462
タチエス,2020,Q3,-91.26855093734203
タチエス,2020,Q4,14.799724743232693
タツタ電線,2018,Q1,7.1329815829707615
タツタ電線,2018,Q2,31.565549963570945
タツタ電線,2018,Q3,14.225873635267737
タツタ電線,2018,Q4,12.779534569098084
タツタ電線,2019,Q1,6.281618575557761
タツタ電線,2019,Q2,6.735780279636967
タツタ電線,2019,Q3,9.400022865126823
タツタ電線,2019,Q4,5.301137341324231
タツタ電線,2020,Q1,3.7167878032739523
タツタ電線,2020,Q2,9.596947873147167
タツタ電線,2020,Q3,13.573233423935408
タツタ電線,2020,Q4,14.73899890948847
タナベ経営,2018,Q1,30.41655809711578
タナベ経営,2018,Q2,8.581562589192648
タナベ経営,2018,Q3,24.51360954333946
タナベ経営,2018,Q4,2.9090309647895083
タナベ経営,2019,Q1,40.61863201759794
タナベ経営,2019,Q2,9.943170498329437
タナベ経営,2019,Q3,23.974363150020015
タナベ経営,2019,Q4,6.729260101532191
タナベ経営,2020,Q1,13.797572648815674
タナベ経営,2020,Q2,21.409799376643036
タナベ経営,2020,Q3,40.01793943937037
タナベ経営,2020,Q4,14.390559234228002
タムラ製作所,2018,Q1,8.171885744883992
タムラ製作所,2018,Q2,15.226859213599854
タムラ製作所,2018,Q3,10.907229643559786
タムラ製作所,2018,Q4,17.169180569487366
タムラ製作所,2019,Q1,28.861122898572546
タムラ製作所,2019,Q2,47.00152172634386
タムラ製作所,2019,Q3,18.603773219855764
タムラ製作所,2019,Q4,24.634686512799036
タムラ製作所,2020,Q1,8.99622633564106
タムラ製作所,2020,Q2,19.6448908466888
タムラ製作所,2020,Q3,22.930971878051242
タムラ製作所,2020,Q4,-4.265853545709354
ダイオーズ,2018,Q1,18.86665511731534
ダイオーズ,2018,Q2,25.421887769286514
ダイオーズ,2018,Q3,33.764955286825405
ダイオーズ,2018,Q4,-1.449943944224439
ダイオーズ,2019,Q1,13.249647960829698
ダイオーズ,2019,Q2,20.211013210096237
ダイオーズ,2019,Q3,20.581960567655358
ダイオーズ,2019,Q4,26.461690199216388
ダイオーズ,2020,Q1,23.83782905149421
ダイオーズ,2020,Q2,-57.71515420164993
ダイオーズ,2020,Q3,-33.25437433692118
ダイオーズ,2020,Q4,-110.57869597749811
ダイキン工業,2018,Q1,208.58376014568952
ダイキン工業,2018,Q2,240.5746560550724
ダイキン工業,2018,Q3,194.2654829280485
ダイキン工業,2018,Q4,99.3848836527286
ダイキン工業,2019,Q1,241.0494484994406
ダイキン工業,2019,Q2,235.34615114089456
ダイキン工業,2019,Q3,270.41034587901095
ダイキン工業,2019,Q4,172.10398111787472
ダイキン工業,2020,Q1,176.00358288810332
ダイキン工業,2020,Q2,120.89219179273505
ダイキン工業,2020,Q3,65.6510886624673
ダイキン工業,2020,Q4,85.42608369546308
ダイコク電機,2018,Q1,17.713466500981212
ダイコク電機,2018,Q2,70.61599599352228
ダイコク電機,2018,Q3,42.7206515474198
ダイコク電機,2018,Q4,24.671239911246005
ダイコク電機,2019,Q1,22.92206956361896
ダイコク電機,2019,Q2,-51.80422457969876
ダイコク電機,2019,Q3,82.04047389826029
ダイコク電機,2019,Q4,85.9519935735649
ダイコク電機,2020,Q1,60.433657213844015
ダイコク電機,2020,Q2,18.42253134090613
ダイコク電機,2020,Q3,8.486181426724356
ダイコク電機,2020,Q4,6.309031150893067
ダイジェット工業,2018,Q1,5797.619727413392
ダイジェット工業,2018,Q2,-441.7800402676149
ダイジェット工業,2018,Q3,625.1636807350127
ダイジェット工業,2018,Q4,-55.23307787872517
ダイジェット工業,2019,Q1,-62.89013002745698
ダイジェット工業,2019,Q2,-22.735581232192867
ダイジェット工業,2019,Q3,139.49656533206732
ダイジェット工業,2019,Q4,-15.164286628721433
ダイジェット工業,2020,Q1,48.635670500395825
ダイジェット工業,2020,Q2,-156.59160001343963
ダイジェット工業,2020,Q3,-43.95247968888365
ダイジェット工業,2020,Q4,-286.35548439202097
ダイセル,2018,Q1,25.184999297610165
ダイセル,2018,Q2,35.987786323237195
ダイセル,2018,Q3,36.011256426829824
ダイセル,2018,Q4,33.318342850949186
ダイセル,2019,Q1,23.597245929169826
ダイセル,2019,Q2,60.71510708504868
ダイセル,2019,Q3,17.28766522232026
ダイセル,2019,Q4,-36.96027104712581
ダイセル,2020,Q1,8.16898760273034
ダイセル,2020,Q2,10.552215831842494
ダイセル,2020,Q3,1.149033958626281
ダイセル,2020,Q4,14.812410504983731
ダイダン,2018,Q1,43.526192092495855
ダイダン,2018,Q2,99.26430811353305
ダイダン,2018,Q3,89.20910856296423
ダイダン,2018,Q4,-48.4308362923883
ダイダン,2019,Q1,20.25068702362027
ダイダン,2019,Q2,5.955931708915462
ダイダン,2019,Q3,47.04898147003564
ダイダン,2019,Q4,99.80398568347881
ダイダン,2020,Q1,76.40261076714
ダイダン,2020,Q2,97.47954915904756
ダイダン,2020,Q3,81.66164321993976
ダイダン,2020,Q4,126.39927556532102
ダイトウボウ,2018,Q1,0.3922270344721001
ダイトウボウ,2018,Q2,1.5960818157830747
ダイトウボウ,2018,Q3,0.9575089638462302
ダイトウボウ,2018,Q4,-9.086233251561914
ダイトウボウ,2019,Q1,-7.2697722653038985
ダイトウボウ,2019,Q2,19.847106418816992
ダイトウボウ,2019,Q3,-20.207068479668322
ダイトウボウ,2019,Q4,5.764544715473231
ダイトウボウ,2020,Q1,252.63547954102793
ダイトウボウ,2020,Q2,121.54601474089382
ダイトウボウ,2020,Q3,43.737357981626026
ダイトウボウ,2020,Q4,38.57649825402972
ダイドーリミテッド,2018,Q1,-26.746712301505493
ダイドーリミテッド,2018,Q2,2.0584419990491463
ダイドーリミテッド,2018,Q3,18.287939670563983
ダイドーリミテッド,2018,Q4,7.506152385204397
ダイドーリミテッド,2019,Q1,-20.967588727740353
ダイドーリミテッド,2019,Q2,7.993547432213678
ダイドーリミテッド,2019,Q3,13.180901649828487
ダイドーリミテッド,2019,Q4,13.954036027131288
ダイドーリミテッド,2020,Q1,5.00058345891657
ダイドーリミテッド,2020,Q2,65.6338586066774
ダイドーリミテッド,2020,Q3,-61.31327908574542
ダイドーリミテッド,2020,Q4,-26.38526438024158
ダイニチ工業,2018,Q1,-25.152146230498733
ダイニチ工業,2018,Q2,27.81268029547155
ダイニチ工業,2018,Q3,87.61340952681003
ダイニチ工業,2018,Q4,-41.021232002282034
ダイニチ工業,2019,Q1,-40.22719439804246
ダイニチ工業,2019,Q2,33.50205869217484
ダイニチ工業,2019,Q3,59.28582970340927
ダイニチ工業,2019,Q4,-91.54065179972531
ダイニチ工業,2020,Q1,-22.564933480378198
ダイニチ工業,2020,Q2,35.911735308011565
ダイニチ工業,2020,Q3,80.03035564303872
ダイニチ工業,2020,Q4,-50.934708840998034
ダイニック,2018,Q1,60.058204817455284
ダイニック,2018,Q2,23.682884193834795
ダイニック,2018,Q3,355.7282300462771
ダイニック,2018,Q4,-32.610807270358094
ダイニック,2019,Q1,112.00683040064035
ダイニック,2019,Q2,22.00074977077703
ダイニック,2019,Q3,57.68371197272936
ダイニック,2019,Q4,36.39236128760414
ダイニック,2020,Q1,29.664282356436996
ダイニック,2020,Q2,20.761226896193154
ダイニック,2020,Q3,31.430660727892075
ダイニック,2020,Q4,43.70619034706143
ダイビル,2018,Q1,19.21252205216727
ダイビル,2018,Q2,11.02663766033199
ダイビル,2018,Q3,16.165094311257064
ダイビル,2018,Q4,15.813525245427712
ダイビル,2019,Q1,13.084283944544817
ダイビル,2019,Q2,12.14653031573935
ダイビル,2019,Q3,18.4974179128522
ダイビル,2019,Q4,15.018198766998713
ダイビル,2020,Q1,22.307438630081208
ダイビル,2020,Q2,12.88340865498603
ダイビル,2020,Q3,34.592259638184856
ダイビル,2020,Q4,29.30577077319043
ダイフク,2018,Q1,65.98853598817233
ダイフク,2018,Q2,96.55152657245226
ダイフク,2018,Q3,106.78795622915634
ダイフク,2018,Q4,77.7056481969395
ダイフク,2019,Q1,93.18743607714173
ダイフク,2019,Q2,96.69429617054153
ダイフク,2019,Q3,111.34783675824367
ダイフク,2019,Q4,84.33153352712067
ダイフク,2020,Q1,-3.8963108693777713
ダイフク,2020,Q2,57.7022454199892
ダイフク,2020,Q3,49.82793219479754
ダイフク,2020,Q4,45.62382208135699
ダイヘン,2018,Q1,9.036869318321521
ダイヘン,2018,Q2,21.785729363006254
ダイヘン,2018,Q3,11.863537513158548
ダイヘン,2018,Q4,-139.5354232255472
ダイヘン,2019,Q1,-10.210321229819442
ダイヘン,2019,Q2,-284.90636282188484
ダイヘン,2019,Q3,55.566966045215054
ダイヘン,2019,Q4,0.8310250570338932
ダイヘン,2020,Q1,-50.09626736807101
ダイヘン,2020,Q2,30.649031515364538
ダイヘン,2020,Q3,22.180912123316578
ダイヘン,2020,Q4,44.05116387139864
ダスキン,2018,Q1,44.0220178656038
ダスキン,2018,Q2,49.01128492786941
ダスキン,2018,Q3,50.651324011128516
ダスキン,2018,Q4,7.247835139026257
ダスキン,2019,Q1,16.40826668609111
ダスキン,2019,Q2,33.8082125239384
ダスキン,2019,Q3,17.810721879905298
ダスキン,2019,Q4,-3.692523880566076
ダスキン,2020,Q1,62.15029886147181
ダスキン,2020,Q2,34.01998161200959
ダスキン,2020,Q3,16.4437297265589
ダスキン,2020,Q4,13.033287889770387
チノー,2018,Q1,12.21715423038873
チノー,2018,Q2,49.52975908292918
チノー,2018,Q3,66.41302286996853
チノー,2018,Q4,65.19686073670758
チノー,2019,Q1,24.14069973839008
チノー,2019,Q2,52.29102538653043
チノー,2019,Q3,81.42039077030917
チノー,2019,Q4,43.741893361103486
チノー,2020,Q1,31.76534094661821
チノー,2020,Q2,92.48907520027463
チノー,2020,Q3,-10.245144255356559
チノー,2020,Q4,67.50363834602807
ツカモトコーポレーション,2018,Q1,-168.65217642136773
ツカモトコーポレーション,2018,Q2,-367.4023571696477
ツカモトコーポレーション,2018,Q3,-166.81652013106773
ツカモトコーポレーション,2018,Q4,15.97646400537504
ツカモトコーポレーション,2019,Q1,-35.877421898092415
ツカモトコーポレーション,2019,Q2,61.632993441875605
ツカモトコーポレーション,2019,Q3,-19.867360253814848
ツカモトコーポレーション,2019,Q4,54.44528851267861
ツカモトコーポレーション,2020,Q1,33.88531851395977
ツカモトコーポレーション,2020,Q2,60.8861666116201
ツカモトコーポレーション,2020,Q3,-49.378563855132484
ツカモトコーポレーション,2020,Q4,96.97756260328644
ツツミ,2018,Q1,-67.82054710010625
ツツミ,2018,Q2,2.007974979055992
ツツミ,2018,Q3,13.006036403685338
ツツミ,2018,Q4,16.326886546521923
ツツミ,2019,Q1,-20.925071732897
ツツミ,2019,Q2,46.33774636724886
ツツミ,2019,Q3,14.748659417982218
ツツミ,2019,Q4,31.461261420892868
ツツミ,2020,Q1,7.661454562618057
ツツミ,2020,Q2,48.89262915325329
ツツミ,2020,Q3,118.19266864910462
ツツミ,2020,Q4,-21.6233386671834
ツムラ,2018,Q1,16.63321249101125
ツムラ,2018,Q2,27.656650979680535
ツムラ,2018,Q3,41.28087468795667
ツムラ,2018,Q4,-1.82275303519332
ツムラ,2019,Q1,17.08490222529308
ツムラ,2019,Q2,34.47631306219258
ツムラ,2019,Q3,57.37460332930798
ツムラ,2019,Q4,25.69109937656185
ツムラ,2020,Q1,60.50404702857865
ツムラ,2020,Q2,36.884174224734174
ツムラ,2020,Q3,58.25824672980347
ツムラ,2020,Q4,10.461708341170644
ティアック,2018,Q1,-0.8777939187324435
ティアック,2018,Q2,0.5415120444928138
ティアック,2018,Q3,-0.33656690686370183
ティアック,2018,Q4,31.608566018925888
ティアック,2019,Q1,-11.558149489746285
ティアック,2019,Q2,76.5650167416798
ティアック,2019,Q3,50.34174107520396
ティアック,2019,Q4,33.715766513953334
ティアック,2020,Q1,10.209315129032516
ティアック,2020,Q2,-12.446305168663114
ティアック,2020,Q3,7.693730207018056
ティアック,2020,Q4,9.687272181829773
ティーガイア,2018,Q1,195.81971792401723
ティーガイア,2018,Q2,136.39210876498433
ティーガイア,2018,Q3,137.33241497555036
ティーガイア,2018,Q4,13.997451957007192
ティーガイア,2019,Q1,-78.16043272627712
ティーガイア,2019,Q2,-41.46251709292437
ティーガイア,2019,Q3,-7.497209867111271
ティーガイア,2019,Q4,58.51782940490697
ティーガイア,2020,Q1,9.52946799158398
ティーガイア,2020,Q2,1.6733945014290394
ティーガイア,2020,Q3,53.46128492943785
ティーガイア,2020,Q4,70.74980683127797
テイカ,2018,Q1,-20.97017761925943
テイカ,2018,Q2,12.70802848140868
テイカ,2018,Q3,44.407285922668166
テイカ,2018,Q4,-34.66220197321998
テイカ,2019,Q1,62.98944399947616
テイカ,2019,Q2,39.86890666878198
テイカ,2019,Q3,48.76500364157088
テイカ,2019,Q4,38.331071058042745
テイカ,2020,Q1,80.74038907922896
テイカ,2020,Q2,-0.12476044676573395
テイカ,2020,Q3,12.119981099725806
テイカ,2020,Q4,7.350814349806664
テイクアンドギヴ・ニーズ,2018,Q1,-106.49414387707316
テイクアンドギヴ・ニーズ,2018,Q2,40.91535749904597
テイクアンドギヴ・ニーズ,2018,Q3,37.05729701789854
テイクアンドギヴ・ニーズ,2018,Q4,35.30026817952254
テイクアンドギヴ・ニーズ,2019,Q1,61.92213181240413
テイクアンドギヴ・ニーズ,2019,Q2,6.74851312534976
テイクアンドギヴ・ニーズ,2019,Q3,-84.54081103792646
テイクアンドギヴ・ニーズ,2019,Q4,-18.926913656686793
テイクアンドギヴ・ニーズ,2020,Q1,-69.34127272644514
テイクアンドギヴ・ニーズ,2020,Q2,-312.3484731498124
テイクアンドギヴ・ニーズ,2020,Q3,-1898.2970377284191
テイクアンドギヴ・ニーズ,2020,Q4,1513.449968531173
テイ・エス　テック,2018,Q1,148.17484245543667
テイ・エス　テック,2018,Q2,52.49896048167924
テイ・エス　テック,2018,Q3,87.2159680861929
テイ・エス　テック,2018,Q4,124.90914927090652
テイ・エス　テック,2019,Q1,74.62176634087096
テイ・エス　テック,2019,Q2,110.0103077757788
テイ・エス　テック,2019,Q3,67.53295804218976
テイ・エス　テック,2019,Q4,114.54424455831851
テイ・エス　テック,2020,Q1,131.14370769643872
テイ・エス　テック,2020,Q2,-13.335060256730536
テイ・エス　テック,2020,Q3,45.199587786259826
テイ・エス　テック,2020,Q4,140.70295910319874
テクノメディカ,2018,Q1,-2801.2166991856943
テクノメディカ,2018,Q2,-401.47934985484943
テクノメディカ,2018,Q3,-365.74062661993304
テクノメディカ,2018,Q4,-158.07567622273586
テクノメディカ,2019,Q1,115.97512915218859
テクノメディカ,2019,Q2,-43.44818518955791
テクノメディカ,2019,Q3,-155.83349831787095
テクノメディカ,2019,Q4,102.97524128148916
テクノメディカ,2020,Q1,-197.63150459299595
テクノメディカ,2020,Q2,20.910979979926662
テクノメディカ,2020,Q3,-77.94232861221765
テクノメディカ,2020,Q4,95.82160418880828
テルモ,2018,Q1,-1.9793027693769243
テルモ,2018,Q2,24.341636602134486
テルモ,2018,Q3,45.777837516121
テルモ,2018,Q4,37.28248495328197
テルモ,2019,Q1,60.643284652049395
テルモ,2019,Q2,52.131475552487
テルモ,2019,Q3,66.5751545867209
テルモ,2019,Q4,54.32056489069038
テルモ,2020,Q1,17.72546610523233
テルモ,2020,Q2,19.635176124921582
テルモ,2020,Q3,56.74080861419088
テルモ,2020,Q4,23.975587431673205
テレビ朝日ホールディングス,2018,Q1,346.0537516590909
テレビ朝日ホールディングス,2018,Q2,-1.7079554230989136
テレビ朝日ホールディングス,2018,Q3,-0.6636299431071772
テレビ朝日ホールディングス,2018,Q4,99.16738794054436
テレビ朝日ホールディングス,2019,Q1,239.30972428097462
テレビ朝日ホールディングス,2019,Q2,60.14551195707435
テレビ朝日ホールディングス,2019,Q3,54.4920066483621
テレビ朝日ホールディングス,2019,Q4,352.4870102298158
テレビ朝日ホールディングス,2020,Q1,310.65421804924426
テレビ朝日ホールディングス,2020,Q2,-46.67745499055286
テレビ朝日ホールディングス,2020,Q3,-169.72179759134755
テレビ朝日ホールディングス,2020,Q4,25.380656919466222
テンアライド,2018,Q1,-7.805615519925747
テンアライド,2018,Q2,11.348103791865734
テンアライド,2018,Q3,6.453554473462343
テンアライド,2018,Q4,-24.810404749036554
テンアライド,2019,Q1,0.9720500440918917
テンアライド,2019,Q2,-0.2796429311436744
テンアライド,2019,Q3,4.284025829741343
テンアライド,2019,Q4,32.4497959502036
テンアライド,2020,Q1,34.42987660865705
テンアライド,2020,Q2,-163.02883038513548
テンアライド,2020,Q3,140.00041329893472
テンアライド,2020,Q4,151.68305500732114
テーオーシー,2018,Q1,-259.5997636305013
テーオーシー,2018,Q2,441.9658962503977
テーオーシー,2018,Q3,-86.90063320864648
テーオーシー,2018,Q4,44.30940990923815
テーオーシー,2019,Q1,449.17830217280635
テーオーシー,2019,Q2,22.303379513247894
テーオーシー,2019,Q3,10.99577350288761
テーオーシー,2019,Q4,18.406268569349816
テーオーシー,2020,Q1,45.00614949216568
テーオーシー,2020,Q2,73.25108042010926
テーオーシー,2020,Q3,-92.34032363009159
テーオーシー,2020,Q4,-37.517178277636255
ディスコ,2018,Q1,287.5553895805759
ディスコ,2018,Q2,199.59387744832998
ディスコ,2018,Q3,272.5936184443041
ディスコ,2018,Q4,299.090415261999
ディスコ,2019,Q1,194.60516381305487
ディスコ,2019,Q2,150.32388425690243
ディスコ,2019,Q3,236.22928145819074
ディスコ,2019,Q4,269.1606553754195
ディスコ,2020,Q1,107.6086048831158
ディスコ,2020,Q2,185.4394993995269
ディスコ,2020,Q3,217.7567399358198
ディスコ,2020,Q4,253.38952716852123
ディーブイエックス,2018,Q1,16.943354424088056
ディーブイエックス,2018,Q2,10.354208591242203
ディーブイエックス,2018,Q3,27.271152369209034
ディーブイエックス,2018,Q4,12.73152665350789
ディーブイエックス,2019,Q1,23.000696877801825
ディーブイエックス,2019,Q2,13.292115848874579
ディーブイエックス,2019,Q3,38.81711034090355
ディーブイエックス,2019,Q4,19.912565654963487
ディーブイエックス,2020,Q1,17.452915114943913
ディーブイエックス,2020,Q2,32.88425152940997
ディーブイエックス,2020,Q3,0.5476672972430071
ディーブイエックス,2020,Q4,25.090569462064128
デサント,2018,Q1,41.91747127862474
デサント,2018,Q2,28.138213260977796
デサント,2018,Q3,4.544930073235733
デサント,2018,Q4,19.28153852670101
デサント,2019,Q1,5.033380969558302
デサント,2019,Q2,15.939134795738559
デサント,2019,Q3,32.54891988706605
デサント,2019,Q4,-9.100668957943554
デサント,2020,Q1,6.744959500273192
デサント,2020,Q2,-12.273092146250358
デサント,2020,Q3,-54.46380387174727
デサント,2020,Q4,-69.75912149852259
デリカフーズホールディングス,2018,Q1,243.09126033352595
デリカフーズホールディングス,2018,Q2,-18.320245078974192
デリカフーズホールディングス,2018,Q3,-8.946602854899083
デリカフーズホールディングス,2018,Q4,29.382881352436623
デリカフーズホールディングス,2019,Q1,-408.4785448240106
デリカフーズホールディングス,2019,Q2,-5.032785051016901
デリカフーズホールディングス,2019,Q3,111.41522554484315
デリカフーズホールディングス,2019,Q4,226.745121246468
デリカフーズホールディングス,2020,Q1,8.044191085797896
デリカフーズホールディングス,2020,Q2,8.128044387805687
デリカフーズホールディングス,2020,Q3,70.31706275336575
デリカフーズホールディングス,2020,Q4,73.34473181573581
デンカ,2018,Q1,-5.852224412258583
デンカ,2018,Q2,221.96556743323598
デンカ,2018,Q3,335.9714468231798
デンカ,2018,Q4,6.585574011763707
デンカ,2019,Q1,131.41549836757486
デンカ,2019,Q2,25.14891833450625
デンカ,2019,Q3,59.42694268502111
デンカ,2019,Q4,88.86848228520937
デンカ,2020,Q1,-36.97530243510706
デンカ,2020,Q2,91.19181558203415
デンカ,2020,Q3,-49.94800166324462
デンカ,2020,Q4,-62.18196191246094
デンソー,2018,Q1,112.3423355739984
デンソー,2018,Q2,120.6039171345186
デンソー,2018,Q3,105.66636919028747
デンソー,2018,Q4,28.02250094400236
デンソー,2019,Q1,57.899652071525075
デンソー,2019,Q2,43.85147755227399
デンソー,2019,Q3,106.18647251236926
デンソー,2019,Q4,-9.135248387990373
デンソー,2020,Q1,-140.9798613618378
デンソー,2020,Q2,8.79344720239745
デンソー,2020,Q3,63.44800006949754
デンソー,2020,Q4,-63.75172196105268
デンヨー,2018,Q1,25.80794955237309
デンヨー,2018,Q2,41.82593158507967
デンヨー,2018,Q3,51.015380273050965
デンヨー,2018,Q4,49.57432107078319
デンヨー,2019,Q1,8.689864102486448
デンヨー,2019,Q2,21.313933191388884
デンヨー,2019,Q3,33.98427318097073
デンヨー,2019,Q4,60.56140351313281
デンヨー,2020,Q1,18.70271159787213
デンヨー,2020,Q2,35.3626172592947
デンヨー,2020,Q3,38.58015496195565
デンヨー,2020,Q4,26.928121389663374
トクヤマ,2018,Q1,-11.301669160328496
トクヤマ,2018,Q2,-113.38698040872828
トクヤマ,2018,Q3,-1481.4512511046287
トクヤマ,2018,Q4,212.82845378718676
トクヤマ,2019,Q1,-117.58791312366225
トクヤマ,2019,Q2,-289.8165559949777
トクヤマ,2019,Q3,98.84487491374288
トクヤマ,2019,Q4,-203.8759345068171
トクヤマ,2020,Q1,151.0772992184084
トクヤマ,2020,Q2,397.5361079061847
トクヤマ,2020,Q3,551.8045355648657
トクヤマ,2020,Q4,381.1324992336358
トッパン・フォームズ,2018,Q1,-1.442291160779682
トッパン・フォームズ,2018,Q2,6.611202823909814
トッパン・フォームズ,2018,Q3,12.082239814491544
トッパン・フォームズ,2018,Q4,7.819267960645174
トッパン・フォームズ,2019,Q1,8.461492185768487
トッパン・フォームズ,2019,Q2,16.647558888525925
トッパン・フォームズ,2019,Q3,10.364547787184547
トッパン・フォームズ,2019,Q4,2.2096428582061693
トッパン・フォームズ,2020,Q1,6.006275022867494
トッパン・フォームズ,2020,Q2,33.221498104386114
トッパン・フォームズ,2020,Q3,-6.240845953340465
トッパン・フォームズ,2020,Q4,29.007920288089906
トナミホールディングス,2018,Q1,4644.476203187155
トナミホールディングス,2018,Q2,4333.029297111368
トナミホールディングス,2018,Q3,1744.7768195438641
トナミホールディングス,2018,Q4,-375.24633681361047
トナミホールディングス,2019,Q1,438.7177258065065
トナミホールディングス,2019,Q2,-274.6343614297977
トナミホールディングス,2019,Q3,119.08581256446912
トナミホールディングス,2019,Q4,187.99068565754305
トナミホールディングス,2020,Q1,79.43598856633851
トナミホールディングス,2020,Q2,-282.5796371125988
トナミホールディングス,2020,Q3,268.9348476859606
トナミホールディングス,2020,Q4,219.08251985946313
トピー工業,2018,Q1,-316.9687048400044
トピー工業,2018,Q2,-193.22006322711934
トピー工業,2018,Q3,68.06419695200441
トピー工業,2018,Q4,393.5171761251413
トピー工業,2019,Q1,133.43326620479456
トピー工業,2019,Q2,191.218867603782
トピー工業,2019,Q3,79.71109916648761
トピー工業,2019,Q4,106.67231909006193
トピー工業,2020,Q1,283.93147370624
トピー工業,2020,Q2,1122.623831674661
トピー工業,2020,Q3,114.67627213619257
トピー工業,2020,Q4,1437.8798672720511
トプコン,2018,Q1,3.02640965357396
トプコン,2018,Q2,18.325985804903365
トプコン,2018,Q3,13.793215539064976
トプコン,2018,Q4,39.18338661359703
トプコン,2019,Q1,0.626568395997983
トプコン,2019,Q2,556.6379306818565
トプコン,2019,Q3,-198.42577448811713
トプコン,2019,Q4,339.16990264429364
トプコン,2020,Q1,352.8966718419477
トプコン,2020,Q2,4.100425841345299
トプコン,2020,Q3,-38.71094287381293
トプコン,2020,Q4,19.227792121184553
トヨタ自動車,2018,Q1,258.78458817524603
トヨタ自動車,2018,Q2,303.482607930336
トヨタ自動車,2018,Q3,271.12623410222005
トヨタ自動車,2018,Q4,214.09683648336605
トヨタ自動車,2019,Q1,136.1260279778976
トヨタ自動車,2019,Q2,808.6445445612171
トヨタ自動車,2019,Q3,485.11179417132695
トヨタ自動車,2019,Q4,-767.1715268182685
トヨタ自動車,2020,Q1,-767.1634404884652
トヨタ自動車,2020,Q2,-73.69759795406723
トヨタ自動車,2020,Q3,-28.92096936044848
トヨタ自動車,2020,Q4,77.48923447005193
トランコム,2018,Q1,-91.2417023146654
トランコム,2018,Q2,108.49507517474937
トランコム,2018,Q3,94.59361169961134
トランコム,2018,Q4,72.05270878650606
トランコム,2019,Q1,113.68682601799294
トランコム,2019,Q2,103.19686206682393
トランコム,2019,Q3,123.35363128609346
トランコム,2019,Q4,81.87104538018549
トランコム,2020,Q1,151.13336123649722
トランコム,2020,Q2,177.62892851166035
トランコム,2020,Q3,134.77329901733444
トランコム,2020,Q4,93.00954884635568
トランスコスモス,2018,Q1,-79.68345775309626
