企業名,会計年度,四半期,|(y_test - y_test) / y_test|,|(y_test - y_hat_rw) / y_test|,|(y_test - y_hat_sarima_br) / y_test|,|(y_test - y_hat_sarima_f) / y_test|,|(y_test - y_hat_sarima_g) / y_test|,|(y_test - y_hat_umlp) / y_test|,|(y_test - y_hat_mlm1) / y_test|,|(y_test - y_hat_mlm2) / y_test|,|(y_test - y_hat_mlm3) / y_test|,|(y_test - y_hat_mlm4) / y_test|
イチケン,2020,Q1,0.0,0.3330259475136814,0.014624574887426571,0.05237066188438839,0.1969515074102785,0.004906957408375241,1.0,0.13466435048529263,1.0,1.0
イチケン,2020,Q2,0.0,0.34314823881368106,0.08757540903118036,0.04578040512617761,0.06344572247412086,0.08473551550354098,0.23354865648682005,0.4043930820681344,1.0,1.0
イチケン,2020,Q3,0.0,0.027217836940108587,0.06755386801502765,0.1548507063466878,0.03667578915033001,0.5482851858141564,0.1540416339555697,0.11645590629977157,0.18243554576497836,1.0
イチケン,2020,Q4,0.0,1.0,1.0,1.0,1.0,0.2949473992164354,1.0,1.0,1.0,1.0
イチネンホールディングス,2018,Q1,0.0,0.03109955619564794,0.06678271481658886,0.011258009366976088,0.0019239381406738862,0.033828208763665615,0.00031824943902725573,0.06844831638971431,0.11042421520640451,0.7444819114543638
イチネンホールディングス,2018,Q2,0.0,0.3429216209090051,0.2773988084145902,0.29262693354880065,0.1831954897721171,0.18977823829911544,0.2889176396135688,0.207432312979512,0.1948502665508642,1.0
イチネンホールディングス,2018,Q3,0.0,1.0,0.012259182518127704,0.017785600221789273,0.03977939325030838,1.0,0.3009720044578834,0.012139450221187207,0.011805758944916853,1.0
イチネンホールディングス,2018,Q4,0.0,0.020185732628624307,0.06513215669776996,0.11453411529527599,0.15530054094117804,1.0,1.0,0.475865715575315,0.39144635257468946,1.0
イチネンホールディングス,2019,Q1,0.0,0.004980035485325142,0.017685610815352814,0.0011599529230308305,0.07957996901025384,0.2664494696152055,0.48546121213542465,0.2590054517202021,0.07350764986697739,1.0
イチネンホールディングス,2019,Q2,0.0,0.06635301603239921,0.09704620819227129,0.7697001304327644,0.15967608312034892,0.036558616274593794,0.19028710005178914,0.6760431750359699,0.9029107533804007,1.0
イチネンホールディングス,2019,Q3,0.0,0.06829162235021556,0.035923776969184786,0.004223946384142602,0.017181724859959804,0.03771165670692619,0.018705382263102623,0.015231453530035627,0.016062337655890845,0.0730189017720618
イチネンホールディングス,2019,Q4,0.0,0.05638245264412247,0.0599340964157715,0.11296275161902201,0.0013215127544107586,0.05277162216937073,0.1511657779330275,0.02949503628519468,0.0032540517104492155,0.3992745372874445
イチネンホールディングス,2020,Q1,0.0,0.1188267253519642,0.00012668034643264933,0.0002639187395531266,0.04160511343050984,0.0128290741879841,0.06694630871189354,0.004205406227550464,0.002734079067814859,1.0
イチネンホールディングス,2020,Q2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
イチネンホールディングス,2020,Q3,0.0,1.0,0.23637761786541933,0.08542459021489254,0.07332936774463147,0.12555466609788696,0.47470936061746527,0.2396082135826872,0.1265277667252165,1.0
イチネンホールディングス,2020,Q4,0.0,0.07314536270167425,0.08287104475906086,0.07929728594593023,0.0173777997841085,0.31951295565822807,0.4112500848326073,0.007543191410696506,0.00010081133338794582,0.0043201720742200396
イノテック,2018,Q1,0.0,0.11478395891188146,0.07490956484272733,0.34844247852573623,0.007468692550122003,1.0,0.4793375097635202,0.9498446787836515,0.7882246638545775,1.0
イノテック,2018,Q2,0.0,0.49786918054292567,0.2236293866850447,0.3788992746808379,0.155315624447937,0.6078470986464167,0.29636598257819186,0.06064783520776481,0.07616385762534018,0.8573957322736115
イノテック,2018,Q3,0.0,0.09587702864080751,0.6878924597741518,0.5570662025282045,0.5698297196174423,0.6311900491518557,0.37565645973342454,0.061475864097298376,0.07029242500299353,1.0
イノテック,2018,Q4,0.0,1.0,0.31732297921078084,0.8281377244048752,1.0,0.18726327106720764,0.0008825700966894884,1.0,1.0,1.0
イノテック,2019,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.499820609984071,1.0
イノテック,2019,Q2,0.0,0.9813443377785082,0.07299498329339232,0.003802899441602676,0.011038122364781123,0.8086180075430356,0.009569441374459689,0.00029145456132851364,0.06791956853376743,0.7182731552673445
イノテック,2019,Q3,0.0,0.13494377342773836,0.0022784435652263586,1.0,0.016096162948379605,0.30784490815360416,0.43137518872619174,0.870684144217581,1.0,1.0
イノテック,2019,Q4,0.0,0.11090017407065697,0.5855103069664913,0.5714157099348671,0.41465463440851225,1.0,0.8550829297815945,0.013606025747560643,0.004731081513658898,1.0
イノテック,2020,Q1,0.0,1.0,0.0008071307159864767,1.0,1.0,1.0,0.12459123651676153,1.0,1.0,1.0
イノテック,2020,Q2,0.0,0.3589725823197085,0.2620895482380576,0.5434090459957245,0.7495388671620558,1.0,1.0,0.6617000993269231,0.34143330266497524,1.0
イノテック,2020,Q3,0.0,0.4224443034637918,0.35450319651571066,0.2796510982018652,0.254992394778151,1.0,0.162359636403776,0.11014636674394361,0.10672586313902878,0.5369712355305458
イノテック,2020,Q4,0.0,0.007543697238202291,0.41691999342670466,0.20363351724073936,0.30988258624670156,0.4773533519596117,0.3990176664604188,0.1800963647936135,0.20331820414501114,0.0431471779706452
イビデン,2018,Q1,0.0,0.04670089391128352,0.023777582980947964,0.44744133624123356,0.11520138365953024,1.0,0.5977404226080425,0.6908189255212317,1.0,1.0
イビデン,2018,Q2,0.0,0.0021238486918034997,1.0,0.5615822645092957,1.0,1.0,1.0,1.0,1.0,1.0
イビデン,2018,Q3,0.0,1.0,1.0,1.0,1.0,1.0,0.9622138716726311,0.5652263179780972,0.339000772768462,1.0
イビデン,2018,Q4,0.0,1.0,1.0,0.8241119811457946,1.0,1.0,1.0,1.0,1.0,0.06548161778921005
イビデン,2019,Q1,0.0,0.1538240108344348,0.004039795436174224,0.000552371838074168,0.250551455690547,1.0,0.05559680467700388,1.0,1.0,1.0
イビデン,2019,Q2,0.0,1.0,1.0,1.0,1.0,1.0,0.09674776286391798,1.0,1.0,1.0
イビデン,2019,Q3,0.0,0.5900964748908972,0.2100454417201154,1.0,0.12013837805221479,0.9249549031652062,0.03988953658151694,1.0,1.0,0.7237778643844112
イビデン,2019,Q4,0.0,0.1309719956841206,0.03836055244999609,1.0,0.01670153187358555,0.58386360350401,0.16760175374948283,1.0,1.0,1.0
イビデン,2020,Q1,0.0,0.09940992950233239,0.24063426418147932,0.19154479692360063,0.04679112581973119,1.0,0.1167136261681608,1.0,1.0,1.0
イビデン,2020,Q2,0.0,0.12357886342037436,1.0,0.600607551658629,0.9070100397820574,1.0,0.0016426344191266332,0.3368696140804661,0.39773478432151765,1.0
イビデン,2020,Q3,0.0,0.0732436309139918,0.2777313124401657,0.11317520736194646,0.08916838061612183,0.1466853649923211,1.3327057680138492e-05,1.0,0.926035732638896,1.0
イビデン,2020,Q4,0.0,1.0,0.0003922868454744569,0.034505815888514584,0.789929023294704,0.5507989194009933,1.0,0.5050068819981186,0.13899080620046755,1.0
イフジ産業,2018,Q1,0.0,1.408009461823607e-05,0.03479008919508465,0.010334171321476768,0.10132323552028985,1.0,0.020390905893353236,0.047224851068733864,0.5669722955090312,0.6205716121475778
イフジ産業,2018,Q2,0.0,0.022857782608492826,0.0017944385620584705,0.04222123612449557,0.01901561210167844,0.049690347758387585,0.015708128315905814,0.048099063440642485,0.12179381618744343,0.09855030430058542
イフジ産業,2018,Q3,0.0,0.1453834058362805,7.590761497927221e-05,0.024349457498748603,5.375845571981034e-06,0.06271403593911543,0.047559747344571024,0.006210850692725487,0.13011771475260409,0.8609320699481935
イフジ産業,2018,Q4,0.0,0.3698661135787061,0.007649727675365315,0.05121211809811867,0.004169482923789752,0.04692573889015686,0.0025381804628550886,0.07075978191992834,0.008019804698477316,1.0
イフジ産業,2019,Q1,0.0,0.1314476345363941,0.08809237688449857,0.09587340133727557,0.06841262191234491,0.024493893634880446,0.01553327389146541,0.15835273539917688,0.1520045672721537,1.0
イフジ産業,2019,Q2,0.0,0.1398028050610114,0.0016040329908533783,0.0006060735551632677,0.003545507913279962,0.3701410943641543,0.008800308535337125,0.009769114466783614,0.018814179893012404,1.0
イフジ産業,2019,Q3,0.0,0.14440591215697454,0.012246227607838826,0.008590838152081432,0.0011304268100613035,0.0025050122335761663,0.17185562881741276,0.0132937164118259,0.019371282517750946,1.0
イフジ産業,2019,Q4,0.0,1.0,0.14446267028655302,0.09641680352092721,0.3194986978153979,0.011616842953202302,0.31462880880615046,0.01887077867543413,0.1429428239885382,1.0
イフジ産業,2020,Q1,0.0,0.15189169002061037,0.012054662507514158,0.009263553566907372,0.0197805389870133,0.0006728439228478753,0.032401683900452664,0.014447838225806033,0.006567392926046704,0.3085853392518309
イフジ産業,2020,Q2,0.0,0.055163794522913555,0.15564677754296666,0.1655326935689838,0.15740629380375623,0.20368178332745013,0.01694323895186458,0.058402788454289,0.1865279658922214,0.16490988472871718
イフジ産業,2020,Q3,0.0,0.12777448851743792,0.06599099011150991,0.05675430892741608,0.012802446295799708,0.05425403462995954,0.09487994703850394,0.045761725907052686,0.07305942435428982,0.034578580084271726
イフジ産業,2020,Q4,0.0,1.0,0.03282068145118992,0.013121828484210948,0.2892842893401798,0.23301440522505495,0.005159062929458742,0.05421991345107596,0.017147945706957598,0.4571290973224605
イリソ電子工業,2018,Q1,0.0,0.12286001386150548,0.00019874366023598823,1.7245994081812567e-06,0.04267289767775523,0.01615771215592186,0.0031611188253552387,0.024793622550441527,0.05760032519603691,1.0
イリソ電子工業,2018,Q2,0.0,0.022700995394345794,0.022678865774432663,0.23736249705742848,0.0010254206213644714,0.44466905667285117,0.11172182760740353,0.030406500945580155,0.01345113687220061,1.0
イリソ電子工業,2018,Q3,0.0,0.2725313947035676,0.9049125962330603,0.4409288648720117,0.6283478992805185,1.0,0.6558971926695903,0.18857030774840616,0.3007946407871728,0.5989413821826443
イリソ電子工業,2018,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
イリソ電子工業,2019,Q1,0.0,1.0,0.124047606257389,0.0008141249073077121,0.40945513968314906,0.49716706947724837,0.4452233816992388,0.7043609105693044,0.5884324143572842,1.0
イリソ電子工業,2019,Q2,0.0,0.03833249647984105,0.10737566036276511,0.0775376314988397,0.00025814103022553364,1.0,0.02732818768746909,0.300215138328801,0.7752470598079737,1.0
イリソ電子工業,2019,Q3,0.0,0.0875044543735095,0.0008048347335722091,0.25672124475292163,0.044053754782964714,0.7783783040048319,0.08793048518994837,0.07696070156609498,0.002416384236512618,0.12364942574009315
イリソ電子工業,2019,Q4,0.0,1.0,0.11109885463211809,1.0,7.836223101746811e-05,0.006886594412938448,0.011663593725270082,1.0,1.0,1.0
イリソ電子工業,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
イリソ電子工業,2020,Q2,0.0,1.0,1.0,0.9199545945571382,1.0,0.6945596112559075,1.0,1.0,1.0,1.0
イリソ電子工業,2020,Q3,0.0,0.35722008762051566,0.04880065829718373,0.02928304749418113,0.27922344406110355,1.2355987992652059e-05,0.17442383382264798,0.3475114232359843,0.48231262346777615,0.8546538102693408
イリソ電子工業,2020,Q4,0.0,0.0032786748131699104,0.11130779707981257,0.22487229634621966,0.2600986261566099,0.08310892443761748,0.03751470001764367,0.09881318684111748,0.0024500335706511755,1.0
インターネットイニシアティブ,2018,Q1,0.0,1.0,0.9337535551214027,0.031637749366605676,1.0,1.0,1.0,1.0,1.0,1.0
インターネットイニシアティブ,2018,Q2,0.0,0.08094129981890226,1.0,0.07547169754323767,1.0,1.0,1.0,1.0,1.0,0.006281291485360236
インターネットイニシアティブ,2018,Q3,0.0,0.012103612749102797,0.3947374010284581,0.004719844566805761,1.0,1.0,1.0,1.0,1.0,1.0
インターネットイニシアティブ,2018,Q4,0.0,0.0009530838426103988,0.33947529087508693,0.10952113554563132,1.0,1.0,1.0,1.0,1.0,1.0
インターネットイニシアティブ,2019,Q1,0.0,0.6782569240910843,1.0,0.027162311146396043,1.0,1.0,1.0,1.0,1.0,1.0
インターネットイニシアティブ,2019,Q2,0.0,0.04288501584839586,1.0,0.034281153592538645,1.0,1.0,1.0,1.0,1.0,1.0
インターネットイニシアティブ,2019,Q3,0.0,0.1496537084265397,0.19060973370518444,0.054676042752526556,1.0,1.0,1.0,1.0,1.0,0.3250453605572929
インターネットイニシアティブ,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
インターネットイニシアティブ,2020,Q1,0.0,0.17237923483861878,1.0,0.5699945777984313,1.0,1.0,1.0,1.0,1.0,0.6810870873094002
インターネットイニシアティブ,2020,Q2,0.0,0.10536806424259842,1.0,0.07430886385667672,0.16048314900741015,1.0,0.311046018956073,0.16418825286515554,1.0,0.04996309902587829
インターネットイニシアティブ,2020,Q3,0.0,0.2058165973626986,0.4405150084682,0.10437589789657982,1.0,4.263188245518194e-05,1.0,0.0021106687194951622,0.5936854011895307,1.0
インターネットイニシアティブ,2020,Q4,0.0,0.3346699578470957,0.013478018679693277,0.02537795164346674,0.1152748968227309,1.0,1.0,1.0,0.030830334373979168,1.0
インフォコム,2018,Q1,0.0,1.0,0.0937768187256148,0.07372286687680771,1.0,1.0,1.0,1.0,1.0,1.0
インフォコム,2018,Q2,0.0,0.43210116724819764,0.26263886671854875,0.2961984826136078,0.06049506935622179,1.0,1.0,0.4157878176852358,0.5027625603097369,1.0
インフォコム,2018,Q3,0.0,0.4457500332966114,0.10332915036046425,0.11384810962919756,0.8077249413292465,1.0,1.0,1.0,1.0,0.9212011190532791
インフォコム,2018,Q4,0.0,0.03567901234567899,0.07604527984421405,0.07038375018982379,0.0006404293101097906,1.0,1.0,0.9899139949006432,0.6863032983460421,1.0
インフォコム,2019,Q1,0.0,1.0,0.004208957658870191,0.0038560565035266245,0.55969424954674,1.0,1.0,1.0,1.0,1.0
インフォコム,2019,Q2,0.0,0.2492036953616125,0.3994187552839845,0.37624814037801024,0.13383520911532923,1.0,0.09733656087902669,1.0,1.0,1.0
インフォコム,2019,Q3,0.0,0.05080093383789062,0.0016582408660531347,0.0007058329714942653,0.21449572413510015,1.0,1.0,1.0,1.0,0.6133535624775935
インフォコム,2019,Q4,0.0,0.011266814394057608,0.07999840116287682,0.0721533541269769,0.0009514055709792865,1.0,1.0,1.0,1.0,0.0019604469962105214
インフォコム,2020,Q1,0.0,0.0076970133810993265,0.26513917802179376,0.2509418073613221,1.0,1.0,1.0,1.0,1.0,0.6263506124960017
インフォコム,2020,Q2,0.0,0.06521552397063944,9.966196762467442e-05,0.0005053305694240354,1.0,0.818994221075372,0.19064715238225655,1.0,1.0,1.0
インフォコム,2020,Q3,0.0,0.06312078370444493,0.002524030028351024,0.0026937237247882245,1.0,1.0,1.0,1.0,1.0,1.0
インフォコム,2020,Q4,0.0,0.02144769161773967,0.0396366743441325,0.03800963492835371,0.21967821991460199,0.015172512864893918,1.0,1.0,1.0,1.0
インプレスホールディングス,2018,Q1,0.0,1.0,1.0,1.0,0.022774672671714187,1.0,1.0,1.0,0.21944404639129994,0.39170049240767957
インプレスホールディングス,2018,Q2,0.0,1.0,0.7463076557611836,1.0,1.0,1.0,0.9229838840420809,0.7096979812178115,1.0,1.0
インプレスホールディングス,2018,Q3,0.0,0.658594674556213,0.07700015223334009,0.0065358293063934115,2.8513466597296166e-05,0.40686840535177915,0.3655388157186307,0.014571784116949005,0.045513901322410226,0.000140894351638719
インプレスホールディングス,2018,Q4,0.0,1.0,0.03891457345527079,0.21411693128575637,0.08951847607045156,0.16587869237150593,0.11755597973481983,0.3521293224802918,0.49120706659320257,0.027395579996272918
インプレスホールディングス,2019,Q1,0.0,1.0,8.536408837877104e-05,1.0,1.0,1.0,0.28429481795445455,0.00760611977027609,0.6180249661367077,1.0
インプレスホールディングス,2019,Q2,0.0,0.43933103221564757,0.30507573664714455,0.4087745747062506,0.05446090457339964,0.08825952769525909,1.0,0.3170885590785733,0.2659332885084342,0.5876262729976774
インプレスホールディングス,2019,Q3,0.0,0.3219287875725703,0.01266425859949788,0.01736193617891572,0.012308136810739428,0.00340468690109141,0.5387273003477853,0.01607025253371145,0.00028130135328142773,0.24140959349663546
インプレスホールディングス,2019,Q4,0.0,1.0,0.12116379095009153,0.0942405898661462,0.2169001741661214,0.40663058401942104,0.08778269672897815,0.22997579265489113,0.22322391337511008,0.6754834840100884
インプレスホールディングス,2020,Q1,0.0,1.0,0.3003536511936606,0.6236239541947843,0.110423678750499,0.10442944780247936,0.8154981036335542,0.9079915690576287,0.8185168960971442,1.0
インプレスホールディングス,2020,Q2,0.0,0.019335807569762983,0.004958338794614609,0.09178159511355964,0.03555678555502615,0.36403113324704706,1.0,0.3267127580383442,1.0,1.0
インプレスホールディングス,2020,Q3,0.0,0.43191290645096264,0.06415683683521951,0.008682199320320131,0.050684370584471936,0.005236474517648684,0.16543406549700757,0.003226085499017179,0.006689792754600392,0.055825850525930226
インプレスホールディングス,2020,Q4,0.0,1.0,0.00018275419740522444,0.07559294453104408,0.06416034678755461,0.10204394316176948,0.26007005882574197,0.5797630786316581,0.8229662058705004,1.0
イーグル工業,2018,Q1,0.0,0.01605420829295999,0.0501869663606397,0.10062244946556753,0.15767410999003584,0.004807121798336075,0.005373994531158992,0.2666362105176892,1.0,0.9899418630985571
イーグル工業,2018,Q2,0.0,0.0023754987247885813,0.24323205896664474,0.4551244832182774,0.01043745502924743,0.6065503642929728,0.003877056934591712,0.0076507486996726035,0.03368095615631312,1.0
イーグル工業,2018,Q3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3291298335641928
イーグル工業,2018,Q4,0.0,0.2411106974803759,0.37430247893179225,0.41354730719841226,0.00892277075034311,0.009574336625660334,0.035311606214395226,0.15394802185542059,0.12808976869312574,0.0907084852547662
イーグル工業,2019,Q1,0.0,0.2907910943049769,0.6731192905700485,0.5124878368960474,0.7069097336403087,0.0035328838159650574,0.004538085302599288,1.0,0.4241177145804545,1.0
イーグル工業,2019,Q2,0.0,0.003955539733396622,0.0008246843557668051,0.3447385690618372,0.020797098829083108,1.0,0.3115552997234989,1.0,1.0,1.0
イーグル工業,2019,Q3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
イーグル工業,2019,Q4,0.0,1.0,0.04000940930780642,1.0,0.039810073269129546,1.0,1.0,1.0,1.0,1.0
イーグル工業,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7634448998521653
イーグル工業,2020,Q2,0.0,1.0,0.0061254051941752,0.03799336360548581,1.0,1.0,1.0,1.0,1.0,1.0
イーグル工業,2020,Q3,0.0,0.7914684292982993,0.6495291233656423,1.0,0.974458829711815,1.0,1.0,1.0,1.0,1.0
イーグル工業,2020,Q4,0.0,0.2838618650900297,0.015672801902162522,0.0968554595264967,0.3663733921953321,0.006437929852444464,0.2084977722379189,1.0,0.9128359437223134,1.0
ウシオ電機,2018,Q1,0.0,0.011319900239856066,0.027305413383708465,1.0,0.1932656301236296,0.9252115448762905,0.10459791214438874,0.013750972954817862,0.04640177449932391,1.0
ウシオ電機,2018,Q2,0.0,0.64786877856853,0.2926398592606138,0.052940942567559844,1.0,0.025242718078222887,0.0622698436997095,0.028572034690984446,0.011330104006717707,1.0
ウシオ電機,2018,Q3,0.0,0.17901326094890319,0.053508505509797,0.841837015611424,0.23129509025965914,0.09469049590609656,0.14950267227780822,0.1903493627872429,0.2977213059976777,1.0
ウシオ電機,2018,Q4,0.0,0.38315377327161515,0.4058711444600043,0.31415644171542956,0.36069901262411486,0.2737063132794268,0.8170474599997775,0.19306178272766886,0.13460610536206094,0.9613560130849672
ウシオ電機,2019,Q1,0.0,1.0,0.5778286922076767,0.672390013554629,1.0,0.14566235970025032,1.0,1.0,1.0,0.4634518131269656
ウシオ電機,2019,Q2,0.0,0.09339949256789175,0.012066507016859044,0.10034880014796402,0.04226706571619538,1.0,0.0024390032936720605,0.3305141044794561,1.0,1.0
ウシオ電機,2019,Q3,0.0,0.4879841123221711,0.294698794995253,0.4199993848385366,0.26415747762669395,0.3284311352866175,0.4378487116790025,0.5835505734889596,0.5884469190012639,0.4260085470217449
ウシオ電機,2019,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ウシオ電機,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9325384598220184
ウシオ電機,2020,Q2,0.0,0.023296398891966767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ウシオ電機,2020,Q3,0.0,1.0,1.0,1.0,1.0,1.0,0.8456998246239892,0.5496112550428578,1.0,1.0
ウシオ電機,2020,Q4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ウッドワン,2018,Q1,0.0,1.0,1.0,0.9425313203136163,1.0,1.0,1.0,0.008210056598811069,0.05039881638771312,1.0
ウッドワン,2018,Q2,0.0,0.6745649299936015,0.908347685169187,0.6291224104231208,0.38330795353159247,1.0,0.08484389164269629,1.0,0.6127648119667733,1.0
ウッドワン,2018,Q3,0.0,1.0,0.5483534721508316,0.3715938925128471,1.0,0.03576367666573141,0.10268575426084109,0.2545435077320577,1.0,1.0
ウッドワン,2018,Q4,0.0,0.15572558470118728,1.0,1.0,1.0,0.01637771347792809,1.0,0.03480313751650196,0.11555629150385353,0.003093328557366221
ウッドワン,2019,Q1,0.0,1.0,0.6030310489880526,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ウッドワン,2019,Q2,0.0,0.7155649246069404,1.0,1.0,1.0,1.0,1.0,0.5494329637920234,0.20496242366867382,0.0005038732666323497
ウッドワン,2019,Q3,0.0,0.10894542559371763,0.24657734035657186,0.06603950418904984,0.06999680706860488,0.520859600867548,0.43369171089388564,0.43834521816000105,1.0,1.0
ウッドワン,2019,Q4,0.0,0.5315310861972361,0.2835475097670912,0.01252684379495229,0.0016849655872065447,0.9929030069605056,0.9957099232676928,0.3940433602907245,0.018669810319343554,1.0
ウッドワン,2020,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ウッドワン,2020,Q2,0.0,0.9512206872585248,0.732143129970414,0.13218926921238489,0.3698080094978469,0.5285277527431326,1.0,0.01667777447617057,0.026413699937636353,1.0
ウッドワン,2020,Q3,0.0,0.030933183614817363,0.16106448423678477,0.01272765101098249,0.023433835154141023,0.07145371071105097,0.04478397852356176,0.07666752796036086,0.11055872458147191,1.0
ウッドワン,2020,Q4,0.0,0.019644887828154,0.33172335269707975,0.16405449264529312,0.07171861615892305,1.0,0.04213304269693524,0.009925972547949807,0.008342516706000365,1.0
エア・ウォーター,2018,Q1,0.0,0.0027909137336056995,0.03982013806836093,0.10522989399118239,0.00043648042079193244,0.04291518905130431,0.12014150946135964,0.0035644724915913717,0.0010447769236940796,1.0
エア・ウォーター,2018,Q2,0.0,0.00446637198166103,0.02220612355134056,0.003378211116564746,0.00943681477088267,0.010651218944576461,3.255841312356923e-05,0.016757665990598015,0.006178050858783102,0.0010421625683486198
エア・ウォーター,2018,Q3,0.0,0.03868491428814864,0.0029177908663111365,5.526252940313123e-05,0.0007935493120485285,0.049444396496913484,0.02552181515861348,9.291885095605398e-07,0.008415667324261245,0.36736135202464076
エア・ウォーター,2018,Q4,0.0,0.0021374907723424926,0.18335391030196016,0.05116495597196032,0.1328285151555508,0.07626710219640692,0.12288636231116395,0.08672427590032782,0.17805225550923676,0.8696658619656454
エア・ウォーター,2019,Q1,0.0,0.026151389107472542,0.004926035007032464,0.005216622259295289,0.002047188335332721,0.03487286982993646,0.010746509341798579,0.005713509539070758,0.014655452332207348,1.0
エア・ウォーター,2019,Q2,0.0,0.17181169649393244,0.048216158983214304,0.06409179075820093,0.09559900083269261,0.1508029383913227,0.18374653925688414,0.20676083266252548,0.16068030263604613,0.3614741175420135
エア・ウォーター,2019,Q3,0.0,0.27179928147402266,0.0798173900040471,0.05700549895879494,0.03585771549921422,0.030371827377063645,0.06984304280575675,0.06920333728784228,0.11627894868992468,0.5316153932133777
エア・ウォーター,2019,Q4,0.0,0.522811777181504,0.10120176679078244,0.09617681759214065,0.0002311066523118547,0.48031681755231476,8.296386348967398e-05,0.0570276006312325,0.08909772740366127,0.053946727732466705
エア・ウォーター,2020,Q1,0.0,0.3574292354607192,0.5898770373449639,0.8892058494965325,1.0,0.42847065491186725,1.0,0.8225931691357449,0.9777146769011741,1.0
エア・ウォーター,2020,Q2,0.0,0.08315358677685951,0.014862465764886645,0.0006128191248710436,0.04160001859289429,0.00313748672161984,0.03011258338886137,0.13795456831584446,0.13391047936022496,1.0
エア・ウォーター,2020,Q3,0.0,0.16799443717880236,0.00405095061596988,0.023677528705934717,0.0017514331096195215,0.1095551187913739,0.027756387169080354,0.0052637543093392945,0.001473065585018905,0.07027668833466948
エア・ウォーター,2020,Q4,0.0,0.2034920982535534,0.0006223308631266807,0.00044116016319120096,0.008252049211502431,0.002686999749386479,0.03998074571712787,0.10559087085255588,0.052980784782063806,0.5733836025388822
エイチワン,2018,Q1,0.0,0.41024283870861483,0.1123484699855761,0.3610136852062218,0.0007805943561439448,0.2955032033227004,0.05297480597796734,0.05777139196255349,0.025074296182835566,1.0
エイチワン,2018,Q2,0.0,0.21447881985038006,1.0,1.0,1.0,1.0,0.0035643668939792047,0.1429982923471083,0.10265814662580207,1.0
エイチワン,2018,Q3,0.0,0.22194567901234566,0.03010931624965827,0.04327766048615674,0.0004723687194421482,0.5980119330618922,0.18353938489438695,0.6923289738960895,1.0,0.9868422445589035
エイチワン,2018,Q4,0.0,1.0,1.0,0.035208829296297206,1.0,1.0,1.0,1.0,1.0,1.0
エイチワン,2019,Q1,0.0,0.6879312733185765,0.03016829853658817,0.3296588294718384,0.006368039203122864,0.0005346998811905764,0.055208806223378835,0.003242323273121185,0.18246983974961298,1.0
エイチワン,2019,Q2,0.0,0.8911248695999724,1.0,0.5876081249515145,1.0,1.0,0.40817161948005637,0.12999903410717836,0.45257226439484916,1.0
エイチワン,2019,Q3,0.0,0.48348386510089963,0.016567594515381194,0.031640891165093846,0.0027761712212173552,0.1719973377465083,0.06004185593963304,0.2588908959714486,0.17113010425419553,1.0
エイチワン,2019,Q4,0.0,1.0,1.0,0.8716537253235641,0.5666167863124073,1.0,1.0,1.0,1.0,1.0
エイチワン,2020,Q1,0.0,0.2521765314507834,1.0,1.0,0.929858885620687,0.7453364722435399,0.41513274035479086,1.0,1.0,1.0
エイチワン,2020,Q2,0.0,1.0,1.0,1.0,1.0,1.0,0.7734335550454683,1.0,1.0,0.027026988378120568
エイチワン,2020,Q3,0.0,0.1884138213226311,0.06847808618513002,0.09735852241541099,0.5090946187192105,0.1367334620098921,0.007255385322099617,0.35790542157316957,0.02150584178742892,1.0
エイチワン,2020,Q4,0.0,0.19241314001828555,1.0,1.0,1.0,0.16188057141338685,0.13101992195429618,1.0,1.0,0.33960143846066493
エイチ・ツー・オー　リテイリン,2018,Q1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
エイチ・ツー・オー　リテイリン,2018,Q2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
エイチ・ツー・オー　リテイリン,2018,Q3,0.0,1.0,0.26975167155761964,0.4102533810393159,0.22037733727979553,0.009263939428559763,0.003313459095728726,0.22541371035339408,0.5217964311675024,0.8990647043458084
エイチ・ツー・オー　リテイリン,2018,Q4,0.0,1.0,0.8764023725590162,1.0,0.9647823686895047,0.28370764980257496,0.0046699787646989465,0.596879524299763,1.0,0.004241190672597996
