企業名,会計年度,四半期,y_test - y_test,y_test - y_hat_rw,y_test - y_hat_sarima_br,y_test - y_hat_sarima_f,y_test - y_hat_sarima_g,y_test - y_hat_umlp,y_test - y_hat_mlm1,y_test - y_hat_mlm2,y_test - y_hat_mlm3,y_test - y_hat_mlm4
スクウェア・エニックス・ホール,2020,Q3,0.0,5.43,-31.777463486149735,-54.723947505453594,-50.74175328651957,-28.412015000000004,-104.76926914615173,-54.652523595670544,-76.52339938248987,-117.13024170579072
スクウェア・エニックス・ホール,2020,Q4,0.0,52.355486064632785,39.02088239633201,48.365542357857024,31.551617664028896,62.42875806463279,-10.611117852435399,7.536339190500925,6.631558673500237,-344.11244451373955
スクロール,2018,Q1,0.0,38.36,6.162746576196675,9.721177608364073,6.376631825377654,38.339807,9.87508238650915,15.221484628538377,11.274386826376102,-62.39342818182351
スクロール,2018,Q2,0.0,-18.020000000000003,-1.4305328101961576,-6.590291221082081,-0.241244826823384,-1.6168144,5.962984432403582,-2.0643342413170123,-13.857094658122739,-32.029778271615896
スクロール,2018,Q3,0.0,12.33,26.43410859993557,53.63876257320575,24.866468392740085,17.413749,21.93458961395262,-6.384956709195677,-9.300007423601986,117.9742822938741
スクロール,2018,Q4,0.0,-40.17,-5.161100598982326,-11.101541606253594,-3.005453877170414,6.824799000000002,-14.314012791502433,-13.854762128497413,-9.823353741997042,-37.582419778449164
スクロール,2019,Q1,0.0,46.94,5.061693827133261,2.015995997454084,7.256419084518914,5.137744000000001,8.648982591377134,3.9072513934405997,4.762244430485779,-5.9726660387288035
スクロール,2019,Q2,0.0,-33.17,-13.255519900434763,-14.206689554140585,-11.107194980199925,-24.443233,13.00109684679814,-16.529852470087857,-19.20268209080905,129.36388941860642
スクロール,2019,Q3,0.0,27.15,12.578046338537971,2.5405091775720994,13.978976094969434,-4.306473,23.347107417815177,5.4408895001095345,5.005552491458811,66.38295344351204
スクロール,2019,Q4,0.0,-26.689999999999998,10.36006269532574,14.1461879870547,11.897575861931001,26.675069999999998,-6.783106704922806,4.2000350962329325,4.616174416877609,-159.27034510805024
スクロール,2020,Q1,0.0,62.74,34.5231444487213,28.511558696523668,34.31629418319959,17.383702,23.383543124995086,39.318809115167724,46.319314959888416,-24.753316546616006
スクロール,2020,Q2,0.0,-20.11,27.480745075464803,39.12186415385602,28.048018244872562,23.372682,5.508404160385368,16.165561522719063,20.405151416521477,38.93600708505008
スクロール,2020,Q3,0.0,11.420000000000002,30.794746483810826,18.89403997973873,18.773266799923963,61.520438,9.79902921257844,23.853994782723376,27.22502356853353,139.59789844867436
スクロール,2020,Q4,0.0,-25.28,25.200061198729422,22.279208327700978,8.900658507069807,31.281725,-12.401418111518826,25.022929605357817,29.527542520187964,-59.943812734520705
スズキ,2018,Q1,0.0,78.04,26.96321690789003,41.81187508533219,53.885777351198215,148.71448,29.33221562762199,41.06967246662725,19.711773042721376,-40.43744985037867
スズキ,2018,Q2,0.0,-81.93,55.68274622188818,16.578735907016807,-39.6380966358557,21.326780000000014,-29.1293222446825,-26.6413133494068,-43.12344424454653,10.430065486533792
スズキ,2018,Q3,0.0,-15.829999999999998,-59.08390620141951,-44.28545719242045,-51.75963451225685,-26.025104,-23.420023381624432,-68.65863503140419,-95.59050201308467,-41.03188625086686
スズキ,2018,Q4,0.0,-101.11,-112.59001347558711,-114.83956330462058,-119.757161102325,-129.70001000000002,-81.49588758532784,-129.1483531055893,-133.38892230436818,-100.2749353558164
スズキ,2019,Q1,0.0,92.19999999999999,-26.77852636564957,-72.31919453071058,-70.56087748858732,21.9148,-70.26294904306911,-16.54508980935651,-13.913312567707123,-432.2183509516223
スズキ,2019,Q2,0.0,-3.7299999999999898,14.186380695464777,22.101982737999784,18.76489586232104,24.473865000000004,32.95794440324192,-20.242404111895112,-9.048237845588716,276.44775226732406
スズキ,2019,Q3,0.0,-4.359999999999999,-6.532654099432051,-4.686391819763671,10.016490787374494,-16.530630000000002,26.062367662168995,-58.65538654626404,-48.14817172261361,-113.90813469081569
スズキ,2019,Q4,0.0,-43.35,3.9683168791615486,48.27189321608125,-6.043786039616641,-10.564359999999994,-23.178882411920277,-11.304714256048207,8.546732815266644,140.69613761786457
スズキ,2020,Q1,0.0,-32.75,-112.60769296549392,-101.85900347115331,-97.8955116530098,-42.873784,-39.56292126181526,-141.1050558105209,-152.0901457442243,-82.040579751171
スズキ,2020,Q2,0.0,104.67,85.62317049271394,54.91541031336315,74.12588455716033,-4.311946000000006,156.11557578287818,29.256020416705084,29.623718711274293,124.6689626156356
スズキ,2020,Q3,0.0,13.090000000000003,29.163007864345204,34.510375984905664,58.97893218847572,37.52134000000001,40.2313453787757,4.5363469694763126,7.03097193465841,323.46876923896673
スズキ,2020,Q4,0.0,-32.29185214867863,34.08588887392933,39.81590779582905,37.000626298199,63.85226785132137,42.77264024502899,-11.46728420227285,-8.437676567741676,166.85858233562175
スズケン,2018,Q1,0.0,-33.93000000000001,-16.20828536762557,-25.458941525889646,-11.76598262258268,-19.990821999999998,-44.87458451134033,-47.61887358775856,-45.64798153510854,-65.10678805891845
スズケン,2018,Q2,0.0,83.38000000000001,47.54482433841489,50.564172834295185,53.60994627603947,41.49414000000001,34.45875256336186,51.55048361366098,50.295302302174974,9.904744053312598
スズケン,2018,Q3,0.0,70.0,57.11018245387996,77.77346470168527,63.497876407833644,108.834647,75.80831069966406,87.39554621179776,72.86552796312834,50.204949496015075
スズケン,2018,Q4,0.0,-95.14,-9.193047111816398,8.872577994114941,-16.079963681437007,8.833283999999999,22.983957973201328,6.605576580377615,17.230248180955627,-28.169153295002843
スズケン,2019,Q1,0.0,-21.490000000000002,21.49611851467982,31.14533872574102,11.797753120548183,4.759964000000004,8.901669870425877,16.882513154541492,37.12181231696009,25.637702274270417
スズケン,2019,Q2,0.0,57.04999999999999,22.776691920555933,0.6211891278648238,23.406921330181305,36.87814999999999,47.62867997643145,30.053276160945003,30.795840407469825,76.51768440175903
スズケン,2019,Q3,0.0,-22.819999999999993,-61.308263815958156,-85.11399300698758,-65.41286766464731,-29.593130000000002,-57.065046860350776,-29.9654940868636,-48.4307271660129,-176.4178418883457
スズケン,2019,Q4,0.0,9.810000000000002,45.4604175048506,41.53904054143938,16.241486453488406,85.9189349,26.935509956410506,7.566723630242095,31.500476948253322,49.12193453796732
スズケン,2020,Q1,0.0,-105.51,-54.88700192875628,-64.55853609406397,-67.9604262278724,-28.430017,-66.49474588943414,-106.17491387053191,-119.37799754510316,28.921235218375653
スズケン,2020,Q2,0.0,84.49000000000001,-0.4351884150301686,-27.245908559568193,-14.181123406863733,18.452285000000003,-11.644296012896987,-23.454681475297505,-8.061110262673722,124.46723324169129
スズケン,2020,Q3,0.0,-47.43000000000001,-81.0462040901733,-53.633822131979755,-86.15757860272065,-8.855702,-81.76290645086614,-52.94361255970887,-78.60569132437891,-74.7567895789722
スズケン,2020,Q4,0.0,0.6900000000000013,-31.103412493910337,-56.5861298542486,-12.406764251376682,-31.062064000000003,-59.5820585322801,-56.340935463653935,-67.94028198658995,72.07471575658275
スズデン,2018,Q1,0.0,-4.950000000000003,11.47665225565077,5.013802713163376,6.232949150522952,1.1153039999999983,0.6569140926210899,-0.05704327863728054,0.245192877898333,-78.31416018555323
スズデン,2018,Q2,0.0,-0.04999999999999716,5.49872237865582,-4.537229009697427,0.78658518502791,-0.973907999999998,0.5152693905353516,3.669501665370394,4.524377810971018,36.59309607748007
スズデン,2018,Q3,0.0,-8.780000000000001,-0.09027610008413056,-6.55953006220167,-6.988922102635726,-7.737264,-9.06468591336737,-8.214864328335022,-7.042503882868019,-2.598261427490442
スズデン,2018,Q4,0.0,18.909999999999997,11.182963771174038,6.794238132064308,2.6342069241844968,9.762090999999998,8.744836212252984,6.2825680610294405,5.911611986765891,-5.728784273480372
スズデン,2019,Q1,0.0,-17.639999999999997,-1.0462246954018646,-8.486316118200282,-6.572720757011787,0.022645999999998168,6.138564066195077,-1.6710326435012277,-1.8905872319121713,18.24625638180183
スズデン,2019,Q2,0.0,4.039999999999999,6.2670404696263144,-2.3535273669402166,-1.8290139247527257,6.086717,-0.7182196555511844,3.0873546865428665,3.7507596217979646,-5.227385067672731
スズデン,2019,Q3,0.0,-3.66,3.4206597535241574,2.153350484455185,-2.3430764580771495,12.119143,1.3820900827257478,-1.83994677067502,0.4311694622900646,-35.8224441206821
スズデン,2019,Q4,0.0,7.720000000000002,-1.2224743067729449,-9.775187556619326,-6.770369967453675,12.670315500000001,1.138525523794108,-4.722995797053034,-6.120183037397837,-61.647698271972104
スズデン,2020,Q1,0.0,-4.330000000000002,7.669957171548965,5.104436534664124,0.854174181654308,1.4154739999999997,0.839844703728879,6.566876152405648,6.823046621966959,21.0935852605593
スズデン,2020,Q2,0.0,-4.74,-2.7880045315606257,-5.498914378023178,-5.842176766025128,-10.639628,-5.5009173847712365,-7.2333523491470775,-5.245638850821306,28.7140031165697
スズデン,2020,Q3,0.0,-8.87,-4.950638161818189,-9.61748942859441,-11.419188776560848,-7.786132500000001,-10.704006432366722,-12.375459636983518,-12.119152800302395,0.8807351379176191
スズデン,2020,Q4,0.0,16.097110228225517,0.9242157809002514,-0.45006425042716103,-5.055507102534424,-10.245259771774485,1.83516134042328,-0.3483800355226023,-4.630080573217917,-50.93589370557742
スタンレー電気,2018,Q1,0.0,-4.299999999999997,18.273070792684152,16.73630220416515,10.156520186651171,24.107022999999998,5.09416215869615,5.222380022589121,4.097011501325326,5.616302169809906
スタンレー電気,2018,Q2,0.0,-4.43,-2.2155570371742073,-4.45009813762254,-4.969300197404138,13.35078,1.2970363293452465,0.11046449657933977,-3.269089140315245,13.239549006840342
スタンレー電気,2018,Q3,0.0,7.619999999999997,3.8947476187662957,3.098385890846771,-2.63529193545547,26.175619999999995,5.030021906523473,-11.699705442209492,-12.258639520559186,-36.8384833658058
スタンレー電気,2018,Q4,0.0,0.46999999999999886,-0.500235820134435,-2.366596597489547,-6.862450556834105,14.029119999999999,4.3503612659353905,-0.583752673611798,-0.7664732093453637,-15.741209421143381
スタンレー電気,2019,Q1,0.0,-6.779999999999994,6.9172880096114895,-2.8475650608731087,0.8036338384814101,3.9521879999999996,-0.5119377429959542,-1.9972888102677544,-2.5546786208376844,40.81821322191714
スタンレー電気,2019,Q2,0.0,-19.259999999999998,-17.553149764163102,-16.617728318585215,-21.30731526689152,-10.252946000000001,-16.220739159704713,-17.425418364688817,-18.417225786824517,-64.47856018036559
スタンレー電気,2019,Q3,0.0,6.589999999999996,-5.234547898797722,-10.935692991637794,-12.499979330678407,-4.715380000000003,-12.838543510970538,-16.323303042933922,-17.691713308232664,-43.22644846046975
スタンレー電気,2019,Q4,0.0,-72.34,-79.8901549518556,-82.68592168909834,-82.5828440434472,-87.183564,-80.47860632376894,-86.3923427939556,-83.70596029565131,-106.25251805250473
スタンレー電気,2020,Q1,0.0,19.270000000000003,21.289664980985854,3.9611523731889466,7.321548405526176,-51.29831,-60.694857682909095,27.932167524290854,21.512978419357722,164.8837352581047
スタンレー電気,2020,Q2,0.0,39.48,45.21342115937985,43.03675001701232,62.54822105796695,42.932855,91.18200274163992,29.824010813911126,94.73518164261118,373.7099596406353
スタンレー電気,2020,Q3,0.0,31.220000000000002,19.5999338495431,21.762930943490616,41.86502102332045,16.609859999999998,64.89809467655861,34.7448123385481,28.265682372197645,162.2802773982793
スタンレー電気,2020,Q4,0.0,3.9486607125932522,37.250641355229604,83.40311407369676,33.51119577306614,34.18575771259325,59.86694090566297,-24.659818629384546,-24.118518389243064,399.0924709281794
スターゼン,2018,Q1,0.0,19.28,-18.06309716452492,-36.43415845524865,-25.662216038590117,-40.976699999999994,-41.41784250560667,-41.54862316515036,-55.02371649027609,-395.67138577179287
スターゼン,2018,Q2,0.0,-29.10000000000001,-18.84067701034472,-27.227011605684226,-30.304732731716896,-55.374700000000004,-81.23532436915566,-108.86180281711516,-94.16436526735988,38.19924639977471
スターゼン,2018,Q3,0.0,103.31000000000002,29.42061567013039,31.856145900280836,25.947868385988926,3.0637200000000178,56.96591188565013,44.51919314989149,49.60136978182288,865.9771791592968
スターゼン,2018,Q4,0.0,-88.02000000000001,2.1843240076789385,3.4822070382877968,-2.5666611331340903,0.779750000000007,-8.008274446482716,11.176503267259093,16.89216497537548,-211.334206749135
スターゼン,2019,Q1,0.0,8.36999999999999,-15.633059513443001,-8.667246408303058,-18.12214554678893,-27.93806000000002,-40.76209785513588,18.00350925308608,-0.8481824725832041,-2644.7303477689916
スターゼン,2019,Q2,0.0,-65.1,-45.3565399886392,-38.23472697424586,-54.91161616907738,-49.364959999999996,-115.58531955610819,-45.25100894993159,-23.869183825395012,-431.2011303589762
スターゼン,2019,Q3,0.0,96.61,-7.382583458881584,-23.607979464420083,-6.511763756385392,-26.06546,-27.139837048189577,-29.169162313822454,-18.408553300301065,-326.9823955385257
スターゼン,2019,Q4,0.0,-237.72,-162.9715133650147,-168.68502069347832,-157.10626162799335,-216.949,-151.16209754448846,-220.23144525064072,-232.89646243065002,-657.6909092715879
スターゼン,2020,Q1,0.0,236.06,178.4087927195231,170.32986075808464,178.5335974407884,98.94622700000001,475.98774032110265,161.14529632593036,135.4940373519908,15.34567248603031
スターゼン,2020,Q2,0.0,58.56999999999999,123.24149081139664,140.88984895161218,170.4109425468119,106.00541,19.138716619966885,147.2580900384081,176.24250001972803,-523.7105579708216
スターゼン,2020,Q3,0.0,96.63,64.3111162268539,83.13286972422736,104.37330044166197,217.98257999999998,106.51658785585533,148.63347686388784,50.49405840893607,674.4746583231506
スターゼン,2020,Q4,0.0,-198.1736131382823,26.6246348161322,108.84924199613627,-35.53969179376337,-47.535923138282314,60.16903060739848,-165.65933375984633,27.7662114497304,137.91102623327305
スターツコーポレーション,2018,Q1,0.0,-11.079999999999998,-9.220666376187886,-7.7837447104469675,-15.756544475092227,-3.1575500000000005,-59.97272337925571,-14.545592631221453,-16.792809954563396,-33.754924107657516
スターツコーポレーション,2018,Q2,0.0,31.429999999999993,20.934503857934736,19.98944511676322,11.631594056817633,43.070389999999996,28.013659362811318,16.5753624501522,17.592192713311334,6.257578538864948
スターツコーポレーション,2018,Q3,0.0,-17.209999999999994,-21.639290739988425,-16.79938587167301,-23.314877209275792,2.640514000000003,-15.68670486129406,-28.048376297172325,-20.518347816358656,-98.43133158538892
スターツコーポレーション,2018,Q4,0.0,24.730000000000004,34.819126059017975,32.1352324810979,21.825040372410754,37.13212,19.528590048794783,36.086579689552536,54.216369684788475,2.334590828427352
スターツコーポレーション,2019,Q1,0.0,-43.64,-15.802129095166727,-14.91383329080606,-35.519543217214576,-18.68173,-34.81051546512309,-26.17460352104392,-23.84756435448297,146.65957024114135
スターツコーポレーション,2019,Q2,0.0,34.7,0.5153683618646312,0.11889638034223537,-4.62570178005214,13.785540000000012,16.330149293314335,4.504374742255791,2.4433823154153345,27.147883016825084
スターツコーポレーション,2019,Q3,0.0,-9.590000000000003,6.3890330517246525,6.663729590688632,-10.168171034272433,24.57056,4.727076918594264,-1.542937487914557,7.770407059763386,9.713790000207652
スターツコーポレーション,2019,Q4,0.0,14.530000000000001,-6.115826332286375,-6.072266113503076,-4.465019576972921,12.375309999999999,3.736923561387357,-0.4417065436252017,-6.178748648697621,5.5802984053092075
スターツコーポレーション,2020,Q1,0.0,-26.900000000000006,13.66964514118365,14.100693218936314,0.6253623051688066,24.583509999999997,-6.032721489696712,-3.961495103403145,0.32346237639802666,37.122930832126656
スターツコーポレーション,2020,Q2,0.0,7.0,-19.140211013447853,-19.286656179536322,-22.3739291503926,7.108445999999994,-10.711312902567471,-17.051705611634063,-15.495335109020573,-73.54854495778005
スターツコーポレーション,2020,Q3,0.0,6.409999999999997,6.057832098101059,5.79226389744953,-4.766322155364733,7.055390000000003,2.250432912901914,3.6527829036481023,7.8941411043440155,-34.16212604329749
スターツコーポレーション,2020,Q4,0.0,25.523752728114957,11.449389370396233,11.714560819220779,9.189234202826597,8.764212728114956,18.766767540520746,6.027482377251673,2.345412484500585,-0.1767866946398584
ステラ　ケミファ,2018,Q1,0.0,57.94,20.86360174539888,19.49335044524921,10.30034305346529,5.563577000000002,44.38593467235458,40.4461782957525,37.74929886781322,-111.09884870512425
ステラ　ケミファ,2018,Q2,0.0,25.67,30.248069689573526,25.318812079435602,26.621581790201034,24.424260000000004,60.02617505883491,22.377509332739535,7.404042317522631,22.632890317850247
ステラ　ケミファ,2018,Q3,0.0,-33.080000000000005,-13.306234330131858,-1.6484924237415512,-16.44501642030786,12.098523,-6.682743351848899,-2.7181953948300475,12.743873187254959,80.95714010191034
ステラ　ケミファ,2018,Q4,0.0,-8.899999999999999,9.833932748217968,40.29474588624419,3.710059783213161,-3.445936000000003,-7.163517377844784,13.76202918176054,21.00762922384044,83.62760727544875
ステラ　ケミファ,2019,Q1,0.0,7.43,0.8527030135290445,-17.948941362726053,-1.7253732210834727,2.1152200000000008,4.2484738674323985,-1.8952809023299793,4.972727247515106,23.348112791963466
ステラ　ケミファ,2019,Q2,0.0,-23.45,-25.77794342428994,-55.932470245434715,-30.235694368138855,-30.07245,-16.858725576630196,-15.136368669390713,-12.629854417654812,-19.29923945238425
ステラ　ケミファ,2019,Q3,0.0,23.209999999999997,-0.6651344261888852,11.597641996270141,-6.041317104576997,14.117375999999997,11.230986489359598,10.086474508966067,13.751202311554753,50.24498969274296
ステラ　ケミファ,2019,Q4,0.0,28.33,47.191106333903946,35.875779342062756,44.21971650569024,8.284173999999993,24.6538279215847,42.382116824611316,33.136166784828205,86.84316192812842
ステラ　ケミファ,2020,Q1,0.0,-26.96999999999999,-3.433820538107433,-6.188797261745208,-3.762401848480387,12.506353000000004,14.483550781159256,7.044254781270432,17.226736678345578,28.093561040722783
ステラ　ケミファ,2020,Q2,0.0,11.029999999999994,12.124466623543505,35.37530167691971,3.2562304538872766,26.081898,-5.850468453952722,10.226307736992155,22.550984158599068,-50.83821369628204
ステラ　ケミファ,2020,Q3,0.0,20.180000000000007,22.927154580414324,25.3947512264046,15.612213437878822,62.149465000000006,25.622241450249007,10.915170077620111,-2.9187201377853995,-55.56894326886824
ステラ　ケミファ,2020,Q4,0.0,2.2251977217005816,43.54188254032762,-0.750067460402505,36.18744166792288,37.42796472170058,13.60569927385945,50.14114843170597,65.39194199583875,15.092922517933346
セイコーエプソン,2018,Q1,0.0,11.05,-1.9361339868667393,-3.6973139218490196,7.278562936284047,-28.831998000000002,-4.206799687218609,7.951378829102119,-11.316334447051585,-15.27354948148496
セイコーエプソン,2018,Q2,0.0,-6.029999999999998,8.762546422530942,11.03421367917587,4.368314957424495,-9.050775999999999,-55.119620306909454,-3.0059032628435745,-4.73062418533307,-34.54746275963959
セイコーエプソン,2018,Q3,0.0,47.31,12.597727698396618,12.626608215354324,7.550548758103361,34.69686,22.035368268227543,29.942443941077713,28.23773617499908,-4.414152477358158
セイコーエプソン,2018,Q4,0.0,-50.85000000000001,0.05807215115551756,-3.711685263756909,0.6376007636678978,-108.09609,-50.779674988516376,-35.860067424126214,-36.16874823672072,-117.39881507734128
セイコーエプソン,2019,Q1,0.0,-21.419999999999998,-20.994262211236556,-31.46057027543194,-16.88176275777709,-56.33995,-16.165952239967318,-40.83661311743394,-38.25356329247851,7.116661618895669
セイコーエプソン,2019,Q2,0.0,33.92,13.233638358104148,19.077150473716536,17.705925409270755,15.176553000000002,-34.78122408716683,8.492192397537,5.646960925222075,74.82035578319017
セイコーエプソン,2019,Q3,0.0,0.8399999999999963,-49.42126401212093,-40.498134414325165,-43.436018354237305,-37.845735000000005,-22.528393079862575,-23.230273519297754,-20.76135520943697,-33.9845666498816
セイコーエプソン,2019,Q4,0.0,-84.02,-61.740164254097294,-57.58441868144761,-50.121243503595394,-77.58342999999999,-76.6953118807899,-101.36363797330004,-91.66061344835754,-225.99049974178416
セイコーエプソン,2020,Q1,0.0,47.839999999999996,31.904175336866395,24.48047318317325,48.46074430563656,8.077949,41.026835122005224,29.11747174480346,30.557418655884057,216.8223419495735
セイコーエプソン,2020,Q2,0.0,13.66,-10.750338596381418,-21.163357453941362,12.877044143438216,-68.60842,-74.46064803122026,-4.80043265981071,-20.919124800889268,69.64087074994332
セイコーエプソン,2020,Q3,0.0,33.47,-20.552264068871082,18.834890850579832,-6.007802414092879,0.8355700000000041,-6.0602999251578495,20.92298234435968,36.71445410710332,-219.5350606609773
セイコーエプソン,2020,Q4,0.0,-15.700000000000003,21.685038005561495,75.24575516192695,33.776570515955264,50.05793,-31.895523830971605,104.0771180655972,95.42209412469579,299.3449994331743
セイコーホールディングス,2018,Q1,0.0,-97.11,-5.777800923106341,-4.540205567726446,-35.59834778216636,-18.073189999999997,-32.8091899397578,-68.69632984241234,-69.16441405365397,337.5369367287469
セイコーホールディングス,2018,Q2,0.0,0.7000000000000028,34.97296910038668,34.4418052508608,-10.612750205152423,55.443734000000006,-88.65924854668967,37.168215154789465,53.10035739812625,2081.7670991331365
セイコーホールディングス,2018,Q3,0.0,10.329999999999998,10.512743145468121,0.6310764436990439,-29.011952363321683,43.604980000000005,-32.930301125662496,-113.77109319582043,-219.5598280064628,-5.614684220946884
セイコーホールディングス,2018,Q4,0.0,-96.14,-172.13672101355908,-201.2893017649332,-205.8839254568557,-19.333305000000003,-173.28858052521107,-146.67064473459791,-153.77094532383052,619.329083074901
セイコーホールディングス,2019,Q1,0.0,62.92,51.92588900838559,46.98045351251758,-1.461704630275264,50.5556129,-7.386295129527973,26.742570686934645,34.18056230273966,238.11827447068825
セイコーホールディングス,2019,Q2,0.0,26.68,40.98393665219467,9.938883063596208,19.291908218723904,80.46255359999999,3.9321755412788093,8.274765941704516,15.365962912227076,483.25203914515214
セイコーホールディングス,2019,Q3,0.0,-55.459999999999994,-35.024420689782545,-63.033214200448455,-50.869777961316174,-44.10436,-45.1237257842172,-87.28269736177835,-82.73337207647798,164.3784792544561
セイコーホールディングス,2019,Q4,0.0,-95.78,-81.30833219532576,-44.654700476790644,-120.28464163201215,-91.465045,-218.1291223969991,-50.9463816981456,-41.286271603093994,331.6670492519986
セイコーホールディングス,2020,Q1,0.0,95.17,44.13627925128093,-10.752306825181424,30.265252243763182,12.779355,66.19872061017973,-32.75451415458244,-34.56671168547889,1538.3520725750386
セイコーホールディングス,2020,Q2,0.0,5.379999999999999,-2.0214592629770003,-41.59973325994886,8.345461977849126,-83.68518,-575.6041729853041,-20.23478353667747,-14.501139069960338,45.590455779523836
セイコーホールディングス,2020,Q3,0.0,-23.64,-26.120469051295128,-2.6571616168851433,-21.50412280394225,-66.47052,-17.72710512381225,-90.54763039401224,-48.001290089913525,-3119.191068494668
セイコーホールディングス,2020,Q4,0.0,25.150795243376002,35.503317792639855,108.1576950464601,37.8179743643941,-11.923544756623997,20.268060556835444,19.259532226260326,6.744482791880923,-543.129834629437
セイノーホールディングス,2018,Q1,0.0,6.920000000000002,8.389415780501125,6.8542930262537,4.960182625049967,12.828108,1.7994171939807302,6.8456912975355095,7.209196452947079,-5.433153747538199
セイノーホールディングス,2018,Q2,0.0,-7.300000000000001,-2.1901594112816447,-1.3629990735745068,-3.694398334778281,5.364792999999999,-2.148366328285924,-2.2236452691863526,-4.255195566642772,-5.589024223011442
セイノーホールディングス,2018,Q3,0.0,16.640000000000004,7.6194924906335615,5.240206347858148,4.452215776524078,-1.5851559999999978,10.218283384072802,5.7997768216050005,6.316492423254829,21.079670638468855
セイノーホールディングス,2018,Q4,0.0,-25.53,-11.316329424184213,-9.270849353713158,-13.02939804324676,-4.401664000000002,-12.114951746108945,-4.541760754411941,-5.313855436217013,10.999611455651175
セイノーホールディングス,2019,Q1,0.0,9.019999999999998,-2.6312919663384307,-7.437961553793308,-5.075180856181433,4.392970999999996,-14.396393159406365,-4.98950537177198,-4.020872726808573,-24.07689179213405
セイノーホールディングス,2019,Q2,0.0,59.33,60.60350131024895,59.72937878396094,56.630848672970316,65.06347099999999,50.81136241951677,53.76763048814942,50.78181859151087,64.69209506355688
セイノーホールディングス,2019,Q3,0.0,-56.199999999999996,1.419163349116836,6.220054698790868,-14.631495763824205,21.8342976,52.17201975098301,27.447567198170447,33.540092192585426,94.6811680118262
セイノーホールディングス,2019,Q4,0.0,-28.89,-20.603217506396447,-20.090608390932125,-27.097674915793927,-30.53335,-25.764880465679358,-37.679557981730106,-1.420469730884911,76.31771555314509
セイノーホールディングス,2020,Q1,0.0,15.709999999999999,-13.952005243279592,-13.235360403723531,-14.159429464645493,-29.938964,-10.96289299690463,-21.08524985754886,-61.29595013342734,7.267285113866163
セイノーホールディングス,2020,Q2,0.0,9.26,-60.015418802780594,-61.589499765545675,-64.1257973312741,-1.2839820000000017,-26.868130214596434,24.787403099021695,15.70930395522462,-74.40555642002525
セイノーホールディングス,2020,Q3,0.0,13.0,6.85000213197803,7.422383951133622,-0.30310513226974933,17.177053,37.540293540985694,0.5417751200310761,-12.593085527696658,-6.923429224133507
セイノーホールディングス,2020,Q4,0.0,-13.464039018568773,8.970791863310598,25.1539428308104,2.958682069411175,-5.864169018568774,8.02951745416013,11.770257450735617,-11.371029270692791,-87.43545879890426
セガサミーホールディングス,2018,Q1,0.0,22.02,-9.99167081142952,-45.585761325126285,-6.305774014473178,-73.65010000000001,-47.73642448260949,26.53790162969512,20.50045619910856,-38.281743566324224
セガサミーホールディングス,2018,Q2,0.0,25.72,0.9904801960806076,-5.610481403635863,5.908282952600654,8.611048,-84.51286449447329,2.2476825628129156,-9.974467686582866,-232.80787718372184
セガサミーホールディングス,2018,Q3,0.0,-52.83,-75.80166010923718,-8.489093262941633,-68.28939161547271,-33.871305,-72.2781484066035,-51.75116366807008,-56.17645809137177,-324.1557417300066
セガサミーホールディングス,2018,Q4,0.0,34.03,13.924418757684197,27.434327367909837,33.52350801096575,-17.97832,-64.4733551676551,5.207983703305089,32.53416859442028,-80.55923563019373
セガサミーホールディングス,2019,Q1,0.0,-1.0399999999999991,-5.757845283075865,11.813029360471793,11.273564434161084,0.752816000000001,-38.35292014284294,-30.383141837020432,-6.39930509037884,-35.70225682655421
セガサミーホールディングス,2019,Q2,0.0,27.4,5.696209292504985,8.913660952766111,29.08253465697232,6.285176,-39.47617982140153,15.493294713484119,43.45673202146983,86.31433391129005
セガサミーホールディングス,2019,Q3,0.0,21.14,19.28606810532463,83.19223248557415,34.6733440828233,24.344021999999995,7.094385443723105,41.44061507848174,56.434286801976995,95.58782438154263
セガサミーホールディングス,2019,Q4,0.0,-95.07,-30.941550046089162,-29.855694890047026,-18.937933551767706,-30.885092,-76.20064816464874,-40.33902923659294,-27.00193974490545,190.38334051590942
セガサミーホールディングス,2020,Q1,0.0,25.17,-29.44011887583642,-32.32100224832712,-12.6124704876879,-16.784394499999998,-26.121273711039557,-43.6883929374558,-25.91555848634429,134.16891388621843
セガサミーホールディングス,2020,Q2,0.0,-64.28999999999999,-102.34967105148303,-118.02092768462768,-89.59435262847458,-86.5204955,-125.24156226748717,-92.89893345540061,-104.29886044668372,-220.61603099349543
セガサミーホールディングス,2020,Q3,0.0,144.16,21.186646711601497,-12.856121436422299,47.48610890752201,94.72346999999999,90.38319680153025,75.02244480613429,100.94750887425093,48.884166026760866
セガサミーホールディングス,2020,Q4,0.0,-33.96960491782936,44.67647294881657,72.78509876879653,60.651037282125785,-9.633704917829363,-9.60981452801397,-8.675408846014392,-9.78567056484539,-49.96003266442969
セコム,2018,Q1,0.0,15.939999999999998,19.944656134658857,23.4308473608654,6.356686305682189,54.85834399999999,55.18927903264999,21.66405548899172,21.889660456466004,136.1428544818449
セコム,2018,Q2,0.0,-46.489999999999995,-27.19081340501195,-26.072141960838636,-35.977476945901756,-13.405429999999996,-13.233074897568827,-36.851122872076644,-39.27859807113225,-55.55382350709499
