企業名,会計年度,四半期,y_hat_comb_all
スクウェア・エニックス・ホール,2018,Q2,41.99477777400139
スクウェア・エニックス・ホール,2018,Q3,43.92421334721613
スクウェア・エニックス・ホール,2018,Q4,26.851474519246434
スクウェア・エニックス・ホール,2019,Q1,43.99271837829449
スクウェア・エニックス・ホール,2019,Q2,56.2297893260625
スクウェア・エニックス・ホール,2019,Q3,39.57151287564287
スクウェア・エニックス・ホール,2019,Q4,27.99516109829582
スクウェア・エニックス・ホール,2020,Q1,53.37622798730634
スクウェア・エニックス・ホール,2020,Q2,46.35394050238557
スクウェア・エニックス・ホール,2020,Q3,69.10081664480305
スクウェア・エニックス・ホール,2020,Q4,67.07381506185902
スクロール,2018,Q1,9.498980309521707
スクロール,2018,Q2,6.747802477062501
スクロール,2018,Q3,-8.511321988699082
スクロール,2018,Q4,-7.112667775661679
スクロール,2019,Q1,13.766832937107727
スクロール,2019,Q2,-8.481086205385013
スクロール,2019,Q3,5.576982377568114
スクロール,2019,Q4,-3.7083075947313313
スクロール,2020,Q1,22.99767662042826
スクロール,2020,Q2,3.501333908321951
スクロール,2020,Q3,14.702514525208139
スクロール,2020,Q4,14.777634386442909
スズキ,2018,Q1,136.4413939390553
スズキ,2018,Q2,110.85326023792419
スズキ,2018,Q3,137.20123644492
スズキ,2018,Q4,86.32232700716355
スズキ,2019,Q1,136.77766766387242
スズキ,2019,Q2,55.459678883665156
スズキ,2019,Q3,101.83558013862103
スズキ,2019,Q4,28.086442903245466
スズキ,2020,Q1,68.60477019251691
スズキ,2020,Q2,42.81630527249625
スズキ,2020,Q3,63.38997566627601
スズキ,2020,Q4,62.53795337697142
スズケン,2018,Q1,36.502762764734854
スズケン,2018,Q2,53.934189616473034
スズケン,2018,Q3,85.3619136078529
スズケン,2018,Q4,70.46388445785942
スズケン,2019,Q1,36.15965144543631
スズケン,2019,Q2,73.1102106820012
スズケン,2019,Q3,121.8124926441691
スズケン,2019,Q4,55.06011655662006
スズケン,2020,Q1,41.31545679557642
スズケン,2020,Q2,52.52631421298444
スズケン,2020,Q3,80.19538726168793
スズケン,2020,Q4,42.366502921226385
スズデン,2018,Q1,24.986437070531196
スズデン,2018,Q2,20.301108711307773
スズデン,2018,Q3,20.42287030802811
スズデン,2018,Q4,24.01549905449348
スズデン,2019,Q1,18.149241893632773
スズデン,2019,Q2,20.61401799105014
スズデン,2019,Q3,16.993304670689056
スズデン,2019,Q4,26.47356317033516
スズデン,2020,Q1,15.966252035500865
スズデン,2020,Q2,19.06252967104538
スズデン,2020,Q3,15.284653108020336
スズデン,2020,Q4,26.02284079472589
スタンレー電気,2018,Q1,52.066097529219654
スタンレー電気,2018,Q2,54.034379740617645
スタンレー電気,2018,Q3,62.10499015113797
スタンレー電気,2018,Q4,61.2760402901209
スタンレー電気,2019,Q1,55.88860794381923
スタンレー電気,2019,Q2,56.905913485181955
スタンレー電気,2019,Q3,54.79816501755071
スタンレー電気,2019,Q4,42.66962901213038
スタンレー電気,2020,Q1,-1.6170945301941835
スタンレー電気,2020,Q2,-16.058238263755374
スタンレー電気,2020,Q3,28.34710624503595
スタンレー電気,2020,Q4,17.260111000834197
スターゼン,2018,Q1,151.8284267867174
スターゼン,2018,Q2,117.49521214703489
スターゼン,2018,Q3,94.80791266092886
スターゼン,2018,Q4,112.47544094553564
スターゼン,2019,Q1,264.6813534718152
スターゼン,2019,Q2,113.62297474950134
スターゼン,2019,Q3,165.45510377620064
スターゼン,2019,Q4,110.53230551519653
スターゼン,2020,Q1,18.279065892194545
スターゼン,2020,Q2,84.11646636191723
スターゼン,2020,Q3,123.48428247389757
スターゼン,2020,Q4,82.40112868238742
スターツコーポレーション,2018,Q1,63.70849867535339
スターツコーポレーション,2018,Q2,59.8340670585999
スターツコーポレーション,2018,Q3,81.814464389872
スターツコーポレーション,2018,Q4,67.116794574548
スターツコーポレーション,2019,Q1,57.20811548863786
スターツコーポレーション,2019,Q2,74.28592964261804
スターツコーポレーション,2019,Q3,65.40511610107964
スターツコーポレーション,2019,Q4,89.07194277735329
スターツコーポレーション,2020,Q1,59.10911916814322
スターツコーポレーション,2020,Q2,84.3899624810015
スターツコーポレーション,2020,Q3,76.14462637982133
スターツコーポレーション,2020,Q4,85.19052625573686
ステラ　ケミファ,2018,Q1,23.81151548706557
ステラ　ケミファ,2018,Q2,52.17136026291762
ステラ　ケミファ,2018,Q3,36.550514617304856
ステラ　ケミファ,2018,Q4,16.965453554940822
ステラ　ケミファ,2019,Q1,34.35965506588793
ステラ　ケミファ,2019,Q2,32.712983271447
ステラ　ケミファ,2019,Q3,27.78544704501104
ステラ　ケミファ,2019,Q4,34.557411672798054
ステラ　ケミファ,2020,Q1,40.59202341346556
ステラ　ケミファ,2020,Q2,36.63241688172226
ステラ　ケミファ,2020,Q3,54.13775884266725
ステラ　ケミファ,2020,Q4,46.71278273356451
セイコーエプソン,2018,Q1,37.80456103650866
セイコーエプソン,2018,Q2,32.653332010101664
セイコーエプソン,2018,Q3,52.382481336967565
セイコーエプソン,2018,Q4,51.842772668861116
セイコーエプソン,2019,Q1,25.72996484747121
セイコーエプソン,2019,Q2,14.809535862223019
セイコーエプソン,2019,Q3,43.90633232067275
セイコーエプソン,2019,Q4,29.64564723102345
セイコーエプソン,2020,Q1,-36.10812747604612
セイコーエプソン,2020,Q2,25.928343189829835
セイコーエプソン,2020,Q3,49.37360874997669
セイコーエプソン,2020,Q4,-3.481173212563717
セイコーホールディングス,2018,Q1,61.02636920747659
セイコーホールディングス,2018,Q2,-29.21463844658015
セイコーホールディングス,2018,Q3,82.91160959305014
セイコーホールディングス,2018,Q4,52.406194385047186
セイコーホールディングス,2019,Q1,20.688490308510808
セイコーホールディングス,2019,Q2,37.5795380050341
セイコーホールディングス,2019,Q3,53.84728700028318
セイコーホールディングス,2019,Q4,-6.553667843386517
セイコーホールディングス,2020,Q1,-101.41496161495459
セイコーホールディングス,2020,Q2,72.06634841700162
セイコーホールディングス,2020,Q3,214.31919503548926
セイコーホールディングス,2020,Q4,18.500461295438082
セイノーホールディングス,2018,Q1,21.912256294056522
セイノーホールディングス,2018,Q2,24.07294536322482
セイノーホールディングス,2018,Q3,30.862200605073454
セイノーホールディングス,2018,Q4,21.631210871767117
セイノーホールディングス,2019,Q1,29.781083897565924
セイノーホールディングス,2019,Q2,22.254741008263565
セイノーホールディングス,2019,Q3,10.623348924974522
セイノーホールディングス,2019,Q4,5.5933037243177814
セイノーホールディングス,2020,Q1,30.3711227477926
セイノーホールディングス,2020,Q2,60.854312243022896
セイノーホールディングス,2020,Q3,34.3397744397481
セイノーホールディングス,2020,Q4,25.80548245678785
セガサミーホールディングス,2018,Q1,23.295458736530886
セガサミーホールディングス,2018,Q2,49.860264428628746
セガサミーホールディングス,2018,Q3,36.13204349706265
セガサミーホールディングス,2018,Q4,8.72773295326586
セガサミーホールディングス,2019,Q1,16.317810491396504
セガサミーホールディングス,2019,Q2,22.096324064799266
セガサミーホールディングス,2019,Q3,18.6005620506861
セガサミーホールディングス,2019,Q4,-10.486712954622368
セガサミーホールディングス,2020,Q1,-7.631679559185964
セガサミーホールディングス,2020,Q2,22.498681741654988
セガサミーホールディングス,2020,Q3,14.926937761710313
セガサミーホールディングス,2020,Q4,1.064084285202473
セコム,2018,Q1,89.58437978533733
セコム,2018,Q2,99.40983753753788
セコム,2018,Q3,88.1060685545094
セコム,2018,Q4,112.52657728553598
セコム,2019,Q1,110.62293480459996
セコム,2019,Q2,98.9938710274514
セコム,2019,Q3,117.23138139282307
セコム,2019,Q4,100.26103740411874
セコム,2020,Q1,101.67735512187195
セコム,2020,Q2,101.36376017759629
セコム,2020,Q3,96.97486473534595
セコム,2020,Q4,96.64149292900451
センコーグループホールディング,2018,Q1,13.753482527880177
センコーグループホールディング,2018,Q2,16.805887594140433
センコーグループホールディング,2018,Q3,21.973111375224498
センコーグループホールディング,2018,Q4,14.059051421275235
センコーグループホールディング,2019,Q1,17.287417122407977
センコーグループホールディング,2019,Q2,20.667859864222024
センコーグループホールディング,2019,Q3,26.06623232189142
センコーグループホールディング,2019,Q4,15.859870660130033
センコーグループホールディング,2020,Q1,18.445763401775974
センコーグループホールディング,2020,Q2,20.072430897200135
センコーグループホールディング,2020,Q3,25.53327360882146
センコーグループホールディング,2020,Q4,11.425648957889246
セントケア・ホールディング,2018,Q1,72.26897640012261
セントケア・ホールディング,2018,Q2,71.17163860789016
セントケア・ホールディング,2018,Q3,5.645771676197151
セントケア・ホールディング,2018,Q4,22.466135529272282
セントケア・ホールディング,2019,Q1,32.68435603676911
セントケア・ホールディング,2019,Q2,50.109139053434994
セントケア・ホールディング,2019,Q3,20.042319427954705
セントケア・ホールディング,2019,Q4,10.752684788259087
セントケア・ホールディング,2020,Q1,27.198250244673847
セントケア・ホールディング,2020,Q2,52.456027432823625
セントケア・ホールディング,2020,Q3,22.705440916497004
セントケア・ホールディング,2020,Q4,-8.71094448838652
セントラルスポーツ,2018,Q1,55.93388561795413
セントラルスポーツ,2018,Q2,55.04256726412611
セントラルスポーツ,2018,Q3,56.7107690302482
セントラルスポーツ,2018,Q4,66.06636175643294
セントラルスポーツ,2019,Q1,54.42116048620443
セントラルスポーツ,2019,Q2,53.513589000902535
セントラルスポーツ,2019,Q3,49.476569481028136
セントラルスポーツ,2019,Q4,67.5846358451657
セントラルスポーツ,2020,Q1,44.278202052126026
セントラルスポーツ,2020,Q2,-159.65095233838233
セントラルスポーツ,2020,Q3,-35.84266642571741
セントラルスポーツ,2020,Q4,82.68105242586002
セントラル硝子,2018,Q1,-46.49614919953343
セントラル硝子,2018,Q2,61.140706482705696
セントラル硝子,2018,Q3,116.18900468888339
セントラル硝子,2018,Q4,34.68881139715014
セントラル硝子,2019,Q1,38.871446680444734
セントラル硝子,2019,Q2,47.58938275467658
セントラル硝子,2019,Q3,22.628701957989257
セントラル硝子,2019,Q4,20.769327150737574
セントラル硝子,2020,Q1,37.15069890742158
セントラル硝子,2020,Q2,14.70224119419353
セントラル硝子,2020,Q3,-0.3471092012765562
セントラル硝子,2020,Q4,25.713764057332483
セーレン,2018,Q1,27.741920953277816
セーレン,2018,Q2,24.159346443393435
セーレン,2018,Q3,33.785833367274655
セーレン,2018,Q4,26.281415662332396
セーレン,2019,Q1,30.059615344276228
セーレン,2019,Q2,31.715920660318886
セーレン,2019,Q3,38.15595003885359
セーレン,2019,Q4,30.963237152268196
セーレン,2020,Q1,36.85392496282241
セーレン,2020,Q2,24.310356248542906
セーレン,2020,Q3,28.657855307260622
セーレン,2020,Q4,30.57498429444486
ゼビオホールディングス,2018,Q1,42.83856270694557
ゼビオホールディングス,2018,Q2,22.39051136574493
ゼビオホールディングス,2018,Q3,32.57805568121501
ゼビオホールディングス,2018,Q4,-13.681708810529068
ゼビオホールディングス,2019,Q1,42.59605062933047
ゼビオホールディングス,2019,Q2,4.3034890684291955
ゼビオホールディングス,2019,Q3,15.664965430965477
ゼビオホールディングス,2019,Q4,-20.455254182369643
ゼビオホールディングス,2020,Q1,34.03748677436014
ゼビオホールディングス,2020,Q2,-1.0222687705601903
ゼビオホールディングス,2020,Q3,6.60030993223022
ゼビオホールディングス,2020,Q4,-22.262009363202218
ゼンショーホールディングス,2018,Q1,9.925602705856925
ゼンショーホールディングス,2018,Q2,18.403871714860927
ゼンショーホールディングス,2018,Q3,10.740525107627453
ゼンショーホールディングス,2018,Q4,10.117645512547154
ゼンショーホールディングス,2019,Q1,19.320910259550956
ゼンショーホールディングス,2019,Q2,31.361836973531272
ゼンショーホールディングス,2019,Q3,28.728468721460256
ゼンショーホールディングス,2019,Q4,11.885552544595754
ゼンショーホールディングス,2020,Q1,8.994540834829051
ゼンショーホールディングス,2020,Q2,5.378089656329325
ゼンショーホールディングス,2020,Q3,15.186587162540242
ゼンショーホールディングス,2020,Q4,3.281788497365977
ゼンリン,2018,Q1,4.112105532517657
ゼンリン,2018,Q2,6.6809705002882005
ゼンリン,2018,Q3,-1.596670535290555
ゼンリン,2018,Q4,47.3256909128713
ゼンリン,2019,Q1,-2.0332945080640865
ゼンリン,2019,Q2,-6.251951294114924
ゼンリン,2019,Q3,1.6110395565516071
ゼンリン,2019,Q4,40.13092814904893
ゼンリン,2020,Q1,-3.6485673200329245
ゼンリン,2020,Q2,-2.776141567320011
ゼンリン,2020,Q3,5.211594557202435
ゼンリン,2020,Q4,37.62600774935451
ソトー,2018,Q1,12.691720597437651
ソトー,2018,Q2,13.604683326265441
ソトー,2018,Q3,4.403598692210533
ソトー,2018,Q4,1.3811828976392868
ソトー,2019,Q1,8.031267247479763
ソトー,2019,Q2,11.148972216089206
ソトー,2019,Q3,3.233899786071253
ソトー,2019,Q4,-3.897273571007857
ソトー,2020,Q1,4.328383746297402
ソトー,2020,Q2,-1.0880617588108805
ソトー,2020,Q3,-11.591638010100873
ソトー,2020,Q4,-9.515831859258794
ソニーグループ,2018,Q1,93.11831425362777
ソニーグループ,2018,Q2,74.61856416905621
ソニーグループ,2018,Q3,128.1363925005081
ソニーグループ,2018,Q4,95.60801781880474
ソニーグループ,2019,Q1,197.01545706139368
ソニーグループ,2019,Q2,151.27440803728692
ソニーグループ,2019,Q3,231.42657077830532
ソニーグループ,2019,Q4,87.68495193199062
ソニーグループ,2020,Q1,112.58857533177793
ソニーグループ,2020,Q2,115.0246371112139
ソニーグループ,2020,Q3,198.5704263641194
ソニーグループ,2020,Q4,86.13489255707182
ソネック,2018,Q1,15.163872019997472
ソネック,2018,Q2,16.981314580301767
ソネック,2018,Q3,25.045815502605883
ソネック,2018,Q4,20.61524804828384
ソネック,2019,Q1,16.180160715641
ソネック,2019,Q2,23.8334059724207
ソネック,2019,Q3,21.28702513446602
ソネック,2019,Q4,21.1934664094702
ソネック,2020,Q1,18.23927791393259
ソネック,2020,Q2,20.13237660081234
ソネック,2020,Q3,20.108797698867033
ソネック,2020,Q4,27.29760116257097
ソフトクリエイトホールディング,2018,Q1,21.32235083876633
ソフトクリエイトホールディング,2018,Q2,26.443561951148567
ソフトクリエイトホールディング,2018,Q3,27.730271621621718
ソフトクリエイトホールディング,2018,Q4,17.771085642035402
ソフトクリエイトホールディング,2019,Q1,24.223560234113954
ソフトクリエイトホールディング,2019,Q2,30.136734061081118
ソフトクリエイトホールディング,2019,Q3,24.255462037584998
ソフトクリエイトホールディング,2019,Q4,17.565261525310067
ソフトクリエイトホールディング,2020,Q1,24.746250825400256
ソフトクリエイトホールディング,2020,Q2,35.25836219780868
ソフトクリエイトホールディング,2020,Q3,37.458623996805294
ソフトクリエイトホールディング,2020,Q4,20.04887937495263
ソースネクスト,2018,Q1,60.75208264484991
ソースネクスト,2018,Q2,34.572195785842524
ソースネクスト,2018,Q3,21.652642249660623
ソースネクスト,2018,Q4,9.129626349409712
ソースネクスト,2019,Q1,14.71671039395158
ソースネクスト,2019,Q2,12.89247304109912
ソースネクスト,2019,Q3,2.7143108888861645
ソースネクスト,2019,Q4,11.907147849082307
ソースネクスト,2020,Q1,5.853480717492587
ソースネクスト,2020,Q2,8.247865142792032
ソースネクスト,2020,Q3,7.175300001919979
ソースネクスト,2020,Q4,6.479862364780171
ソーダニッカ,2018,Q1,10.243759914281902
ソーダニッカ,2018,Q2,9.228108739298847
ソーダニッカ,2018,Q3,10.635536937002826
ソーダニッカ,2018,Q4,10.53130504646688
ソーダニッカ,2019,Q1,10.040456583141165
ソーダニッカ,2019,Q2,8.294025411585038
ソーダニッカ,2019,Q3,11.748482022989744
ソーダニッカ,2019,Q4,7.426472557823377
ソーダニッカ,2020,Q1,7.410690155467389
ソーダニッカ,2020,Q2,6.903023912223916
ソーダニッカ,2020,Q3,8.263291434247062
ソーダニッカ,2020,Q4,6.533458254573576
タイガースポリマー,2018,Q1,18.561445690295695
タイガースポリマー,2018,Q2,30.499605828251546
タイガースポリマー,2018,Q3,23.512241662947847
タイガースポリマー,2018,Q4,24.261556062004082
タイガースポリマー,2019,Q1,22.193266465979544
タイガースポリマー,2019,Q2,15.505892573017835
タイガースポリマー,2019,Q3,14.201521843287598
タイガースポリマー,2019,Q4,13.930147308294458
タイガースポリマー,2020,Q1,5.5896772801070425
タイガースポリマー,2020,Q2,9.961280797867696
タイガースポリマー,2020,Q3,-2.53060711834408
タイガースポリマー,2020,Q4,7.8651729234270515
タカノ,2018,Q1,8.927313317243408
タカノ,2018,Q2,19.23676807932495
タカノ,2018,Q3,8.157155401947795
タカノ,2018,Q4,26.76931652207331
タカノ,2019,Q1,18.17630964449959
タカノ,2019,Q2,11.559463409834585
タカノ,2019,Q3,4.389761983063142
タカノ,2019,Q4,31.452913045802163
タカノ,2020,Q1,6.611599220084388
タカノ,2020,Q2,-1.920766098600753
タカノ,2020,Q3,-0.15852099040219247
タカノ,2020,Q4,29.689097641725052
タカミヤ,2018,Q1,5.762155238470102
タカミヤ,2018,Q2,10.550868279697978
タカミヤ,2018,Q3,12.494648734409267
タカミヤ,2018,Q4,9.957090199636676
タカミヤ,2019,Q1,7.7082297014942736
タカミヤ,2019,Q2,11.137501243036784
タカミヤ,2019,Q3,11.626553795024734
タカミヤ,2019,Q4,8.411895540028043
タカミヤ,2020,Q1,8.04338225137828
タカミヤ,2020,Q2,11.249639932466623
タカミヤ,2020,Q3,13.427230162267284
タカミヤ,2020,Q4,8.279066547555557
タカラスタンダード,2018,Q1,27.785207984610704
タカラスタンダード,2018,Q2,30.94251863602894
タカラスタンダード,2018,Q3,40.24905594694022
タカラスタンダード,2018,Q4,19.903246727107668
タカラスタンダード,2019,Q1,32.20323074190749
タカラスタンダード,2019,Q2,30.547310462148403
タカラスタンダード,2019,Q3,50.55989392358235
タカラスタンダード,2019,Q4,16.308311246644195
タカラスタンダード,2020,Q1,23.903844474348038
タカラスタンダード,2020,Q2,38.63754400151742
タカラスタンダード,2020,Q3,30.677547866084662
タカラスタンダード,2020,Q4,0.5819505731635836
タカラトミー,2018,Q1,0.5032965247006138
タカラトミー,2018,Q2,31.411932989580446
タカラトミー,2018,Q3,43.02628418985591
タカラトミー,2018,Q4,-6.066438605945691
タカラトミー,2019,Q1,15.587056191297405
タカラトミー,2019,Q2,26.514995790465914
タカラトミー,2019,Q3,30.447180984494295
タカラトミー,2019,Q4,-10.837066057226874
タカラトミー,2020,Q1,-0.04785196283533782
タカラトミー,2020,Q2,21.02306156104315
タカラトミー,2020,Q3,26.90661092044137
タカラトミー,2020,Q4,-9.073346665751579
タカラバイオ,2018,Q1,-0.7569571964733215
タカラバイオ,2018,Q2,5.2626425930200815
タカラバイオ,2018,Q3,6.643340571077531
タカラバイオ,2018,Q4,14.264303120246147
タカラバイオ,2019,Q1,7.104835374500065
タカラバイオ,2019,Q2,13.956637064713371
タカラバイオ,2019,Q3,4.711417813302012
タカラバイオ,2019,Q4,12.649652730004876
タカラバイオ,2020,Q1,9.869328656346765
タカラバイオ,2020,Q2,5.917012453243305
タカラバイオ,2020,Q3,11.266303548836811
タカラバイオ,2020,Q4,24.641495428359672
タカラレーベン,2018,Q1,21.23818485019921
タカラレーベン,2018,Q2,-0.3425942107000854
タカラレーベン,2018,Q3,8.453909089140648
タカラレーベン,2018,Q4,39.67225221422828
タカラレーベン,2019,Q1,10.592755960535413
タカラレーベン,2019,Q2,11.60595419503693
タカラレーベン,2019,Q3,14.655267108542647
タカラレーベン,2019,Q4,43.11019831019931
タカラレーベン,2020,Q1,9.605288186525529
タカラレーベン,2020,Q2,12.919727567519265
タカラレーベン,2020,Q3,8.384151464446106
タカラレーベン,2020,Q4,13.39059117424917
タキロンシーアイ,2018,Q1,15.007051996425487
タキロンシーアイ,2018,Q2,10.906567842205854
タキロンシーアイ,2018,Q3,15.037499937693603
タキロンシーアイ,2018,Q4,12.652421848324495
タキロンシーアイ,2019,Q1,12.320025755731722
タキロンシーアイ,2019,Q2,11.626867686177299
タキロンシーアイ,2019,Q3,13.04879502057865
タキロンシーアイ,2019,Q4,39.71969676807185
タキロンシーアイ,2020,Q1,26.53145189753578
タキロンシーアイ,2020,Q2,30.95446329761207
タキロンシーアイ,2020,Q3,85.87267063808626
タキロンシーアイ,2020,Q4,19.26270930393609
タクマ,2018,Q1,16.06098787111732
タクマ,2018,Q2,30.6724147497595
タクマ,2018,Q3,24.500117687407272
タクマ,2018,Q4,35.247310698774434
タクマ,2019,Q1,14.529507252480686
タクマ,2019,Q2,21.403839977323976
タクマ,2019,Q3,25.299876694704594
タクマ,2019,Q4,37.99695437345649
タクマ,2020,Q1,12.693671631056203
タクマ,2020,Q2,29.71936247443056
タクマ,2020,Q3,25.990986007239442
タクマ,2020,Q4,28.519851904149064
タケエイ,2018,Q1,10.060375168102578
タケエイ,2018,Q2,8.302169995417607
タケエイ,2018,Q3,13.633950179389474
タケエイ,2018,Q4,13.245139764558214
タケエイ,2019,Q1,6.519930628299303
タケエイ,2019,Q2,9.043950527169985
タケエイ,2019,Q3,16.83884479858487
タケエイ,2019,Q4,15.735444824960966
タケエイ,2020,Q1,17.775269720042058
タケエイ,2020,Q2,20.0825715650739
タケエイ,2020,Q3,16.765875488439097
タケエイ,2020,Q4,29.317616666871814
タダノ,2018,Q1,20.965424300437373
タダノ,2018,Q2,15.580419875015346
タダノ,2018,Q3,18.565657202942134
タダノ,2018,Q4,15.788995601937927
タダノ,2019,Q1,24.656871903161534
タダノ,2019,Q2,19.68140443402967
タダノ,2019,Q3,23.425360637184223
タダノ,2019,Q4,28.703068870550062
タダノ,2020,Q1,18.880784011145565
タダノ,2020,Q2,5.347531838546767
タダノ,2020,Q3,-4.6979140643876
タダノ,2020,Q4,-13.799461052063881
タチエス,2018,Q1,26.725213594787295
タチエス,2018,Q2,32.39327147309363
タチエス,2018,Q3,15.705542712980993
タチエス,2018,Q4,52.224850211065245
タチエス,2019,Q1,9.4417067822159
タチエス,2019,Q2,6.3765130664238745
タチエス,2019,Q3,21.257696622761678
タチエス,2019,Q4,32.85242273598013
タチエス,2020,Q1,-30.423813638454014
タチエス,2020,Q2,-74.39110315114142
タチエス,2020,Q3,-64.68968717975284
タチエス,2020,Q4,13.603936941832238
タツタ電線,2018,Q1,11.56574461825839
タツタ電線,2018,Q2,17.986498016070264
タツタ電線,2018,Q3,13.880000137993584
タツタ電線,2018,Q4,10.579102667780628
タツタ電線,2019,Q1,10.209178925700535
タツタ電線,2019,Q2,11.822682756760132
タツタ電線,2019,Q3,12.676593796326786
タツタ電線,2019,Q4,8.051519583822746
タツタ電線,2020,Q1,9.854696115161287
タツタ電線,2020,Q2,13.5185908236365
タツタ電線,2020,Q3,13.43636074105091
タツタ電線,2020,Q4,11.01209747966986
タナベ経営,2018,Q1,18.739343152064905
タナベ経営,2018,Q2,16.234301081914097
タナベ経営,2018,Q3,29.10921936194159
タナベ経営,2018,Q4,9.408683780977917
タナベ経営,2019,Q1,17.17366977087839
タナベ経営,2019,Q2,15.904563890550707
タナベ経営,2019,Q3,28.945846590796137
タナベ経営,2019,Q4,13.992410588112527
タナベ経営,2020,Q1,10.714766362254485
タナベ経営,2020,Q2,18.2682069813264
タナベ経営,2020,Q3,31.078411903324074
タナベ経営,2020,Q4,16.400867112571387
タムラ製作所,2018,Q1,7.077200902713509
タムラ製作所,2018,Q2,12.224184054718705
タムラ製作所,2018,Q3,8.32264664288809
タムラ製作所,2018,Q4,11.74004797120667
タムラ製作所,2019,Q1,14.937687504562458
タムラ製作所,2019,Q2,15.235096763499488
タムラ製作所,2019,Q3,19.34250305155348
タムラ製作所,2019,Q4,15.944550923576296
タムラ製作所,2020,Q1,5.510577730128084
タムラ製作所,2020,Q2,8.908269332971573
タムラ製作所,2020,Q3,9.331117041616896
タムラ製作所,2020,Q4,0.09846593740472888
ダイオーズ,2018,Q1,20.731250413436886
ダイオーズ,2018,Q2,20.855102867196408
ダイオーズ,2018,Q3,26.417598362361613
ダイオーズ,2018,Q4,17.718756231731675
ダイオーズ,2019,Q1,16.62625459475693
ダイオーズ,2019,Q2,20.313657325776987
ダイオーズ,2019,Q3,24.151428176425974
ダイオーズ,2019,Q4,20.84378333855335
ダイオーズ,2020,Q1,11.717645194377159
ダイオーズ,2020,Q2,-15.463741387061052
ダイオーズ,2020,Q3,-12.043998180143006
ダイオーズ,2020,Q4,-19.76638641163568
ダイキン工業,2018,Q1,161.44953987989837
ダイキン工業,2018,Q2,186.85840700344292
ダイキン工業,2018,Q3,172.0745200456717
ダイキン工業,2018,Q4,121.52174524359965
ダイキン工業,2019,Q1,201.8098702063412
ダイキン工業,2019,Q2,191.4859941766222
ダイキン工業,2019,Q3,161.66980422292505
ダイキン工業,2019,Q4,131.5868793244708
ダイキン工業,2020,Q1,157.17351057388737
ダイキン工業,2020,Q2,149.27855655030862
ダイキン工業,2020,Q3,117.00351825082849
ダイキン工業,2020,Q4,100.58218349013075
ダイコク電機,2018,Q1,12.19820997569721
ダイコク電機,2018,Q2,32.941896839337105
ダイコク電機,2018,Q3,42.05421946124952
ダイコク電機,2018,Q4,0.4811768686385069
ダイコク電機,2019,Q1,33.474663762946605
ダイコク電機,2019,Q2,2.7800058020372767
ダイコク電機,2019,Q3,47.25792412706894
ダイコク電機,2019,Q4,14.878329780358646
ダイコク電機,2020,Q1,28.022624411843672
ダイコク電機,2020,Q2,16.49337070231199
ダイコク電機,2020,Q3,23.27914609155459
ダイコク電機,2020,Q4,0.09244818023154859
ダイジェット工業,2018,Q1,997.087187765512
ダイジェット工業,2018,Q2,-37.352325005115304
ダイジェット工業,2018,Q3,155.592732718816
ダイジェット工業,2018,Q4,14.0159277714486
ダイジェット工業,2019,Q1,3.8357914586065314
ダイジェット工業,2019,Q2,22.157139134636633
ダイジェット工業,2019,Q3,38.50427603225185
ダイジェット工業,2019,Q4,9.5303543108898
ダイジェット工業,2020,Q1,13.098599178758214
ダイジェット工業,2020,Q2,-41.03925194605058
ダイジェット工業,2020,Q3,-87.45289776558883
ダイジェット工業,2020,Q4,-100.37512030817068
ダイセル,2018,Q1,26.205587102881335
ダイセル,2018,Q2,30.77335044441539
ダイセル,2018,Q3,31.855172016659324
ダイセル,2018,Q4,28.885197117056844
ダイセル,2019,Q1,25.444028736181732
ダイセル,2019,Q2,29.749758472098065
ダイセル,2019,Q3,21.808756595176977
ダイセル,2019,Q4,-7.637490995426365
ダイセル,2020,Q1,5.189763037307905
ダイセル,2020,Q2,6.794393716980071
ダイセル,2020,Q3,-2.2364560851117847
ダイセル,2020,Q4,14.949985924738055
ダイダン,2018,Q1,33.86124740049804
ダイダン,2018,Q2,59.033316694481385
ダイダン,2018,Q3,80.51469109580759
ダイダン,2018,Q4,43.442171348368646
ダイダン,2019,Q1,48.08632996745578
ダイダン,2019,Q2,65.83212619629289
ダイダン,2019,Q3,62.987481113685625
ダイダン,2019,Q4,82.458479341297
ダイダン,2020,Q1,66.06307239962119
ダイダン,2020,Q2,87.45008904788902
ダイダン,2020,Q3,80.61879112370292
ダイダン,2020,Q4,80.34516587342175
ダイトウボウ,2018,Q1,0.08346025091058877
ダイトウボウ,2018,Q2,0.5493018947153602
ダイトウボウ,2018,Q3,1.3644649970880214
ダイトウボウ,2018,Q4,-3.9440840707731084
ダイトウボウ,2019,Q1,-1.6728960894626854
ダイトウボウ,2019,Q2,5.752058546626964
ダイトウボウ,2019,Q3,-2.6181990016342587
ダイトウボウ,2019,Q4,2.2074725420308594
ダイトウボウ,2020,Q1,43.799097284296245
ダイトウボウ,2020,Q2,20.910591345521837
ダイトウボウ,2020,Q3,7.92195556043895
ダイトウボウ,2020,Q4,4.742707729123715
ダイドーリミテッド,2018,Q1,-1.6954508666064028
ダイドーリミテッド,2018,Q2,-12.032970250504565
ダイドーリミテッド,2018,Q3,4.412308298935918
ダイドーリミテッド,2018,Q4,3.1523119410218006
ダイドーリミテッド,2019,Q1,-4.559046110200929
