,,y_test,y_hat_rw,y_hat_sarima_br,y_hat_sarima_f,y_hat_sarima_g,y_hat_umlp,y_hat_men_a10,y_hat_men,y_hat_ml1_a10,y_hat_ml1_a100,y_hat_ml1_a1000,y_hat_ml1_a20,y_hat_ml1,y_hat_ml1_i_tuned,y_hat_ml1_tuned_optuna,y_hat_ml2_a10,y_hat_ml2,y_hat_mlgb,y_hat_mlm1,y_hat_mlm2,y_hat_mlm3,y_hat_mlm4,y_hat_mmlp,y_hat_mraf,y_hat_msvm
いすゞ自動車,MSPE,0.0,1.474316336786357,1.6226141441465067,1.3356335240539288,1.5590133331960374,1.1032899831360403,0.382952965376526,0.6938198370326294,0.3184985254223287,1.2304980833015227,1.2304980833015227,0.45900968558363936,0.5163517458153958,0.2911521030143071,0.38856788730160846,1.375148871651824,2.2064485732917514,1.0289830428364335,8.717807529640845,0.8330570286621533,1.0250204256958708,40.12836864709781,1.8022764164741993,1.2495542673173772,1.0338346905888656
いすゞ自動車,MAPE-UB,0.0,0.7867554218078548,0.3405848740877595,0.3263812918457266,0.4584862434090889,0.4120549696455573,0.34757146332065897,0.4091482715159684,0.341425950695527,0.590495967469971,0.590495967469971,0.3815975013459856,0.36557477301173247,0.32616313329871677,0.362052094576312,0.4944395713435196,0.5398303140956318,0.46932339250931837,0.4716364999143745,0.34811002465337154,0.3094489886370373,0.7956224406100358,0.5057482705783568,0.407721239997096,0.4567279787359322
いすゞ自動車,MSPE-UB,0.0,0.6852582468384966,0.20860593455056234,0.20185048600592248,0.2865978565770727,0.2614708361269819,0.23042358199835775,0.3051028033447935,0.19514954230592318,0.472300962286496,0.472300962286496,0.24536803120537065,0.26642744767784315,0.18867087326918497,0.23368149439552277,0.3943852957920099,0.4578339950000365,0.29634775308521805,0.3148832925987199,0.19799254278457637,0.2128684971843889,0.7126958151124173,0.3478463615312492,0.2831581012525544,0.28933423113171997
いすゞ自動車,Large_error_rate,,1.5923437702136394,3.0036204611044095,2.6201456428107726,2.8632688624747913,2.292264857162327,1.3441001447377763,1.812912831405101,1.5748611994067498,1.8359456878673381,1.8359456878673381,1.8877764307616578,1.5780230980902492,1.4932430334481608,1.3866296989582039,1.8973886856859417,2.171599924935653,2.1778572930016358,6.611876207836019,2.9361154320855514,2.3189951865521654,5.922596758046519,2.3323605566678016,2.31948337662868,2.1937008332821644
いなげや,Max_error,0.0,46.9,48.336967295411775,46.3580494581274,53.92985613052913,58.346479,46.19911279083459,47.01526504958246,41.62794020243281,42.979383884666234,42.979383884666234,40.32966055913677,45.08152951762299,44.122035252709715,41.628785017349415,53.01356348966236,68.09045094653139,40.85277774598863,55.51333485809107,46.74114203843056,48.686173717462125,75.40812906576252,65.767566,39.1039,41.85674840010206
いなげや,Max_percentage_error,0.0,5.101604278074865,3.197073542688673,4.165143706929685,3.336398406316865,3.7228545454545454,7.56841433972665,11.214144903669771,5.799701488497497,3.2162729841965225,3.2162729841965225,3.9571720154993435,11.136971777171624,2.3452918279453936,19.168246963166435,17.431343181279843,32.57916313231167,2.4249851498940975,12.733172847516906,4.199563525465459,4.374319291775572,6.899712256884554,8.171081339712918,2.9441711229946512,3.172831571618165
いなげや,MAE,0.0,18.3725,13.778783109886497,16.39616918332923,16.651364505119865,22.563215483333334,13.779670647550764,19.82422689995383,13.980853940125277,15.926422058873152,15.926422058873152,14.127675247163458,18.583082420212964,15.963393419095455,18.95567626226756,26.879253201179523,33.74622090756683,15.749930548778286,21.860784908238788,17.376977321223787,18.668712413918886,24.555664888033547,21.167434394166666,11.442766666666666,15.934077552380403
いなげや,MAPE,0.0,1.923584443122323,0.9335793093385115,1.2393368918433283,1.253766167648563,1.5450338705035935,1.3514127199391393,2.8571203157549085,1.2508869188383107,1.1459292266211973,1.1459292266211973,1.1598518409944507,2.731830723615276,1.1584813741363973,2.638645722082993,3.690506606596306,5.0074710643768485,1.1964055825569178,2.690945054524805,1.5322009751949863,1.5948087960753128,2.3582272511035716,2.173016086553582,0.8197346044904315,1.3193307888289498
いなげや,MSPE,0.0,6.97610770123958,1.5784789977504399,3.0953534592905005,2.6259573832460634,3.1888312701183867,6.07234357679674,18.33725110607622,3.989020600503635,2.0094428646872458,2.0094428646872458,2.364672817353744,17.065723403958298,1.6528501385448653,32.475349002542,34.3828890897935,97.37867820420608,1.8146579074742102,18.38533640029731,3.986890809156422,4.260336649966141,9.690904344540298,10.417181031367132,1.2000726007184188,2.4536216501725336
いなげや,MAPE-UB,0.0,0.7623878262155673,0.6471442415470662,0.670107048623901,0.7297057048925489,0.8980238406730398,0.5659006900431689,0.7741761209204081,0.6197478298568849,0.7605440361049215,0.7605440361049215,0.7304680691677806,0.7398824001887189,0.8675660003267391,0.7206337049495986,0.9060921167511865,0.8912880667569506,0.8237838243557204,0.9032299991797818,0.7858035882275177,0.7987446832802014,0.8964722107129006,0.8319492301916286,0.6329524806210004,0.798922312908215
いなげや,MSPE-UB,0.0,0.676728873668276,0.5403812366376598,0.5723137272970201,0.6477346409513212,0.8786970146110233,0.444280094098338,0.7042110313060914,0.5232555023380066,0.6690650820158406,0.6690650820158406,0.6351316794830199,0.6756231251707615,0.789487309256923,0.6205955040587472,0.8395487794140023,0.8130798622569703,0.7223925636836901,0.8400130569564257,0.7046274036540042,0.7242746080723578,0.8495226619871765,0.7523607876404131,0.5041635418695195,0.6958906123251212
いなげや,Large_error_rate,,3.322393233813512,1.859305203374336,2.3661516237266254,2.257745110614434,1.7764120357966646,3.35653608968791,4.124416292251751,2.514733813555422,1.9249244572390622,1.9249244572390622,2.030521052384009,4.414768554445527,1.581830747619316,4.836024034266789,5.773281982591633,8.056313710205538,1.7452435164023943,4.064654380591468,2.2795383776585174,2.3646813362201904,2.9490067205208943,4.218560455268689,2.1206927432165856,2.040816951841469
かどや製油,Max_error,0.0,87.22999999999999,62.28476289220481,55.68695503493474,58.9876618853152,69.711597,48.7515371627718,128.08613317103743,49.377837829352046,68.16191584555222,68.16191584555222,57.42361315297436,120.74616483292087,59.02247176607574,92.9969419841444,155.77576982572012,165.9312204104697,80.55388904995388,98.54996236010112,66.48711728103484,81.46090576406999,175.24681821519718,77.597138,79.35399999999996,79.00850610764569
かどや製油,Max_percentage_error,0.0,6.07417102966841,3.6246353015074995,2.7092881419076975,5.147265435018777,3.3326119877049183,3.404685866322595,2.6976860398280844,4.3087118524740005,5.947811155807348,5.947811155807348,5.010786488043138,2.543095299766657,2.425946754632364,3.8018223139750895,3.2808713105669782,3.4947603287799014,3.453121952384577,6.776298677120204,0.9267336036628886,1.3923109447932593,10.610379668366319,4.419680191972076,6.92443280977312,3.367512882593514
かどや製油,MAE,0.0,34.87666666666667,25.439808600079274,23.23376647435188,23.776624210056312,34.81545350000001,24.123291109856083,39.274164458719206,25.50970614562655,22.302699195893265,22.302699195893265,23.337709800371854,38.40102257030926,28.415756541036302,30.50684407542857,43.08453448517156,45.04248995448467,30.362013995559128,34.40945231719886,23.30205889743905,20.808796994477163,84.59657779186422,31.41555066666666,21.226308333333318,30.874048363257305
かどや製油,MAPE,0.0,0.9739426705398855,0.6129280671262735,0.5852151509929945,0.717559601807896,0.7565907826731775,0.5867060271062697,0.6207572531172199,0.6784228972397682,0.8465940413076128,0.8465940413076128,0.7159517005248824,0.6291025234169322,0.6008284390885152,0.6934939703996141,0.8211523386301813,0.8877568861931854,0.7060444644654433,0.9645277816269306,0.37277946999134226,0.3485355990069587,1.9998522158350382,0.8338859466104299,0.8636463576057142,0.7072736255816848
かどや製油,MSPE,0.0,3.5952910759930776,1.2478357052744893,0.9172534360120269,2.3488064183088353,1.3392830602609367,1.1076340205593123,0.8857792199326462,1.7103810099901215,3.3888056591460085,3.3888056591460085,2.2436445039266455,0.8321832200927771,0.754686369717834,1.4418069965222668,1.540123307748362,1.8950145267538858,1.3970739208043115,4.098593078271232,0.19423312467291357,0.2643420823815605,11.525533935482514,2.0917077442093643,4.311894013788975,1.351848046384574
かどや製油,MAPE-UB,0.0,0.45674740713855627,0.3942084586673152,0.40611102283181816,0.37195414888966455,0.5043145073743237,0.3863155382460535,0.4622332738593165,0.4026969095336015,0.3364539632604613,0.3364539632604613,0.38171949318795423,0.49021193121038015,0.47562007571267323,0.46000877756835673,0.5242694294022555,0.5267265800814257,0.4281139646155287,0.4831695585335803,0.37277946999134226,0.31584302027418704,0.7261479727973398,0.47431430066057123,0.29972589804811817,0.4367308789831927
かどや製油,MSPE-UB,0.0,0.3084817681176417,0.23633728286329247,0.2994425145180251,0.22427796343058234,0.3410895611397961,0.22497686653124216,0.325064615576802,0.2466311910192943,0.21362504507590732,0.21362504507590732,0.23464606819700493,0.3547005324423165,0.33433759283119563,0.3206525876023582,0.37592504574288593,0.37290265203065326,0.2748955034355027,0.35540776480947933,0.19423312467291357,0.18613126846563566,0.6413970064790914,0.3312678640612542,0.19997807067332393,0.27928268786353566
かどや製油,Large_error_rate,,4.103171580407976,3.6246353015074995,2.074624768967059,5.147265435018777,2.513657651793122,3.404685866322595,1.9511438755474202,4.3087118524740005,4.060840468282909,4.060840468282909,5.010786488043138,1.8333435532393128,1.7512501802550515,3.8018223139750895,2.7812974553675565,3.1661818366705576,2.667582999099488,6.776298677120204,,1.3923109447932593,3.1834929880646254,3.157429875699153,4.383522757345576,2.623256479590953
きんでん,Max_error,0.0,63.23,8.25450502557883,8.372719406343158,8.028278116306538,15.732746000000002,10.52203800057849,4.504699725303894,10.874630729088498,11.38121169642028,11.38121169642028,11.161685273594859,5.455107348245441,5.455107348245441,3.0445480208842923,4.298515357776628,6.761493172229256,44.60888887905412,15.065787612939715,19.029231179639112,18.810733754487416,29.14445177454472,21.72006368242812,13.451,45.42557865282469
きんでん,Max_percentage_error,0.0,7.893882646691635,0.5280813784993241,0.5028629129259389,0.682787429880894,0.7802601373283395,0.6552721735539226,0.1114306002424512,0.8238356612945832,0.8573889776363988,0.8573889776363988,0.8455822176965803,0.11584428431185902,0.11584428431185902,0.14642326984126464,0.2975557454410035,0.4457147773387776,1.5224372359060647,0.8426599749544416,0.7756415731573129,0.7457136354345199,0.9800806091978291,0.8037812121212122,1.0190151515151515,1.319186398991674
きんでん,MAE,0.0,26.58911480686901,3.8513291431782055,3.697476541409978,4.047180563429927,7.775672365202344,4.054892807073451,2.3100627986041844,4.081155383233727,4.732696559833639,4.732696559833639,3.743042494413947,2.330246136289824,2.330246136289824,1.5855750303688236,2.242602772614919,2.0191764374936896,18.832563897593747,5.368222205153245,7.576675501201834,6.681102766001968,15.129127904413636,7.302861640202344,5.184714806869023,19.53482999839594
きんでん,MAPE,0.0,1.5488294662453301,0.1519856744350128,0.13203904486036724,0.16948141198354014,0.30876638572981974,0.16197753970441556,0.06314937687852419,0.1816310641791584,0.19299074658438733,0.19299074658438733,0.17816855668287393,0.062212470953568126,0.062212470953568126,0.05486454776638779,0.09373524238068226,0.08069706482777096,0.5677365428681701,0.18425843234184505,0.28341135525996625,0.24818788337943434,0.43808859715586085,0.2329253360421478,0.21547884364868894,0.55020172781311
きんでん,MSPE,0.0,7.445106213919744,0.04661833287278402,0.03342287628527179,0.0622910303713354,0.15343035159912222,0.060184448633643195,0.005271490232988171,0.09074223089227569,0.08782743151313033,0.08782743151313033,0.09272714941639149,0.004952407832851819,0.004952407832851819,0.004216962170760222,0.017627363616929195,0.019963931319518173,0.4382561100893616,0.07660914359532735,0.142996601833685,0.11253035594588383,0.26527866802323086,0.0934307161131287,0.12434862401983117,0.3751807770698668
きんでん,MAPE-UB,0.0,0.5496062532717747,0.1519856744350128,0.13203904486036724,0.16948141198354014,0.30876638572981974,0.16197753970441556,0.06314937687852419,0.1816310641791584,0.19299074658438733,0.19299074658438733,0.17816855668287393,0.062212470953568126,0.062212470953568126,0.05486454776638779,0.09373524238068226,0.08069706482777096,0.5242001065426648,0.18425843234184505,0.28341135525996625,0.24818788337943434,0.43808859715586085,0.2329253360421478,0.21389424768909296,0.5236028612304706
きんでん,MSPE-UB,0.0,0.3962975566469685,0.04661833287278402,0.03342287628527179,0.0622910303713354,0.15343035159912222,0.060184448633643195,0.005271490232988171,0.09074223089227569,0.08782743151313033,0.08782743151313033,0.09272714941639149,0.004952407832851819,0.004952407832851819,0.004216962170760222,0.017627363616929195,0.019963931319518173,0.3284381819832534,0.07660914359532735,0.142996601833685,0.11253035594588383,0.26527866802323086,0.0934307161131287,0.12114930076837722,0.3134930474628152
きんでん,Large_error_rate,,4.996892851894223,,,,,,,,,,,,,,,,1.5224372359060647,,,,,,1.0190151515151515,1.319186398991674
さくらインターネット,Max_error,0.0,5.82,326.9074322229468,4.5493768753997,423.7887784499981,438.38581999999997,20.48794795370841,20.47041107042685,20.4930860166951,20.188222402432142,20.188222402432142,20.490362670576957,127.74783490498571,20.188222402432142,130.68839080297838,21.080086594374045,57.267161770593745,967.2315883039767,567.3120532752289,434.8253983675148,395.3367247070992,1614.3315786523247,2627.4826000000003,39.4217,11.247932492031762
さくらインターネット,Max_percentage_error,0.0,7.918367346938775,314.33406944514115,4.1790044052076984,407.4892100480751,894.6649387755101,14.129619278419593,14.117524876156448,14.13316277013455,13.92291200167734,13.92291200167734,14.131284600397901,122.83445663940932,13.92291200167734,148.5095350033845,23.954643857243234,65.07632019385653,1096.4975718020582,391.249691913951,494.11977087217593,380.13146606451846,355.5796428749614,593.111196388262,80.45244897959184,15.315950794316329
さくらインターネット,MAE,0.0,2.1633333333333336,57.02403490428012,2.391398571467041,67.85523854296831,122.25687754166667,5.978673454997323,6.239741187120721,5.914724799526916,5.781980867840865,5.781980867840865,5.874920180583544,15.774523957402621,5.781980867840865,15.660857872987586,3.829969748312577,8.506088349836244,486.74507461683623,144.97883588139413,65.94372224773353,74.91135898295471,264.0608053543791,414.96556745000004,7.591683333333335,5.668474474453562
さくらインターネット,MAPE,0.0,1.6359572005869552,48.57367935608806,1.456956880823486,53.480421655438526,120.35943530547878,4.32027469447727,4.841735821896369,4.288110923097403,4.343771830136796,4.343771830136796,4.27829322698443,13.955971654600608,4.343771830136796,15.968886076436972,3.176828082779638,7.092082507048853,410.43192200464136,93.84324586896298,60.27517334501919,59.32168193902904,60.71110782205397,119.23342752897845,10.036231730021354,5.077746101855416
さくらインターネット,MSPE,0.0,6.8900606797407775,10406.98109439386,3.8925076875726514,16124.59436517999,74314.05097835658,40.92220216002848,47.293392639303214,40.6513584206541,41.1034619379984,41.1034619379984,40.62861339536314,1295.1292449247392,41.1034619379984,1876.2465014313964,50.54598136836149,356.97295112427446,316607.8481210422,26918.746229137218,21452.742757138294,13924.223897949034,14221.220494313427,52519.40733036593,609.239730720106,49.505789053007476
さくらインターネット,MAPE-UB,0.0,0.7059880731022057,0.7892464588198949,0.7076207843262502,0.7535485960751683,1.0,0.8080015167036844,0.7901636397125169,0.8008024504182084,0.7660964076438249,0.7660964076438249,0.7947670795433526,0.7939444599350903,0.7660964076438249,0.6537585624832974,0.6384758199455389,0.9285143728458266,0.8631988456860308,0.8271227285132708,0.9608040621193977,0.9494480383469188,0.9618325327503499,0.9126279355290504,0.7674467239550342,0.6976645850181765
さくらインターネット,MSPE-UB,0.0,0.6382720268091134,0.7342396434833737,0.6261647004802399,0.6962235118376344,1.0,0.7412915928722867,0.7342039896311608,0.7373998896242945,0.716013472610309,0.716013472610309,0.7344597702532786,0.7354427718452041,0.716013472610309,0.580328504719455,0.550095095781402,0.9054104878767717,0.8415868115032129,0.8008272776769932,0.9400439827948759,0.9295620866175328,0.9411461321757372,0.8946267582716106,0.6844484112077535,0.656946980996386
さくらインターネット,Large_error_rate,,2.859938254969499,82.9161706810311,2.4986721929944724,91.38892524462291,120.35943530547878,6.268409766660378,7.077358273275777,6.230962709018791,6.366513133739456,6.366513133739456,6.225289221161617,20.743040791998276,6.366513133739456,31.63025502790735,6.076704525668197,9.218090845604037,492.48246779074645,125.02149752059962,65.70658467225434,64.67880061892595,66.18102758833122,142.98495951213926,16.889345724685125,8.508711171720982
たけびし,Max_error,0.0,22.490000000000002,30.957820378866106,30.09755107174517,25.533780938670898,20.785987,20.63392386876361,13.393348953338538,19.413046267771172,17.77812877311389,17.77812877311389,17.071183762750238,14.631769377160047,14.631769377160047,9.972066377421612,12.839875823159131,17.052678506763144,31.085833475324844,25.02779812789587,23.08250484549802,23.703885144369853,56.64841478633585,33.82936,16.93700575904264,29.714978828740314
たけびし,Max_percentage_error,0.0,0.6823422330097088,1.3572038745666861,1.3194893060826467,1.119411702703678,0.7816080173780433,1.100077316181638,0.7140532002047975,1.034987430068449,0.5748087894721701,0.5748087894721701,0.9101333385357265,0.7800783646285394,0.7800783646285394,0.5133631898938255,0.5665473804074892,0.5609823618990889,0.5606101618633876,0.8767219126771757,1.021069477948625,1.0391883009368634,2.480228318140799,0.610087646528404,0.902979770501451,0.5358878057482473
たけびし,MAE,0.0,6.751100479920216,8.341357063023471,8.987229614278538,9.108618431160943,7.208501396586883,6.106349825313593,4.641222793723176,6.118480075830298,6.540299863856016,6.540299863856016,6.358437079123985,4.214511496102402,4.214511496102402,4.06330727660174,5.885368549593982,6.695988097410454,10.00707270540828,10.752156447904374,10.231449826836622,11.293481496181249,19.975501778545876,11.774287603413116,7.524717146586876,9.224678513936476
たけびし,MAPE,0.0,0.2240076723848566,0.3109085301702262,0.3414472465336324,0.34241344398731677,0.24960851978822177,0.2477074781124116,0.18227983702438535,0.24604619053006327,0.21894905129040496,0.21894905129040496,0.24506438779918815,0.1660192188506913,0.1660192188506913,0.15175232906554992,0.2192175965639979,0.23797811736421548,0.28289290499376424,0.4109138112253819,0.3932063404838974,0.42146068956052063,0.7979092547509244,0.32965418274118796,0.28677490911756714,0.2574862231845266
たけびし,MSPE,0.0,0.09661323188021569,0.2298615430088288,0.2377019885814401,0.23066124291269163,0.12132151512034116,0.14914858534852138,0.07519084741707904,0.13977944014313212,0.07570951232282042,0.07570951232282042,0.12407651738417375,0.0786191376505123,0.0786191376505123,0.04390235970204746,0.0822566425054649,0.09723394932318351,0.107499070442161,0.26350383320471954,0.2685901921840433,0.2921347043134454,1.1299252864067693,0.14156665589511588,0.15169496274259564,0.0889408724770343
たけびし,MAPE-UB,0.0,0.2240076723848566,0.2811415406230024,0.3148231376934118,0.3324624687620103,0.24960851978822177,0.23936770176394176,0.18227983702438535,0.24313057135769253,0.21894905129040496,0.21894905129040496,0.24506438779918815,0.1660192188506913,0.1660192188506913,0.15175232906554992,0.2192175965639979,0.23797811736421548,0.28289290499376424,0.4109138112253819,0.3904549900619108,0.41819499781578195,0.5988332500600521,0.32965418274118796,0.28677490911756714,0.2574862231845266
たけびし,MSPE-UB,0.0,0.09661323188021569,0.15969467991392666,0.17594765284256808,0.20957102956686266,0.12132151512034116,0.13163441021707176,0.07519084741707904,0.13384619177649107,0.07570951232282042,0.07570951232282042,0.12407651738417375,0.0786191376505123,0.0786191376505123,0.04390235970204746,0.0822566425054649,0.09723394932318351,0.107499070442161,0.26350383320471954,0.26303860407425417,0.2854753439131083,0.5230654236481358,0.14156665589511588,0.15169496274259564,0.0889408724770343
たけびし,Large_error_rate,,,1.3572038745666861,1.3194893060826467,1.119411702703678,,1.100077316181638,,1.034987430068449,,,,,,,,,,,1.0165081025319191,1.0391883009368634,1.4777824112580942,,,
なとり,Max_error,0.0,114.33064383996684,36.48291543873742,37.20800723115237,33.713869363374755,36.778065,13.523784847116815,12.881938772970003,13.794322491487137,21.5813531887663,21.5813531887663,14.789526567290864,12.685205728386464,12.67981267111631,12.42343926178664,13.825454703947727,15.87572308500695,76.54222207731671,36.113438988107575,48.49530648707223,47.476429194070796,96.21932308817372,33.54348,37.35489999999993,74.40590597787005
なとり,Max_percentage_error,0.0,7.901248581157775,1.4605797350425695,1.486680312554853,1.4761034150185397,2.861419750283768,0.6839143515750651,0.7386102502638207,0.6844985401517107,1.6353395968097553,1.6353395968097553,0.7680504476775809,0.5936397624705173,0.5954396836291397,0.661539768750081,1.1673376444838919,1.3819619298919226,3.2181233604703943,1.2940237109266142,2.02155368986484,2.2238124541024935,10.921603074707573,2.319047548291233,1.5530192962542597,3.3644489141390115
なとり,MAE,0.0,45.44505365333057,9.090330079231135,11.37650368815149,9.961420003849552,9.235885430002764,4.252072601971975,5.252323089932827,3.9993618782159124,6.992185756975682,6.992185756975682,4.318635825492611,4.853859503856088,4.022876335112725,4.195026658653372,6.940235745634484,8.224295783828731,25.42104898149202,12.010778337597941,13.773934080068889,14.500877911793,40.832735614329344,12.819234131663903,10.417904680002765,24.417913181666318
なとり,MAPE,0.0,2.2708149149103263,0.37408376951526495,0.4457479108995986,0.4396496842995996,0.44890290698770974,0.19057054016219885,0.22380724923526843,0.17782634652338158,0.30756629022230064,0.30756629022230064,0.18245923483996884,0.20186658891094397,0.1715814468178424,0.19114747777680816,0.305491241245369,0.3630922120731606,0.9173536193388397,0.4913789539416907,0.5738068751737372,0.590134279652781,2.1868673666148464,0.5514108337949152,0.43868140451425974,0.9075889211944212
なとり,MSPE,0.0,11.614252437310244,0.30493460597676514,0.3392336884355225,0.39776667362568424,0.7824218413297198,0.06832887678061877,0.0848556876684493,0.060277749138855974,0.27518769612610533,0.27518769612610533,0.07008434903663352,0.06373404433665687,0.051994216635367914,0.06346182138177203,0.17594794344288625,0.26373170928248035,1.788015955647546,0.39074546010622985,0.7158079182576523,0.6925492859556824,13.544335588316612,0.662330567897343,0.36472100757532716,1.8566738312046622
なとり,MAPE-UB,0.0,0.7287992147727639,0.3357021249283841,0.4051912181866942,0.39441021725654984,0.2937845944640624,0.19057054016219885,0.22380724923526843,0.17782634652338158,0.2546213238214877,0.2546213238214877,0.18245923483996884,0.20186658891094397,0.1715814468178424,0.19114747777680816,0.291546437538378,0.33126205124883384,0.5465344521980545,0.4619272899630593,0.42326999310112207,0.46155330491591956,0.7030588878407674,0.43914360438127714,0.3925964631597381,0.5240029683438593
なとり,MSPE-UB,0.0,0.6308075012911359,0.21049350910867992,0.2383821591240062,0.28802667953975797,0.18344492572021787,0.06832887678061877,0.0848556876684493,0.060277749138855974,0.13565972971828086,0.13565972971828086,0.07008434903663352,0.06373404433665687,0.051994216635367914,0.06346182138177203,0.14572484542378616,0.18791347797659644,0.4170151210741308,0.3244704575609854,0.2764322775473333,0.3020890410617399,0.6147157759658456,0.29273949444832564,0.2470652630304875,0.4092021233506693
