,,y_test,y_hat_rw,y_hat_sarima_br,y_hat_sarima_f,y_hat_sarima_g,y_hat_srw,y_hat_uen_i_tuned_simple,y_hat_ul1_i_tuned_fine,y_hat_ul1_i_tuned_simple,y_hat_ul2_i_tuned_simple,y_hat_umlp,y_hat_men_i_tuned_simple,y_hat_ml1_i_tuned_fine,y_hat_ml1_i_tuned_simple,y_hat_ml2_i_tuned_simple,y_hat_mlm1,y_hat_mlm2,y_hat_mlm3,y_hat_mlm4,y_hat_mmlp,y_hat_mraf_i_tuned_simple,y_hat_ibes
アイシン,MAPE-UB,0.0,0.46173346376542174,0.6033786470394827,0.6225044246827655,0.6567196309690275,0.667468297620963,0.5410780015175743,0.5098043327023375,0.5410780015175743,0.5305546748153204,0.6045015689944324,0.4373247822827766,0.41575421158485776,0.44894039110539646,0.5356663836906249,0.6000210098108516,0.7764516272004451,0.7752188736371495,0.7924119159896185,0.6612786192369641,0.5458856048091865,0.5528120305913017
アイシン,MSPE-UB,0.0,0.3000796111114015,0.5152283281676343,0.5386490536081824,0.5861002277596247,0.5740433018402101,0.4013079797901635,0.34695040148335426,0.4013079797901635,0.3975672599058442,0.4372940445111128,0.3120211005493135,0.28454689912980125,0.3191907718609129,0.37796417270793686,0.5167087757186668,0.6958398977271565,0.6969334425818573,0.729570742534928,0.5440661741909782,0.40512650766946007,0.41397833687711955
アイシン,Large_error_rate,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.25,0.25
アステラス製薬,Max_error,0.0,38.980000000000004,20.387887860662694,25.006629125790255,20.650783382832703,25.060000000000002,22.462911577543174,22.4629160701758,22.462847947913517,22.462919330572852,30.422359999999998,22.376196688586383,21.03570539823065,22.83558069806335,25.65921776456124,29.48269607670321,19.99260047657465,23.909478534985453,135.36069904048293,23.318992,29.87602759780395,30.34
アステラス製薬,Max_percentage_error,0.0,10.310344827586206,4.361523040286614,4.621608748633387,3.5155936145922175,4.572413793103449,6.590052727847398,6.590048913659259,6.590058802171038,6.590048560474098,4.603748965517242,3.97557487111103,4.82210390586768,5.390836393185647,5.235299152856073,4.879748703621552,6.016007789823561,4.061994813144347,11.796363403350755,5.251106896551724,7.712055992252056,6.793103448275863
アステラス製薬,MAE,0.0,18.515,8.42093878658327,9.672760711875746,10.516938814677443,9.499166666666667,8.794946266890685,8.794944723007264,8.794947407231632,8.794944748790513,14.720449725000002,7.498363157104531,8.23069082281156,8.70996448835896,8.536856020212126,14.121013817195154,9.015304651199093,11.413989115844442,41.109707299030795,9.998627999999998,9.989627204280934,8.9675
アステラス製薬,MAPE,0.0,1.8896896445836522,0.7982791359693066,0.8605199597162931,0.7401427472894899,0.8508610626189431,1.0597790802507567,1.0597785638393984,1.0597799059917319,1.0597785200792962,1.0874242984010505,0.8215884205374083,0.8999286758986561,0.972410330007739,0.9810946415002091,1.1837383158136052,0.9295428198807967,0.8288317323264262,3.253420605333286,0.948881677938533,1.2692745855650827,1.16893406872099
アステラス製薬,MSPE,0.0,12.306645226104017,2.134335798468554,2.3629520660098975,1.3976800968089844,2.325506960364035,4.667058245455233,4.667052923019273,4.667067863522837,4.667052384401443,2.7760567268855625,2.3605467308782493,2.9828249126918784,3.607603667612029,3.448513002987602,3.603402415530889,3.475061092029129,1.7936132434200944,26.02995155942307,3.076958254308272,6.852843700710284,5.810797628474817
アステラス製薬,MAPE-UB,0.0,0.6185534524740948,0.39165312757079906,0.43288409514079756,0.48071924949496947,0.42707916102175364,0.3580112004760476,0.3580111809727427,0.35801118070594734,0.35801118398447374,0.6014548011893512,0.33757626213711295,0.3612979718052389,0.3679958624212891,0.36528280314804285,0.5577431064177502,0.4228094959406363,0.54073055781148,0.6675135938731538,0.4137963320263438,0.3812715547553947,0.34068266496867805
アステラス製薬,MSPE-UB,0.0,0.5022651348108941,0.28260523213275884,0.3029433626864966,0.3217328034825791,0.30201464750660717,0.27423663377273644,0.27423663306928986,0.2742365900849371,0.2742366353013496,0.5093211112976702,0.26765573039557733,0.27781637365507755,0.28147579623167457,0.27351806228788655,0.444080883068045,0.3150966815928892,0.43085129401634975,0.6036651208650382,0.30070543358978785,0.2855744402071946,0.268270150285185
アステラス製薬,Large_error_rate,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5833333333333334,0.25,0.25,0.25
アズビル,Max_error,0.0,95.75,53.80245643253946,60.60549930078716,58.56137180474195,63.09,52.46104386226784,52.016831780130104,51.57005618951712,58.155611433740276,52.98091,50.8055045086444,50.23102340622541,51.76336729747613,77.66507360469112,66.78199988547055,58.04669548582862,63.0582057861545,399.29293132763263,74.15938,21.391390788171215,42.910000000000004
アズビル,Max_percentage_error,0.0,4.533617424242424,2.0531669048625405,1.12691519711393,1.91041990358245,1.1731126812941615,1.5242298685764792,1.5928993450226887,1.5980257960245838,1.4745702998695334,3.37349757751938,1.3433501985363405,1.3281603227452514,1.3686770834869415,1.4497742461345138,1.320301206831913,1.458510119985826,1.3096887403197606,38.69117551624347,7.185986434108527,0.9254878209348261,2.8248847926267286
アズビル,MAE,0.0,29.980671098740533,15.00738803597342,12.038903938767726,17.904050833362312,12.716276356512774,12.09630017143184,12.031012876583668,12.012329293158913,14.349774048176188,22.629487651593877,16.744336370891258,16.48764849025002,16.774723609841896,20.71685334104859,18.654073106621592,14.63152989417916,15.320460791873288,100.42706531104939,23.124964984927207,8.13970090138619,9.630184234927208
アズビル,MAPE,0.0,1.3084786073536623,0.5341130546434516,0.3265597407858436,0.6172659311137735,0.38397620723128334,0.3885456441934186,0.38523712769410756,0.38538948433573533,0.45293559043390275,0.7547577816541075,0.4394914292394982,0.4364970939631236,0.42648468792170274,0.6017326826813637,0.5643574284005234,0.47846095137544276,0.4969893808050238,5.412262031097719,0.9754397173873036,0.2736338831013962,0.40087069085087196
アズビル,MSPE,0.0,4.16923797011314,0.5994005840749372,0.22314598325890378,0.6624917658947677,0.3052669815247324,0.3498644007927411,0.3615441728461873,0.36108024243498393,0.4059698649963153,1.272802565369911,0.3407531341873113,0.33319368161221025,0.35407854438735803,0.666870343519872,0.4880489355022663,0.4229343431319461,0.4321687622745794,137.30109427633346,4.507919785255551,0.12723448683267102,0.7237416318996385
アズビル,MAPE-UB,0.0,0.5681100041919331,0.44631434915187035,0.31598347435968277,0.5128014815956666,0.36567418146452185,0.34485982181204533,0.3358288489422168,0.3355540013336866,0.4066079559961877,0.5544305241280301,0.4043412934018152,0.4028066986570953,0.38268810074686926,0.4985077236332329,0.5175187665855815,0.43364043300016947,0.45680519486144,0.9198751557778978,0.4599408478782597,0.2736338831013962,0.24879695813197786
アズビル,MSPE-UB,0.0,0.40714601593463384,0.33137311443719447,0.20065116146837647,0.37844533182850887,0.2659853189949251,0.23959134310435184,0.23343347923171145,0.23160637203831688,0.2939948767180792,0.40261332483948786,0.26011586368345935,0.2563558805930077,0.2531074748642631,0.4208912621402752,0.38095143828011424,0.3152494941335053,0.3413278253258433,0.8721609190452845,0.288053032656236,0.12723448683267102,0.14207712426515895
アズビル,Large_error_rate,0.0,0.25,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.0,0.08333333333333333
アドバンテスト,Max_error,0.0,108.16,101.07190783392731,94.24765929699821,81.21245340794856,94.74999999999999,109.9313461935771,109.93133824777559,109.93139845639061,109.93133172756689,103.46800999999999,80.0561239623118,77.6455043353262,80.0561239623118,71.98117550075533,93.4883225058258,103.78601331789076,99.3120245186098,107.47064300351438,94.69930599999999,98.28190000000004,72.14999999999999
アドバンテスト,Max_percentage_error,0.0,1.0207831984248523,0.7466674934285601,0.8707975545480514,1.7126626908294071,0.9272632809455774,0.8364640063856504,0.8364639814809955,0.836464221561591,0.8364639550685928,1.0671990336407324,0.4724468808634512,0.45822073965964116,0.4724468808634512,0.4247930097418432,0.7300574605470622,0.8007319697783217,0.809602911677761,1.7610072685585472,0.83491100376617,0.6618820826361276,0.6189238930388654
アドバンテスト,MAE,0.0,24.36916666666666,33.69390068505434,34.73311649922832,26.604380531260556,35.6675,31.38200886331479,31.382006249888814,31.382020109281076,31.382004633018777,35.9484603,13.099563674672195,13.04027016971677,13.099563674672195,14.931590864437197,30.89346314415602,33.95043742398958,33.56157476736154,53.70924071067149,33.061809833333335,23.732452821937315,30.699166666666667
アドバンテスト,MAPE,0.0,0.30919745308131735,0.4132555463970396,0.4241792921186094,0.36983470421470593,0.41469050380331063,0.3601620545272309,0.360162059653083,0.36016213456810764,0.360162047330499,0.42558538727919304,0.1316177822747592,0.1326411989422363,0.1316177822747592,0.16185789049737365,0.3898748419060707,0.3891719674241028,0.38647944336628154,0.7952283730784474,0.387351800151931,0.2757991432203501,0.3657046763350435
アドバンテスト,MSPE,0.0,0.16257552381446272,0.2125031565818937,0.25668828834606905,0.3250363966786665,0.25874372369337406,0.18166566702398165,0.18166564694861712,0.18166584565499552,0.18166562114165885,0.26867567282068283,0.03318046754970202,0.03266933292157765,0.03318046754970202,0.04040104926119937,0.20098196552628256,0.2002253038856229,0.19749916324879283,0.9502535604452426,0.22117699840833205,0.12449023357208185,0.16336710879229777
アドバンテスト,MAPE-UB,0.0,0.30746551987924636,0.4132555463970396,0.4241792921186094,0.3104461466455887,0.41469050380331063,0.3601620545272309,0.360162059653083,0.36016213456810764,0.360162047330499,0.4199854678091321,0.1316177822747592,0.1326411989422363,0.1316177822747592,0.16185789049737365,0.3898748419060707,0.3891719674241028,0.38647944336628154,0.6212637571181402,0.387351800151931,0.2757991432203501,0.3657046763350435
アドバンテスト,MSPE-UB,0.0,0.15907566229892342,0.2125031565818937,0.25668828834606905,0.1639352722987478,0.25874372369337406,0.18166566702398165,0.18166564694861712,0.18166584565499552,0.18166562114165885,0.2570995247037067,0.03318046754970202,0.03266933292157765,0.03318046754970202,0.04040104926119937,0.20098196552628256,0.2002253038856229,0.19749916324879283,0.4939259131145211,0.22117699840833205,0.12449023357208185,0.16336710879229777
アドバンテスト,Large_error_rate,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
アリアケジャパン,Max_error,0.0,322.73,543.3877251392295,495.3065793839192,303.72301456608454,295.02000000000004,320.2788888888889,320.2788888888889,320.2788888888889,412.83422701992174,344.304466,317.17188122266936,316.5209065091376,318.9621940903316,551.880382506047,967.6294452115272,651.5412087603398,661.9888285522946,2748.1805611877962,313.20662000000004,293.46424500000086,271.72
アリアケジャパン,Max_percentage_error,0.0,4.823787116663962,8.81693534219097,8.036777208890463,3.684364070187583,4.341866349159101,0.8923406020530728,0.8923406020530728,0.8923406020530728,6.144280801010891,2.006642803988689,0.8836840555629927,0.8818703513572317,0.8886721110284509,8.954736045855054,15.70062380677474,10.571819061501538,10.741340719654302,47.017631500218926,1.0128427924711991,1.4881246146357505,0.9646311135672837
アリアケジャパン,MAE,0.0,59.653333333333336,108.21454531904031,108.05909952056031,69.35399541648576,59.828333333333326,36.24873720520211,37.90552859336273,38.74611111111111,117.62998777685328,59.514752000000016,37.32448341750197,37.63157534526261,36.998462989655344,95.45430388893787,128.34173412125674,120.70545800381247,170.13822629605068,604.7183198987476,42.97340727500001,41.121063750000154,30.70166666666667
アリアケジャパン,MAPE,0.0,0.633179547672689,1.4010977338457928,1.4255657266352044,0.8160031120989037,0.6376742388207829,0.22657612597525725,0.24961781427844276,0.2630328637026324,1.5298462397900103,0.6152896890409849,0.2564594336376568,0.26376405494131433,0.24520215409424126,1.2834971342970736,1.7742118366648663,1.6491191001158259,2.4040877132610254,9.55868396659095,0.35279477248027086,0.3752913980103696,0.23070675279584632
アリアケジャパン,MSPE,0.0,2.080191028416801,8.057003285830612,7.313640987468826,1.5481410706815073,1.7478636652920738,0.1091259667917923,0.11795252472758765,0.12195706107739757,6.677233155148664,0.6896987532446976,0.11029873554137626,0.11292607196112198,0.10843998269524696,7.149264817770729,20.901973787513175,10.241707774761215,14.68478265354612,290.58540064185587,0.20952394100189606,0.32656894781042545,0.13658869577812308
アリアケジャパン,MAPE-UB,0.0,0.3145306212840255,0.48973033662050197,0.508697172685465,0.5653801667979411,0.35789588573966497,0.22657612597525725,0.24961781427844276,0.2630328637026324,0.5409888174541777,0.5206072052140743,0.2564594336376568,0.26376405494131433,0.24520215409424126,0.5867911389569352,0.5386839251090478,0.6895685825676776,0.7381051366643403,0.697467591627866,0.3517245397743376,0.3346143467907236,0.23070675279584632
アリアケジャパン,MSPE-UB,0.0,0.22444751617569889,0.42082735876588395,0.42704146681658256,0.43986906659536107,0.25761444772599923,0.1091259667917923,0.11795252472758765,0.12195706107739757,0.4844949776921583,0.4144911055465134,0.11029873554137626,0.11292607196112198,0.10843998269524696,0.47572299845392313,0.4212295103272859,0.6021190643190674,0.6755074827079696,0.6463001908655983,0.20736973081349133,0.22535937542002538,0.13658869577812308
アリアケジャパン,Large_error_rate,0.0,0.08333333333333333,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.25,0.25,0.4166666666666667,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0
アルプスアルパイン,Max_error,0.0,73.6,51.37384619910315,52.85634034837824,47.69485072523098,53.22,48.324043544939066,49.97255947355769,48.901684075671,48.875774261612584,53.87369399999999,25.64633908433948,28.038018294314803,25.64633908433948,41.481725410027614,79.67198478851907,96.48835564746936,79.2665819816781,389.3360293430445,64.926983,41.6169,102.99000000000001
アルプスアルパイン,Max_percentage_error,0.0,77.82758620689656,31.245758024844534,26.70667843682265,11.642497494262004,58.22413793103449,9.402793628784401,9.569256048694537,9.438256627854392,9.505341065315104,12.81918190184049,7.817118512455862,8.600619108685523,7.817118512455862,10.336928895345526,71.02005893843213,13.319514466157907,30.895612488185954,258.38878652646866,11.146819480519483,9.820797546012273,17.134969325153374
アルプスアルパイン,MAE,0.0,33.41677858620931,20.66204332700637,23.17343223121215,18.47490651199612,34.35655474712403,20.79485207622564,21.47225321542983,21.020891700863483,21.04330305114842,27.825046361209306,13.235653951094958,12.721029821046956,13.235653951094958,18.950871239676946,32.7773329917207,31.155733549184234,31.65997535576113,187.45300935579735,31.749607997124027,23.968920252875964,31.112611919542644
アルプスアルパイン,MAPE,0.0,9.090732366257885,4.631724280213628,4.274957759946246,2.3171923932978404,7.995311111697905,1.6294212942290267,1.659249473121655,1.655581044472921,1.639794340374597,2.4548886197320283,1.6650596283134398,1.5014089713462953,1.6650596283134398,2.414670268202349,8.486812848586768,2.8957731131575115,5.165607768630077,34.37188859223347,2.946860796075912,2.581738142352225,3.6253587621227186
アルプスアルパイン,MSPE,0.0,524.4072316324654,103.25247327889076,74.57345555913918,18.207689151120725,314.85801655366754,9.015081155770465,9.459950404731167,9.14204707834571,9.228812108499726,18.214725657543273,8.324101686429948,7.671814261996539,8.324101686429948,16.644064579792943,452.41497373117795,21.55046858791386,98.06351003251741,6117.361234383371,19.897035372805323,16.774208651178476,37.20625210103555
アルプスアルパイン,MAPE-UB,0.0,0.7715017847846536,0.6827564403376919,0.7093108729852081,0.6219882267289294,0.863896054792851,0.6291191964017638,0.6178908180591128,0.6435839807571921,0.6212246926942121,0.8180418220022396,0.6071111761441865,0.5799290364407027,0.6071111761441865,0.7063843106931871,0.7858910427615955,0.7888240368240703,0.7666117237341569,0.9226752920005911,0.8331105173437461,0.7942315725802596,0.7089632395260077
アルプスアルパイン,MSPE-UB,0.0,0.7116963281588328,0.5872156243533398,0.6251603264571174,0.5350781334533633,0.7956487045450839,0.5251078787761742,0.5277633950096221,0.5405344371047742,0.5143317034600985,0.7513619192078934,0.49440805503704,0.46647020436741676,0.49440805503704,0.6257283674717357,0.7219894098569829,0.720443369091667,0.6975500182991455,0.9170999096075084,0.7604610277947307,0.7175249938767143,0.6310103706032048
アルプスアルパイン,Large_error_rate,0.0,0.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666,0.6666666666666666,0.4166666666666667,0.5
イビデン,Max_error,0.0,73.62,75.2110972982217,80.13433637475738,85.44621541931983,75.36,54.66088912636517,54.98479211629421,58.49413535132371,54.41675124091336,132.56942,58.537757673005295,58.99482186961911,57.864268098168765,150.4878233729316,110.02291089895445,70.62014139041575,66.91886384204138,527.4762086225137,160.35587,57.66360000000001,66.49
イビデン,Max_percentage_error,0.0,2.5447632215693052,2.297897663858037,2.6127921869826336,2.3120124198402268,2.457124225627649,1.2231123098313978,1.2303600831571764,1.1925589264796557,1.748559017219688,6.379664100096247,1.388554958477831,1.6950320118246895,1.215439135774314,10.653891326942805,3.5744935314800017,4.119555201178007,3.0774817460723325,19.340477189120794,8.330175064935066,4.342953586497891,1.4878048780487805
イビデン,MAE,0.0,23.574166666666667,24.828807565426036,26.495102589363494,24.58586810781463,23.4425,24.204939823006594,23.903735968118372,25.421339478676796,24.662964355414193,46.1275043,23.62070006706902,23.085526258126578,24.373665688452657,53.91128571807355,26.26691120168722,37.93880708654188,39.257353050243125,197.02467117339282,69.30657195833334,20.826158611111115,17.22666666666667
イビデン,MAPE,0.0,0.8250133117099648,0.8321965585069976,0.9411368465260698,0.8538215398627891,0.7614084322563529,0.6999110363094684,0.6952780160371516,0.715000022168459,0.8347665098236395,1.7497796978729487,0.7303731452920098,0.7313570294479658,0.6809970368642055,2.302010160014155,0.9457792016173515,1.4787185597892594,1.5147085601848358,7.5382449762816,2.730165457894843,0.9764313630800457,0.5251875844695564
イビデン,MSPE,0.0,1.2570896948190329,1.2148911078984288,1.4093804619165526,1.1792343914237569,1.081253795659283,0.5722777306646326,0.572174470069511,0.594031698220769,0.8992956503528294,5.388885630114772,0.6592360443136706,0.7270748509610238,0.5782557507299787,12.614226718019617,2.070993484949239,3.106189209200067,3.0091391688971267,98.94437411836005,12.11948066687637,2.438958676705631,0.4060415152611026
イビデン,MAPE-UB,0.0,0.5601614948989256,0.5757731783469352,0.6737022424899285,0.6393235219856889,0.5456619168583939,0.6667162805530493,0.6573503499678538,0.6935867729853574,0.7048278205383648,0.904250748123677,0.652966507552544,0.6215535200594862,0.6576771035732157,0.841016176822711,0.5246519929147478,0.9061677987111656,0.8790018433145627,0.9255537596296461,0.8958552606302893,0.5168418132767473,0.4845371779654913
イビデン,MSPE-UB,0.0,0.4349958039874366,0.4829151030045294,0.564460110463924,0.5279576098990411,0.40708808786085976,0.49918131756421236,0.4876867896566774,0.5477696741567472,0.571227614806681,0.8505252325885442,0.47941422243776355,0.45104737245153187,0.5274024350288317,0.7864502534729324,0.41984664498313023,0.8414934782981596,0.8168135079941119,0.8991049568478018,0.8571155248792941,0.39047661774102704,0.3049112356656238
イビデン,Large_error_rate,0.0,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.25,0.16666666666666666,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.25,0.08333333333333333
イリソ電子工業,Max_error,0.0,44.86,67.04399077277412,74.39752576033395,60.804983100050265,56.97,55.689113628505396,55.68909013176143,55.689100131910465,55.68909065398829,113.54662,63.015956455104984,65.06586408662037,61.44711228328343,62.7991035869391,52.65693946995742,93.89283392948717,97.70720679461844,274.2654855246517,48.831776999999995,52.31352000000033,80.47
イリソ電子工業,Max_percentage_error,0.0,7.123003194888178,6.288220704789127,5.727694160493008,4.8710590788417845,7.964856230031949,8.301083880960533,8.301077993704443,8.301092321907806,8.301077514194798,11.383290734824282,1.716201235283572,1.6915110345174191,2.251502895897944,2.3156163456838263,5.821813140485326,7.553338492603714,7.179575011696044,14.650934055804045,7.800603354632587,8.356792332268423,7.421725239616614
イリソ電子工業,MAE,0.0,24.440833333333334,19.902441817761563,22.41057760700274,21.459637482585066,26.290833333333335,22.329135045213985,22.32914986527322,22.32911003701439,22.329151192360882,35.317065875000004,25.71838299187968,22.719306290502903,25.588694130599716,25.712152922770127,21.644672339898758,29.775299688038817,30.524684697865382,103.10111120015921,27.020574491666665,18.109485277777747,22.328333333333333
イリソ電子工業,MAPE,0.0,1.3074119833675608,1.1797055613259906,1.2024171529243701,1.0963944455462262,1.4010450146819882,1.3488430523538684,1.3488431114758817,1.3488431316953424,1.3488431069122588,1.9854166297384142,0.8385930110189714,0.7094723411326102,0.8907840561968267,0.8924632795195236,1.1615649378944493,1.587709921798911,1.6174983865462063,3.5548072327747473,1.4006302696406834,1.182385024727403,1.09770554956008
イリソ電子工業,MSPE,0.0,5.246649789907239,4.713541211321609,4.380326513959326,3.372890218031836,6.480096661131772,6.813622430878156,6.813614972272105,6.8136327323274495,6.813614383501078,14.491977645414083,0.9388021280675577,0.705096977265128,1.1864490702116097,1.1920968003393753,4.042718960168467,7.096238018434508,6.96799683969773,26.07017485675432,6.119025667540019,6.540326395868436,5.022931131057734
イリソ電子工業,MAPE-UB,0.0,0.5974804026888046,0.4760057756856905,0.5475562086205866,0.4953658909331418,0.622625730024312,0.5381723755417788,0.53817259826004,0.5381721982282014,0.5381726087646892,0.6324579651026067,0.7097470340657894,0.633269636581439,0.6967724158936358,0.700478792719479,0.5040638809727431,0.6112105780243128,0.6120953073523235,0.9208355099272643,0.6228880737197501,0.42512488526191977,0.5250795062846771
