model,date,t,P1,P2,P3,P4,P5,Spread,Cum_Spread
P/y_hat_men,2020-08-31,8,-0.0134376413046308,0.0282779452576807,0.0637992301017557,0.0270537376865331,-0.0019452397641514,0.0114924015404793,0.10682265363170422
P/y_hat_men,2020-11-30,9,0.0781689098598037,0.0843788833064675,0.0740840602401349,0.0470820433791674,0.0768281945394339,-0.0013407153203697,0.10548193831133452
P/y_hat_men,2021-02-26,10,0.0149927290197557,-0.0087524654600672,0.0387765859117774,0.0516645865381824,0.0870598689415264,0.0720671399217706,0.17754907823310512
P/y_hat_ml1,2018-08-31,0,-0.0330025174184497,-0.0501167998971303,-0.0092552897197887,-0.046861367351952,0.00448764097696,0.0374901583954097,0.0374901583954097
P/y_hat_ml1,2018-11-30,1,-0.0267949686771985,-0.0011092944440393,-0.0304438109636699,-0.0157459903058073,-0.0277507146229229,-0.0009557459457244,0.0365344124496853
P/y_hat_ml1,2019-02-28,2,-0.0530461612922741,-0.0373169124355441,-0.0508053328630559,-0.0321829549984157,-0.0407856879449352,0.0122604733473388,0.048794885797024096
P/y_hat_ml1,2019-05-31,3,-0.056323437974368,-0.0765543519513936,-0.0831369083982475,-0.0946765388930859,-0.0920551633331859,-0.0357317253588179,0.013063160438206198
P/y_hat_ml1,2019-08-30,4,-0.0084081679222978,0.0236743547908632,-0.0031901551967393,-0.0064505679733867,-0.0141857050050077,-0.0057775370827098,0.007285623355496398
P/y_hat_ml1,2019-11-29,5,0.0401941660299339,0.1217860062247805,0.1116685993474898,0.1418341006868443,0.1859875306119334,0.1457933645819994,0.1530789879374958
P/y_hat_ml1,2020-02-28,6,-0.1613290495267161,-0.1407407146182167,-0.1259450713781623,-0.1459408513073,-0.1303395415851143,0.0309895079416017,0.18406849587909752
P/y_hat_ml1,2020-05-29,7,0.1403228338458413,0.0609790796232235,0.0631189046593592,0.0500768445921607,0.0360911485789973,-0.1042316852668439,0.0798368106122536
P/y_hat_ml1,2020-08-31,8,0.0043841290877384,0.026603909072785,0.0524089677662513,0.0383067676169389,-0.0170511052282125,-0.021435234315951,0.058401576296302604
P/y_hat_ml1,2020-11-30,9,0.0764798648848908,0.0855584790766451,0.0824652591335724,0.0441282304038822,0.0606147714631775,-0.0158650934217133,0.042536482874589304
P/y_hat_ml1,2021-02-26,10,0.0105141015795954,-0.0158263047401569,0.0497420992620843,0.0609445805361806,0.0877218273062206,0.0772077257266252,0.1197442086012145
P/y_hat_ml2,2018-08-31,0,-0.0432712601808547,-0.0178257285114284,-0.0256810988632728,-0.0170838867371129,-0.0014242290463992,0.0418470311344554,0.0418470311344554
P/y_hat_ml2,2018-11-30,1,-0.0358614836490942,-0.0211351904765612,-0.038538324704492,0.0121563173608679,0.0128829993753357,0.04874448302443,0.09059151415888539
P/y_hat_ml2,2019-02-28,2,-0.0606303906183472,-0.0385097866376911,-0.0370208252274285,-0.0423151421566634,-0.0328098825950301,0.0278205080233171,0.1184120221822025
P/y_hat_ml2,2019-05-31,3,-0.0697171882131225,-0.0660834895587345,-0.108179884928855,-0.0801597981523069,-0.0748037894037044,-0.0050866011905819,0.1133254209916206
P/y_hat_ml2,2019-08-30,4,-4.2276979103374094e-05,0.0327660562881263,-0.0151400136260403,-0.0198138688685186,-0.009120181608862,-0.0090779046297586,0.104247516361862
P/y_hat_ml2,2019-11-29,5,0.0450139129095739,0.1065542786956484,0.1250972173572314,0.1428797099564667,0.2045394538542598,0.1595255409446859,0.2637730573065479
P/y_hat_ml2,2020-02-28,6,-0.1498767998610975,-0.1501650471991583,-0.135028439968203,-0.142843286562039,-0.1237499200541603,0.0261268798069371,0.289899937113485
P/y_hat_ml2,2020-05-29,7,0.1294838369596548,0.0742714674871205,0.0591832882138562,0.0439775406436707,0.0251185019944654,-0.1043653349651893,0.1855346021482957
P/y_hat_ml2,2020-08-31,8,-0.010701575095323,0.0657183535709419,0.0187390997254218,0.0298461456364398,0.0203090924772164,0.0310106675725394,0.2165452697208351
P/y_hat_ml2,2020-11-30,9,0.110155266470835,0.0729728567986956,0.0506325544938577,0.0549514685753422,0.1044425068618183,-0.0057127596090167,0.2108325101118184
P/y_hat_ml2,2021-02-26,10,0.0037502369524615,-0.0070899390844879,0.0496690518895183,0.0483683382145429,0.087870376368335,0.0841201394158734,0.2949526495276918
P/y_hat_mraf,2018-08-31,0,-0.0424976256529922,-0.0263060571733191,-0.0162294924685791,-0.0473242756229123,-0.0020322173248988,0.0404654083280934,0.0404654083280934
P/y_hat_mraf,2018-11-30,1,-0.0438777480544219,-0.0298537484052221,0.0076668007849448,-0.0164412443176017,0.0105277883840252,0.0544055364384471,0.09487094476654051
P/y_hat_mraf,2019-02-28,2,-0.0429177628851786,-0.0372167039391986,-0.043402506217894,-0.0387785070314419,-0.0517931185871704,-0.0088753557019917,0.08599558906454881
P/y_hat_mraf,2019-05-31,3,-0.0488089134822208,-0.061005562284551,-0.0890072901063173,-0.0920926863981068,-0.1404036287195673,-0.0915947152373465,-0.005599126172797689
P/y_hat_mraf,2019-08-30,4,0.0030203725126098,0.0118200810861239,-0.0070911839864909,0.0034110224739197,-0.0255546598540665,-0.0285750323666764,-0.03417415853947409
P/y_hat_mraf,2019-11-29,5,0.0463865085750405,0.1211823452262607,0.1317285043592207,0.1435346309742212,0.2053818140595995,0.1589953054845589,0.12482114694508481
P/y_hat_mraf,2020-02-28,6,-0.1461051695460942,-0.1445051104028034,-0.1484738504264754,-0.1389105409880231,-0.1351165584464956,0.0109886110995986,0.1358097580446834
P/y_hat_mraf,2020-05-29,7,0.1262741108731382,0.0624421109118174,0.0714721205834139,0.0292061430833002,0.0304393424394435,-0.0958347684336947,0.039974989610988707
P/y_hat_mraf,2020-08-31,8,0.0027752628982761,0.0535163142221126,0.0315231432549868,7.198957590904394e-06,-0.0130735781584541,-0.0158488410567303,0.024126148554258407
P/y_hat_mraf,2020-11-30,9,0.1042886882250172,0.0781370660734792,0.0690207221567676,0.0454609531978428,0.044067376071321,-0.0602213121536962,-0.03609516359943779
P/y_hat_mraf,2021-02-26,10,-0.0150670825160241,0.0265285077071534,0.0511731184846508,0.0381708012866031,0.1021737550252825,0.1172408375413066,0.0811456739418688
P/y_hat_mmlp,2018-08-31,0,-0.0374146502531343,-0.0193423582554736,-0.0404196972992549,-0.0283106161605802,-0.0212227116191231,0.0161919386340112,0.0161919386340112
P/y_hat_mmlp,2018-11-30,1,-0.0587699383681354,-0.0240200448707272,0.0297505540813684,-0.0201178795077747,-0.0027006415390375,0.0560692968290978,0.072261235463109
P/y_hat_mmlp,2019-02-28,2,-0.0477392028382145,-0.0307878769479049,-0.0557298754913815,-0.030390052644945,-0.0548558717159645,-0.00711666887775,0.065144566585359
P/y_hat_mmlp,2019-05-31,3,-0.0623472093251626,-0.0532316507073461,-0.0652935750206581,-0.1165796192219289,-0.1080947314681662,-0.0457475221430036,0.019397044442355404
P/y_hat_mmlp,2019-08-30,4,-0.0019815209417682,0.0211011292685658,-0.0165622272781196,-0.0074695186257447,-0.0141539147899491,-0.0121723938481809,0.007224650594174504
P/y_hat_mmlp,2019-11-29,5,0.0471713854742792,0.131021331121326,0.1269978722944917,0.1494012995510727,0.1763995023034241,0.1292281168291449,0.1364527674233194
P/y_hat_mmlp,2020-02-28,6,-0.1512991990445571,-0.1404716821830217,-0.1367438642024675,-0.1411394508341732,-0.1583627386493259,-0.0070635396047687,0.12938922781855072
P/y_hat_mmlp,2020-05-29,7,0.1370358224325417,0.0598915303211715,0.0497710366548558,0.0663798572277086,0.0083617559687534,-0.1286740664637883,0.0007151613547624336
P/y_hat_mmlp,2020-08-31,8,0.0413337229861304,0.0224174631619852,0.0302181179320973,-0.0228137785462216,-0.0262586744725239,-0.0675923974586544,-0.06687723610389197
P/y_hat_mmlp,2020-11-30,9,0.0916580257745467,0.0809253307717546,0.0575227470508408,0.0567078922998364,0.0491892673821351,-0.0424687583924116,-0.10934599449630357
P/y_hat_mmlp,2021-02-26,10,-0.0024391704026925,0.0136753927754266,0.0424991649865794,0.0555842390830652,0.0965720714027975,0.0990112418054901,-0.010334752690813465
P/y_hat_comb_all,2018-08-31,0,-0.0333809964174975,-0.0193376402508646,-0.0184472657893473,-0.0233463144658211,-0.0500482463057735,-0.016667249888276,-0.016667249888276
P/y_hat_comb_all,2018-11-30,1,-0.0359322849324954,-0.0350552426650805,-0.0086616994636112,0.0259672325435354,-0.0290807191054442,0.0068515658270511,-0.0098156840612249
P/y_hat_comb_all,2019-02-28,2,-0.0513050485122745,-0.0338759165843257,-0.0468278871061141,-0.0372211660466747,-0.0413415883135803,0.0099634601986942,0.00014777613746930034
P/y_hat_comb_all,2019-05-31,3,-0.0569781431363693,-0.0582692903920865,-0.0785264254509379,-0.0912230122200684,-0.1319085942467982,-0.0749304511104289,-0.0747826749729596
P/y_hat_comb_all,2019-08-30,4,-0.0034926034884207,0.0131834963659722,0.0123775731406637,-0.022297172567965,-0.0196578027333403,-0.0161651992449196,-0.0909478742178792
P/y_hat_comb_all,2019-11-29,5,0.0519328789956026,0.1122971887652218,0.1452177263274581,0.1394647521270268,0.1729146249216057,0.1209817459260031,0.030033871708123897
P/y_hat_comb_all,2020-02-28,6,-0.1561618102100782,-0.1282865015961331,-0.1450483578201005,-0.1475365846670162,-0.1365812810330791,0.019580529176999,0.049614400885122895
P/y_hat_comb_all,2020-05-29,7,0.1232854189711477,0.0644488692876057,0.0667933833291305,0.0467612912057356,0.0244348744483834,-0.0988505445227643,-0.04923614363764141
P/y_hat_comb_all,2020-08-31,8,0.0114631082961568,0.0297529765033958,0.0189113946640493,0.0141340364089997,-0.0260857644326104,-0.0375488727287673,-0.0867850163664087
P/y_hat_comb_all,2020-11-30,9,0.0946704187172534,0.089961427289673,0.0648133550773419,0.0464031822115379,0.0564509771287917,-0.0382194415884616,-0.1250044579548703
P/y_hat_comb_all,2021-02-26,10,-0.0025244644433961,0.003556864474181,0.0552345862875202,0.0450216486568015,0.0888021487507487,0.0913266131941449,-0.03367784476072541
P/y_hat_comb_uall,2018-08-31,0,-0.0424476488170272,-0.0058284600906374,-0.0292372019625312,-0.0387478478994255,-0.0337773363663224,0.0086703124507048,0.0086703124507048
P/y_hat_comb_uall,2018-11-30,1,-0.0317895315944578,-0.0470869048878855,-0.004956799952312,-0.0111786650764701,0.0167870395860037,0.0485765711804616,0.0572468836311664
P/y_hat_comb_uall,2019-02-28,2,-0.0469177481260333,-0.0393399563899216,-0.0329757473641529,-0.050526740407864,-0.0414123582154396,0.0055053899105936,0.06275227354176
P/y_hat_comb_uall,2019-05-31,3,-0.0565455086943702,-0.0562785400124001,-0.0771722806545171,-0.1067743570115525,-0.1308573231711992,-0.074311814476829,-0.011559540935069001
P/y_hat_comb_uall,2019-08-30,4,0.0025543702501468,0.0101026842759368,-0.0085110468274319,0.0067702950855278,-0.0335107839828252,-0.036065154232972,-0.047624695168041
P/y_hat_comb_uall,2019-11-29,5,0.0464077009787256,0.1172580791580519,0.1379930687680644,0.1602628611651414,0.1669234747447192,0.1205157737659936,0.0728910785979526
P/y_hat_comb_uall,2020-02-28,6,-0.1483192874410328,-0.1397093361318272,-0.1441213653603034,-0.1500578151913816,-0.1475744100039164,0.0007448774371164,0.073635956035069
P/y_hat_comb_uall,2020-05-29,7,0.1309114777236529,0.0738212957665344,0.0474089391235506,0.0347851410235307,0.0213901777545418,-0.109521299969111,-0.035885343934042
P/y_hat_comb_uall,2020-08-31,8,0.0319238566757279,0.0368089753825156,0.0043792401688468,-0.0094128494137618,-0.0228299009519861,-0.054753757627714,-0.090639101561756
P/y_hat_comb_uall,2020-11-30,9,0.0924026138839493,0.0955433758135338,0.0581187486753573,0.0318867842933748,0.0505290819822651,-0.0418735319016841,-0.1325126334634401
P/y_hat_comb_uall,2021-02-26,10,-0.000640692894164,0.0072867575833433,0.0519612341728641,0.0581915943402823,0.0793303264898958,0.0799710193840599,-0.0525416140793802
P/y_hat_comb_uml,2018-08-31,0,-0.0467993020151776,-0.0106444543177057,-0.0405034342445426,-0.023758180689495,-0.0293906677858065,0.0174086342293711,0.0174086342293711
P/y_hat_comb_uml,2018-11-30,1,-0.0467516403414557,-0.0063738291810902,-0.0283611861302875,0.0323250105104703,-0.0332220031743872,0.0135296371670684,0.030938271396439503
P/y_hat_comb_uml,2019-02-28,2,-0.0524396120999213,-0.0353929448028328,-0.0360741414458666,-0.0374771469158688,-0.0455695845161249,0.0068700275837964,0.0378082989802359
P/y_hat_comb_uml,2019-05-31,3,-0.059397934742272,-0.0519457994024229,-0.0846669295338047,-0.1010667309848075,-0.1203432835868369,-0.0609453488445648,-0.0231370498643289
P/y_hat_comb_uml,2019-08-30,4,0.0122075640135466,5.6841495712907815e-05,1.0887009175332024e-05,-0.0068359985855674,-0.0235724726538123,-0.0357800366673589,-0.0589170865316878
P/y_hat_comb_uml,2019-11-29,5,0.0519055911408951,0.1090761030086586,0.1417126417261674,0.1547098147408369,0.1679416290818236,0.1160360379409284,0.0571189514092406
P/y_hat_comb_uml,2020-02-28,6,-0.1507025712631436,-0.1371079653572745,-0.146378344983667,-0.1495439388907339,-0.1436426720405755,0.0070598992225681,0.0641788506318087
P/y_hat_comb_uml,2020-05-29,7,0.1217999281449695,0.0678126618653104,0.0587231261620298,0.0373731798535574,0.022860123083342,-0.0989398050616275,-0.0347609544298188
P/y_hat_comb_uml,2020-08-31,8,0.035604542794111,0.0185709546180315,0.0254312261058383,-0.0156603818793574,-0.0225480397554514,-0.0581525825495624,-0.0929135369793812
P/y_hat_comb_uml,2020-11-30,9,0.094913870555939,0.086100541270832,0.0698092189031586,0.0184263795239252,0.0579139839859923,-0.0369998865699467,-0.1299134235493279
P/y_hat_comb_uml,2021-02-26,10,-0.0047809133566848,0.0177196225170322,0.0296248338804644,0.0588585996870657,0.0973517054839317,0.1021326188406166,-0.027780804708711304
P/y_hat_comb_mall,2018-08-31,0,-0.0409379201079504,-0.0233620421094562,-0.0228823012064862,-0.0276859081184684,-0.0332289305118188,0.0077089895961316,0.0077089895961316
P/y_hat_comb_mall,2018-11-30,1,-0.0330710454660514,-0.0276803186290042,-0.0189423439559759,0.0131595329475512,-0.0224653297512818,0.0106057157147696,0.0183147053109012
P/y_hat_comb_mall,2019-02-28,2,-0.0541472878226905,-0.0407724738679012,-0.0409023825454954,-0.0423782362717949,-0.0360504858290987,0.0180968019935918,0.036411507304492996
P/y_hat_comb_mall,2019-05-31,3,-0.0551711399229623,-0.057472910842594,-0.0777553527553527,-0.1073784182832905,-0.1019430662004133,-0.0467719262774509,-0.010360418972957905
P/y_hat_comb_mall,2019-08-30,4,-0.0061281337047353,0.0176902620839405,0.0092016106819842,-0.0113965367864038,-0.0200178407566235,-0.0138897070518881,-0.024250126024846004
P/y_hat_comb_mall,2019-11-29,5,0.0529333763345011,0.1105785572981614,0.1484564525928308,0.1360269253946576,0.1745869932702742,0.121653616935773,0.09740349091092701
P/y_hat_comb_mall,2020-02-28,6,-0.1603919523665325,-0.1262535529948834,-0.135817350619665,-0.1553621267190165,-0.1289094583744774,0.031482493992055,0.128885984902982
P/y_hat_comb_mall,2020-05-29,7,0.1382935002054903,0.0597395131128322,0.0454678483826715,0.0612097072256395,0.0299663067550216,-0.1083271934504686,0.02055879145251341
P/y_hat_comb_mall,2020-08-31,8,-0.0058390942675575,0.0525887022999061,0.0330630287133101,0.0051921967868051,-0.0169400386432122,-0.0111009443756546,0.00945784707685881
P/y_hat_comb_mall,2020-11-30,9,0.1069720822519878,0.0720302942246896,0.0531683610538427,0.0565027976157273,0.0623641836444743,-0.0446078986075134,-0.03515005153065459
P/y_hat_comb_mall,2021-02-26,10,-0.0125161296776065,0.0095875066997185,0.0431079676836517,0.0652403121574117,0.0787198245340665,0.0912359542116731,0.05608590268101851
P/y_hat_comb_mml,2018-08-31,0,-0.0416886190083916,-0.0391813251640772,-0.0127560003432573,-0.0408034718239543,0.0030728222422252,0.0447614412506169,0.0447614412506169
P/y_hat_comb_mml,2018-11-30,1,-0.0402923753255469,-0.0367110114372509,-0.0005807059345043,-0.0196329674498819,0.0038798265656157,0.0441722018911626,0.08893364314177951
P/y_hat_comb_mml,2019-02-28,2,-0.0525217284709301,-0.033368619456481,-0.0623212903054913,-0.0207953450448447,-0.0402557289084364,0.0122659995624936,0.1011996427042731
P/y_hat_comb_mml,2019-05-31,3,-0.0438837249594424,-0.0607555581577489,-0.1131102543726151,-0.0940360443538054,-0.0841186558971966,-0.0402349309377542,0.0609647117665189
P/y_hat_comb_mml,2019-08-30,4,-0.0005415092065427,0.0139747357077844,0.0135127395485491,-0.0194095579840156,-0.0171613605522232,-0.0166198513456804,0.0443448604208385
P/y_hat_comb_mml,2019-11-29,5,0.048171277568882,0.1163459987707972,0.1284230380743912,0.156958543461955,0.1755476170558484,0.1273763394869664,0.17172119990780488
P/y_hat_comb_mml,2020-02-28,6,-0.1556945946004036,-0.1435175041199637,-0.1370852197833686,-0.1424776095451932,-0.1302665239230429,0.0254280706773607,0.1971492705851656
P/y_hat_comb_mml,2020-05-29,7,0.1287305504740828,0.0635935348566763,0.0792313459434878,0.0331856262764266,0.0304869261684786,-0.0982436243056041,0.0989056462795615
P/y_hat_comb_mml,2020-08-31,8,-0.0003134452842753,0.0458217564455603,0.0451762029543282,0.0098086842379266,-0.0061118835343137,-0.0057984382500384,0.0931072080295231
P/y_hat_comb_mml,2020-11-30,9,0.0909935465961311,0.0937658402203856,0.0515461302414011,0.0627640114210884,0.0565474116042179,-0.0344461349919132,0.058661073037609895
P/y_hat_comb_mml,2021-02-26,10,0.0042371956666407,-0.0005792521882597,0.0465111532398363,0.0498052498044857,0.0936281856197225,0.0893909899530818,0.14805206299069168
P/y_hat_ibes,2018-08-31,0,-0.0103201268427112,-0.0027122031297396,-0.0291777188328912,-0.0052857927741886,-0.0399524574568806,-0.0296323306141693,-0.0296323306141693
P/y_hat_ibes,2018-11-30,1,-0.1036378791137879,-0.0834132368826692,-0.0832999020553911,-0.1153450510106384,0.0093734750311772,0.1130113541449651,0.0833790235307958
P/y_hat_ibes,2019-02-28,2,-0.0111933270550248,-0.0166571700694984,-0.037453916674823,-0.0831208284514644,-0.0421345755095419,-0.030941248454517,0.05243777507627881
P/y_hat_ibes,2019-05-31,3,-0.0848806303602159,-0.0290729378012055,-0.0149676537653097,-0.0522824336623958,-0.115608482218641,-0.0307278518584251,0.021709923217853706
P/y_hat_ibes,2019-08-30,4,0.043203819268341,0.0724753560944407,0.0926183208429251,0.0826026074459208,-0.0564623382904122,-0.0996661575587533,-0.0779562343408996
P/y_hat_ibes,2019-11-29,5,-0.0916890080428954,0.1564078903148265,0.1802009783898386,0.1693774922201318,0.2272397836873501,0.3189287917302456,0.24097255738934598
P/y_hat_ibes,2020-02-28,6,-0.1073117980752384,-0.0830597905702349,-0.1185908176943699,-0.1022716458053171,-0.1413648090072982,-0.0340530109320597,0.20691954645728627
P/y_hat_ibes,2020-05-29,7,0.0004214940725181,0.1771402364451691,0.063089069549292,-0.0448178955565838,-0.0435500539180445,-0.0439715479905627,0.1629479984667236
P/y_hat_ibes,2020-08-31,8,0.0658264986484521,0.1173396365528906,0.0553539725591046,0.1767598718017037,0.0261774662944705,-0.0396490323539816,0.12329896611274196
P/y_hat_ibes,2020-11-30,9,0.1435078294662247,0.144724245915205,0.105745010087556,0.2423388738722138,0.0873431623142487,-0.0561646671519759,0.06713429896076607
P/y_hat_ibes,2021-02-26,10,-0.0342372051681716,0.0389859517879979,0.0065147655179623,0.1139240748756095,0.0924818938493135,0.1267190990174853,0.19385339797825135
