name,end_month_date,end_month_price
ユニプレス,2019-07-31,1781.0
ユニプレス,2019-08-30,1652.0
ユニプレス,2019-09-30,1693.0
ユニプレス,2019-10-31,1785.0
ユニプレス,2019-11-29,1654.0
ユニプレス,2019-12-30,1542.0
ユニプレス,2020-01-31,1415.0
ユニプレス,2020-02-28,1166.0
ユニプレス,2020-03-31,964.0
ユニプレス,2020-04-30,952.0
ユニプレス,2020-05-29,1044.0
ユニプレス,2020-06-30,939.0
ユニプレス,2020-07-31,784.0
ユニプレス,2020-08-31,920.0
ユニプレス,2020-09-30,856.0
ユニプレス,2020-10-30,805.0
ユニプレス,2020-11-30,895.0
ユニプレス,2020-12-30,970.0
ユニプレス,2021-01-29,959.0
ユニプレス,2021-02-26,915.0
ユニプレス,2021-03-31,1063.0
リコー,2018-04-27,1071.0
リコー,2018-05-31,986.0
リコー,2018-06-29,1016.0
リコー,2018-07-31,1088.0
リコー,2018-08-31,1165.0
リコー,2018-09-28,1220.0
リコー,2018-10-31,1129.0
リコー,2018-11-30,1102.0
リコー,2018-12-28,1077.0
リコー,2019-01-31,1158.0
リコー,2019-02-28,1130.0
リコー,2019-03-29,1157.0
リコー,2019-04-26,1123.0
リコー,2019-05-31,1054.0
リコー,2019-06-28,1076.0
リコー,2019-07-31,1002.0
リコー,2019-08-30,983.0
リコー,2019-09-30,973.0
リコー,2019-10-31,970.0
リコー,2019-11-29,1127.0
リコー,2019-12-30,1192.0
リコー,2020-01-31,1259.0
リコー,2020-02-28,1005.0
リコー,2020-03-31,794.0
リコー,2020-04-30,740.0
リコー,2020-05-29,796.0
リコー,2020-06-30,769.0
リコー,2020-07-31,675.0
リコー,2020-08-31,793.0
リコー,2020-09-30,706.0
リコー,2020-10-30,682.0
リコー,2020-11-30,697.0
リコー,2020-12-30,677.0
リコー,2021-01-29,790.0
リコー,2021-02-26,922.0
リコー,2021-03-31,1124.0
ローム,2018-04-27,10220.0
ローム,2018-05-31,10090.0
ローム,2018-06-29,9300.0
ローム,2018-07-31,9500.0
ローム,2018-08-31,10030.0
ローム,2018-09-28,8280.0
ローム,2018-10-31,7940.0
ローム,2018-11-30,7900.0
ローム,2018-12-28,7040.0
ローム,2019-01-31,7640.0
ローム,2019-02-28,7030.0
ローム,2019-03-29,6900.0
ローム,2019-04-26,8150.0
ローム,2019-05-31,6740.0
ローム,2019-06-28,7240.0
ローム,2019-07-31,7670.0
ローム,2019-08-30,7580.0
ローム,2019-09-30,8250.0
ローム,2019-10-31,8660.0
ローム,2019-11-29,9200.0
ローム,2019-12-30,8780.0
ローム,2020-01-31,8050.0
ローム,2020-02-28,7100.0
ローム,2020-03-31,5930.0
ローム,2020-04-30,6860.0
ローム,2020-05-29,7250.0
ローム,2020-06-30,7140.0
ローム,2020-07-31,6670.0
ローム,2020-08-31,6820.0
ローム,2020-09-30,8100.0
ローム,2020-10-30,8000.0
ローム,2020-11-30,8710.0
ローム,2020-12-30,9990.0
ローム,2021-01-29,10610.0
ローム,2021-02-26,10470.0
ローム,2021-03-31,10810.0
三井不動産,2018-04-27,2811.5
三井不動産,2018-05-31,2735.0
三井不動産,2018-06-29,2674.0
三井不動産,2018-07-31,2666.0
三井不動産,2018-08-31,2544.5
三井不動産,2018-09-28,2689.0
三井不動産,2018-10-31,2544.0
三井不動産,2018-11-30,2715.0
三井不動産,2018-12-28,2445.0
三井不動産,2019-01-31,2637.0
三井不動産,2019-02-28,2637.5
三井不動産,2019-03-29,2782.5
三井不動産,2019-04-26,2567.0
三井不動産,2019-05-31,2631.5
三井不動産,2019-06-28,2612.5
三井不動産,2019-07-31,2471.5
三井不動産,2019-08-30,2546.0
三井不動産,2019-09-30,2679.0
三井不動産,2019-10-31,2781.0
三井不動産,2019-11-29,2723.0
三井不動産,2019-12-30,2672.0
三井不動産,2020-01-31,2911.5
三井不動産,2020-02-28,2477.5
三井不動産,2020-03-31,1870.5
三井不動産,2020-04-30,1998.0
三井不動産,2020-05-29,2073.5
三井不動産,2020-06-30,1909.5
三井不動産,2020-07-31,1648.0
三井不動産,2020-08-31,1920.0
三井不動産,2020-09-30,1826.5
三井不動産,2020-10-30,1774.5
三井不動産,2020-11-30,2181.5
三井不動産,2020-12-30,2158.5
三井不動産,2021-01-29,2118.5
三井不動産,2021-02-26,2400.0
三井不動産,2021-03-31,2513.5
三菱地所,2018-04-27,2002.5
三菱地所,2018-05-31,1976.0
三菱地所,2018-06-29,1937.0
三菱地所,2018-07-31,1940.0
三菱地所,2018-08-31,1844.5
三菱地所,2018-09-28,1932.0
三菱地所,2018-10-31,1805.5
三菱地所,2018-11-30,1821.0
三菱地所,2018-12-28,1729.5
三菱地所,2019-01-31,1924.5
三菱地所,2019-02-28,1913.0
三菱地所,2019-03-29,2005.5
三菱地所,2019-04-26,1875.5
三菱地所,2019-05-31,1997.0
三菱地所,2019-06-28,2005.0
三菱地所,2019-07-31,2012.0
三菱地所,2019-08-30,2034.0
三菱地所,2019-09-30,2084.0
三菱地所,2019-10-31,2107.5
三菱地所,2019-11-29,2006.5
三菱地所,2019-12-30,2089.5
三菱地所,2020-01-31,2152.0
三菱地所,2020-02-28,1844.0
三菱地所,2020-03-31,1595.0
三菱地所,2020-04-30,1762.5
三菱地所,2020-05-29,1713.0
三菱地所,2020-06-30,1602.5
三菱地所,2020-07-31,1519.0
三菱地所,2020-08-31,1661.5
三菱地所,2020-09-30,1587.0
三菱地所,2020-10-30,1554.0
三菱地所,2020-11-30,1804.0
三菱地所,2020-12-30,1657.0
三菱地所,2021-01-29,1652.0
三菱地所,2021-02-26,1838.0
三菱地所,2021-03-31,1932.5
三菱自動車工業,2018-04-27,816.0
三菱自動車工業,2018-05-31,824.0
三菱自動車工業,2018-06-29,883.0
三菱自動車工業,2018-07-31,850.0
三菱自動車工業,2018-08-31,792.0
三菱自動車工業,2018-09-28,802.0
三菱自動車工業,2018-10-31,711.0
三菱自動車工業,2018-11-30,696.0
三菱自動車工業,2018-12-28,602.0
三菱自動車工業,2019-01-31,673.0
三菱自動車工業,2019-02-28,625.0
三菱自動車工業,2019-03-29,588.0
三菱自動車工業,2019-04-26,623.0
三菱自動車工業,2019-05-31,512.0
三菱自動車工業,2019-06-28,516.0
三菱自動車工業,2019-07-31,482.0
三菱自動車工業,2019-08-30,444.0
三菱自動車工業,2019-09-30,469.0
三菱自動車工業,2019-10-31,498.0
三菱自動車工業,2019-11-29,490.0
三菱自動車工業,2019-12-30,458.0
三菱自動車工業,2020-01-31,413.0
三菱自動車工業,2020-02-28,359.0
三菱自動車工業,2020-03-31,306.0
三菱自動車工業,2020-04-30,305.0
三菱自動車工業,2020-05-29,304.0
三菱自動車工業,2020-06-30,266.0
三菱自動車工業,2020-07-31,206.0
三菱自動車工業,2020-08-31,255.0
三菱自動車工業,2020-09-30,231.0
三菱自動車工業,2020-10-30,190.0
三菱自動車工業,2020-11-30,188.0
三菱自動車工業,2020-12-30,217.0
三菱自動車工業,2021-01-29,237.0
三菱自動車工業,2021-02-26,302.0
三菱自動車工業,2021-03-31,315.0
三菱電機,2018-04-27,1680.5
三菱電機,2018-05-31,1545.0
三菱電機,2018-06-29,1474.5
三菱電機,2018-07-31,1511.5
三菱電機,2018-08-31,1500.0
三菱電機,2018-09-28,1556.5
三菱電機,2018-10-31,1433.5
三菱電機,2018-11-30,1498.0
三菱電機,2018-12-28,1216.5
三菱電機,2019-01-31,1365.5
三菱電機,2019-02-28,1394.0
三菱電機,2019-03-29,1422.5
三菱電機,2019-04-26,1582.0
三菱電機,2019-05-31,1360.5
三菱電機,2019-06-28,1419.0
三菱電機,2019-07-31,1432.5
三菱電機,2019-08-30,1283.5
三菱電機,2019-09-30,1432.5
三菱電機,2019-10-31,1556.5
三菱電機,2019-11-29,1511.5
三菱電機,2019-12-30,1498.5
三菱電機,2020-01-31,1545.0
三菱電機,2020-02-28,1371.0
三菱電機,2020-03-31,1335.0
三菱電機,2020-04-30,1340.5
三菱電機,2020-05-29,1418.5
三菱電機,2020-06-30,1399.5
三菱電機,2020-07-31,1370.5
三菱電機,2020-08-31,1463.0
三菱電機,2020-09-30,1421.5
三菱電機,2020-10-30,1340.0
三菱電機,2020-11-30,1533.5
三菱電機,2020-12-30,1557.0
三菱電機,2021-01-29,1594.5
三菱電機,2021-02-26,1568.5
三菱電機,2021-03-31,1686.5
丸井グループ,2018-04-27,2275.0
丸井グループ,2018-05-31,2211.0
丸井グループ,2018-06-29,2334.0
丸井グループ,2018-07-31,2216.0
丸井グループ,2018-08-31,2455.0
丸井グループ,2018-09-28,2804.0
丸井グループ,2018-10-31,2430.0
丸井グループ,2018-11-30,2447.0
丸井グループ,2018-12-28,2133.0
丸井グループ,2019-01-31,2206.0
丸井グループ,2019-02-28,1959.0
丸井グループ,2019-03-29,2235.0
丸井グループ,2019-04-26,2257.0
丸井グループ,2019-05-31,2264.0
丸井グループ,2019-06-28,2194.0
丸井グループ,2019-07-31,2362.0
丸井グループ,2019-08-30,2115.0
丸井グループ,2019-09-30,2282.0
丸井グループ,2019-10-31,2417.0
丸井グループ,2019-11-29,2634.0
丸井グループ,2019-12-30,2668.0
丸井グループ,2020-01-31,2543.0
丸井グループ,2020-02-28,2106.0
丸井グループ,2020-03-31,1815.0
丸井グループ,2020-04-30,1772.0
丸井グループ,2020-05-29,1943.0
丸井グループ,2020-06-30,1946.0
丸井グループ,2020-07-31,1523.0
丸井グループ,2020-08-31,1937.0
丸井グループ,2020-09-30,2011.0
丸井グループ,2020-10-30,1874.0
丸井グループ,2020-11-30,1906.0
丸井グループ,2020-12-30,1812.0
丸井グループ,2021-01-29,1868.0
丸井グループ,2021-02-26,2021.0
丸井グループ,2021-03-31,2079.0
九電工,2018-04-27,5130.0
九電工,2018-05-31,5250.0
九電工,2018-06-29,5350.0
九電工,2018-07-31,4470.0
九電工,2018-08-31,4230.0
九電工,2018-09-28,4510.0
九電工,2018-10-31,4115.0
九電工,2018-11-30,4415.0
九電工,2018-12-28,4170.0
九電工,2019-01-31,3905.0
九電工,2019-02-28,3810.0
九電工,2019-03-29,3470.0
九電工,2019-04-26,3160.0
九電工,2019-05-31,3080.0
九電工,2019-06-28,3235.0
九電工,2019-07-31,3385.0
九電工,2019-08-30,3295.0
九電工,2019-09-30,3600.0
九電工,2019-10-31,3570.0
九電工,2019-11-29,3520.0
九電工,2019-12-30,3235.0
九電工,2020-01-31,3190.0
九電工,2020-02-28,2891.0
九電工,2020-03-31,2923.0
九電工,2020-04-30,3020.0
九電工,2020-05-29,2993.0
九電工,2020-06-30,3180.0
九電工,2020-07-31,2975.0
九電工,2020-08-31,3030.0
九電工,2020-09-30,3035.0
九電工,2020-10-30,2845.0
九電工,2020-11-30,2985.0
九電工,2020-12-30,3330.0
九電工,2021-01-29,3170.0
九電工,2021-02-26,3500.0
九電工,2021-03-31,4230.0
京セラ,2018-04-27,6998.0
京セラ,2018-05-31,6456.0
京セラ,2018-06-29,6247.0
京セラ,2018-07-31,6488.0
京セラ,2018-08-31,7010.0
京セラ,2018-09-28,6820.0
京セラ,2018-10-31,6138.0
京セラ,2018-11-30,6125.0
京セラ,2018-12-28,5508.0
京セラ,2019-01-31,6114.0
京セラ,2019-02-28,6141.0
京セラ,2019-03-29,6500.0
京セラ,2019-04-26,7190.0
京セラ,2019-05-31,6624.0
京セラ,2019-06-28,7035.0
京セラ,2019-07-31,6690.0
京セラ,2019-08-30,6315.0
京セラ,2019-09-30,6705.0
京セラ,2019-10-31,7142.0
京セラ,2019-11-29,7447.0
京セラ,2019-12-30,7480.0
京セラ,2020-01-31,7274.0
京セラ,2020-02-28,6796.0
京セラ,2020-03-31,6408.0
京セラ,2020-04-30,5779.0
京セラ,2020-05-29,5831.0
京セラ,2020-06-30,5865.0
京セラ,2020-07-31,5844.0
京セラ,2020-08-31,6087.0
京セラ,2020-09-30,5997.0
京セラ,2020-10-30,5731.0
京セラ,2020-11-30,5963.0
京セラ,2020-12-30,6326.0
京セラ,2021-01-29,6699.0
京セラ,2021-02-26,6858.0
京セラ,2021-03-31,7025.0
任天堂,2018-04-27,46170.0
任天堂,2018-05-31,45000.0
任天堂,2018-06-29,36200.0
任天堂,2018-07-31,36760.0
任天堂,2018-08-31,40160.0
任天堂,2018-09-28,41460.0
任天堂,2018-10-31,35160.0
任天堂,2018-11-30,34610.0
任天堂,2018-12-28,29285.0
任天堂,2019-01-31,33830.0
任天堂,2019-02-28,30440.0
任天堂,2019-03-29,31560.0
任天堂,2019-04-26,38000.0
任天堂,2019-05-31,38700.0
任天堂,2019-06-28,39490.0
任天堂,2019-07-31,40100.0
任天堂,2019-08-30,40290.0
任天堂,2019-09-30,40020.0
任天堂,2019-10-31,38620.0
任天堂,2019-11-29,42350.0
任天堂,2019-12-30,43970.0
任天堂,2020-01-31,40770.0
任天堂,2020-02-28,36270.0
任天堂,2020-03-31,41610.0
任天堂,2020-04-30,44650.0
任天堂,2020-05-29,43540.0
任天堂,2020-06-30,48010.0
任天堂,2020-07-31,46440.0
任天堂,2020-08-31,56740.0
任天堂,2020-09-30,59660.0
任天堂,2020-10-30,56980.0
任天堂,2020-11-30,59260.0
任天堂,2020-12-30,65830.0
任天堂,2021-01-29,60580.0
任天堂,2021-02-26,64750.0
任天堂,2021-03-31,61810.0
伊藤忠テクノソリューションズ,2018-04-27,2270.0
伊藤忠テクノソリューションズ,2018-05-31,1975.0
伊藤忠テクノソリューションズ,2018-06-29,1914.0
伊藤忠テクノソリューションズ,2018-07-31,2124.0
伊藤忠テクノソリューションズ,2018-08-31,2460.0
伊藤忠テクノソリューションズ,2018-09-28,2469.0
伊藤忠テクノソリューションズ,2018-10-31,2140.0
伊藤忠テクノソリューションズ,2018-11-30,2189.0
伊藤忠テクノソリューションズ,2018-12-28,2124.0
伊藤忠テクノソリューションズ,2019-01-31,2262.0
伊藤忠テクノソリューションズ,2019-02-28,2620.0
伊藤忠テクノソリューションズ,2019-03-29,2583.0
伊藤忠テクノソリューションズ,2019-04-26,2721.0
伊藤忠テクノソリューションズ,2019-05-31,2696.0
伊藤忠テクノソリューションズ,2019-06-28,2762.0
伊藤忠テクノソリューションズ,2019-07-31,2811.0
伊藤忠テクノソリューションズ,2019-08-30,2928.0
伊藤忠テクノソリューションズ,2019-09-30,2862.0
伊藤忠テクノソリューションズ,2019-10-31,2923.0
伊藤忠テクノソリューションズ,2019-11-29,2923.0
伊藤忠テクノソリューションズ,2019-12-30,3075.0
伊藤忠テクノソリューションズ,2020-01-31,3245.0
伊藤忠テクノソリューションズ,2020-02-28,2994.0
伊藤忠テクノソリューションズ,2020-03-31,3085.0
伊藤忠テクノソリューションズ,2020-04-30,3300.0
伊藤忠テクノソリューションズ,2020-05-29,3640.0
伊藤忠テクノソリューションズ,2020-06-30,4040.0
伊藤忠テクノソリューションズ,2020-07-31,4275.0
伊藤忠テクノソリューションズ,2020-08-31,3840.0
伊藤忠テクノソリューションズ,2020-09-30,3985.0
伊藤忠テクノソリューションズ,2020-10-30,3555.0
伊藤忠テクノソリューションズ,2020-11-30,3685.0
伊藤忠テクノソリューションズ,2020-12-30,3685.0
伊藤忠テクノソリューションズ,2021-01-29,3690.0
伊藤忠テクノソリューションズ,2021-02-26,3270.0
伊藤忠テクノソリューションズ,2021-03-31,3565.0
住友不動産,2018-04-27,4349.0
住友不動産,2018-05-31,4113.0
住友不動産,2018-06-29,4089.0
住友不動産,2018-07-31,4088.0
住友不動産,2018-08-31,3850.0
住友不動産,2018-09-28,4080.0
住友不動産,2018-10-31,3883.0
住友不動産,2018-11-30,4208.0
住友不動産,2018-12-28,4026.0
住友不動産,2019-01-31,4153.0
住友不動産,2019-02-28,4164.0
住友不動産,2019-03-29,4586.0
住友不動産,2019-04-26,4103.0
住友不動産,2019-05-31,4007.0
住友不動産,2019-06-28,3848.0
住友不動産,2019-07-31,3977.0
住友不動産,2019-08-30,3995.0
住友不動産,2019-09-30,4113.0
住友不動産,2019-10-31,3943.0
住友不動産,2019-11-29,3814.0
住友不動産,2019-12-30,3812.0
住友不動産,2020-01-31,4050.0
住友不動産,2020-02-28,3372.0
住友不動産,2020-03-31,2635.0
住友不動産,2020-04-30,2913.5
住友不動産,2020-05-29,2984.5
住友不動産,2020-06-30,2963.0
住友不動産,2020-07-31,2689.5
住友不動産,2020-08-31,3131.0
住友不動産,2020-09-30,3102.0
住友不動産,2020-10-30,2787.0
住友不動産,2020-11-30,3405.0
住友不動産,2020-12-30,3181.0
住友不動産,2021-01-29,3159.0
住友不動産,2021-02-26,3670.0
住友不動産,2021-03-31,3906.0
参天製薬,2018-04-27,1845.0
参天製薬,2018-05-31,1897.0
参天製薬,2018-06-29,1931.0
参天製薬,2018-07-31,1865.0
参天製薬,2018-08-31,1712.0
参天製薬,2018-09-28,1801.0
参天製薬,2018-10-31,1675.0
参天製薬,2018-11-30,1943.0
参天製薬,2018-12-28,1586.0
参天製薬,2019-01-31,1499.0
参天製薬,2019-02-28,1735.0
参天製薬,2019-03-29,1649.0
参天製薬,2019-04-26,1694.0
参天製薬,2019-05-31,1563.0
参天製薬,2019-06-28,1785.0
参天製薬,2019-07-31,1761.0
参天製薬,2019-08-30,1861.0
参天製薬,2019-09-30,1878.0
参天製薬,2019-10-31,1925.0
参天製薬,2019-11-29,2050.0
参天製薬,2019-12-30,2086.0
参天製薬,2020-01-31,2056.0
参天製薬,2020-02-28,1732.0
参天製薬,2020-03-31,1858.0
参天製薬,2020-04-30,1904.0
参天製薬,2020-05-29,1990.0
参天製薬,2020-06-30,1983.0
参天製薬,2020-07-31,1780.0
参天製薬,2020-08-31,2021.0
参天製薬,2020-09-30,2149.0
参天製薬,2020-10-30,1857.0
参天製薬,2020-11-30,1735.0
参天製薬,2020-12-30,1675.0
参天製薬,2021-01-29,1731.0
参天製薬,2021-02-26,1462.0
参天製薬,2021-03-31,1523.0
塩野義製薬,2018-04-27,5634.0
塩野義製薬,2018-05-31,5714.0
塩野義製薬,2018-06-29,5691.0
塩野義製薬,2018-07-31,6076.0
塩野義製薬,2018-08-31,6456.0
塩野義製薬,2018-09-28,7424.0
塩野義製薬,2018-10-31,7232.0
塩野義製薬,2018-11-30,7508.0
塩野義製薬,2018-12-28,6271.0
塩野義製薬,2019-01-31,6686.0
塩野義製薬,2019-02-28,7116.0
塩野義製薬,2019-03-29,6852.0
塩野義製薬,2019-04-26,6476.0
塩野義製薬,2019-05-31,5940.0
塩野義製薬,2019-06-28,6209.0
塩野義製薬,2019-07-31,6057.0
塩野義製薬,2019-08-30,5695.0
塩野義製薬,2019-09-30,5999.0
塩野義製薬,2019-10-31,6518.0
塩野義製薬,2019-11-29,6438.0
塩野義製薬,2019-12-30,6767.0
塩野義製薬,2020-01-31,6565.0
塩野義製薬,2020-02-28,5845.0
塩野義製薬,2020-03-31,5317.0
塩野義製薬,2020-04-30,5929.0
塩野義製薬,2020-05-29,6361.0
塩野義製薬,2020-06-30,6750.0
塩野義製薬,2020-07-31,6259.0
塩野義製薬,2020-08-31,5883.0
塩野義製薬,2020-09-30,5629.0
塩野義製薬,2020-10-30,4924.0
塩野義製薬,2020-11-30,5593.0
塩野義製薬,2020-12-30,5635.0
塩野義製薬,2021-01-29,5680.0
塩野義製薬,2021-02-26,5413.0
塩野義製薬,2021-03-31,5952.0
大同特殊鋼,2018-04-27,5940.0
大同特殊鋼,2018-05-31,5120.0
大同特殊鋼,2018-06-29,5120.0
大同特殊鋼,2018-07-31,5510.0
大同特殊鋼,2018-08-31,5070.0
大同特殊鋼,2018-09-28,5520.0
大同特殊鋼,2018-10-31,4650.0
大同特殊鋼,2018-11-30,4595.0
大同特殊鋼,2018-12-28,4325.0
大同特殊鋼,2019-01-31,4540.0
大同特殊鋼,2019-02-28,4700.0
大同特殊鋼,2019-03-29,4365.0
大同特殊鋼,2019-04-26,4510.0
大同特殊鋼,2019-05-31,3825.0
大同特殊鋼,2019-06-28,4085.0
大同特殊鋼,2019-07-31,4160.0
大同特殊鋼,2019-08-30,3985.0
大同特殊鋼,2019-09-30,4235.0
大同特殊鋼,2019-10-31,4770.0
大同特殊鋼,2019-11-29,4935.0
大同特殊鋼,2019-12-30,4805.0
大同特殊鋼,2020-01-31,4245.0
大同特殊鋼,2020-02-28,3925.0
大同特殊鋼,2020-03-31,3480.0
大同特殊鋼,2020-04-30,3595.0
大同特殊鋼,2020-05-29,3695.0
大同特殊鋼,2020-06-30,3305.0
大同特殊鋼,2020-07-31,2961.0
大同特殊鋼,2020-08-31,3530.0
大同特殊鋼,2020-09-30,3260.0
大同特殊鋼,2020-10-30,3405.0
大同特殊鋼,2020-11-30,4340.0
大同特殊鋼,2020-12-30,4305.0
大同特殊鋼,2021-01-29,4270.0
大同特殊鋼,2021-02-26,4385.0
大同特殊鋼,2021-03-31,5110.0
大阪ガス,2018-04-27,2354.0
大阪ガス,2018-05-31,2374.5
大阪ガス,2018-06-29,2292.5
大阪ガス,2018-07-31,2145.0
大阪ガス,2018-08-31,2075.5
大阪ガス,2018-09-28,2216.0
大阪ガス,2018-10-31,2071.0
大阪ガス,2018-11-30,2069.0
大阪ガス,2018-12-28,2009.0
大阪ガス,2019-01-31,2147.0
大阪ガス,2019-02-28,2280.0
大阪ガス,2019-03-29,2184.0
大阪ガス,2019-04-26,2055.0
大阪ガス,2019-05-31,1927.0
大阪ガス,2019-06-28,1877.0
大阪ガス,2019-07-31,2004.0
大阪ガス,2019-08-30,1902.0
大阪ガス,2019-09-30,2067.0
大阪ガス,2019-10-31,2123.0
大阪ガス,2019-11-29,2052.0
大阪ガス,2019-12-30,2091.0
大阪ガス,2020-01-31,1857.0
大阪ガス,2020-02-28,1745.0
大阪ガス,2020-03-31,2036.0
大阪ガス,2020-04-30,1999.0
大阪ガス,2020-05-29,2153.0
大阪ガス,2020-06-30,2128.0
大阪ガス,2020-07-31,1944.0
大阪ガス,2020-08-31,2073.0
大阪ガス,2020-09-30,2050.0
大阪ガス,2020-10-30,1982.0
大阪ガス,2020-11-30,2004.0
大阪ガス,2020-12-30,2112.0
大阪ガス,2021-01-29,1933.0
大阪ガス,2021-02-26,1906.0
大阪ガス,2021-03-31,2157.0
太平洋工業,2018-04-27,1556.0
太平洋工業,2018-05-31,1539.0
太平洋工業,2018-06-29,1628.0
太平洋工業,2018-07-31,1827.0
太平洋工業,2018-08-31,1801.0
太平洋工業,2018-09-28,1883.0
太平洋工業,2018-10-31,1651.0
太平洋工業,2018-11-30,1703.0
太平洋工業,2018-12-28,1468.0
太平洋工業,2019-01-31,1535.0
太平洋工業,2019-02-28,1695.0
太平洋工業,2019-03-29,1556.0
太平洋工業,2019-04-26,1816.0
太平洋工業,2019-05-31,1426.0
太平洋工業,2019-06-28,1547.0
太平洋工業,2019-07-31,1544.0
太平洋工業,2019-08-30,1439.0
太平洋工業,2019-09-30,1579.0
太平洋工業,2019-10-31,1490.0
太平洋工業,2019-11-29,1509.0
太平洋工業,2019-12-30,1495.0
太平洋工業,2020-01-31,1329.0
太平洋工業,2020-02-28,1176.0
太平洋工業,2020-03-31,941.0
太平洋工業,2020-04-30,916.0
太平洋工業,2020-05-29,987.0
太平洋工業,2020-06-30,946.0
太平洋工業,2020-07-31,772.0
太平洋工業,2020-08-31,995.0
太平洋工業,2020-09-30,962.0
太平洋工業,2020-10-30,1045.0
太平洋工業,2020-11-30,1073.0
太平洋工業,2020-12-30,1074.0
太平洋工業,2021-01-29,1095.0
太平洋工業,2021-02-26,1153.0
太平洋工業,2021-03-31,1271.0
太陽誘電,2018-04-27,1949.0
太陽誘電,2018-05-31,2452.0
太陽誘電,2018-06-29,3095.0
太陽誘電,2018-07-31,3325.0
太陽誘電,2018-08-31,3275.0
太陽誘電,2018-09-28,2554.0
太陽誘電,2018-10-31,2279.0
太陽誘電,2018-11-30,2153.0
太陽誘電,2018-12-28,1636.0
太陽誘電,2019-01-31,1904.0
太陽誘電,2019-02-28,2192.0
太陽誘電,2019-03-29,2177.0
太陽誘電,2019-04-26,2687.0
太陽誘電,2019-05-31,1996.0
太陽誘電,2019-06-28,2005.0
太陽誘電,2019-07-31,2189.0
太陽誘電,2019-08-30,1999.0
太陽誘電,2019-09-30,2629.0
太陽誘電,2019-10-31,2901.0
太陽誘電,2019-11-29,2866.0
太陽誘電,2019-12-30,3355.0
太陽誘電,2020-01-31,3250.0
太陽誘電,2020-02-28,3020.0
太陽誘電,2020-03-31,2861.0
太陽誘電,2020-04-30,3030.0
太陽誘電,2020-05-29,3000.0
太陽誘電,2020-06-30,3345.0
太陽誘電,2020-07-31,3320.0
太陽誘電,2020-08-31,2856.0
太陽誘電,2020-09-30,3290.0
太陽誘電,2020-10-30,3840.0
太陽誘電,2020-11-30,4735.0
太陽誘電,2020-12-30,4835.0
太陽誘電,2021-01-29,6140.0
太陽誘電,2021-02-26,5260.0
太陽誘電,2021-03-31,5200.0
富士フイルムホールディングス,2018-04-27,4405.0
富士フイルムホールディングス,2018-05-31,4182.0
富士フイルムホールディングス,2018-06-29,4326.0
富士フイルムホールディングス,2018-07-31,4601.0
富士フイルムホールディングス,2018-08-31,4699.0
富士フイルムホールディングス,2018-09-28,5115.0
富士フイルムホールディングス,2018-10-31,4893.0
富士フイルムホールディングス,2018-11-30,4510.0
富士フイルムホールディングス,2018-12-28,4270.0
富士フイルムホールディングス,2019-01-31,4665.0
富士フイルムホールディングス,2019-02-28,4991.0
富士フイルムホールディングス,2019-03-29,5034.0
富士フイルムホールディングス,2019-04-26,5184.0
富士フイルムホールディングス,2019-05-31,5199.0
富士フイルムホールディングス,2019-06-28,5463.0
富士フイルムホールディングス,2019-07-31,5181.0
富士フイルムホールディングス,2019-08-30,4549.0
富士フイルムホールディングス,2019-09-30,4740.0
富士フイルムホールディングス,2019-10-31,4780.0
富士フイルムホールディングス,2019-11-29,5172.0
富士フイルムホールディングス,2019-12-30,5230.0
富士フイルムホールディングス,2020-01-31,5484.0
富士フイルムホールディングス,2020-02-28,5277.0
富士フイルムホールディングス,2020-03-31,5439.0
富士フイルムホールディングス,2020-04-30,5139.0
富士フイルムホールディングス,2020-05-29,4981.0
富士フイルムホールディングス,2020-06-30,4610.0
富士フイルムホールディングス,2020-07-31,4717.0
富士フイルムホールディングス,2020-08-31,5046.0
富士フイルムホールディングス,2020-09-30,5185.0
富士フイルムホールディングス,2020-10-30,5318.0
富士フイルムホールディングス,2020-11-30,5625.0
富士フイルムホールディングス,2020-12-30,5438.0
富士フイルムホールディングス,2021-01-29,5987.0
富士フイルムホールディングス,2021-02-26,6070.0
富士フイルムホールディングス,2021-03-31,6571.0
富士通,2018-04-27,665.9
富士通,2018-05-31,666.7
富士通,2018-06-29,671.8
富士通,2018-07-31,760.4
富士通,2018-08-31,813.1
富士通,2018-09-28,8096.0
富士通,2018-10-31,6862.0
富士通,2018-11-30,6987.0
富士通,2018-12-28,6847.0
富士通,2019-01-31,7284.0
富士通,2019-02-28,7509.0
富士通,2019-03-29,7986.0
富士通,2019-04-26,8135.0
富士通,2019-05-31,7355.0
富士通,2019-06-28,7512.0
富士通,2019-07-31,8543.0
富士通,2019-08-30,8203.0
富士通,2019-09-30,8655.0
富士通,2019-10-31,9621.0
富士通,2019-11-29,9951.0
富士通,2019-12-30,10270.0
富士通,2020-01-31,11615.0
富士通,2020-02-28,11210.0
富士通,2020-03-31,9755.0
富士通,2020-04-30,10535.0
富士通,2020-05-29,11100.0
富士通,2020-06-30,12620.0
富士通,2020-07-31,14120.0
富士通,2020-08-31,13820.0
富士通,2020-09-30,14340.0
富士通,2020-10-30,12225.0
富士通,2020-11-30,14505.0
富士通,2020-12-30,14905.0
富士通,2021-01-29,16020.0
富士通,2021-02-26,15360.0
富士通,2021-03-31,16000.0
小野薬品工業,2018-04-27,2534.5
小野薬品工業,2018-05-31,2699.5
